tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2108523,2108523,                  Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.7565345876644535,abund,0.76,9380,9380
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1160721,1160721,                  Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),species,0.7221759805914196,abund,0.72,8954,8954
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,657323,657323,                    Ruminococcus sp. SR1/5,Ruminococcus sp. SR1/5,species,0.0036294303246162483,abund,0.0,45,45
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,3233380,3233380,                    Ruminococcus sp. JE7B6,Ruminococcus sp. JE7B6,species,8.065400721369441e-05,abund,0.0,1,1
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,438033,438033,                  Ruminococcus gauvreauii,Ruminococcus gauvreauii,species,0.0007258860649232496,abund,0.0,9,9
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1161942,1161942,                  Ruminococcus champanellensis,Ruminococcus champanellensis,species,0.0007258860649232496,abund,0.0,9,9
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2714358,2714358,                  Pusillibacter faecalis,Pusillibacter faecalis,species,0.6995122045643716,abund,0.7,8673,8673
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2714355,2714355,                  Vescimonas coprocola,Vescimonas coprocola,species,0.6163579231270527,abund,0.62,7642,7642
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2714353,2714353,                  Vescimonas fastidiosa,Vescimonas fastidiosa,species,0.0029841982669066933,abund,0.0,37,37
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2109687,2109687,                    Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,species,0.37310543737055035,abund,0.37,4626,4626
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2763056,2763056,                  Oscillibacter hominis,Oscillibacter hominis,species,0.017663227579799077,abund,0.02,219,219
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2093857,2093857,                  Dysosmobacter welbionis,Dysosmobacter welbionis,species,0.3060013033687566,abund,0.31,3794,3794
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,3136601,3136601,                  Owariibacterium komagatae,Owariibacterium komagatae,species,0.002580928230838221,abund,0.0,32,32
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2779352,2779352,                  Pseudoflavonifractor gallinarum,Pseudoflavonifractor gallinarum,species,0.000967848086564333,abund,0.0,12,12
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2994078,2994078,                    Caproicibacterium sp. BJN0003,Caproicibacterium sp. BJN0003,species,0.00032261602885477763,abund,0.0,4,4
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,3073143,3073143,                  Bengtsoniella intestinalis,Bengtsoniella intestinalis,species,0.0004839240432821665,abund,0.0,6,6
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,3029272,3029272,                  Amygdalobacter indicium,Amygdalobacter indicium,species,0.00016130801442738882,abund,0.0,2,2
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1510,1510,                  Thermoclostridium stercorarium,Thermoclostridium stercorarium,species,0.00016130801442738882,abund,0.0,2,2
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,2780922,2780922,                  Solibaculum mannosilyticum,Solibaculum mannosilyticum,species,8.065400721369441e-05,abund,0.0,1,1
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,288965,288965,                  Acetivibrio clariflavus,Acetivibrio clariflavus,species,8.065400721369441e-05,abund,0.0,1,0
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,214851,214851,                  Subdoligranulum variabile,Subdoligranulum variabile,species,8.065400721369441e-05,abund,0.0,1,1
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1522,1522,                  [Clostridium] innocuum,[Clostridium] innocuum,species,1.1284302149267984,abund,1.13,13991,13991
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,411486,411486,                    Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.9396998380467534,abund,0.94,11651,11651
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,3373596,3373596,                    Clostridium sp. 10cd*,Clostridium sp. 10cd*,species,0.0008871940793506384,abund,0.0,11,11
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,1970093,1970093,                    Clostridium sp. 001,Clostridium sp. 001,species,0.00024196202164108324,abund,0.0,3,3
Kraken2,default,Kraken2_default,simulated,simulated,pacbio,sim_pacbio,641107,641107,                    Clostridium sp. DL-VIII,Clostridium sp. DL-VIII,species,0.00016130801442738882,abund,0.0,2,2
