tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,101070,101070,Rummeliibacillus_pycnus,Rummeliibacillus pycnus,species,0.0,abund,0.0,4346358,2,2,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,102148,102148,Solobacterium_moorei,Solobacterium moorei,species,0.0,abund,0.0,2615268,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,102862,102862,Proteus_penneri,Proteus penneri,species,0.0,abund,0.0,4023090,2,2,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,105219,105219,Ralstonia_mannitolilytica,Ralstonia mannitolilytica,species,0.0,abund,0.0,5072301,4,0,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,105841,105841,Anaerostipes_caccae,Anaerostipes caccae,species,0.00027,abund,2.7e-06,3534392,63,19,species,0.00026999994600001084,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,110321,110321,Sinorhizobium_medicae,Sinorhizobium medicae,species,0.0,abund,0.0,11241976,1,0,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,112234,112234,Chryseobacterium_joostei,Chryseobacterium joostei,species,0.0,abund,0.0,4890621,4,4,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,112900,112900,Sporomusa_acidovorans,Sporomusa acidovorans,species,0.0,abund,0.0,5955502,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,112901,112901,Sporomusa_malonica,Sporomusa malonica,species,0.0,abund,0.0,5312210,2,2,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,113107,113107,Streptococcus_australis,Streptococcus australis,species,0.91104,abund,0.0091104,2161464,12399,12395,species,0.9110398177920365,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,114527,114527,Mogibacterium_diversum,Mogibacterium diversum,species,0.72319,abund,0.0072319,1815831,10386,10128,species,0.7231898553620291,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,116085,116085,Coprococcus_catus,Coprococcus catus,species,0.00055,abund,5.5e-06,3463414,58,0,species,0.000549999890000022,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,116090,116090,Caloranaerobacter_azorensis,Caloranaerobacter azorensis,species,0.7833100000000001,abund,0.0078331,2539490,14708,14599,species,0.7833098433380314,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,119542,119542,Roseinatronobacter_bogoriensis,Roseinatronobacter bogoriensis,species,0.0,abund,0.0,3899419,2,2,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,126385,126385,Providencia_alcalifaciens,Providencia alcalifaciens,species,0.0,abund,0.0,21670717,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,128574,128574,Paenibacillus_brasilensis,Paenibacillus brasilensis,species,0.0,abund,0.0,5643381,3,3,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,129985,129985,Mesobacillus_jeotgali,Mesobacillus jeotgali,species,0.0,abund,0.0,4835561,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,130049,130049,Paenibacillus_dendritiformis,Paenibacillus dendritiformis,species,0.0,abund,0.0,6764851,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,131112,131112,Arcanobacterium_phocae,Arcanobacterium phocae,species,0.0,abund,0.0,1998242,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,131568,131568,Kineococcus_radiotolerans,Kineococcus radiotolerans,species,0.0,abund,0.0,4761183,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,132132,132132,Desulfomicrobium_orale,Desulfomicrobium orale,species,0.0,abund,0.0,2783374,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,132920,132920,Exiguobacterium_antarcticum,Exiguobacterium antarcticum,species,0.0,abund,0.0,2815863,2,2,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,136992,136992,Methylomicrobium_lacus,Methylomicrobium lacus,species,0.0,abund,0.0,4493006,1,1,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,143361,143361,Filifactor_alocis,Filifactor alocis,species,0.0,abund,0.0,1931012,3,3,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,143495,143495,Aneurinibacillus_thermoaerophilus,Aneurinibacillus thermoaerophilus,species,0.0,abund,0.0,3731915,4,0,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,147206,147206,Collinsella_stercoris,Collinsella stercoris,species,0.0,abund,0.0,2460748,10,10,species,0.0,1.0000002
Centrifuger,unified,Centrifuger_unified,simulated,simulated,ont,sim_ont,147802,147802,Lactobacillus_iners,Lactobacillus iners,species,0.0,abund,0.0,8497964,2,2,species,0.0,1.0000002
