tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,61645,61645,Enterobacter_asburiae,Enterobacter asburiae,species,0.0,abund,0.0,10529636,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76857,76857,Fusobacterium_polymorphum,Fusobacterium polymorphum,species,0.0,abund,0.0,8967733,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,76859,76859,Fusobacterium_animalis,Fusobacterium animalis,species,0.0144,abund,0.000144,4570042,595,577,species,0.0144,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83655,83655,Leclercia_adecarboxylata,Leclercia adecarboxylata,species,0.0,abund,0.0,9697677,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,87883,87883,Burkholderia_multivorans,Burkholderia multivorans,species,0.0,abund,0.0,23330748,49,49,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,93064,93064,Sphingomonas_koreensis,Sphingomonas koreensis,species,0.0,abund,0.0,4819238,2,2,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,114525,114525,Saccharomyces_mikatae,Saccharomyces mikatae,species,0.0,abund,0.0,10582489,2,2,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,158836,158836,Enterobacter_hormaechei,Enterobacter hormaechei,species,0.0,abund,0.0,45563741,22,22,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,166486,166486,Roseburia_intestinalis,Roseburia intestinalis,species,0.00015000000000000001,abund,1.5e-06,4300352,2,2,species,0.00015000000000000001,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,208224,208224,Enterobacter_kobei,Enterobacter kobei,species,0.0,abund,0.0,10657087,2,2,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,208962,208962,Escherichia_albertii,Escherichia albertii,species,0.0,abund,0.0,62442243,2,2,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,216816,216816,Bifidobacterium_longum,Bifidobacterium longum,species,0.00011999999999999999,abund,1.2e-06,3143527,1,0,species,0.00011999999999999999,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,239935,239935,Akkermansia_muciniphila,Akkermansia muciniphila,species,0.43125,abund,0.0043125,22042729,39283,26330,species,0.43125,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,299767,299767,Enterobacter_ludwigii,Enterobacter ludwigii,species,0.0,abund,0.0,14455645,3,3,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,301301,301301,Roseburia_hominis,Roseburia hominis,species,8.551680000000001,abund,0.0855168,3592125,112588,112245,species,8.551680000000001,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,301302,301302,Roseburia_faecis,Roseburia faecis,species,8.999999999999999e-05,abund,9e-07,3385415,1,1,species,8.999999999999999e-05,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,411486,411486,Clostridium_sp._M62/1,Clostridium_sp._M62/1,species,0.0,abund,0.0,3923895,4,4,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,413497,413497,Cronobacter_dublinensis,Cronobacter dublinensis,species,0.0,abund,0.0,9421060,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,423477,423477,Veillonella_rogosae,Veillonella rogosae,species,37.20199,abund,0.3720199,2205714,321629,321626,species,37.20199,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,544580,544580,Actinomyces_oris,Actinomyces oris,species,0.00029,abund,2.9e-06,3154798,189,189,species,0.00029,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1329816,1329816,Enterobacter_sp._MGH_7,Enterobacter_sp._MGH_7,species,0.0,abund,0.0,5305481,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1329823,1329823,Enterobacter_sp._MGH_14,Enterobacter_sp._MGH_14,species,0.0,abund,0.0,5481241,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1454229,1454229,Bifidobacterium_faecale,Bifidobacterium faecale,species,0.0,abund,0.0,2213206,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1499973,1499973,Escherichia_marmotae,Escherichia marmotae,species,0.0,abund,0.0,9971895,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1686378,1686378,Citrobacter_sp._MGH103,Citrobacter_sp._MGH103,species,0.0,abund,0.0,5406561,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1686385,1686385,Citrobacter_sp._BIDMC108,Citrobacter_sp._BIDMC108,species,0.0,abund,0.0,5627653,3,3,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1812935,1812935,Enterobacter_roggenkampii,Enterobacter roggenkampii,species,0.0,abund,0.0,10385117,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2026240,2026240,Klebsiella_quasivariicola,Klebsiella quasivariicola,species,0.0,abund,0.0,5946706,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2315449,2315449,Yamadazyma_tenuis,Yamadazyma tenuis,species,0.0,abund,0.0,9926594,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2494701,2494701,Enterobacter_chengduensis,Enterobacter chengduensis,species,0.0,abund,0.0,5218125,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2497875,2497875,Enterobacter_chuandaensis,Enterobacter chuandaensis,species,0.0,abund,0.0,5171436,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2585118,2585118,Alistipes_communis,Alistipes communis,species,0.0,abund,0.0,3334777,3,3,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2682455,2682455,Veillonella_orientalis,Veillonella orientalis,species,0.0,abund,0.0,2072807,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2714358,2714358,Pusillibacter_faecalis,Pusillibacter faecalis,species,8.999999999999999e-05,abund,9e-07,3407680,1,1,species,8.999999999999999e-05,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2721244,2721244,Streptomyces_sp._RPA4-2,Streptomyces_sp._RPA4-2,species,0.0,abund,0.0,9860181,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2725997,2725997,Escherichia_sp._SCLE84,Escherichia_sp._SCLE84,species,0.0,abund,0.0,5384463,6,6,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2747372,2747372,Enterobacter_sp._DSM_30060,Enterobacter_sp._DSM_30060,species,0.0,abund,0.0,4810361,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2762591,2762591,Sphingomonas_albertensis,Sphingomonas albertensis,species,0.0,abund,0.0,4099393,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2763670,2763670,Wujia_chipingensis,Wujia chipingensis,species,0.0,abund,0.0,2942917,2,2,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2785056,2785056,Rhizobium_sp._007,Rhizobium_sp._007,species,0.0,abund,0.0,7601978,1,1,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2857061,2857061,Escherichia_sp._TC-EC600-tetX4,Escherichia_sp._TC-EC600-tetX4,species,0.00047,abund,4.7e-06,4600187,73,73,species,0.00047,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2860337,2860337,Escherichia_sp._TM-G17TGC,Escherichia_sp._TM-G17TGC,species,0.0018700000000000001,abund,1.87e-05,4676327,216,216,species,0.00187,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2886375,2886375,Spiroplasma_endosymbiont_of_Phyllotreta_cruciferae,Spiroplasma endosymbiont_of Phyllotreta_cruciferae,species,0.00294,abund,2.94e-05,728559,188,179,species,0.00294,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2927224,2927224,Akkermansia_massiliensis,Akkermansia massiliensis,species,0.0,abund,0.0,6239155,5,5,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2929489,2929489,Faecalibacterium_sp._IP-3-29,Faecalibacterium_sp._IP-3-29,species,0.00121,abund,1.21e-05,3002063,32,32,species,0.00121,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2929493,2929493,Faecalibacterium_sp._I3-3-89,Faecalibacterium_sp._I3-3-89,species,0.0,abund,0.0,2816187,3,3,species,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2985571,2985571,Bifidobacterium_sp._KRGSERBCFTRI,Bifidobacterium_sp._KRGSERBCFTRI,species,0.75721,abund,0.0075721,3379484,6275,6275,species,0.75721,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,3030638,3030638,Faecalibacterium_taiwanense,Faecalibacterium taiwanense,species,0.01127,abund,0.0001127,2955389,243,243,species,0.01127,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,3141185,3141185,Faecalibacterium_sp._i25-0019-C1,Faecalibacterium_sp._i25-0019-C1,species,0.00031999999999999997,abund,3.2e-06,2876947,5,5,species,0.00032,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,379,379,Rhizobium,Rhizobium,genus,0.0,abund,0.0,6772316,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,544,544,Citrobacter,Citrobacter,genus,0.0,abund,0.0,6400241,11,11,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,547,547,Enterobacter,Enterobacter,genus,0.0,abund,0.0,5474809,35,35,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,561,561,Escherichia,Escherichia,genus,6.53623,abund,0.0653623,5891761,310172,187181,genus,6.53623,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,570,570,Klebsiella,Klebsiella,genus,1.9999999999999998e-05,abund,2e-07,6678712,20,20,genus,2e-05,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,590,590,Salmonella,Salmonella,genus,0.00293,abund,2.93e-05,5247608,171,148,genus,0.00293,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,620,620,Shigella,Shigella,genus,0.00083,abund,8.3e-06,5241151,875,873,genus,0.00083,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,816,816,Bacteroides,Bacteroides,genus,9.77807,abund,0.0977807,5799046,380960,378394,genus,9.77807,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,838,838,Prevotella,Prevotella,genus,11.67723,abund,0.1167723,3832744,150412,150411,genus,11.67723,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,841,841,Roseburia,Roseburia,genus,8.55192,abund,0.0855192,3800853,112601,112248,genus,8.55192,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,848,848,Fusobacterium,Fusobacterium,genus,6.03792,abund,0.0603792,3080410,109198,108423,genus,6.037919999999999,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1279,1279,Staphylococcus,Staphylococcus,genus,9.999999999999999e-06,abund,1e-07,3908870,1,1,genus,1e-05,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1350,1350,Enterococcus,Enterococcus,genus,0.00043000000000000004,abund,4.3e-06,3900086,15,5,genus,0.00043000000000000004,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1485,1485,Clostridium,Clostridium,genus,0.0,abund,0.0,4510973,4,4,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1654,1654,Actinomyces,Actinomyces,genus,0.00029,abund,2.9e-06,3027043,189,189,genus,0.00029,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1678,1678,Bifidobacterium,Bifidobacterium,genus,3.92449,abund,0.0392449,2365338,38712,7074,genus,3.92449,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1730,1730,Eubacterium,Eubacterium,genus,0.0,abund,0.0,4897365,2,2,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1883,1883,Streptomyces,Streptomyces,genus,0.0,abund,0.0,9367943,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2132,2132,Spiroplasma,Spiroplasma,genus,0.00294,abund,2.94e-05,1390090,188,179,genus,0.00294,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2172,2172,Methanobrevibacter,Methanobrevibacter,genus,0.14245,abund,0.0014245,2175532,1045,2,genus,0.14245,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,4930,4930,Saccharomyces,Saccharomyces,genus,2.9999999999999997e-05,abund,3e-07,10462505,3752,3740,genus,2.9999999999999997e-05,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,4951,4951,Yarrowia,Yarrowia,genus,0.0,abund,0.0,18781082,3,3,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,4958,4958,Debaryomyces,Debaryomyces,genus,0.0,abund,0.0,10651969,2,2,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,5475,5475,Candida,Candida,genus,0.0,abund,0.0,9533581,4525,4525,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,13687,13687,Sphingomonas,Sphingomonas,genus,0.0,abund,0.0,3920971,3,3,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,29465,29465,Veillonella,Veillonella,genus,37.20199,abund,0.3720199,2110435,321631,321627,genus,37.20199,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,32008,32008,Burkholderia,Burkholderia,genus,0.0,abund,0.0,7360932,49,49,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,32199,32199,Buchnera,Buchnera,genus,0.0,abund,0.0,597450,1,0,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,83654,83654,Leclercia,Leclercia,genus,0.0,abund,0.0,5409780,1,1,genus,0.0,1.0
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,160674,160674,Raoultella,Raoultella,genus,0.0,abund,0.0,9026606,1,1,genus,0.0,1.0
