tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1042156,1042156,                    Clostridium_sp._SY8519,Clostridium_sp._SY8519,species,0.03278133967245454,fraction_reads,0.03,783,783
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,755731,755731,                    Clostridium_sp._BNL1100,Clostridium_sp._BNL1100,species,0.003181841398603507,fraction_reads,0.0,76,76
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,97138,97138,                    Clostridium_sp._MD294,Clostridium_sp._MD294,species,0.0023445147147604785,fraction_reads,0.0,56,56
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,2507159,2507159,                    Clostridium_sp._JN-9,Clostridium_sp._JN-9,species,0.0023026483805683273,fraction_reads,0.0,55,55
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,2930219,2930219,                    Clostridium_sp._BJN0001,Clostridium_sp._BJN0001,species,0.002177049377991873,fraction_reads,0.0,52,52
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,2483110,2483110,                    Clostridium_sp._JN-1,Clostridium_sp._JN-1,species,0.0014234553625331475,fraction_reads,0.0,34,34
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,2212991,2212991,                    Clostridium_sp._AWRP,Clostridium_sp._AWRP,species,0.0012141236915723906,fraction_reads,0.0,29,29
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,2992805,2992805,                    Clostridium_sp._LQ25,Clostridium_sp._LQ25,species,0.0007535940154587252,fraction_reads,0.0,18,18
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1970093,1970093,                    Clostridium_sp._001,Clostridium_sp._001,species,0.000627995012882271,fraction_reads,0.0,15,15
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,2843318,2843318,                    Clostridium_sp._CF011,Clostridium_sp._CF011,species,0.0005442623444979682,fraction_reads,0.0,13,13
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,2849865,2849865,                    Clostridium_sp._CM027,Clostridium_sp._CM027,species,0.0003767970077293626,fraction_reads,0.0,9,9
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,2779445,2779445,                    Clostridium_sp._'deep_sea',Clostridium_sp._'deep_sea',species,0.0003349306735372112,fraction_reads,0.0,8,8
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1491,1491,                  Clostridium_botulinum,Clostridium botulinum,species,0.022859018468914666,fraction_reads,0.02,546,427
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1502,1502,                  Clostridium_perfringens,Clostridium perfringens,species,0.0193841127309661,fraction_reads,0.02,463,444
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,36839,36839,                  Clostridium_felsineum,Clostridium felsineum,species,0.010131652874500638,fraction_reads,0.01,242,220
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,238834,238834,                  Clostridium_estertheticum,Clostridium estertheticum,species,0.008582598509391037,fraction_reads,0.01,205,201
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1492,1492,                  Clostridium_butyricum,Clostridium butyricum,species,0.008163935167469523,fraction_reads,0.01,195,195
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1520,1520,                  Clostridium_beijerinckii,Clostridium beijerinckii,species,0.0069079451417049815,fraction_reads,0.01,165,164
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,137838,137838,                  Clostridium_neonatale,Clostridium neonatale,species,0.006238083794630559,fraction_reads,0.01,149,149
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,36745,36745,                  Clostridium_saccharoperbutylacetonicum,Clostridium saccharoperbutylacetonicum,species,0.005861286786901196,fraction_reads,0.01,140,114
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1513,1513,                  Clostridium_tetani,Clostridium tetani,species,0.005358890776595379,fraction_reads,0.01,128,83
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1534,1534,                  Clostridium_kluyveri,Clostridium kluyveri,species,0.005149559105634622,fraction_reads,0.01,123,123
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1501,1501,                  Clostridium_pasteurianum,Clostridium pasteurianum,species,0.004144767085022989,fraction_reads,0.0,99,50
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,394958,394958,                  Clostridium_taeniosporum,Clostridium taeniosporum,species,0.004144767085022989,fraction_reads,0.0,99,99
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1493,1493,                  Clostridium_cellulovorans,Clostridium cellulovorans,species,0.003977301748254384,fraction_reads,0.0,95,0
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,94869,94869,                  Clostridium_gasigenes,Clostridium gasigenes,species,0.003935435414062232,fraction_reads,0.0,94,94
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1504,1504,                  Clostridium_septicum,Clostridium septicum,species,0.0038935690798700805,fraction_reads,0.0,93,93
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,46867,46867,                  Clostridium_chauvoei,Clostridium chauvoei,species,0.003726103743101475,fraction_reads,0.0,89,89
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,704125,704125,                  Clostridium_gelidum,Clostridium gelidum,species,0.003726103743101475,fraction_reads,0.0,89,89
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1509,1509,                  Clostridium_sporogenes,Clostridium sporogenes,species,0.0036423710747171723,fraction_reads,0.0,87,87
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1497,1497,                  Clostridium_formicaceticum,Clostridium formicaceticum,species,0.0036005047405250207,fraction_reads,0.0,86,86
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1519,1519,                  Clostridium_tyrobutyricum,Clostridium tyrobutyricum,species,0.0035586384063328695,fraction_reads,0.0,85,85
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,1548,1548,                  Clostridium_scatologenes,Clostridium scatologenes,species,0.003516772072140718,fraction_reads,0.0,84,84
