tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,2047,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.60716,fraction_reads,0.60716,2047,1||201174|1760|85006|1268|32207|2047,7528,0,0,7528,0.6282926873689225,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,2702,2702,Gardnerella vaginalis,Gardnerella vaginalis,species,0.40537,fraction_reads,0.40537,2702,1||201174|1760|85004|31953|2701|2702,5026,0,0,5026,0.4194792257044932,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,28025,28025,Bifidobacterium animalis,Bifidobacterium animalis,species,0.45319,fraction_reads,0.45319,28025,1||201174|1760|85004|31953|1678|28025,5619,0,0,5619,0.46896363889044396,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,28037,28037,Streptococcus mitis,Streptococcus mitis,species,0.46182,fraction_reads,0.46182,28037,1||1239|91061|186826|1300|1301|28037,5726,0,0,5726,0.4778940129137555,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,28111,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.98527,fraction_reads,0.98527,28111,1||976|200643|171549|815|816|28111,12216,0,0,12216,1.019563107062353,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,28116,28116,Bacteroides ovatus,Bacteroides ovatus,species,3.0784,fraction_reads,3.0784,28116,1||976|200643|171549|815|816|28116,38168,0,0,38168,3.1855461637731253,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,28117,28117,Alistipes putredinis,Alistipes putredinis,species,0.61265,fraction_reads,0.61265,28117,1||976|200643|171549|171550|239759|28117,7596,0,0,7596,0.6339737711913999,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,28118,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,1.06221,fraction_reads,1.06221,28118,1||976|200643|171549|1853231|283168|28118,13170,0,0,13170,1.0991810650407523,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,28125,28125,Prevotella bivia,Prevotella bivia,species,0.58805,fraction_reads,0.58805,28125,1||976|200643|171549|171552|838|28125,7291,0,0,7291,0.6085175485988781,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,28128,28128,Prevotella corporis,Prevotella corporis,species,0.69895,fraction_reads,0.69895,28128,1||976|200643|171549|171552|838|28128,8666,0,0,8666,0.7232775114245147,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,29347,29347,[Clostridium] scindens,[Clostridium] scindens,species,0.01758,fraction_reads,0.01758,29347,1||1239|186801|3085636|186803|1506553|29347,218,0,0,218,0.018191885901485037,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,29389,29389,Streptococcus alactolyticus,Streptococcus alactolyticus,species,0.00202,fraction_reads,0.00202,29389,1||1239|91061|186826|1300|1301|29389,25,0,0,25,0.002090307708816825,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,29466,29466,Veillonella parvula,Veillonella parvula,species,0.5132,fraction_reads,0.5132,29466,1||1239|909932|1843489|31977|29465|29466,6363,0,0,6363,0.5310623347350468,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,33031,33031,Peptoniphilus lacrimalis,Peptoniphilus lacrimalis,species,0.40408,fraction_reads,0.40408,33031,1||1239|1737404|1737405|1570339|162289|33031,5010,0,0,5010,0.41814432622708053,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,33035,33035,Blautia producta,Blautia producta,species,0.00065,fraction_reads,0.00065,33035,1||1239|186801|3085636|186803|572511|33035,8,0,0,8,0.0006726237676885823,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,33038,33038,Mediterraneibacter gnavus,Mediterraneibacter gnavus,species,0.00734,fraction_reads,0.00734,33038,1||1239|186801|3085636|186803|2316020|33038,91,0,0,91,0.00759547454589876,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,33039,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.71435,fraction_reads,0.71435,33039,1||1239|186801|3085636|186803|2316020|33039,8857,0,0,8857,0.739213520689752,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,39485,39485,Lachnospira eligens,Lachnospira eligens,species,0.52062,fraction_reads,0.52062,39485,1||1239|186801|3085636|186803|28050|39485,6455,0,0,6455,0.5387405937446611,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,39486,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.76089,fraction_reads,0.76089,39486,1||1239|186801|3085636|186803|189330|39486,9434,0,0,9434,0.7873733824562544,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,39488,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.89469,fraction_reads,0.89469,39488,1||1239|186801|3085636|186803|2569097|39488,11093,0,0,11093,0.9258303980204579,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,39490,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.81694,fraction_reads,0.81694,39490,1||1239|186801|186802|186806|1730|39490,10129,0,0,10129,0.8453742473469391,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,39491,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.838,fraction_reads,0.838,39491,1||1239|186801|3085636|186803|1766253|39491,10390,0,0,10390,0.8671672574200491,0.9663649
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,39496,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.69072,fraction_reads,0.69072,39496,1||1239|186801|186802|186806|1730|39496,8564,0,0,8564,0.7147610597197809,0.9663649
