tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,158836,158836,Enterobacter_hormaechei,Enterobacter hormaechei,species,0.0,abund,0.0,45563741,41,33,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,166486,166486,Roseburia_intestinalis,Roseburia intestinalis,species,0.0,abund,0.0,4300352,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,168384,168384,Marvinbryantia_formatexigens,Marvinbryantia formatexigens,species,0.0,abund,0.0,4577574,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,181762,181762,Psilocybe_cubensis,Psilocybe cubensis,species,4.9999999999999996e-05,abund,5e-07,41732513,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208375,208375,Bradyrhizobium_sp._Pha-3,Bradyrhizobium_sp._Pha-3,species,0.0,abund,0.0,18662596,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208479,208479,Enterocloster_bolteae,Enterocloster bolteae,species,0.00132,abund,1.32e-05,6614036,49,30,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208962,208962,Escherichia_albertii,Escherichia albertii,species,0.0,abund,0.0,62442243,8,7,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,214856,214856,Alistipes_finegoldii,Alistipes finegoldii,species,0.014329999999999999,abund,0.0001433,3925747,49,47,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,216816,216816,Bifidobacterium_longum,Bifidobacterium longum,species,0.00447,abund,4.47e-05,3143527,42,37,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,231439,231439,Pseudodesulfovibrio_portus,Pseudodesulfovibrio portus,species,0.0,abund,0.0,3403863,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,239935,239935,Akkermansia_muciniphila,Akkermansia muciniphila,species,0.4379,abund,0.004379,22042729,6149,3566,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,244366,244366,Klebsiella_variicola,Klebsiella variicola,species,0.0,abund,0.0,16232897,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,246787,246787,Bacteroides_cellulosilyticus,Bacteroides cellulosilyticus,species,0.0,abund,0.0,7271073,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,261299,261299,Intestinibacter_bartlettii,Intestinibacter bartlettii,species,3.9999999999999996e-05,abund,4e-07,3006269,16,16,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,282402,282402,Prevotella_multiformis,Prevotella multiformis,species,0.0,abund,0.0,3025491,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,291644,291644,Bacteroides_salyersiae,Bacteroides salyersiae,species,0.00167,abund,1.67e-05,10811684,17,13,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,292800,292800,Flavonifractor_plautii,Flavonifractor plautii,species,0.0,abund,0.0,4691745,6,5,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,299767,299767,Enterobacter_ludwigii,Enterobacter ludwigii,species,0.0,abund,0.0,14455645,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,301301,301301,Roseburia_hominis,Roseburia hominis,species,2.24111,abund,0.0224111,3592125,5573,5355,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,311182,311182,Denitratisoma_oestradiolicum,Denitratisoma oestradiolicum,species,0.0,abund,0.0,4293412,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,322095,322095,Porphyromonas_somerae,Porphyromonas somerae,species,0.0,abund,0.0,2727503,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328812,328812,Parabacteroides_goldsteinii,Parabacteroides goldsteinii,species,0.00156,abund,1.56e-05,7053599,6,6,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328813,328813,Alistipes_onderdonkii,Alistipes onderdonkii,species,0.013019999999999999,abund,0.0001302,5247448,31,3,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328814,328814,Alistipes_shahii,Alistipes shahii,species,0.0,abund,0.0,3778517,2,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,333367,333367,Enterocloster_asparagiformis,Enterocloster asparagiformis,species,0.0,abund,0.0,6353279,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,338188,338188,Bacteroides_finegoldii,Bacteroides finegoldii,species,0.0,abund,0.0,5120579,6,6,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,341220,341220,Lactonifactor_longoviformis,Lactonifactor longoviformis,species,0.00173,abund,1.73e-05,4899275,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,354276,354276,Enterobacter_cloacae_complex,Enterobacter cloacae_complex,species,0.00247,abund,2.47e-05,6160824,53,44,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,357276,357276,Phocaeicola_dorei,Phocaeicola dorei,species,0.00252,abund,2.52e-05,16497524,18,8,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,357441,357441,Enterococcus_lactis,Enterococcus lactis,species,0.0,abund,0.0,11220591,4,4,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,364199,364199,Paracoccus_homiensis,Paracoccus homiensis,species,0.0,abund,0.0,3331012,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,371601,371601,Bacteroides_xylanisolvens,Bacteroides xylanisolvens,species,0.01569,abund,0.0001569,9593183,76,40,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,376490,376490,Desulfobaculum_bizertense,Desulfobaculum bizertense,species,0.0,abund,0.0,3388341,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,376805,376805,Phocaeicola_salanitronis,Phocaeicola salanitronis,species,0.0,abund,0.0,4289383,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,384636,384636,Lacrimispora_xylanisolvens,Lacrimispora xylanisolvens,species,0.0,abund,0.0,5633035,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,387090,387090,Phocaeicola_coprophilus,Phocaeicola coprophilus,species,0.0,abund,0.0,4113613,3,3,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,387661,387661,Parabacteroides_johnsonii,Parabacteroides johnsonii,species,0.0,abund,0.0,4757806,1,0,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,411483,411483,Faecalibacterium_duncaniae,Faecalibacterium duncaniae,species,0.0,abund,0.0,3110044,4,4,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,411486,411486,Clostridium_sp._M62/1,Clostridium_sp._M62/1,species,0.0,abund,0.0,3923895,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,413497,413497,Cronobacter_dublinensis,Cronobacter dublinensis,species,0.0,abund,0.0,9421060,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,413503,413503,Cronobacter_malonaticus,Cronobacter malonaticus,species,0.0,abund,0.0,6788226,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,418240,418240,Blautia_wexlerae,Blautia wexlerae,species,0.0,abund,0.0,4665133,2,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,423477,423477,Veillonella_rogosae,Veillonella rogosae,species,41.36923,abund,0.4136923,2205714,55965,55710,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,454154,454154,Paraprevotella_clara,Paraprevotella clara,species,0.0,abund,0.0,4034988,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,454155,454155,Paraprevotella_xylaniphila,Paraprevotella xylaniphila,species,0.0,abund,0.0,4125322,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,538381,538381,Stappia_indica,Stappia indica,species,0.0,abund,0.0,5116759,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,538949,538949,uncultured_Alistipes_sp.,uncultured Alistipes_sp.,species,0.0,abund,0.0,3377718,3,3,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,544580,544580,Actinomyces_oris,Actinomyces oris,species,0.0052,abund,5.2e-05,3154798,33,33,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,649756,649756,Anaerostipes_hadrus,Anaerostipes hadrus,species,0.0,abund,0.0,4328833,2,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,653685,653685,Bacillus_subtilis_group,Bacillus subtilis_group,species,0.0,abund,0.0,4193930,6,3,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,657323,657323,Ruminococcus_sp._SR1/5,Ruminococcus_sp._SR1/5,species,0.0,abund,0.0,3511612,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,674529,674529,Bacteroides_faecis,Bacteroides faecis,species,0.06087,abund,0.0006087,13258959,533,361,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,708126,708126,Jeotgalibaca_dankookensis,Jeotgalibaca dankookensis,species,0.0,abund,0.0,2116498,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,881260,881260,Enterobacter_bugandensis,Enterobacter bugandensis,species,0.0,abund,0.0,10101810,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,909768,909768,Acinetobacter_calcoaceticus/baumannii_complex,Acinetobacter_calcoaceticus/baumannii_complex,species,0.0,abund,0.0,5440485,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1134687,1134687,Klebsiella_michiganensis,Klebsiella michiganensis,species,0.0,abund,0.0,10829592,4,3,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1155388,1155388,Clostridium_sp._C1,Clostridium_sp._C1,species,0.0,abund,0.0,3035113,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1226757,1226757,Streptomyces_rapamycinicus,Streptomyces rapamycinicus,species,0.0,abund,0.0,12584889,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1262452,1262452,Streptomyces_sp._769,Streptomyces_sp._769,species,0.0,abund,0.0,10338286,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1288121,1288121,Alistipes_senegalensis,Alistipes senegalensis,species,0.0,abund,0.0,4023245,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1296540,1296540,Paucilactobacillus_nenjiangensis,Paucilactobacillus nenjiangensis,species,0.0,abund,0.0,2249893,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1297617,1297617,Intestinimonas_butyriciproducens,Intestinimonas butyriciproducens,species,0.0024600000000000004,abund,2.46e-05,3376471,17,15,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1344959,1344959,Citrobacter_freundii_complex,Citrobacter freundii_complex,species,0.0,abund,0.0,11781241,12,12,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1454229,1454229,Bifidobacterium_faecale,Bifidobacterium faecale,species,0.0,abund,0.0,2213206,4,4,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1463165,1463165,Klebsiella_quasipneumoniae,Klebsiella quasipneumoniae,species,0.0,abund,0.0,30892639,3,3,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1472417,1472417,Butyricimonas_paravirosa,Butyricimonas paravirosa,species,0.0,abund,0.0,5607917,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1499973,1499973,Escherichia_marmotae,Escherichia marmotae,species,0.0,abund,0.0,9971895,2,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1501392,1501392,Coprobacter_secundus,Coprobacter secundus,species,0.0,abund,0.0,4171466,4,4,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1550024,1550024,Ruthenibacterium_lactatiformans,Ruthenibacterium lactatiformans,species,0.0,abund,0.0,4419852,5,5,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1563222,1563222,Citrobacter_pasteurii,Citrobacter pasteurii,species,0.0,abund,0.0,5021319,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1654067,1654067,Pantoea_agglomerans_group,Pantoea agglomerans_group,species,0.0,abund,0.0,5038001,1,0,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1686385,1686385,Citrobacter_sp._BIDMC108,Citrobacter_sp._BIDMC108,species,0.0,abund,0.0,5627653,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1715691,1715691,Cognatishimia_activa,Cognatishimia activa,species,0.0,abund,0.0,3252335,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1727196,1727196,Methylomonas_sp._DH-1,Methylomonas_sp._DH-1,species,0.0,abund,0.0,5211500,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1776392,1776392,Massilimicrobiota_timonensis,Massilimicrobiota timonensis,species,0.0,abund,0.0,2661126,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1796613,1796613,Bacteroides_caecimuris,Bacteroides caecimuris,species,0.0,abund,0.0,4839927,3,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1796620,1796620,Acutalibacter_muris,Acutalibacter muris,species,0.0,abund,0.0,3802813,2,0,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1796635,1796635,Longicatena_caecimuris,Longicatena caecimuris,species,0.00264,abund,2.64e-05,3103757,3,3,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1796652,1796652,Turicimonas_muris,Turicimonas muris,species,0.0,abund,0.0,2887709,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1965590,1965590,Barnesiella_sp._An22,Barnesiella_sp._An22,species,0.0,abund,0.0,3443102,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1968839,1968839,Thermoflavifilum_sp.,Thermoflavifilum_sp.,species,0.0,abund,0.0,2828323,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1981510,1981510,Monoglobus_pectinilyticus,Monoglobus pectinilyticus,species,0.0,abund,0.0,2810259,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2025659,2025659,Bacteroides_sp._KFT8,Bacteroides_sp._KFT8,species,0.00035999999999999997,abund,3.6e-06,6031385,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2025876,2025876,Parabacteroides_sp._CT06,Parabacteroides_sp._CT06,species,0.0,abund,0.0,5372666,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2026188,2026188,Bacillus_tropicus,Bacillus tropicus,species,0.0,abund,0.0,11418537,1,0,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2044467,2044467,Escherichia_sp._E4742,Escherichia_sp._E4742,species,0.0,abund,0.0,5120753,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2051905,2051905,Enterobacter_sp._CRENT-193,Enterobacter_sp._CRENT-193,species,0.0,abund,0.0,5196641,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2058152,2058152,Klebsiella_grimontii,Klebsiella grimontii,species,0.0,abund,0.0,13208630,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2068655,2068655,Novisyntrophococcus_fermenticellae,Novisyntrophococcus fermenticellae,species,0.0024600000000000004,abund,2.46e-05,3420321,6,6,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2077147,2077147,Citrobacter_freundii_complex_sp._CFNIH3,Citrobacter freundii_complex_sp._CFNIH3,species,0.0,abund,0.0,5634842,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2108523,2108523,Lawsonibacter_asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.0033000000000000004,abund,3.3e-05,3126090,6,6,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2211106,2211106,Thiomicrorhabdus_aquaedulcis,Thiomicrorhabdus aquaedulcis,species,0.0,abund,0.0,2537035,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2315449,2315449,Yamadazyma_tenuis,Yamadazyma tenuis,species,0.0,abund,0.0,9926594,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2494701,2494701,Enterobacter_chengduensis,Enterobacter chengduensis,species,0.0,abund,0.0,5218125,2,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2497860,2497860,Cellulosilyticum_sp._WCF-2,Cellulosilyticum_sp._WCF-2,species,0.0,abund,0.0,4779774,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2507159,2507159,Clostridium_sp._JN-9,Clostridium_sp._JN-9,species,0.0,abund,0.0,3223191,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2507161,2507161,Acidilutibacter_cellobiosedens,Acidilutibacter cellobiosedens,species,0.0,abund,0.0,3743723,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2528593,2528593,Zhaonella_formicivorans,Zhaonella formicivorans,species,0.0,abund,0.0,3314304,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2583452,2583452,Amedibacterium_intestinale,Amedibacterium intestinale,species,0.00273,abund,2.73e-05,2996298,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2585118,2585118,Alistipes_communis,Alistipes communis,species,0.00069,abund,6.9e-06,3334777,25,25,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2589903,2589903,Mesorhizobium_sp._B2-8-5,Mesorhizobium_sp._B2-8-5,species,0.0,abund,0.0,6463198,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2603296,2603296,Enterococcus_sp._DA9,Enterococcus_sp._DA9,species,0.0,abund,0.0,2935232,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2606626,2606626,Sodaliphilus_pleomorphus,Sodaliphilus pleomorphus,species,0.0,abund,0.0,3340670,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2607663,2607663,Yersinia_canariae,Yersinia canariae,species,0.0,abund,0.0,4710154,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2650158,2650158,Bacteroides_luhongzhouii,Bacteroides luhongzhouii,species,0.0,abund,0.0,5760088,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2652274,2652274,Eisenbergiella_porci,Eisenbergiella porci,species,0.0,abund,0.0,7083291,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2664436,2664436,Dechloromonas_sp._ZY10,Dechloromonas_sp._ZY10,species,0.0,abund,0.0,3568927,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2682455,2682455,Veillonella_orientalis,Veillonella orientalis,species,0.004059999999999999,abund,4.06e-05,2072807,6,6,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2682456,2682456,Veillonella_nakazawae,Veillonella nakazawae,species,0.0,abund,0.0,2097818,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2685834,2685834,Parabacteroides_chongii,Parabacteroides chongii,species,0.0,abund,0.0,6031130,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2690837,2690837,Eggerthella_guodeyinii,Eggerthella guodeyinii,species,0.0,abund,0.0,4175177,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2712024,2712024,Citrobacter_sp._SX212,Citrobacter_sp._SX212,species,0.0,abund,0.0,4682750,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2714358,2714358,Pusillibacter_faecalis,Pusillibacter faecalis,species,0.0,abund,0.0,3407680,2,2,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2725997,2725997,Escherichia_sp._SCLE84,Escherichia_sp._SCLE84,species,0.0,abund,0.0,5384463,8,8,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2741720,2741720,Rhodoferax_sp._BAB1,Rhodoferax_sp._BAB1,species,0.0,abund,0.0,3820375,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2742625,2742625,Citrobacter_sp._RHB35-C17,Citrobacter_sp._RHB35-C17,species,0.0,abund,0.0,4828684,16,16,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2742641,2742641,Citrobacter_sp._RHBSTW-00229,Citrobacter_sp._RHBSTW-00229,species,0.0,abund,0.0,5309420,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2742646,2742646,Enterobacter_sp._RHBSTW-00422,Enterobacter_sp._RHBSTW-00422,species,0.0,abund,0.0,5234715,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2745890,2745890,Salmonella_sp._SJTUF14076,Salmonella_sp._SJTUF14076,species,0.0,abund,0.0,5052491,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2747372,2747372,Enterobacter_sp._DSM_30060,Enterobacter_sp._DSM_30060,species,0.0,abund,0.0,4810361,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2755405,2755405,Bacteroides_sp._CACC_737,Bacteroides_sp._CACC_737,species,0.0,abund,0.0,4634436,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2763022,2763022,Bacteroides_sp._M10,Bacteroides_sp._M10,species,0.0,abund,0.0,6745934,6,6,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2763023,2763023,Bacteroides_hominis,Bacteroides hominis,species,0.0,abund,0.0,5438159,1,1,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2763056,2763056,Oscillibacter_hominis,Oscillibacter hominis,species,0.0029,abund,2.9e-05,2823723,3,3,species
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2763667,2763667,Wansuia_hejianensis,Wansuia hejianensis,species,0.0,abund,0.0,3949724,1,1,species
