tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,2173,Methanobrevibacter smithii,Methanobrevibacter smithii,species,0.08024611773283,abund_weighted,0.0008024611773283,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter smithii,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0009479280444038,0.0008024611773283,1701000,0.7988709427624183,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,423477,Veillonella rogosae,Veillonella rogosae,species,5.28220996178121,abund_weighted,0.0528220996178121,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella rogosae,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0006269365373041,0.0528220996178121,1125000,0.7882874849348669,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,573,Klebsiella pneumoniae,Klebsiella pneumoniae,species,0.19392441304744001,abund_weighted,0.0019392441304744,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.000487617306792,0.0019392441304744,875000,0.781922737787024,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,674529,Bacteroides faecis,Bacteroides faecis,species,0.05136344304007,abund_weighted,0.0005136344304007,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0004547379683912,0.0005136344304007,816000,0.7801638911824912,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,28901,Salmonella enterica,Salmonella enterica,species,0.01759042322232,abund_weighted,0.0001759042322232,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0003549853993446,0.0001759042322232,637000,0.773956349359263,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,27292,Saccharomyces pastorianus,Saccharomyces pastorianus,species,0.04291648327872,abund_weighted,0.0004291648327872,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;Saccharomyces pastorianus,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0003416107532154,0.0004291648327872,613000,0.7729981179881407,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,species,0.5041649439314501,abund_weighted,0.0050416494393145,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0002836539533224,0.0050416494393145,509000,0.7683760747204426,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,2027456,Veillonella sp. S13053-19,Veillonella sp. S13053-19,species,1.47360917843683,abund_weighted,0.0147360917843683,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp. S13053-19,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0001944896457947,0.0147360917843683,349000,0.7590790115530172,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,28116,Bacteroides ovatus,Bacteroides ovatus,species,0.01910198444277,abund_weighted,0.0001910198444277,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0001939323688727,0.0001910198444277,348000,0.759008752433078,6747990
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.005675764190521918,abund_weighted,5.675764190521918e-05,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0001905887073404,5.675764190521918e-05,342000,0.7585830497641557,6747990
