tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2093857,Dysosmobacter welbionis,Dysosmobacter welbionis,species,0.62656089298378,abund_weighted,0.0062656089298378,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Dysosmobacter;Dysosmobacter welbionis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0027699570858838,0.0062656089298378,2740000,0.8269878525622786,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,29523,Bacteroides sp.,Bacteroides sp.,species,0.62381721417166,abund_weighted,0.0062381721417166,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp.,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0027679352193977,0.0062381721417166,2738000,0.8269683733987108,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2735723,Turicibacter bilis,Turicibacter bilis,species,0.6162477740446201,abund_weighted,0.0061624777404462,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;Turicibacter bilis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.002604164034028,0.0061624777404462,2576000,0.8253429814218328,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1306,Streptococcus sp.,Streptococcus sp.,species,0.64307161264392,abund_weighted,0.0064307161264392,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp.,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0025465408391756,0.0064307161264392,2519000,0.8247474635167681,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.5865926924157999,abund_weighted,0.005865926924158,Bacteria;Firmicutes;Clostridia;Eubacteriales;Thermohalobacteraceae;Caloranaerobacter;Caloranaerobacter azorensis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0025152019086419,0.005865926924158,2488000,0.8244180873231071,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.56776638567309,abund_weighted,0.0056776638567309,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Rothia;Rothia dentocariosa,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0024848739113512,0.0056776638567309,2458000,0.8240955326717333,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1580,Levilactobacillus brevis,Levilactobacillus brevis,species,0.5565678952023599,abund_weighted,0.0055656789520236,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;Levilactobacillus brevis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.002473753645678,0.0055656789520236,2447000,0.823976307255934,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1660,Schaalia odontolytica,Schaalia odontolytica,species,0.5526275054190001,abund_weighted,0.00552627505419,Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Schaalia;Schaalia odontolytica,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0024232069835268,0.00552627505419,2397000,0.8234277528386561,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.5635049270925699,abund_weighted,0.0056350492709257,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] torques,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0024201741837977,0.0056350492709257,2394000,0.8233944884021874,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2806443,Turicibacter sp. TJ11,Turicibacter sp. TJ11,species,0.5620455234691,abund_weighted,0.005620455234691,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;Turicibacter sp. TJ11,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0024191632505547,0.005620455234691,2393000,0.8233833912917093,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2714355,Vescimonas coprocola,Vescimonas coprocola,species,0.56243469776869,abund_weighted,0.0056243469776869,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas;Vescimonas coprocola,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0024100648513675,0.0056243469776869,2384000,0.8232833148645278,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.54446457448509,abund_weighted,0.0054446457448509,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0023837805870489,0.0054446457448509,2358000,0.8229921379400221,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,823,Parabacteroides distasonis,Parabacteroides distasonis,species,0.5462839643356701,abund_weighted,0.0054628396433567,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0023797368540768,0.0054628396433567,2354000,0.8229470659317295,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,28117,Alistipes putredinis,Alistipes putredinis,species,0.5395998957402,abund_weighted,0.005395998957402,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes putredinis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0023655837886745,0.005395998957402,2340000,0.8227887281129344,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,45851,Butyrivibrio crossotus,Butyrivibrio crossotus,species,0.53714809765278,abund_weighted,0.0053714809765278,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio crossotus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0023625509889454,0.0053714809765278,2337000,0.8227546793299492,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.54364730845595,abund_weighted,0.0054364730845595,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0023221136592245,0.0054364730845595,2297000,0.8222966086589584,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,732,Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,species,0.54206142318511,abund_weighted,0.0054206142318511,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter aphrophilus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0022867309957186,0.0054206142318511,2262000,0.8218894194733646,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,29466,Veillonella parvula,Veillonella parvula,species,0.62133622801177,abund_weighted,0.0062133622801177,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0022473045992407,0.0062133622801177,2223000,0.8214284491376376,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2302965,Lachnospiraceae bacterium AM40-2BH,Lachnospiraceae bacterium AM40-2BH,species,0.51205608468666,abund_weighted,0.0051205608468666,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;;Lachnospiraceae bacterium AM40-2BH,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0022432608662686,0.0051205608468666,2219000,0.8213807284183702,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,729,Haemophilus parainfluenzae,Haemophilus parainfluenzae,species,0.52224272197845,abund_weighted,0.0052224272197845,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus parainfluenzae,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0022038344697907,0.0052224272197845,2180000,0.8209110391535299,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,851,Fusobacterium nucleatum,Fusobacterium nucleatum,species,0.50239483269931,abund_weighted,0.0050239483269931,Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0021795720719582,0.0050239483269931,2156000,0.8206179408807083,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.49096283764883,abund_weighted,0.0049096283764883,Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Rothia;Rothia mucilaginosa,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0021745174057431,0.0049096283764883,2151000,0.820556481472586,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1869227,bacterium,bacterium,species,0.49697558057750996,abund_weighted,0.0049697558057751,Bacteria;;;;;;bacterium,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0021563206073686,0.0049697558057751,2133000,0.820334076999194,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2610896,Streptococcus sp. LPB0220,Streptococcus sp. LPB0220,species,0.68607537274871,abund_weighted,0.0068607537274871,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. LPB0220,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0021452003416954,0.0068607537274871,2122000,0.8201972672880612,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1872444,Alistipes sp.,Alistipes sp.,species,0.48169075996107996,abund_weighted,0.0048169075996108,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp.,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0021350910092652,0.0048169075996108,2112000,0.8200722979452589,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.4834809617392,abund_weighted,0.004834809617392,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus pittmaniae,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0021310472762931,0.004834809617392,2108000,0.8200221498046559,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,39485,Lachnospira eligens,Lachnospira eligens,species,0.48573817267683,abund_weighted,0.0048573817267683,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospira;Lachnospira eligens,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.002129025409807,0.0048573817267683,2106000,0.8199970411910636,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1304,Streptococcus salivarius,Streptococcus salivarius,species,0.60187751303223,abund_weighted,0.0060187751303223,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus salivarius,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0021189160773768,0.0060187751303223,2096000,0.8198711509633101,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,0.81057223118782,abund_weighted,0.0081057223118782,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.002083533413871,0.0081057223118782,2061000,0.8194259108974696,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,28125,Prevotella bivia,Prevotella bivia,species,0.47519154915791,abund_weighted,0.0047519154915791,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella bivia,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0020602819492814,0.0047519154915791,2038000,0.8191293227013888,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,39777,Veillonella atypica,Veillonella atypica,species,0.50287157121631,abund_weighted,0.0050287157121631,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella atypica,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0020208555528035,0.0050287157121631,1999000,0.8186189295884687,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,735,Haemophilus parahaemolyticus,Haemophilus parahaemolyticus,species,0.46648377420457,abund_weighted,0.0046648377420457,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus parahaemolyticus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0019996259547,0.0046648377420457,1978000,0.818340096794084,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2884902,Bifidobacterium sp. MSK23_125,Bifidobacterium sp. MSK23_125,species,0.43835620170164,abund_weighted,0.0043835620170164,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium sp. MSK23_125,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.001953123025521,0.0043835620170164,1932000,0.8177191728173396,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2682455,Veillonella sp. S12025-13,Veillonella sp. S12025-13,species,0.659640708449,abund_weighted,0.00659640708449,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp. S12025-13,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0019470574260628,0.00659640708449,1926000,0.8176371300932135,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,113107,Streptococcus australis,Streptococcus australis,species,0.5154419010931001,abund_weighted,0.005154419010931,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus australis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0018924670309396,0.005154419010931,1872000,0.8168874123519528,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,726,Haemophilus haemolyticus,Haemophilus haemolyticus,species,0.49420271369293,abund_weighted,0.0049420271369293,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus haemolyticus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0018884232979675,0.0049420271369293,1868000,0.8168310480572252,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,199,Campylobacter concisus,Campylobacter concisus,species,0.41006323012139,abund_weighted,0.0041006323012139,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter concisus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.001822712637171,0.0041006323012139,1803000,0.8158983805566085,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1255,Pediococcus pentosaceus,Pediococcus pentosaceus,species,0.41038429891855,abund_weighted,0.0041038429891855,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus pentosaceus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0018085595717686,0.0041038429891855,1789000,0.8156932437087268,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.4096643264643,abund_weighted,0.004096643264643,Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Mogibacterium;Mogibacterium diversum,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0018014830390675,0.004096643264643,1782000,0.8155900919941024,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1328,Streptococcus anginosus,Streptococcus anginosus,species,0.43340395873935,abund_weighted,0.0043340395873935,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0017994611725814,0.0043340395873935,1780000,0.8155605480479453,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,84135,Gemella sanguinis,Gemella sanguinis,species,0.41558950517557997,abund_weighted,0.0041558950517558,Bacteria;Firmicutes;Bacilli;Bacillales;;Gemella;Gemella sanguinis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0017772206412349,0.0041558950517558,1758000,0.8152334274822494,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2702,Gardnerella vaginalis,Gardnerella vaginalis,species,0.38038868977758,abund_weighted,0.0038038868977758,Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;Gardnerella vaginalis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.001696345981793,0.0038038868977758,1678000,0.81400954587727,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1305,Streptococcus sanguinis,Streptococcus sanguinis,species,0.40260081292673,abund_weighted,0.0040260081292673,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sanguinis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0016912913155779,0.0040260081292673,1673000,0.8139311897802688,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,28128,Prevotella corporis,Prevotella corporis,species,0.41713647301645,abund_weighted,0.0041713647301645,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella corporis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0016751163836896,0.0041713647301645,1657000,0.8136789185226071,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,28037,Streptococcus mitis,Streptococcus mitis,species,0.3959751204762,abund_weighted,0.003959751204762,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mitis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0016478211861279,0.003959751204762,1630000,0.8132478164409538,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2382163,Streptococcus koreensis,Streptococcus koreensis,species,0.35954840603449,abund_weighted,0.0035954840603449,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus koreensis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0015932307910047,0.0035954840603449,1576000,0.8123644791690116,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,671216,Peptoniphilus sp. oral taxon 836,Peptoniphilus sp. oral taxon 836,species,0.35505344287421997,abund_weighted,0.0035505344287422,Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus;Peptoniphilus sp. oral taxon 836,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0015821105253314,0.0035505344287422,1565000,0.8121809535531717,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1308,Streptococcus thermophilus,Streptococcus thermophilus,species,0.40490667065180996,abund_weighted,0.0040490667065181,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus thermophilus,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0015740230593872,0.0040490667065181,1557000,0.8120466946042371,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,727,Haemophilus influenzae,Haemophilus influenzae,species,0.35860465835798,abund_weighted,0.0035860465835798,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus influenzae,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0015669465266861,0.0035860465835798,1550000,0.8119286692633199,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1302,Streptococcus gordonii,Streptococcus gordonii,species,0.35154114482041,abund_weighted,0.0035154114482041,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus gordonii,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0015254982637221,0.0035154114482041,1509000,0.8112268443219186,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1318,Streptococcus parasanguinis,Streptococcus parasanguinis,species,0.34646242021074997,abund_weighted,0.0034646242021075,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0015174107977779,0.0034646242021075,1501000,0.8110877536852,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2881266,Faecalibacterium sp. CLA-AA-H233,Faecalibacterium sp. CLA-AA-H233,species,0.35870195193288,abund_weighted,0.0035870195193288,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium sp. CLA-AA-H233,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0014729297350849,0.0035870195193288,1457000,0.8103096915185486,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1303,Streptococcus oralis,Streptococcus oralis,species,0.33638280585135,abund_weighted,0.0033638280585135,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus oralis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0014618094694116,0.0033638280585135,1446000,0.8101116236723023,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1343,Streptococcus vestibularis,Streptococcus vestibularis,species,0.31438472856697003,abund_weighted,0.0031438472856697,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus vestibularis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.001345552146464,0.0031438472856697,1331000,0.807948889151082,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1737424,Blautia massiliensis,Blautia massiliensis,species,0.26820919792052,abund_weighted,0.0026820919792052,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia massiliensis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0011554966967756,0.0026820919792052,1143000,0.8039899193801542,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1338,Streptococcus intermedius,Streptococcus intermedius,species,0.25750690468177,abund_weighted,0.0025750690468177,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus intermedius,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0011282014992139,0.0025750690468177,1116000,0.8033701648945147,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,2682456,Veillonella nakazawae,Veillonella nakazawae,species,0.27261659686339,abund_weighted,0.0027261659686339,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella nakazawae,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0011201140332698,0.0027261659686339,1108000,0.8031837456751327,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.18839927843193,abund_weighted,0.0018839927843193,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0008208777933349,0.0018839927843193,812000,0.7951711173791298,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,88431,Dorea longicatena,Dorea longicatena,species,0.16520449017631,abund_weighted,0.0016520449017631,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;Dorea longicatena,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0007248391352477,0.0016520449017631,717000,0.7919859406443365,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.16286944437877,abund_weighted,0.0016286944437877,Bacteria;Firmicutes;Clostridia;Eubacteriales;;Fenollaria;Fenollaria massiliensis,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0007177626025465,0.0016286944437877,710000,0.7917353328331386,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,671228,Veillonella sp. oral taxon 158,Veillonella sp. oral taxon 158,species,0.15229363278738,abund_weighted,0.0015229363278738,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella sp. oral taxon 158,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.0006823799390407,0.0015229363278738,675000,0.7904452873706534,10278171
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,,1449050,Clostridium sp. KNHs205,Clostridium sp. KNHs205,species,0.14726355496517,abund_weighted,0.0014726355496517,Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. KNHs205,,344c278c,/home/Users/pacbio_bakeoff/data/simulated/ont/sim_ont.fastq,0.000651041008507,0.0014726355496517,644000,0.7892474228031381,10278171
