tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,29347,29347,                  [Clostridium] scindens,[Clostridium] scindens,species,0.0011187971270733385,fraction_reads,0.0,31,29
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,89153,89153,                  [Clostridium] hylemonae,[Clostridium] hylemonae,species,0.0003969925289615073,fraction_reads,0.0,11,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,66219,66219,                  Lachnoclostridium phytofermentans,Lachnoclostridium phytofermentans,species,7.218045981118314e-05,fraction_reads,0.0,2,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,39488,39488,                  Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.02114887472467666,fraction_reads,0.02,586,586
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,208479,208479,                  Enterocloster bolteae,Enterocloster bolteae,species,0.012054136788467583,fraction_reads,0.01,334,334
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,84030,84030,                  Lacrimispora saccharolytica,Lacrimispora saccharolytica,species,0.005485714945649919,fraction_reads,0.01,152,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,649756,649756,                  Anaerostipes hadrus,Anaerostipes hadrus,species,0.004222556898954213,fraction_reads,0.0,117,117
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1229621,1229621,                  Anaerostipes rhamnosivorans,Anaerostipes rhamnosivorans,species,7.218045981118314e-05,fraction_reads,0.0,2,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,43305,43305,                  Butyrivibrio proteoclasticus,Butyrivibrio proteoclasticus,species,0.0018045114952795784,fraction_reads,0.0,50,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,185008,185008,                  Butyrivibrio hungatei,Butyrivibrio hungatei,species,0.00018045114952795784,fraction_reads,0.0,5,5
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,617123,617123,                  Lachnoanaerobaculum umeaense,Lachnoanaerobaculum umeaense,species,0.00018045114952795784,fraction_reads,0.0,5,5
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2696063,2696063,                    Anaerocolumna sp. CBA3638,Anaerocolumna sp. CBA3638,species,7.218045981118314e-05,fraction_reads,0.0,2,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2497860,2497860,                    Cellulosilyticum sp. WCF-2,Cellulosilyticum sp. WCF-2,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1679721,1679721,                  Herbinix luporum,Herbinix luporum,species,3.609022990559157e-05,fraction_reads,0.0,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,28446,28446,                  Anaerotignum propionicum,Anaerotignum propionicum,species,3.609022990559157e-05,fraction_reads,0.0,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1496,1496,                  Clostridioides difficile,Clostridioides difficile,species,2.713371754992091,fraction_reads,2.71,75183,74387
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2081703,2081703,                  Peptostreptococcaceae bacterium oral taxon 929,Peptostreptococcaceae bacterium oral taxon 929,species,0.004475188508293354,fraction_reads,0.0,124,124
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,143361,143361,                  Filifactor alocis,Filifactor alocis,species,0.0033563913812200154,fraction_reads,0.0,93,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1505,1505,                  Paeniclostridium sordellii,Paeniclostridium sordellii,species,0.003248120691503241,fraction_reads,0.0,90,90
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1731,1731,                  Peptoclostridium acidaminophilum,Peptoclostridium acidaminophilum,species,3.609022990559157e-05,fraction_reads,0.0,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2093857,2093857,                  Dysosmobacter welbionis,Dysosmobacter welbionis,species,0.12505264662287477,fraction_reads,0.13,3465,3465
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2109687,2109687,                    Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,species,0.007542858050268638,fraction_reads,0.01,209,209
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,351091,351091,                  Oscillibacter valericigenes,Oscillibacter valericigenes,species,0.0003969925289615073,fraction_reads,0.0,11,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2109688,2109688,                  Clostridiales bacterium CCNA10,Clostridiales bacterium CCNA10,species,0.10884813339526417,fraction_reads,0.11,3016,3016
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2610895,2610895,                    Flintibacter sp. KGMB00164,Flintibacter sp. KGMB00164,species,0.021978950012505265,fraction_reads,0.02,609,609
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2086584,2086584,                  Massilistercora timonensis,Massilistercora timonensis,species,0.002345864943863452,fraction_reads,0.0,65,65
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1297617,1297617,                  Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,7.218045981118314e-05,fraction_reads,0.0,2,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1491,1491,                  Clostridium botulinum,Clostridium botulinum,species,0.02414436380684076,fraction_reads,0.02,669,667
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2587161,2587161,                    Clostridium sp. SYSU GA15002T,Clostridium sp. SYSU GA15002T,species,0.004403008048482171,fraction_reads,0.0,122,122
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,755731,755731,                    Clostridium sp. BNL1100,Clostridium sp. BNL1100,species,0.0034285718410311987,fraction_reads,0.0,95,95
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2507159,2507159,                    Clostridium sp. JN-9,Clostridium sp. JN-9,species,0.00025263160933914095,fraction_reads,0.0,7,7
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2320868,2320868,                    Clostridium sp. CT4,Clostridium sp. CT4,species,7.218045981118314e-05,fraction_reads,0.0,2,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2483110,2483110,                    Clostridium sp. JN-1,Clostridium sp. JN-1,species,3.609022990559157e-05,fraction_reads,0.0,1,1
