tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw,norm_abund,classified_fraction
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2702,2702,Gardnerella vaginalis,Gardnerella vaginalis,species,0.3854,fraction_reads,0.7463,0.3854,0.3853976876138743,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28037,28037,Streptococcus mitis,Streptococcus mitis,species,0.4597,fraction_reads,0.7787,0.4597,0.4596972418165491,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28111,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.9722,fraction_reads,0.7463,0.9722,0.9721941668349989,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28116,28116,Bacteroides ovatus,Bacteroides ovatus,species,2.5365,fraction_reads,1.2654,2.5365,2.5364847810913136,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28117,28117,Alistipes putredinis,Alistipes putredinis,species,0.5954,fraction_reads,0.7463,0.5954,0.5953964276214343,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28118,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,1.0151,fraction_reads,0.7463,1.0151,1.0150939094365432,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28125,28125,Prevotella bivia,Prevotella bivia,species,0.5611,fraction_reads,0.7463,0.5611,0.5610966334201996,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28128,28128,Prevotella corporis,Prevotella corporis,species,0.6811,fraction_reads,0.7463,0.6811,0.6810959134245194,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,29466,29466,Veillonella parvula,Veillonella parvula,species,0.5142,fraction_reads,0.7787,0.5142,0.514196914818511,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,33031,33031,Peptoniphilus lacrimalis,Peptoniphilus lacrimalis,species,0.3872,fraction_reads,0.7463,0.3872,0.3871976768139391,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,33039,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.7186,fraction_reads,0.7787,0.7186,0.7185956884258694,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39485,39485,Lachnospira eligens,Lachnospira eligens,species,0.6408,fraction_reads,0.7463,0.6408,0.6407961552230687,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39486,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.7369,fraction_reads,0.7463,0.7369,0.7368955786265282,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39488,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.847,fraction_reads,0.7463,0.847,0.8469949180304918,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39490,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.7807,fraction_reads,0.7463,0.7807,0.7806953158281049,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39491,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.7977,fraction_reads,0.7463,0.7977,0.7976952138287169,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39496,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.6601,fraction_reads,0.7463,0.6601,0.6600960394237635,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39777,39777,Veillonella atypica,Veillonella atypica,species,0.4997,fraction_reads,0.7787,0.4997,0.49969700181798904,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,40520,40520,Blautia obeum,Blautia obeum,species,0.8435,fraction_reads,0.7463,0.8435,0.8434949390303659,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,40545,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.6995,fraction_reads,0.7463,0.6995,0.6994958030251819,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,43675,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.5299,fraction_reads,0.7463,0.5299,0.5298968206190763,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,45851,45851,Eshraghiella crossota,Eshraghiella crossota,species,0.5827,fraction_reads,0.7463,0.5827,0.582696503820977,1.000006
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,46503,46503,Parabacteroides merdae,Parabacteroides merdae,species,1.1092,fraction_reads,0.7463,1.1092,1.109193344839931,1.000006
