tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,norm_abund,classified_fraction
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,197,197,Campylobacter jejuni,Campylobacter jejuni,species,0.000390276,abund,3.90276e-06,6696946,2169,225,0.0003902760582287574,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,198,198,Campylobacter hyointestinalis,Campylobacter hyointestinalis,species,0.0,abund,0.0,7219458,15,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,199,199,Campylobacter concisus,Campylobacter concisus,species,0.0,abund,0.0,7077237,3,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,204,204,Campylobacter showae,Campylobacter showae,species,0.0,abund,0.0,29217399,1,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,206,206,Campylobacter sputorum,Campylobacter sputorum,species,0.0,abund,0.0,5178066,9,4,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,210,210,Helicobacter pylori,Helicobacter pylori,species,0.000340556,abund,3.40556e-06,2289129,4610,61,0.00034055605081058707,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,213,213,Helicobacter cinaedi,Helicobacter cinaedi,species,0.0,abund,0.0,19975918,18,15,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,227,227,Pseudoalteromonas carrageenovora,Pseudoalteromonas carrageenovora,species,0.0,abund,0.0,19891163,5,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,235,235,Brucella abortus,Brucella abortus,species,0.125325,abund,0.00125325,4115010,10973,2224,0.12532501869835452,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,238,238,Elizabethkingia meningoseptica,Elizabethkingia meningoseptica,species,0.0,abund,0.0,12426957,56,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,247,247,Empedobacter brevis,Empedobacter brevis,species,0.0,abund,0.0,43496207,12,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,250,250,Chryseobacterium gleum,Chryseobacterium gleum,species,0.0,abund,0.0,8284831,16,4,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,259,259,Sphingobacterium thalpophilum,Sphingobacterium thalpophilum,species,0.0,abund,0.0,13462863,20,3,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,263,263,Francisella tularensis,Francisella tularensis,species,3.0641899999999995e-05,abund,3.06419e-07,45211289,71,4,3.0641904571738355e-05,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,266,266,Paracoccus denitrificans,Paracoccus denitrificans,species,0.0,abund,0.0,11134740,5,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,274,274,Thermus thermophilus,Thermus thermophilus,species,0.0,abund,0.0,3960793,16,5,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,287,287,Pseudomonas aeruginosa,Pseudomonas aeruginosa,species,0.0,abund,0.0,4120622,823,314,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,292,292,Burkholderia cepacia,Burkholderia cepacia,species,0.0,abund,0.0,20884762,17,5,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,293,293,Brevundimonas diminuta,Brevundimonas diminuta,species,0.0,abund,0.0,15348103,3,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,294,294,Pseudomonas fluorescens,Pseudomonas fluorescens,species,0.0,abund,0.0,2737974,3,1,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,297,297,Hydrogenophilus thermoluteolus,Hydrogenophilus thermoluteolus,species,0.0,abund,0.0,12503466,1,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,303,303,Pseudomonas putida,Pseudomonas putida,species,0.0,abund,0.0,2589687,77,12,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,305,305,Ralstonia solanacearum,Ralstonia solanacearum,species,0.0,abund,0.0,6998451,72,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,316,316,Stutzerimonas stutzeri,Stutzerimonas stutzeri,species,0.0,abund,0.0,1742299,1,1,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,317,317,Pseudomonas syringae,Pseudomonas syringae,species,0.0,abund,0.0,7497535,9,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,337,337,Burkholderia glumae,Burkholderia glumae,species,0.0,abund,0.0,10398853,36,11,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,339,339,Xanthomonas campestris,Xanthomonas campestris,species,1.9338499999999998e-132,abund,1.93385e-134,28841559,230,54,1.9338502885283294e-132,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,343,343,Xanthomonas translucens,Xanthomonas translucens,species,0.0,abund,0.0,4418924,7,4,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,346,346,Xanthomonas citri,Xanthomonas citri,species,2.38852e-05,abund,2.38852e-07,35872144,531,182,2.388520356364602e-05,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,347,347,Xanthomonas oryzae,Xanthomonas oryzae,species,0.0,abund,0.0,403144536,61,53,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,353,353,Azotobacter chroococcum,Azotobacter chroococcum,species,0.0,abund,0.0,8125268,7,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,358,358,Agrobacterium tumefaciens,Agrobacterium tumefaciens,species,0.0,abund,0.0,14416562,112,44,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,359,359,Rhizobium rhizogenes,Rhizobium rhizogenes,species,1.13227e-204,abund,1.13227e-206,5722865,75,9,1.1322701689334602e-204,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,362,362,Agrobacterium radiobacter,Agrobacterium radiobacter,species,0.0,abund,0.0,6444937,4,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,373,373,Agrobacterium vitis,Agrobacterium vitis,species,0.0,abund,0.0,114117648,33,12,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,375,375,Bradyrhizobium japonicum,Bradyrhizobium japonicum,species,0.0,abund,0.0,1035569,3,1,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,380,380,Sinorhizobium fredii,Sinorhizobium fredii,species,0.000143185,abund,1.43185e-06,9980598,125,77,0.00014318502136304723,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,382,382,Sinorhizobium meliloti,Sinorhizobium meliloti,species,2.1024299999999998e-110,abund,2.10243e-112,7559081,241,51,2.1024303136802832e-110,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,384,384,Rhizobium leguminosarum,Rhizobium leguminosarum,species,0.0,abund,0.0,17898560,86,17,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,399,399,Neorhizobium galegae,Neorhizobium galegae,species,0.0,abund,0.0,14461065,661,8,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,428,428,Methylosinus sporium,Methylosinus sporium,species,0.0,abund,0.0,18708799,3,1,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,436,436,Novacetimonas hansenii,Novacetimonas hansenii,species,0.0,abund,0.0,1035541,1,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,438,438,Acetobacter pasteurianus,Acetobacter pasteurianus,species,0.0,abund,0.0,17483732,2,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,442,442,Gluconobacter oxydans,Gluconobacter oxydans,species,0.0,abund,0.0,22732327,32,5,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,446,446,Legionella pneumophila,Legionella pneumophila,species,0.0,abund,0.0,10551012,37,12,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,449,449,Legionella hackeliae,Legionella hackeliae,species,0.0,abund,0.0,21973005,1,1,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,450,450,Legionella longbeachae,Legionella longbeachae,species,0.0009303120000000001,abund,9.30312e-06,2067778,33,20,0.0009303121388015449,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,454,454,Legionella israelensis,Legionella israelensis,species,0.0,abund,0.0,32836259,4,1,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,470,470,Acinetobacter baumannii,Acinetobacter baumannii,species,0.11123699999999999,abund,0.00111237,7015917,20466,8248,0.11123701659644016,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,478,478,Moraxella nonliquefaciens,Moraxella nonliquefaciens,species,0.0,abund,0.0,11924488,2,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,485,485,Neisseria gonorrhoeae,Neisseria gonorrhoeae,species,0.000684831,abund,6.84831e-06,4260387,265,60,0.000684831102176045,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,487,487,Neisseria meningitidis,Neisseria meningitidis,species,0.0,abund,0.0,1296051,20,8,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,511,511,Alcaligenes faecalis,Alcaligenes faecalis,species,0.0,abund,0.0,1035531,1,1,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,519,519,Bordetella parapertussis,Bordetella parapertussis,species,0.0,abund,0.0,1561130,17,12,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,520,520,Bordetella pertussis,Bordetella pertussis,species,1.2311799999999999e-63,abund,1.23118e-65,3925493,335,83,1.231180183690725e-63,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,521,521,Bordetella avium,Bordetella avium,species,0.0,abund,0.0,1035578,14,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,529,529,Brucella anthropi,Brucella anthropi,species,0.0,abund,0.0,1875415,2,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,536,536,Chromobacterium violaceum,Chromobacterium violaceum,species,0.0,abund,0.0,1035563,5,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,542,542,Zymomonas mobilis,Zymomonas mobilis,species,0.0,abund,0.0,29929563,5,1,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,545,545,Citrobacter koseri,Citrobacter koseri,species,0.000175703,abund,1.75703e-06,8604520,67,22,0.00017570302621469768,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,546,546,Citrobacter freundii,Citrobacter freundii,species,0.183192,abund,0.00183192,1035517,765,88,0.18319202733204837,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,548,548,Klebsiella aerogenes,Klebsiella aerogenes,species,0.0,abund,0.0,2775578,18,8,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,549,549,Pantoea agglomerans,Pantoea agglomerans,species,0.0,abund,0.0,5870648,21,10,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,550,550,Enterobacter cloacae,Enterobacter cloacae,species,1.0996599999999999e-144,abund,1.09966e-146,7020681,95,20,1.0996601640680832e-144,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,552,552,Erwinia amylovora,Erwinia amylovora,species,0.0,abund,0.0,5407467,27,10,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,553,553,Pantoea ananatis,Pantoea ananatis,species,0.0,abund,0.0,6227999,144,44,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,554,554,Pectobacterium carotovorum,Pectobacterium carotovorum,species,0.0,abund,0.0,2308912,18,1,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,562,562,Escherichia coli,Escherichia coli,species,1.7675862862,abund,0.017675862862,10835100,197004,41518,1.7675865499219632,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,564,564,Escherichia fergusonii,Escherichia fergusonii,species,2.5257399999999997e-220,abund,2.5257399999999998e-222,10773854,279,53,2.5257403768376775e-220,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,565,565,Atlantibacter hermannii,Atlantibacter hermannii,species,0.0,abund,0.0,35411946,15,3,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,566,566,Pseudescherichia vulneris,Pseudescherichia vulneris,species,0.0,abund,0.0,5254495,1,1,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,569,569,Hafnia alvei,Hafnia alvei,species,0.0,abund,0.0,1035572,2,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,571,571,Klebsiella oxytoca,Klebsiella oxytoca,species,0.0,abund,0.0,251533391,29,12,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,573,573,Klebsiella pneumoniae,Klebsiella pneumoniae,species,0.000280501,abund,2.80501e-06,37677919,5570,1375,0.000280501041850446,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,575,575,Raoultella planticola,Raoultella planticola,species,4.69037e-06,abund,4.69037e-08,146320262,28,6,4.6903706997981335e-06,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,577,577,Raoultella terrigena,Raoultella terrigena,species,0.0,abund,0.0,9018339,62,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,582,582,Morganella morganii,Morganella morganii,species,0.0,abund,0.0,31823894,128,44,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,584,584,Proteus mirabilis,Proteus mirabilis,species,0.0,abund,0.0,2497269,82,30,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,585,585,Proteus vulgaris,Proteus vulgaris,species,1.77173e-05,abund,1.77173e-07,39250216,154,22,1.7717302643402008e-05,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,587,587,Providencia rettgeri,Providencia rettgeri,species,0.0,abund,0.0,2843363,501,28,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,588,588,Providencia stuartii,Providencia stuartii,species,0.0,abund,0.0,9208590,20,9,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,614,614,Serratia liquefaciens,Serratia liquefaciens,species,0.0,abund,0.0,1079674,1,0,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,615,615,Serratia marcescens,Serratia marcescens,species,2.1963900000000001e-13,abund,2.19639e-15,39140225,624,55,2.196390327699014e-13,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,621,621,Shigella boydii,Shigella boydii,species,0.0,abund,0.0,5917168,260,70,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,622,622,Shigella dysenteriae,Shigella dysenteriae,species,1.06287e-13,abund,1.06287e-15,9492724,578,174,1.0628701585790552e-13,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,623,623,Shigella flexneri,Shigella flexneri,species,3.92419e-137,abund,3.92419e-139,9938737,1549,244,3.924190585484906e-137,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,624,624,Shigella sonnei,Shigella sonnei,species,0.0,abund,0.0,7853205,82,31,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,628,628,Xenorhabdus nematophila,Xenorhabdus nematophila,species,0.0,abund,0.0,3292466,9,2,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,630,630,Yersinia enterocolitica,Yersinia enterocolitica,species,0.0,abund,0.0,19808934,30,6,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,632,632,Yersinia pestis,Yersinia pestis,species,0.0135265,abund,0.000135265,6939953,1326,518,0.01352650201813918,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,633,633,Yersinia pseudotuberculosis,Yersinia pseudotuberculosis,species,0.00935499,abund,9.35499e-05,4226290,5318,302,0.009354991395754396,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,636,636,Edwardsiella tarda,Edwardsiella tarda,species,0.000281495,abund,2.81495e-06,3122429,110,51,0.0002814950419987497,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,644,644,Aeromonas hydrophila,Aeromonas hydrophila,species,0.000348371,abund,3.48371e-06,2615419,169,39,0.00034837105197657657,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,645,645,Aeromonas salmonicida,Aeromonas salmonicida,species,0.0,abund,0.0,16650647,31,8,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,648,648,Aeromonas caviae,Aeromonas caviae,species,1.7151e-05,abund,1.7151e-07,239363017,73,55,1.715100255891066e-05,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,651,651,Aeromonas media,Aeromonas media,species,3.1579000000000003e-119,abund,3.1579000000000003e-121,6784661,140,4,3.1579004711552667e-119,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,654,654,Aeromonas veronii,Aeromonas veronii,species,9.31501e-224,abund,9.31501e-226,1383869,81,6,9.315011389789422e-224,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,663,663,Vibrio alginolyticus,Vibrio alginolyticus,species,0.24028,abund,0.0024028,15571101,22635,19377,0.24028003584951627,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,666,666,Vibrio cholerae,Vibrio cholerae,species,0.0,abund,0.0,13210865,296,111,0.0,0.9999998508011032
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,668,668,Aliivibrio fischeri,Aliivibrio fischeri,species,0.0,abund,0.0,12173986,22,1,0.0,0.9999998508011032
