tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,216816,216816,                  Bifidobacterium_longum,Bifidobacterium longum,species,5.0534350219218014e-05,fraction_reads,0.0,1,0,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1454229,1454229,                  Bifidobacterium_faecale,Bifidobacterium faecale,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,544580,544580,                  Actinomyces_oris,Actinomyces oris,species,0.009550992191432205,fraction_reads,0.01,189,189,0.009731277716764212,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2721244,2721244,                    Streptomyces_sp._RPA4-2,Streptomyces_sp._RPA4-2,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.148824188764134e-05,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2886375,2886375,                    Spiroplasma_endosymbiont_of_Phyllotreta_cruciferae,Spiroplasma endosymbiont_of Phyllotreta_cruciferae,species,0.009500457841212987,fraction_reads,0.01,188,188,0.009679789474876572,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,817,817,                      Bacteroides_fragilis,Bacteroides fragilis,species,19.225490334800178,fraction_reads,19.23,380444,380422,19.58839269670182,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,818,818,                      Bacteroides_thetaiotaomicron,Bacteroides thetaiotaomicron,species,0.0021729770594263744,fraction_reads,0.0,43,43,0.0022139944011685775,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,28116,28116,                      Bacteroides_ovatus,Bacteroides ovatus,species,0.0019203053083302845,fraction_reads,0.0,38,38,0.001956553191730371,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,820,820,                      Bacteroides_uniformis,Bacteroides uniformis,species,0.00015160305065765403,fraction_reads,0.0,3,3,0.000154464725662924,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,821,821,                      Phocaeicola_vulgatus,Phocaeicola vulgatus,species,0.005407175473456327,fraction_reads,0.01,107,107,0.005509241881977623,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,28128,28128,                      Prevotella_corporis,Prevotella corporis,species,7.60097268517302,fraction_reads,7.6,150412,150412,7.744449438803909,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,823,823,                      Parabacteroides_distasonis,Parabacteroides distasonis,species,0.0008590839537267062,fraction_reads,0.0,17,0,0.0008753001120899027,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2585118,2585118,                      Alistipes_communis,Alistipes communis,species,0.00015160305065765403,fraction_reads,0.0,3,3,0.000154464725662924,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,562,562,                  Escherichia_coli,Escherichia coli,species,15.240705216964178,fraction_reads,15.24,301591,272537,15.528390359135637,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2860337,2860337,                    Escherichia_sp._TM-G17TGC,Escherichia_sp._TM-G17TGC,species,0.01091541964735109,fraction_reads,0.01,216,216,0.011121460247730527,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2857061,2857061,                    Escherichia_sp._TC-EC600-tetX4,Escherichia_sp._TC-EC600-tetX4,species,0.0036890075660029145,fraction_reads,0.0,73,73,0.0037586416577978167,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2725997,2725997,                    Escherichia_sp._SCLE84,Escherichia_sp._SCLE84,species,0.00030320610131530807,fraction_reads,0.0,6,6,0.000308929451325848,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,564,564,                  Escherichia_fergusonii,Escherichia fergusonii,species,0.00020213740087687205,fraction_reads,0.0,4,2,0.00020595296755056535,0.9814736018661324
Centrifuger,unified,Centrifuger_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,208962,208962,                  Escherichia_albertii,Escherichia albertii,species,0.00010106870043843603,fraction_reads,0.0,2,2,0.00010297648377528268,0.9814736018661324
