tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads,norm_abund,classified_fraction
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.0019857765058886503,abund,0.0,134000,134000,0.002787095830665665,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,47715,Lacticaseibacillus rhamnosus,Lacticaseibacillus rhamnosus,species,0.0009187921146648979,abund,0.0,62000,62000,0.0012895518022482929,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,76859,Fusobacterium animalis,Fusobacterium animalis,species,0.0015708381315238577,abund,0.0,106000,106000,0.0022047175973922426,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,96241,Bacillus spizizenii,Bacillus spizizenii,species,0.0012744535784061485,abund,0.0,86000,86000,0.0017887331450540836,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,208962,Escherichia albertii,Escherichia albertii,species,0.0017041963611991709,abund,0.0,114999,114999,0.0023918898017217974,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.005572029598612929,abund,0.01,376000,376000,0.007820507703957388,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,239935,Akkermansia muciniphila,Akkermansia muciniphila,species,1.1757871606732635,abund,1.18,79342000,79342000,1.6502519208707107,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,301301,Roseburia hominis,Roseburia hominis,species,7.656146499226035,abund,7.66,516636000,516636000,10.745627175908856,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.0009928882529443251,abund,0.0,67000,67000,0.0013935479153328325,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,423477,Veillonella rogosae,Veillonella rogosae,species,11.10792992020081,abund,11.11,749562000,749562000,15.590306903174758,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,674529,Bacteroides faecis,Bacteroides faecis,species,0.01152935911627888,abund,0.01,778000,778000,0.016181795195954387,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,1499973,Escherichia marmotae,Escherichia marmotae,species,0.002563726384468183,abund,0.0,173000,173000,0.0035982655127250753,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,2044467,Escherichia sp. E4742,Escherichia sp. E4742,species,0.0019561380505768796,abund,0.0,132000,132000,0.0027454973854318496,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,2162637,Bacteroides sp. PHL 2737,Bacteroides sp. PHL 2737,species,0.001644919450575629,abund,0.0,110999,110999,0.0023086929112541652,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,2509666,Escherichia sp. KS167_9B,Escherichia sp. KS167_9B,species,0.003689987686315477,abund,0.0,249000,249000,0.00517900643161008,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,2603296,Enterococcus sp. DA9,Enterococcus sp. DA9,species,0.0012151766677826069,abund,0.0,82000,82000,0.0017055362545864516,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,2682455,Veillonella orientalis,Veillonella orientalis,species,0.0015263804485562012,abund,0.0,103000,103000,0.0021423199295415186,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,3037987,Akkermansia sp. BCRC 18949,Akkermansia sp. BCRC 18949,species,0.0009187921146648979,abund,0.0,62000,62000,0.0012895518022482929,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,3073865,Enterobacter cloacae complex sp. EB5,Enterobacter cloacae complex sp. EB5,species,0.0013337304890296904,abund,0.0,90000,90000,0.0018719300355217155,0.7124894967871883
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,286,Pseudomonas,Pseudomonas,genus,0.0008446959763854706,abund,0.0,57000,0,0.0011855556889171666,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,547,Enterobacter,Enterobacter,genus,0.0013337304890296904,abund,0.0,90000,0,0.0018719300351323683,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,561,Escherichia,Escherichia,genus,10.939213013338552,abund,10.94,738177000,0,15.353507750487843,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,570,Klebsiella,Klebsiella,genus,0.010165990171937419,abund,0.01,686000,0,0.014268266712231161,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,590,Salmonella,Salmonella,genus,0.012551885824534975,abund,0.01,847000,0,0.017616941552856844,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,620,Shigella,Shigella,genus,0.0011707189848149504,abund,0.0,79000,0,0.0016431385863939674,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,816,Bacteroides,Bacteroides,genus,12.126218329347322,abund,12.13,818276000,0,17.019504682533043,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,838,Prevotella,Prevotella,genus,5.172532859465569,abund,5.17,349042000,0,7.259802259140802,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,841,Roseburia,Roseburia,genus,7.656146499226035,abund,7.66,516636000,0,10.745627173673848,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,848,Fusobacterium,Fusobacterium,genus,3.9529845195244757,abund,3.95,266747000,0,5.548130234238376,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,1350,Enterococcus,Enterococcus,genus,0.003363964677885997,abund,0.0,227000,0,0.004721423533056084,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,1386,Bacillus,Bacillus,genus,0.0012744535784061485,abund,0.0,86000,0,0.0017887331446820407,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,1678,Bifidobacterium,Bifidobacterium,genus,3.1268125777088622,abund,3.13,210997000,0,4.388573573586937,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,2172,Methanobrevibacter,Methanobrevibacter,genus,0.0802461177566197,abund,0.08,5415000,0,0.11262779044713081,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,4930,Saccharomyces,Saccharomyces,genus,0.7726893492055232,abund,0.77,52141000,0,1.0844922662426313,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,5475,Candida,Candida,genus,1.0044027780137206,abund,1.0,67776999,0,1.409708890213739,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,29465,Veillonella,Veillonella,genus,11.11153099252119,abund,11.11,749805000,0,15.59536111102695,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,216851,Faecalibacterium,Faecalibacterium,genus,8.745626478031422,abund,8.75,590154000,0,12.274744421705641,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,239934,Akkermansia,Akkermansia,genus,1.1767059527879282,abund,1.18,79404000,0,1.6515414723294506,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,375288,Parabacteroides,Parabacteroides,genus,0.003556614637412508,abund,0.0,240000,0,0.004991813427019648,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,909656,Phocaeicola,Phocaeicola,genus,0.0012151766677826069,abund,0.0,82000,0,0.0017055362542317133,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,1870884,Clostridioides,Clostridioides,genus,1.3261430444698772,abund,1.33,89488000,0,1.8612808331547264,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,2316020,Mediterraneibacter,Mediterraneibacter,genus,0.001185538212470836,abund,0.0,80000,0,0.0016639378090065496,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,2742598,Limosilactobacillus,Limosilactobacillus,genus,4.020115620805638,abund,4.02,271277000,0,5.642350712673372,0.7124894969353807
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,0,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.0009187921146648979,abund,0.0,62000,0,0.001289551801980076,0.7124894969353807
