tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads,norm_abund,classified_fraction
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,species,0.2527881664714001,abund,0.25,25982000,25982000,0.27151666664532387,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1255,Pediococcus pentosaceus,Pediococcus pentosaceus,species,0.41003404232817675,abund,0.41,42144000,42144000,0.440412531718133,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1302,Streptococcus gordonii,Streptococcus gordonii,species,0.49620696167376943,abund,0.5,51001000,51001000,0.5329698066191272,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1303,Streptococcus oralis,Streptococcus oralis,species,0.4394556193972827,abund,0.44,45168000,45168000,0.47201388649973014,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1304,Streptococcus salivarius,Streptococcus salivarius,species,0.6140683983851288,abund,0.61,63115000,63115000,0.6595633290477875,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1305,Streptococcus sanguinis,Streptococcus sanguinis,species,0.5858338029305833,abund,0.59,60213000,60213000,0.6292368966482521,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1308,Streptococcus thermophilus,Streptococcus thermophilus,species,0.4082341111913431,abund,0.41,41959000,41959000,0.4384792477781212,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1318,Streptococcus parasanguinis,Streptococcus parasanguinis,species,0.3484861268059661,abund,0.35,35818000,35818000,0.37430467115319116,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1328,Streptococcus anginosus,Streptococcus anginosus,species,0.40515962449312404,abund,0.41,41642999,41642999,0.43517697935472854,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1338,Streptococcus intermedius,Streptococcus intermedius,species,0.44690830723952324,abund,0.45,45934000,45934000,0.4800187270297247,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1343,Streptococcus vestibularis,Streptococcus vestibularis,species,0.31727434795752285,abund,0.32,32610000,32610000,0.3407804826150417,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1522,[Clostridium] innocuum,[Clostridium] innocuum,species,1.1058485023980376,abund,1.11,113661000,113661000,1.187778302192832,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1580,Levilactobacillus brevis,Levilactobacillus brevis,species,0.5565678955814196,abund,0.56,57205000,57205000,0.5978027448020073,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.7394700871561964,abund,0.74,76004000,76004000,0.7942557436575783,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.6640189197716337,abund,0.66,68249000,68249000,0.7132145709289782,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1655,Actinomyces naeslundii,Actinomyces naeslundii,species,0.6293824070844586,abund,0.63,64689000,64689000,0.6760119178130767,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1660,Schaalia odontolytica,Schaalia odontolytica,species,0.5549722809520105,abund,0.55,57041000,57041000,0.5960889147146456,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,0.13775796306213486,abund,0.14,14158999,14158999,0.14796413715320123,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.5677663860597731,abund,0.57,58356000,58356000,0.6098309059639181,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2702,Gardnerella vaginalis,Gardnerella vaginalis,species,0.3822956441059474,abund,0.38,39293000,39293000,0.4106190586750332,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,28037,Streptococcus mitis,Streptococcus mitis,species,0.39837827204749243,abund,0.4,40946000,40946000,0.4278932119336245,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.9172157192578826,abund,0.92,94273000,94273000,0.985170145279602,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,28116,Bacteroides ovatus,Bacteroides ovatus,species,0.7020217901525624,abund,0.7,72155000,72155000,0.7540329875218745,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,28117,Alistipes putredinis,Alistipes putredinis,species,0.547373652747324,abund,0.55,56260000,56260000,0.5879273214327582,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,0.9893102583061881,abund,0.99,101683000,101683000,1.0626060047146666,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,28125,Prevotella bivia,Prevotella bivia,species,0.5208319654971516,abund,0.52,53532000,53532000,0.5594192209551798,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,28128,Prevotella corporis,Prevotella corporis,species,0.667083667382999,abund,0.67,68564000,68564000,0.716506378718728,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,29347,[Clostridium] scindens,[Clostridium] scindens,species,0.025617398288014646,abund,0.03,2633000,2633000,0.027515333048923788,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,29466,Veillonella parvula,Veillonella parvula,species,0.6213362284349379,abund,0.62,63862000,63862000,0.6673696160920513,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,33031,Peptoniphilus lacrimalis,Peptoniphilus lacrimalis,species,0.3708636490476803,abund,0.37,38118000,38118000,0.3983400931100938,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.6093885774293617,abund,0.61,62634000,62634000,0.6545367908037572,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,39485,Lachnospira eligens,Lachnospira eligens,species,0.48506684734039435,abund,0.49,49856000,49856000,0.5210043465579736,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.6155861684252094,abund,0.62,63270999,63270999,0.6611935472172897,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.864969069502228,abund,0.86,88903000,88903000,0.9290526601019641,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.7637837515396938,abund,0.76,78503000,78503000,0.8203707521229261,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.7746125264331842,abund,0.77,79616000,79616000,0.832001806313375,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.6331087510055788,abund,0.63,65072000,65072000,0.680014338078074,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,39777,Veillonella atypica,Veillonella atypica,species,0.481681030931648,abund,0.48,49508000,49508000,0.5173676827140596,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,40520,Blautia obeum,Blautia obeum,species,0.8261294743766091,abund,0.83,84911000,84911000,0.8873355277315487,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.6842267952916514,abund,0.68,70326000,70326000,0.7349196019744073,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.4909628379832112,abund,0.49,50462000,50462000,0.5273371577344445,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,45851,Eshraghiella crossota,Eshraghiella crossota,species,0.5371480980186102,abund,0.54,55209000,55209000,0.5769441786167996,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.9112808111850801,abund,0.91,93663000,93663000,0.978795533369293,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.8126835023165878,abund,0.81,83529000,83529000,0.8728933741904882,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,47678,Bacteroides caccae,Bacteroides caccae,species,1.1769701056967032,abund,1.18,120971000,120971000,1.2641691432819444,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.541399827244536,abund,0.54,55646000,55646000,0.5815109087886112,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,84112,Eggerthella lenta,Eggerthella lenta,species,0.7725693613589407,abund,0.77,79406000,79406000,0.8298072677868751,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,84135,Gemella sanguinis,Gemella sanguinis,species,0.41648460634828827,abund,0.42,42807000,42807000,0.4473410033517967,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,88431,Dorea longicatena,Dorea longicatena,species,0.6334590078754492,abund,0.63,65108000,65108000,0.6803905446826168,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,89014,Blautia luti,Blautia luti,species,0.7337881423783003,abund,0.73,75420000,75420000,0.7881528365172169,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,113107,Streptococcus australis,Streptococcus australis,species,0.5352119558768271,abund,0.54,55010000,55010000,0.5748645921083546,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.4096643170139561,abund,0.41,42105999,42105999,0.44001541429648766,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.5865926928153024,abund,0.59,60291000,60291000,0.630052010958095,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,154046,Hungatella hathewayi,Hungatella hathewayi,species,1.6708809390013228,abund,1.67,171736000,171736000,1.7946727066046242,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.7052519368413663,abund,0.71,72487000,72487000,0.7575024484304362,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.16612187208822,abund,1.17,119856000,119856000,1.2525171887245763,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.7736201319685516,abund,0.77,79514000,79514000,0.8309358876005035,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,214856,Alistipes finegoldii,Alistipes finegoldii,species,1.0013065560992462,abund,1.0,102916000,102916000,1.0754910809202585,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.351764920282252,abund,0.35,36155000,36155000,0.3778263829790503,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.4834809620684815,abund,0.48,49693000,49693000,0.5193009666540713,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.6665388233632007,abund,0.67,68508000,68508000,0.7159211684449946,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.9605600069043334,abund,0.96,98728000,98728000,1.0317257125917765,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,301301,Roseburia hominis,Roseburia hominis,species,0.805483768039896,abund,0.81,82788999,82788999,0.8651602279802576,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,301302,Roseburia faecis,Roseburia faecis,species,0.7149715649802675,abund,0.71,73486000,73486000,0.7679421817064996,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,1.8187574435890685,abund,1.82,186935000,186935000,1.9535050450059124,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.7396160275186424,abund,0.74,76019000,76019000,0.7944124964094712,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.7197778675834878,abund,0.72,73980000,73980000,0.7731045723355039,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,357276,Phocaeicola dorei,Phocaeicola dorei,species,1.6207163717498974,abund,1.62,166580000,166580000,1.7407915606873243,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.1231570293841286,abund,1.12,115440000,115440000,1.2063691785673232,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,1.1931986740006943,abund,1.19,122639000,122639000,1.2816000492924287,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,410072,Coprococcus comes,Coprococcus comes,species,0.7420872843227274,abund,0.74,76273000,76273000,0.7970668430081899,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,1.6531054028554049,abund,1.65,169909000,169909000,1.7755802214240761,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.9444287321753064,abund,0.94,97070000,97070000,1.0143993084158878,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,418240,Blautia wexlerae,Blautia wexlerae,species,1.345823105046682,abund,1.35,138326000,138326000,1.4455320772219642,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,423477,Veillonella rogosae,Veillonella rogosae,species,0.57884812424817,abund,0.58,59495000,59495000,0.6217336649243148,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,454154,Paraprevotella clara,Paraprevotella clara,species,0.9207863934590604,abund,0.92,94640000,94640000,0.9890053626092469,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.7374463807969457,abund,0.74,75796000,75796000,0.7920821054979974,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,544580,Actinomyces oris,Actinomyces oris,species,0.7868812462361416,abund,0.79,80877000,80877000,0.8451794876558334,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.6346654482050024,abund,0.63,65232000,65232000,0.6816863674315976,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,674529,Bacteroides faecis,Bacteroides faecis,species,1.3469906279462498,abund,1.35,138446000,138446000,1.4467860992371069,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,0.7471660089358468,abund,0.75,76795000,76795000,0.8025218387740608,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.3671275757690637,abund,0.37,37734000,37734000,0.394327222661637,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.7663523019187428,abund,0.77,78767000,78767000,0.8231296005562402,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),species,0.6781362174989065,abund,0.68,69700000,69700000,0.728377787128746,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.7353837570077095,abund,0.74,75584000,75584000,0.7898666666045787,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.7368139725596798,abund,0.74,75731000,75731000,0.7914028435731284,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,1.0592837974202791,abund,1.06,108875000,108875000,1.1377637241555556,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1737424,Blautia massiliensis (ex Durand et al. 2017),Blautia massiliensis (ex Durand et al. 2017),species,0.9665824791946035,abund,0.97,99347000,99347000,1.0381943761532213,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,0.8158650022179097,abund,0.82,83856000,83856000,0.8763105841817521,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1796652,Turicimonas muris,Turicimonas muris,species,0.6605358097879235,abund,0.66,67891000,67891000,0.7094734052504691,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,1982626,Faecalibacillus intestinalis,Faecalibacillus intestinalis,species,0.6363388976943828,abund,0.64,65404000,65404000,0.6834837989866355,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2025876,Parabacteroides sp. CT06,Parabacteroides sp. CT06,species,1.8750806941357139,abund,1.88,192724000,192724000,2.0140011570530905,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2093857,Dysosmobacter welbionis,Dysosmobacter welbionis,species,0.6265608934105034,abund,0.63,64399000,64399000,0.6729813646098151,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.7159931475173892,abund,0.72,73591000,73591000,0.7690394509697495,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2109687,Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,species,0.030628017398659366,abund,0.03,3148000,3148000,0.03289717753057808,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2382163,Streptococcus koreensis,Streptococcus koreensis,species,0.36402391072771284,abund,0.36,37415000,37415000,0.3909936141380492,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2585118,Alistipes communis,Alistipes communis,species,0.7291764269250078,abund,0.73,74946000,74946000,0.783199449557403,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2610896,Streptococcus sp. LPB0220,Streptococcus sp. LPB0220,species,0.6841003136441982,abund,0.68,70313000,70313000,0.7347837495894335,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2682455,Veillonella orientalis,Veillonella orientalis,species,0.5388604649379761,abund,0.54,55385000,55385000,0.5787834109056756,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2682456,Veillonella nakazawae,Veillonella nakazawae,species,0.23432184594323766,abund,0.23,24084000,24084000,0.25168221843914945,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2714355,Vescimonas coprocola,Vescimonas coprocola,species,0.5624346981517473,abund,0.56,57808000,57808000,0.6041042054280996,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2714358,Pusillibacter faecalis,Pusillibacter faecalis,species,0.6410479067226392,abund,0.64,65888000,65888000,0.6885416877810446,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2735723,Turicibacter bilis,Turicibacter bilis,species,0.6183590450410402,abund,0.62,63556000,63556000,0.6641718599534372,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2763667,Wansuia hejianensis,Wansuia hejianensis,species,0.8951203483835638,abund,0.9,92002000,92002000,0.9614377786430256,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2763672,Simiaoa sunii,Simiaoa sunii,species,0.8022341723654567,abund,0.8,82455000,82455000,0.8616698771549604,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2806443,Turicibacter sp. TJ11,Turicibacter sp. TJ11,species,0.5615104091895895,abund,0.56,57713000,57713000,0.6031114379994449,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2847299,Bacteroides sp. DH3716P,Bacteroides sp. DH3716P,species,3.0432165432256886,abund,3.04,312787000,312787000,3.2686815337537887,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2922857,Bifidobacterium sp. FKU,Bifidobacterium sp. FKU,species,0.735860495525033,abund,0.74,75633000,75633000,0.7903787255940953,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929488,Faecalibacterium sp. IP-1-18,Faecalibacterium sp. IP-1-18,species,0.4257274959698659,abund,0.43,43757000,43757000,0.4572686776383434,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929489,Faecalibacterium sp. IP-3-29,Faecalibacterium sp. IP-3-29,species,0.431458087535244,abund,0.43,44346000,44346000,0.4634238356960024,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929490,Faecalibacterium sp. I2-3-92,Faecalibacterium sp. I2-3-92,species,0.17799859539659246,abund,0.18,18295000,18295000,0.1911861063919714,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929493,Faecalibacterium sp. I3-3-89,Faecalibacterium sp. I3-3-89,species,0.5637870788437466,abund,0.56,57947000,57947000,0.6055567809289732,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929494,Faecalibacterium sp. I4-1-79,Faecalibacterium sp. I4-1-79,species,1.2324858195711477,abund,1.23,126677000,126677000,1.3237978901019822,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2929495,Faecalibacterium sp. I4-3-84,Faecalibacterium sp. I4-3-84,species,0.6808409788829051,abund,0.68,69978000,69978000,0.7312829381304933,0.9310226498972588
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,0,2944914,Allocoprobacillus halotolerans,Allocoprobacillus halotolerans,species,0.6605260804304269,abund,0.66,67890000,67890000,0.7094629550670094,0.9310226498972588
