tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads,norm_abund,classified_fraction
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,3037987,Akkermansia sp. BCRC 18949,Akkermansia sp. BCRC 18949,species,0.005417337108962872,abund,0.01,67000,67000,0.0065004744502257196,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,3073865,Enterobacter cloacae complex sp. EB5,Enterobacter cloacae complex sp. EB5,species,0.013664626439025752,abund,0.01,169000,169000,0.016396719135643983,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,286,Pseudomonas,Pseudomonas,genus,0.010268683773705743,abund,0.01,127000,0,0.012321794853412931,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,544,Citrobacter,Citrobacter,genus,0.010834674217925744,abund,0.01,134000,0,0.013000948900451439,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,547,Enterobacter,Enterobacter,genus,0.013664626439025752,abund,0.01,169000,0,0.016396719135643983,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,561,Escherichia,Escherichia,genus,17.92014687756045,abund,17.92,221631000,0,21.503084371313083,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,570,Klebsiella,Klebsiella,genus,0.11335971954371399,abund,0.11,1401999,0,0.13602475639913444,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,590,Salmonella,Salmonella,genus,0.030886907098862944,abund,0.03,382000,0,0.03706240656695858,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,816,Bacteroides,Bacteroides,genus,20.53348647007969,abund,20.53,253952000,0,24.638932650503317,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,838,Prevotella,Prevotella,genus,8.56990388326828,abund,8.57,105990000,0,10.283362492230209,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,841,Roseburia,Roseburia,genus,1.435917756986144,abund,1.44,17759000,0,1.7230138173366951,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,848,Fusobacterium,Fusobacterium,genus,4.033490472844968,abund,4.03,49885000,0,4.839942805216568,0.8333756482612992
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1350,Enterococcus,Enterococcus,genus,0.004608779331505727,abund,0.0,57000,0,0.005530254383027852,0.8333756482612992
