tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,norm_abund,classified_fraction
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,139,139,Borreliella burgdorferi,Borreliella burgdorferi,species,0.0,abund,0.0,1329613,20,4,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,140,140,Borrelia hermsii,Borrelia hermsii,species,0.0,abund,0.0,922280,8,0,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,141,141,Borrelia parkeri,Borrelia parkeri,species,0.0,abund,0.0,1030684,11,5,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,142,142,Borrelia turicatae,Borrelia turicatae,species,0.0,abund,0.0,1165365,37,16,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,143,143,Borrelia anserina,Borrelia anserina,species,0.0,abund,0.0,1042690,13,12,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,154,154,Spirochaeta thermophila,Spirochaeta thermophila,species,0.0,abund,0.0,2472645,86,17,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,158,158,Treponema denticola,Treponema denticola,species,0.0,abund,0.0,2843201,7,2,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,159,159,Brachyspira hyodysenteriae,Brachyspira hyodysenteriae,species,0.0,abund,0.0,3055339,42,6,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,160,160,Treponema pallidum,Treponema pallidum,species,0.0,abund,0.0,1139017,30,0,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,162,162,Treponema phagedenis,Treponema phagedenis,species,0.0,abund,0.0,17151030,51,4,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,167,167,Treponema succinifaciens,Treponema succinifaciens,species,0.0,abund,0.0,2897425,7,6,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,172,172,Leptospira biflexa,Leptospira biflexa,species,0.0,abund,0.0,3953768,33,0,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,173,173,Leptospira interrogans,Leptospira interrogans,species,0.0,abund,0.0,6128534,57,22,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,174,174,Leptospira borgpetersenii,Leptospira borgpetersenii,species,0.0,abund,0.0,4736323,37,1,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,180,180,Leptospirillum ferrooxidans,Leptospirillum ferrooxidans,species,0.0,abund,0.0,2559538,6,4,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,192,192,Azospirillum brasilense,Azospirillum brasilense,species,0.0,abund,0.0,50779208,216,38,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,193,193,Azospirillum lipoferum,Azospirillum lipoferum,species,0.0,abund,0.0,7223069,128,31,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,195,195,Campylobacter coli,Campylobacter coli,species,0.0,abund,0.0,1776238,218,90,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,196,196,Campylobacter fetus,Campylobacter fetus,species,0.0,abund,0.0,2065164,57,21,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,197,197,Campylobacter jejuni,Campylobacter jejuni,species,0.0,abund,0.0,3124996,326,87,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,198,198,Campylobacter hyointestinalis,Campylobacter hyointestinalis,species,0.0,abund,0.0,1755214,43,9,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,199,199,Campylobacter concisus,Campylobacter concisus,species,0.0,abund,0.0,2099413,19,6,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,200,200,Campylobacter curvus,Campylobacter curvus,species,0.0,abund,0.0,1971270,10,0,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,201,201,Campylobacter lari,Campylobacter lari,species,0.0,abund,0.0,1565468,101,31,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,204,204,Campylobacter showae,Campylobacter showae,species,0.0,abund,0.0,2160580,2,2,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,206,206,Campylobacter sputorum,Campylobacter sputorum,species,0.0,abund,0.0,1746988,60,8,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,210,210,Helicobacter pylori,Helicobacter pylori,species,0.0,abund,0.0,1700965,295,61,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,212,212,Helicobacter acinonychis,Helicobacter acinonychis,species,0.0,abund,0.0,1557588,2,0,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,213,213,Helicobacter cinaedi,Helicobacter cinaedi,species,0.0,abund,0.0,2170766,43,4,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,217,217,Helicobacter mustelae,Helicobacter mustelae,species,0.0,abund,0.0,1578097,102,0,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,227,227,Pseudoalteromonas carrageenovora,Pseudoalteromonas carrageenovora,species,0.0,abund,0.0,4597803,2,1,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,228,228,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis,species,0.0,abund,0.0,3850272,10,3,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,235,235,Brucella abortus,Brucella abortus,species,0.0,abund,0.0,3283421,4,1,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,238,238,Elizabethkingia meningoseptica,Elizabethkingia meningoseptica,species,0.0,abund,0.0,15625789,99,12,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,246,246,Chryseobacterium balustinum,Chryseobacterium balustinum,species,0.0,abund,0.0,4974086,45,16,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,247,247,Empedobacter brevis,Empedobacter brevis,species,0.0,abund,0.0,7431270,123,29,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,250,250,Chryseobacterium gleum,Chryseobacterium gleum,species,0.0,abund,0.0,9292597,54,36,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,253,253,Chryseobacterium indologenes,Chryseobacterium indologenes,species,0.0,abund,0.0,35240523,280,42,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,254,254,Chryseobacterium indoltheticum,Chryseobacterium indoltheticum,species,0.0,abund,0.0,8445673,81,37,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,259,259,Sphingobacterium thalpophilum,Sphingobacterium thalpophilum,species,0.0,abund,0.0,5962893,40,29,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,263,263,Francisella tularensis,Francisella tularensis,species,0.0,abund,0.0,3018743,45,10,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,266,266,Paracoccus denitrificans,Paracoccus denitrificans,species,0.0,abund,0.0,5236194,19,3,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,271,271,Thermus aquaticus,Thermus aquaticus,species,0.0,abund,0.0,2338641,9,8,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,274,274,Thermus thermophilus,Thermus thermophilus,species,0.0,abund,0.0,2214494,53,5,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,277,277,Meiothermus ruber,Meiothermus ruber,species,0.0,abund,0.0,3097457,47,21,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,280,280,Xanthobacter autotrophicus,Xanthobacter autotrophicus,species,0.0,abund,0.0,5625098,94,70,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,285,285,Comamonas testosteroni,Comamonas testosteroni,species,0.0,abund,0.0,5856025,40,20,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,287,287,Pseudomonas aeruginosa,Pseudomonas aeruginosa,species,0.0027549,abund,2.7549e-05,6798896,398,107,0.0027744799036513302,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,288,288,Pseudoalteromonas atlantica,Pseudoalteromonas atlantica,species,0.0,abund,0.0,5187005,15,6,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,292,292,Burkholderia cepacia,Burkholderia cepacia,species,0.0,abund,0.0,13565292,73,24,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,293,293,Brevundimonas diminuta,Brevundimonas diminuta,species,0.0,abund,0.0,3551819,13,3,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,294,294,Pseudomonas fluorescens,Pseudomonas fluorescens,species,0.0,abund,0.0,6604895,488,163,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,296,296,Pseudomonas fragi,Pseudomonas fragi,species,0.0,abund,0.0,10253943,3,0,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,297,297,Hydrogenophilus thermoluteolus,Hydrogenophilus thermoluteolus,species,0.0,abund,0.0,2288780,5,2,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,300,300,Pseudomonas mendocina,Pseudomonas mendocina,species,0.0,abund,0.0,5293211,151,21,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,301,301,Pseudomonas oleovorans,Pseudomonas oleovorans,species,0.0,abund,0.0,4686340,36,6,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,303,303,Pseudomonas putida,Pseudomonas putida,species,1.41182e-185,abund,1.41182e-187,6160317,699,57,1.4218542297626127e-185,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,305,305,Ralstonia solanacearum,Ralstonia solanacearum,species,0.0,abund,0.0,5757294,312,109,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,316,316,Pseudomonas stutzeri,Pseudomonas stutzeri,species,0.0,abund,0.0,4548207,293,57,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,317,317,Pseudomonas syringae,Pseudomonas syringae,species,0.0,abund,0.0,8747300,199,34,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,329,329,Ralstonia pickettii,Ralstonia pickettii,species,0.0,abund,0.0,5505543,51,4,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,330,330,Pseudomonas pseudoalcaligenes,Pseudomonas pseudoalcaligenes,species,0.0,abund,0.0,6242949,35,23,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,337,337,Burkholderia glumae,Burkholderia glumae,species,0.0,abund,0.0,6878727,116,6,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,339,339,Xanthomonas campestris,Xanthomonas campestris,species,0.0,abund,0.0,7099366,96,9,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,343,343,Xanthomonas translucens,Xanthomonas translucens,species,0.0,abund,0.0,11701367,67,7,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,346,346,Xanthomonas citri,Xanthomonas citri,species,0.0,abund,0.0,27676482,383,42,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,347,347,Xanthomonas oryzae,Xanthomonas oryzae,species,0.0,abund,0.0,63225372,60,12,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,353,353,Azotobacter chroococcum,Azotobacter chroococcum,species,0.0,abund,0.0,5192286,116,14,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,354,354,Azotobacter vinelandii,Azotobacter vinelandii,species,0.0,abund,0.0,5351632,371,0,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,358,358,Agrobacterium tumefaciens,Agrobacterium tumefaciens,species,0.0,abund,0.0,7273300,406,50,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,359,359,Agrobacterium rhizogenes,Agrobacterium rhizogenes,species,0.0,abund,0.0,5482241,27,12,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,373,373,Agrobacterium vitis,Agrobacterium vitis,species,0.0,abund,0.0,6320946,16,11,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,375,375,Bradyrhizobium japonicum,Bradyrhizobium japonicum,species,0.0,abund,0.0,9207384,34,5,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,376,376,Bradyrhizobium sp.,Bradyrhizobium sp.,species,0.0,abund,0.0,7547693,14,5,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,380,380,Sinorhizobium fredii,Sinorhizobium fredii,species,0.0,abund,0.0,6924988,83,8,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,381,381,Mesorhizobium loti,Mesorhizobium loti,species,0.0,abund,0.0,7481739,33,13,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,382,382,Sinorhizobium meliloti,Sinorhizobium meliloti,species,0.0,abund,0.0,7082772,56,16,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,384,384,Rhizobium leguminosarum,Rhizobium leguminosarum,species,0.0,abund,0.0,9364981,262,130,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,396,396,Rhizobium phaseoli,Rhizobium phaseoli,species,0.0,abund,0.0,6665454,39,1,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,398,398,Rhizobium tropici,Rhizobium tropici,species,0.0,abund,0.0,6686334,39,5,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,399,399,Neorhizobium galegae,Neorhizobium galegae,species,0.0,abund,0.0,6455027,103,1,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,405,405,Methylobacillus flagellatus,Methylobacillus flagellatus,species,0.0,abund,0.0,2971517,35,18,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,408,408,Methylobacterium extorquens,Methylobacterium extorquens,species,0.0,abund,0.0,8218505,56,7,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,414,414,Methylococcus capsulatus,Methylococcus capsulatus,species,0.0,abund,0.0,3304561,10,3,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,421,421,Methylomonas methanica,Methylomonas methanica,species,0.0,abund,0.0,5051681,14,3,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,426,426,Methylosinus trichosporium,Methylosinus trichosporium,species,0.0,abund,0.0,5183433,28,17,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,435,435,Acetobacter aceti,Acetobacter aceti,species,0.0,abund,0.0,3725037,12,12,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,438,438,Acetobacter pasteurianus,Acetobacter pasteurianus,species,0.0,abund,0.0,3590557,46,9,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,442,442,Gluconobacter oxydans,Gluconobacter oxydans,species,0.0,abund,0.0,4181963,14,4,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,446,446,Legionella pneumophila,Legionella pneumophila,species,0.0,abund,0.0,12363603,194,50,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,449,449,Legionella hackeliae,Legionella hackeliae,species,0.0,abund,0.0,3570857,19,11,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,450,450,Legionella longbeachae,Legionella longbeachae,species,0.0,abund,0.0,4149158,74,7,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,451,451,Tatlockia micdadei,Tatlockia micdadei,species,0.0,abund,0.0,9836958,35,6,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,452,452,Legionella spiritensis,Legionella spiritensis,species,0.0,abund,0.0,6755735,25,12,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,454,454,Legionella israelensis,Legionella israelensis,species,0.0,abund,0.0,9344693,21,8,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,456,456,Legionella jordanis,Legionella jordanis,species,0.0,abund,0.0,3133723,10,6,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,470,470,Acinetobacter baumannii,Acinetobacter baumannii,species,0.0,abund,0.0,4233127,261,38,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,471,471,Acinetobacter calcoaceticus,Acinetobacter calcoaceticus,species,0.0,abund,0.0,8050108,73,67,0.0,0.9929428561996204
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,476,476,Moraxella bovis,Moraxella bovis,species,0.0,abund,0.0,2911207,10,7,0.0,0.9929428561996204
