tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads,norm_abund,classified_fraction
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,28128,Prevotella corporis,Prevotella corporis,species,0.4171364733817163,abund,0.42,42874000,42874000,0.4627334151034745,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,29466,Veillonella parvula,Veillonella parvula,species,0.6213362285558419,abund,0.62,63862000,63862000,0.6892541250020546,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,29523,Bacteroides sp.,Bacteroides sp.,species,0.623817214717906,abund,0.62,64117000,64117000,0.6920063062972774,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.5635049275860018,abund,0.56,57918000,57918000,0.6251013186538004,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,39485,Lachnospira eligens,Lachnospira eligens,species,0.48573817310216416,abund,0.49,49925000,49925000,0.5388339261333434,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.6457569158765516,abund,0.65,66372000,66372000,0.7163442232413073,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.8519122621784762,abund,0.85,87560999,87560999,0.9450342887797247,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.7513496328055007,abund,0.75,77225000,77225000,0.8334792177395581,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.6376231730079805,abund,0.64,65536000,65536000,0.7073213857401061,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,39777,Veillonella atypica,Veillonella atypica,species,0.5028715716566541,abund,0.5,51686000,51686000,0.5578401663721179,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,40520,Blautia obeum,Blautia obeum,species,0.817217383068929,abund,0.82,83995000,83995000,0.9065469329107698,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.684226795424793,abund,0.68,70326000,70326000,0.7590192226189986,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.49096283807874624,abund,0.49,50462000,50462000,0.5446296961550481,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,45851,Butyrivibrio crossotus,Butyrivibrio crossotus,species,0.5371480981231324,abund,0.54,55209000,55209000,0.5958634397174914,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.910191123322595,abund,0.91,93551000,93551000,1.0096835778407693,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.8600752028488996,abund,0.86,88400000,88400000,0.9540895156772672,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,47678,Bacteroides caccae,Bacteroides caccae,species,1.2419622140143087,abund,1.24,127651000,127651000,1.377720370652928,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.5436473089319905,abund,0.54,55877000,55877000,0.6030730754241929,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,77133,uncultured bacterium,uncultured bacterium,species,0.015781008132870047,abund,0.02,1621999,1621999,0.017506020818314608,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,84112,Eggerthella lenta,Eggerthella lenta,species,0.7725693615092728,abund,0.77,79406000,79406000,0.8570184624645821,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,84135,Gemella sanguinis,Gemella sanguinis,species,0.41558950553948804,abund,0.42,42715000,42715000,0.46101734911939435,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,88431,Dorea longicatena,Dorea longicatena,species,0.1652044903209764,abund,0.17,16980000,16980000,0.18326289565837095,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,89014,Blautia luti,Blautia luti,species,0.7468935870712836,abund,0.75,76767000,76767000,0.8285360842759815,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,113107,Streptococcus australis,Streptococcus australis,species,0.5154419015444457,abund,0.52,52978000,52978000,0.5717845516012472,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.4096643170936715,abund,0.41,42105999,42105999,0.4544444818214648,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.5865926929294457,abund,0.59,60291000,60291000,0.6507127940011098,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,154046,Hungatella hathewayi,Hungatella hathewayi,species,1.61643545476602,abund,1.62,166140000,166140000,1.7931270603463931,0.9014617483123365
Sourmash,default,Sourmash_default,simulated,simulated,ont,sim_ont,0,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.7052519369785993,abund,0.71,72487000,72487000,0.7823426099875346,0.9014617483123365
