tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes,norm_abund,classified_fraction
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,1351,Enterococcus faecalis,Enterococcus faecalis,species,0.0021487880094665226,abund_weighted,2.1487880094665226e-05,;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,6.910233833396492e-05,2.1487880094665226e-05,124000,0.7341589346802455,6747990,0.003015887278197093,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,1499973,Escherichia marmotae,Escherichia marmotae,species,0.002563726383708334,abund_weighted,2.563726383708334e-05,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia marmotae,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,6.241501526938766e-05,2.563726383708334e-05,112000,0.7317524141533602,6747990,0.003598265511228256,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,29466,Veillonella parvula,Veillonella parvula,species,0.002074691871209056,abund_weighted,2.074691871209056e-05,;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,5.851407681505093e-05,2.074691871209056e-05,105000,0.7302305724468463,6747990,0.0029118911651558137,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,2044467,Escherichia sp. E4742,Escherichia sp. E4742,species,0.0019561380499971102,abund_weighted,1.95613804999711e-05,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia sp. E4742,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,5.0712199906377474e-05,1.95613804999711e-05,91000,0.7268674822753082,6747990,0.002745497384289768,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,2603296,Enterococcus sp. DA9,Enterococcus sp. DA9,species,0.0012151766674224473,abund_weighted,1.2151766674224472e-05,;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus sp. DA9,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.5139430685896434e-05,1.2151766674224472e-05,81000,0.7241430878799687,6747990,0.0017055362538769769,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,208962,Escherichia albertii,Escherichia albertii,species,0.0017042111799217246,abund_weighted,1.7042111799217247e-05,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia albertii,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.5139430685896434e-05,1.7042111799217247e-05,81000,0.7241430878799687,6747990,0.0023919105999494184,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,96241,Bacillus spizizenii,Bacillus spizizenii,species,0.0012744535780284203,abund_weighted,1.2744535780284204e-05,;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus spizizenii,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.402487684180023e-05,1.2744535780284204e-05,79000,0.7235593065395727,6747990,0.00178873314431,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,3073865,Enterobacter cloacae complex sp. EB5,Enterobacter cloacae complex sp. EB5,species,0.0013337304886343933,abund_weighted,1.3337304886343934e-05,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex sp. EB5,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.402487684180023e-05,1.3337304886343934e-05,79000,0.7235593065395727,6747990,0.0018719300347430235,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,33038,Mediterraneibacter gnavus,Mediterraneibacter gnavus,species,0.0011855382121194608,abund_weighted,1.1855382121194608e-05,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter gnavus,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.2910322997704017e-05,1.1855382121194608e-05,77000,0.7229610437073621,6747990,0.0016639378086604653,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,2162637,Bacteroides sp. PHL 2737,Bacteroides sp. PHL 2737,species,0.0016449342693157516,abund_weighted,1.6449342693157517e-05,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. PHL 2737,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.235304607565592e-05,1.6449342693157517e-05,76000,0.7226562497251863,6747990,0.002308713709516395,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,821,Phocaeicola vulgatus,Phocaeicola vulgatus,species,0.0012151766674224473,abund_weighted,1.2151766674224472e-05,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,4.179576915360781e-05,1.2151766674224472e-05,75000,0.7223475496818537,6747990,0.0017055362538769769,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,823,Parabacteroides distasonis,Parabacteroides distasonis,species,0.0010669843909075147,abund_weighted,1.0669843909075146e-05,;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.845210762131919e-05,1.0669843909075146e-05,69000,0.7204072409202705,6747990,0.0014975440277944186,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,27291,Saccharomyces paradoxus,Saccharomyces paradoxus,species,0.0033787839045404636,abund_weighted,3.3787839045404634e-05,;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;Saccharomyces paradoxus,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.622299993312677e-05,3.3787839045404634e-05,65000,0.7190207649149142,6747990,0.004742222754682327,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,47715,Lacticaseibacillus rhamnosus,Lacticaseibacillus rhamnosus,species,0.0009187921143925821,abund_weighted,9.18792114392582e-06,;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus rhamnosus,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.455116916698246e-05,9.18792114392582e-06,62000,0.7179256060720458,6747990,0.0012895518017118604,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,76859,Fusobacterium animalis,Fusobacterium animalis,species,0.0015708381310582857,abund_weighted,1.5708381310582856e-05,;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium animalis,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.343661532288625e-05,1.5708381310582856e-05,60000,0.7171666316233131,6747990,0.002204717596475117,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,3037987,Akkermansia sp. BCRC 18949,Akkermansia sp. BCRC 18949,species,0.0009187921143925821,abund_weighted,9.18792114392582e-06,;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia sp. BCRC 18949,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.343661532288625e-05,9.18792114392582e-06,60000,0.7171666316233131,6747990,0.0012895518017118604,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.0009928882526500484,abund_weighted,9.928882526500484e-06,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.343661532288625e-05,9.928882526500484e-06,60000,0.7171666316233131,6747990,0.0013935479147531395,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,2682455,Veillonella orientalis,Veillonella orientalis,species,0.0015263804481038057,abund_weighted,1.5263804481038056e-05,;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella orientalis,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.232206147879004e-05,1.5263804481038056e-05,58000,0.716382768007061,6747990,0.002142319928650349,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,287,Pseudomonas aeruginosa,Pseudomonas aeruginosa,species,0.0008446959761351159,abund_weighted,8.446959761351158e-06,;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.1764784556741936e-05,8.446959761351158e-06,57000,0.7159809728296893,6747990,0.0011855556886705817,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,622,Shigella dysenteriae,Shigella dysenteriae,species,0.0011707189844679677,abund_weighted,1.1707189844679677e-05,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella dysenteriae,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,3.120750763469383e-05,1.1707189844679677e-05,56000,0.7155722972363489,6747990,0.0016431385860522097,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,42374,Candida dubliniensis,Candida dubliniensis,species,0.0030675801238591047,abund_weighted,3.0675801238591046e-05,;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida;Candida dubliniensis,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,2.7863846102405208e-05,3.0675801238591046e-05,50000,0.7129611096135795,6747990,0.004305439079908954,0.7124894968724013
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,5475,Candida,Candida,genus,1.00440279253525,abund_weighted,0.0100440279253525,;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0073889347094358,0.0100440279253525,13259000,0.8535806769570272,6747990,1.409708910719742,0.7124894968724014
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,4930,Saccharomyces,Saccharomyces,genus,0.77268934897651,abund_weighted,0.0077268934897651,;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0056747508972158,0.0077268934897651,10183000,0.8463435154117102,6747990,1.0844922660170662,0.7124894968724014
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,561,Escherichia,Escherichia,genus,10.93921301009634,abund_weighted,0.1093921301009634,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0050606317291188,0.1093921301009634,9081000,0.8432223092243755,6747990,15.353507747294453,0.7124894968724014
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,816,Bacteroides,Bacteroides,genus,12.126218325753289,abund_weighted,0.1212621832575329,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.003696417823945,0.1212621832575329,6633000,0.8347209706173364,6747990,17.01950467899312,0.7124894968724014
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,1870884,Clostridioides,Clostridioides,genus,1.32614304407682,abund_weighted,0.0132614304407682,;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Clostridioides,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.002271460734268,0.0132614304407682,4076000,0.8217118001267681,6747990,1.8612808327675836,0.7124894968724014
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,841,Roseburia,Roseburia,genus,7.65614649695687,abund_weighted,0.0765614649695687,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0019844631194132,0.0765614649695687,3561000,0.8181391864532889,6747990,10.745627171438848,0.7124894968724014
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,216851,Faecalibacterium,Faecalibacterium,genus,8.74562647543935,abund_weighted,0.0874562647543935,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.001738146719868,0.0874562647543935,3119000,0.814649002551631,6747990,12.274744419152595,0.7124894968724014
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,,239934,Akkermansia,Akkermansia,genus,1.17670595243917,abund_weighted,0.0117670595243917,;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia,,c21c3eff,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Zymo.fastq,0.0016278058893025,0.0117670595243917,2921000,0.8129272791263568,6747990,1.6515414719859434,0.7124894968724014
