tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,167,167,Treponema_succinifaciens,Treponema succinifaciens,species,0.0,abund,0.0,2792878,14,14,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,172,172,Leptospira_biflexa,Leptospira biflexa,species,0.0,abund,0.0,3514958,14,0,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,173,173,Leptospira_interrogans,Leptospira interrogans,species,0.0,abund,0.0,7213989,45,3,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,174,174,Leptospira_borgpetersenii,Leptospira borgpetersenii,species,0.0,abund,0.0,12816476,8,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,180,180,Leptospirillum_ferrooxidans,Leptospirillum ferrooxidans,species,0.0,abund,0.0,2540165,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,192,192,Azospirillum_brasilense,Azospirillum brasilense,species,0.0,abund,0.0,14352782,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,193,193,Azospirillum_lipoferum,Azospirillum lipoferum,species,0.0,abund,0.0,4066570,1,1,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,195,195,Campylobacter_coli,Campylobacter coli,species,0.0,abund,0.0,2998663,77,45,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,196,196,Campylobacter_fetus,Campylobacter fetus,species,0.0,abund,0.0,2979227,46,29,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,197,197,Campylobacter_jejuni,Campylobacter jejuni,species,0.0,abund,0.0,3360036,18,11,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,198,198,Campylobacter_hyointestinalis,Campylobacter hyointestinalis,species,0.0,abund,0.0,1668200,5,3,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,199,199,Campylobacter_concisus,Campylobacter concisus,species,0.15983,abund,0.0015983,5573110,10746,10652,species,0.15996866083521197,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,200,200,Campylobacter_curvus,Campylobacter curvus,species,0.0,abund,0.0,1938585,15,0,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,201,201,Campylobacter_lari,Campylobacter lari,species,0.0,abund,0.0,1426313,25,3,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,202,202,Campylobacter_mucosalis,Campylobacter mucosalis,species,0.0,abund,0.0,1741395,2,2,species,0.0,0.9991331999999999
Centrifuger,default,Centrifuger_default,simulated,simulated,ont,sim_ont,203,203,Campylobacter_rectus,Campylobacter rectus,species,0.0,abund,0.0,2498985,3,0,species,0.0,0.9991331999999999
