tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,74426,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.84762,abund,0.84762,74426,1||201174|84998|84999|84107|102106|74426,7328,0,0,7328
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,84112,84112,Eggerthella lenta,Eggerthella lenta,species,0.80731,abund,0.80731,84112,1||201174|84998|1643822|1643826|84111|84112,10459,0,0,10459
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.78766,abund,0.78766,84135,1||1239|91061|1385|539738|1378|84135,5399,0,0,5399
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,88431,88431,Dorea longicatena,Dorea longicatena,species,0.73422,abund,0.73422,88431,1||1239|186801|3085636|186803|189330|88431,8790,0,0,8790
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,89014,89014,Blautia luti,Blautia luti,species,0.76694,abund,0.76694,89014,1||1239|186801|3085636|186803|572511|89014,11197,0,0,11197
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,89153,89153,[Clostridium] hylemonae,[Clostridium] hylemonae,species,0.00034,abund,0.00034,89153,1||1239|186801|3085636|186803|1506553|89153,5,0,0,5
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,113107,113107,Streptococcus australis,Streptococcus australis,species,0.84174,abund,0.84174,113107,1||1239|91061|186826|1300|1301|113107,6470,0,0,6470
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.41971,abund,0.41971,114527,1||1239|186801|3082720|543314|86331|114527,5451,0,0,5451
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,1.03267,abund,1.03267,116090,1||1239|1737404|1737405|2848916|171003|116090,7639,0,0,7639
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,0.78339,abund,0.78339,154046,1||1239|186801|3085636|186803|1649459|154046,20899,0,0,20899
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.77529,abund,0.77529,154288,1||1239|526524|526525|2810281|191303|154288,8974,0,0,8974
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,165179,165179,Segatella copri,Segatella copri,species,0.00035,abund,0.00035,165179,1||976|200643|171549|171552|2974251|165179,5,0,0,5
Ganon2,default,Ganon2_default,simulated,simulated,pacbio,sim_pacbio,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,0.81812,abund,0.81812,166486,1||1239|186801|3085636|186803|841|166486,13465,0,0,13465
