tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes,norm_abund,classified_fraction
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.005174769763173427,abund_weighted,5.174769763173427e-05,;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.000255209148013,5.174769763173427e-05,62000,0.7657613225782421,1236770,0.006209408418017383,0.8333756478569164
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,3037987,Akkermansia sp. BCRC 18949,Akkermansia sp. BCRC 18949,species,0.005417337095822182,abund_weighted,5.417337095822182e-05,;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia sp. BCRC 18949,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.000255209148013,5.417337095822182e-05,62000,0.7657613225782421,1236770,0.006500474437611949,0.8333756478569164
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,818,Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,species,0.005740760206020521,abund_weighted,5.740760206020521e-05,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0002469765948513,5.740760206020521e-05,60000,0.7649517773095554,1236770,0.006888562463738035,0.8333756478569164
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.004689635097875919,abund_weighted,4.689635097875919e-05,;Bacillota;Clostridia;Eubacteriales;;Intestinimonas;Intestinimonas butyriciproducens,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0002387440416896,4.689635097875919e-05,58000,0.7641156844965601,1236770,0.005627276378828255,0.8333756478569164
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1352,Enterococcus faecium,Enterococcus faecium,species,0.004608779320326334,abund_weighted,4.608779320326334e-05,;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.000226395211947,4.608779320326334e-05,55000,0.76280770683936,1236770,0.005530254372296733,0.8333756478569164
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,29466,Veillonella parvula,Veillonella parvula,species,0.004447067765227165,abund_weighted,4.447067765227165e-05,;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0002222789353662,4.447067765227165e-05,54000,0.7623563286851258,1236770,0.00533621035923369,0.8333756478569164
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,133448,Citrobacter youngae,Citrobacter youngae,species,0.00404278887747924,abund_weighted,4.04278887747924e-05,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter youngae,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0002058138290428,4.04278887747924e-05,50000,0.7604660394154507,1236770,0.00485110032657608,0.8333756478569164
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,561,Escherichia,Escherichia,genus,17.92014683409203,abund_weighted,0.1792014683409203,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0341074677489729,0.1792014683409203,8286000,0.896752433278436,1236770,21.503084329587665,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,816,Bacteroides,Bacteroides,genus,20.53348642027216,abund_weighted,0.2053348642027216,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0321028410540961,0.2053348642027216,7799000,0.8950019527050822,1236770,24.638932602692968,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1870884,Clostridioides,Clostridioides,genus,1.7014481269759099,abund_weighted,0.0170144812697591,;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Clostridioides,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0165638969613646,0.0170144812697591,4024000,0.876099897825521,1236770,2.0416340834428053,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,841,Roseburia,Roseburia,genus,1.4359177535030698,abund_weighted,0.0143591775350307,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0141929216507915,0.0143591775350307,3448000,0.8717448955606094,1236770,1.7230138139932842,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,5475,Candida,Candida,genus,0.30523056024968,abund_weighted,0.0030523056024968,;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.012377643678634,0.0030523056024968,3007000,0.8679050048729888,1236770,0.3662580746564909,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,239934,Akkermansia,Akkermansia,genus,1.81553562909837,abund_weighted,0.0181553562909837,;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0120277601692612,0.0181553562909837,2922000,0.867102575378803,1236770,2.178532134658777,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,216851,Faecalibacterium,Faecalibacterium,genus,6.72590699968466,abund_weighted,0.0672590699968466,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0115461558093011,0.0672590699968466,2805000,0.8659602977498364,1236770,8.07067859131809,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,838,Prevotella,Prevotella,genus,8.569903862480489,abund_weighted,0.0856990386248049,;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0111674583638623,0.0856990386248049,2713000,0.865029234717142,1236770,10.28336247227597,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,4930,Saccharomyces,Saccharomyces,genus,0.27005829701561,abund_weighted,0.0027005829701561,;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0105212029406679,0.0027005829701561,2556000,0.863367423737295,1236770,0.32405350181527826,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,848,Fusobacterium,Fusobacterium,genus,4.03349046306103,abund_weighted,0.0403349046306103,;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0098255521985033,0.0403349046306103,2387000,0.8614643733775681,1236770,4.839942795824945,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,29465,Veillonella,Veillonella,genus,18.28957688171608,abund_weighted,0.1828957688171608,;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.009261622306926,0.1828957688171608,2250000,0.8598233999690685,1236770,21.946377877430184,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,2742598,Limosilactobacillus,Limosilactobacillus,genus,1.28536429570574,abund_weighted,0.0128536429570574,;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0073928327392174,0.0128536429570574,1796000,0.8535951992558444,1236770,1.5423588378315873,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,1678,Bifidobacterium,Bifidobacterium,genus,0.14683409203004,abund_weighted,0.0014683409203004,;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0053511595551128,0.0014683409203004,1300000,0.8447420744491949,1236770,0.17619196386123603,0.8333756478569165
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,,570,Klebsiella,Klebsiella,genus,0.11335980012451,abund_weighted,0.0011335980012451,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella,,9bed66ac,/dodo/eh58/bakeoff/data/ZymoMockD6331/ont/D6331_Qiagen.fastq,0.0044085322180967,0.0011335980012451,1071000,0.8394783195455979,1236770,0.1360248531571838,0.8333756478569165
