tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,69781,69781,Penicillium oxalicum,Penicillium oxalicum,species,0.0,abund,0.0,34346348,1,1
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,69966,69966,Macrococcoides caseolyticum,Macrococcoides caseolyticum,species,0.0,abund,0.0,11169865,6,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,70255,70255,Staphylococcus condimenti,Staphylococcus condimenti,species,0.0319825,abund,0.000319825,45676031,7789,5962
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,71237,71237,Mammaliicoccus vitulinus,Mammaliicoccus vitulinus,species,0.0,abund,0.0,40566362,2714,823
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,72026,72026,Helcococcus ovis,Helcococcus ovis,species,0.0,abund,0.0,5368725,2,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,74031,74031,Roseovarius tolerans,Roseovarius tolerans,species,6.23906e-55,abund,6.23906e-57,8582273,3,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,74426,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.0366303,abund,0.000366303,20707731,3109,3077
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,75105,75105,Paraburkholderia caribensis,Paraburkholderia caribensis,species,6.618850000000001e-59,abund,6.618850000000001e-61,9689725,10,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,75588,75588,Pseudomonas libanensis,Pseudomonas libanensis,species,5.136e-17,abund,5.136e-19,4812588,1362,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,76857,76857,Fusobacterium polymorphum,Fusobacterium polymorphum,species,0.0,abund,0.0,18506769,2,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,76859,76859,Fusobacterium animalis,Fusobacterium animalis,species,0.372784,abund,0.00372784,2078025,3329,3249
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,77608,77608,Pseudoalteromonas distincta,Pseudoalteromonas distincta,species,0.0,abund,0.0,7071275,20,12
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,78579,78579,Thermothelomyces thermophilus,Thermothelomyces thermophilus,species,0.0,abund,0.0,31653830,10,9
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,79209,79209,Desulfosporosinus meridiei,Desulfosporosinus meridiei,species,0.0,abund,0.0,1035563,4,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,79329,79329,Chitinophaga pinensis,Chitinophaga pinensis,species,0.0,abund,0.0,1035569,2,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,79880,79880,Shouchella clausii,Shouchella clausii,species,0.0,abund,0.0,1035573,4,3
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,79883,79883,Sutcliffiella horikoshii,Sutcliffiella horikoshii,species,0.0,abund,0.0,56479212,32,32
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,80869,80869,Paracidovorax citrulli,Paracidovorax citrulli,species,0.0,abund,0.0,1035569,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,81408,81408,Saccharococcus caldoxylosilyticus,Saccharococcus caldoxylosilyticus,species,3.6615599999999997e-72,abund,3.66156e-74,33019345,7,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,81947,81947,Vagococcus lutrae,Vagococcus lutrae,species,0.0,abund,0.0,69626371,3,1
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,82348,82348,Streptococcus pluranimalium,Streptococcus pluranimalium,species,3.97927e-69,abund,3.97927e-71,47700058,20,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,82367,82367,Paracoccus pantotrophus,Paracoccus pantotrophus,species,0.0,abund,0.0,87488180,28,25
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,82541,82541,Cupriavidus gilardii,Cupriavidus gilardii,species,0.0,abund,0.0,26304286,3,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,83450,83450,Archangium minus,Archangium minus,species,0.0,abund,0.0,18018548,6,6
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,83526,83526,Companilactobacillus paralimentarius,Companilactobacillus paralimentarius,species,1.99204e-70,abund,1.99204e-72,45485021,2,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,83555,83555,Chlamydia abortus,Chlamydia abortus,species,0.0,abund,0.0,9012846,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,83558,83558,Chlamydia pneumoniae,Chlamydia pneumoniae,species,0.0,abund,0.0,3111472,9,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,83559,83559,Chlamydia suis,Chlamydia suis,species,0.0,abund,0.0,122746980,11,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,83655,83655,Leclercia adecarboxylata,Leclercia adecarboxylata,species,0.0,abund,0.0,157844983,53,8
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,83683,83683,Lactobacillus amylolyticus,Lactobacillus amylolyticus,species,2.20389e-71,abund,2.20389e-73,52032526,5,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,84112,84112,Eggerthella lenta,Eggerthella lenta,species,0.867626,abund,0.00867626,1035573,4730,2301
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.766111,abund,0.00766111,1035551,3168,3168
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,85404,85404,Mannheimia varigena,Mannheimia varigena,species,0.0,abund,0.0,11998202,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,85701,85701,Bartonella tribocorum,Bartonella tribocorum,species,0.0,abund,0.0,4494925,21,19
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,85991,85991,Chlamydia pecorum,Chlamydia pecorum,species,0.0,abund,0.0,2341463,5,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,87883,87883,Burkholderia multivorans,Burkholderia multivorans,species,8.468319999999999e-69,abund,8.468319999999999e-71,16772986,63,39
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,88431,88431,Dorea longicatena,Dorea longicatena,species,0.157747,abund,0.00157747,5177863,3406,3241
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,89014,89014,Blautia luti,Blautia luti,species,0.287581,abund,0.00287581,2777075,3110,3110
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,89053,89053,Gordonia amicalis,Gordonia amicalis,species,0.0,abund,0.0,3783171,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,89059,89059,Ligilactobacillus acidipiscis,Ligilactobacillus acidipiscis,species,0.0,abund,0.0,15636845,2,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,89152,89152,Peptacetobacter hiranonis,Peptacetobacter hiranonis,species,0.0,abund,0.0,2071092,4,4
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,89153,89153,[Clostridium] hylemonae,[Clostridium] hylemonae,species,1.09871e-22,abund,1.09871e-24,1035555,92,9
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,89154,89154,Corynebacterium terpenotabidum,Corynebacterium terpenotabidum,species,2.9216e-67,abund,2.9216e-69,11933776,6,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,92945,92945,Ketogulonicigenium vulgare,Ketogulonicigenium vulgare,species,0.039740700000000004,abund,0.000397407,20968977,7718,3796
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,93944,93944,Nonomuraea gerenzanensis,Nonomuraea gerenzanensis,species,0.0,abund,0.0,3796290,2,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,94122,94122,Shewanella sp. ANA-3,Shewanella sp. ANA-3,species,4.4167900000000004e-27,abund,4.41679e-29,2128908,15,11
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,94625,94625,Brucella intermedia,Brucella intermedia,species,0.0,abund,0.0,33873003,2,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,94869,94869,Clostridium gasigenes,Clostridium gasigenes,species,0.0,abund,0.0,9619182,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,95300,95300,Pseudomonas vancouverensis,Pseudomonas vancouverensis,species,5.65165e-32,abund,5.65165e-34,19341875,827,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,95486,95486,Burkholderia cenocepacia,Burkholderia cenocepacia,species,1.3552299999999999e-55,abund,1.3552299999999998e-57,9738001,88,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,96241,96241,Bacillus spizizenii,Bacillus spizizenii,species,0.0785079,abund,0.000785079,4883820,1490,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,97084,97084,Halobacteriovorax marinus,Halobacteriovorax marinus,species,0.0,abund,0.0,3003788,18,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,97478,97478,Limosilactobacillus mucosae,Limosilactobacillus mucosae,species,0.0,abund,0.0,2924960,2,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,100886,100886,Catenibacterium mitsuokai,Catenibacterium mitsuokai,species,0.0,abund,0.0,1035546,3,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,101385,101385,Aequorivita sublithincola,Aequorivita sublithincola,species,0.0,abund,0.0,12044226,5,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,101571,101571,Burkholderia ubonensis,Burkholderia ubonensis,species,0.0,abund,0.0,18471246,4,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,102148,102148,Solobacterium moorei,Solobacterium moorei,species,1.10574e-54,abund,1.10574e-56,7180050,9,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,103816,103816,Rhodococcus pyridinivorans,Rhodococcus pyridinivorans,species,2.0849299999999998e-32,abund,2.08493e-34,18634626,293,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,104102,104102,Acetobacter tropicalis,Acetobacter tropicalis,species,9.55456e-43,abund,9.554559999999999e-45,5346490,4,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,105841,105841,Anaerostipes caccae,Anaerostipes caccae,species,8.01527e-46,abund,8.01527e-48,3106638,49,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,106590,106590,Cupriavidus necator,Cupriavidus necator,species,0.000706511,abund,7.06511e-06,11296355,2713,776
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,106592,106592,Ensifer adhaerens,Ensifer adhaerens,species,1.71044e-91,abund,1.71044e-93,122167342,36,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,108486,108486,Corynebacterium falsenii,Corynebacterium falsenii,species,0.0,abund,0.0,4280699,5,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,108981,108981,Acinetobacter schindleri,Acinetobacter schindleri,species,0.0,abund,0.0,63459630,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,110321,110321,Sinorhizobium medicae,Sinorhizobium medicae,species,0.0,abund,0.0,8094539,3,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,113107,113107,Streptococcus australis,Streptococcus australis,species,0.378014,abund,0.00378014,2071089,3091,3091
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,114054,114054,uncultured Vibrio sp.,uncultured Vibrio sp.,species,0.0,abund,0.0,79345427,7,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,114090,114090,Pediococcus inopinatus,Pediococcus inopinatus,species,0.0,abund,0.0,40036613,5,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.341002,abund,0.00341002,2370367,3154,3154
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,115551,115551,Vreelandella neptunia,Vreelandella neptunia,species,0.0,abund,0.0,2920689,9,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,115778,115778,Leuconostoc gasicomitatum,Leuconostoc gasicomitatum,species,3.878270000000001e-22,abund,3.878270000000001e-24,21713677,83,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,116085,116085,Coprococcus catus,Coprococcus catus,species,3.2554e-28,abund,3.2554e-30,1035577,12,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.795585,abund,0.00795585,1035549,3107,3107
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,120577,120577,Brucella ceti,Brucella ceti,species,0.0,abund,0.0,22616357,2,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,121627,121627,Talaromyces rugulosus,Talaromyces rugulosus,species,0.0,abund,0.0,10201025,2,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,126385,126385,Providencia alcalifaciens,Providencia alcalifaciens,species,1.7640600000000002e-53,abund,1.76406e-55,93129172,93,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,135740,135740,Paracoccus kondratievae,Paracoccus kondratievae,species,4.196020000000001e-53,abund,4.1960200000000005e-55,6551547,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,137591,137591,Weissella cibaria,Weissella cibaria,species,0.0,abund,0.0,104790603,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,137722,137722,Azospirillum sp. B510,Azospirillum sp. B510,species,1.82325e-21,abund,1.82325e-23,11836364,1519,1
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,137732,137732,Granulicatella elegans,Granulicatella elegans,species,2.4360999999999997e-20,abund,2.4360999999999997e-22,1035545,3,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,139438,139438,Geovibrio thiophilus,Geovibrio thiophilus,species,0.0,abund,0.0,1035551,1,1
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,147206,147206,Collinsella stercoris,Collinsella stercoris,species,0.0,abund,0.0,1666492,18,18
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,150120,150120,Shewanella livingstonensis,Shewanella livingstonensis,species,0.0,abund,0.0,1035545,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,152331,152331,Lentilactobacillus parabuchneri,Lentilactobacillus parabuchneri,species,0.0,abund,0.0,10222480,3,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,152480,152480,Burkholderia ambifaria,Burkholderia ambifaria,species,1.10053e-58,abund,1.10053e-60,25837183,51,27
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,152500,152500,Burkholderia dolosa,Burkholderia dolosa,species,0.0508351,abund,0.000508351,11429385,2495,2409
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,0.756273,abund,0.00756273,1035558,3106,3106
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.732947,abund,0.00732947,1035552,3061,3060
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,158836,158836,Enterobacter hormaechei,Enterobacter hormaechei,species,0.02426703,abund,0.0002426703,63812622,16708,6188
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,158847,158847,Megamonas hypermegale,Megamonas hypermegale,species,0.0,abund,0.0,4120690,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,163164,163164,Wolbachia endosymbiont of Drosophila melanogaster,Wolbachia endosymbiont of Drosophila melanogaster,species,5.67839e-67,abund,5.67839e-69,14441394,3,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,164546,164546,Cupriavidus taiwanensis,Cupriavidus taiwanensis,species,0.0,abund,0.0,7438510,61,58
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,166485,166485,Caminicella sporogenes,Caminicella sporogenes,species,0.0,abund,0.0,1035554,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,0.7931753300000001,abund,0.0079317533,2641820,5692,688
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,167642,167642,Ilyobacter polytropus,Ilyobacter polytropus,species,0.0,abund,0.0,8126346,2,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,168384,168384,Marvinbryantia formatexigens,Marvinbryantia formatexigens,species,0.0,abund,0.0,2071181,10,9
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,168471,168471,Laribacter hongkongensis,Laribacter hongkongensis,species,0.21289688,abund,0.0021289688,3106831,4231,11
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.06659599999999999,abund,0.00066596,12479489,3386,3159
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,172045,172045,Elizabethkingia miricola,Elizabethkingia miricola,species,0.0,abund,0.0,10608042,2,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,174587,174587,Carnobacterium viridans,Carnobacterium viridans,species,0.0,abund,0.0,23692994,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,179636,179636,Alicycliphilus denitrificans,Alicycliphilus denitrificans,species,4.24761e-46,abund,4.24761e-48,4934464,199,140
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,179637,179637,Halococcus dombrowskii,Halococcus dombrowskii,species,0.0,abund,0.0,6795001,6,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,184917,184917,Solidesulfovibrio magneticus,Solidesulfovibrio magneticus,species,0.0524994,abund,0.000524994,2451089,1560,1
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,185007,185007,Pseudobutyrivibrio xylanivorans,Pseudobutyrivibrio xylanivorans,species,0.0,abund,0.0,2784400,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,185008,185008,Butyrivibrio hungatei,Butyrivibrio hungatei,species,0.0,abund,0.0,17838513,5,5
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,187304,187304,Roseibium aggregatum,Roseibium aggregatum,species,9.14485e-66,abund,9.14485e-68,28886742,111,8
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,187327,187327,Acidaminococcus intestini,Acidaminococcus intestini,species,0.0,abund,0.0,1035565,2,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,187452,187452,Pediococcus claussenii,Pediococcus claussenii,species,0.0,abund,0.0,1909071,2,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,188913,188913,Cetobacterium somerae,Cetobacterium somerae,species,0.0,abund,0.0,13940589,1862,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,189665,189665,uncultured Trichococcus sp.,uncultured Trichococcus sp.,species,0.0,abund,0.0,9009327,7,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,190895,190895,Vibrio rotiferianus,Vibrio rotiferianus,species,0.0,abund,0.0,27182430,3,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,195105,195105,Haematobacter massiliensis,Haematobacter massiliensis,species,0.0,abund,0.0,9920900,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,195108,195108,Fusarium falciforme,Fusarium falciforme,species,0.0,abund,0.0,45541319,3,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,195498,195498,Picosynechococcus sp. PCC 7117,Picosynechococcus sp. PCC 7117,species,0.0,abund,0.0,5601778,3,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,195913,195913,Loktanella salsilacus,Loktanella salsilacus,species,0.0,abund,0.0,10417265,2,1
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,196024,196024,Aeromonas dhakensis,Aeromonas dhakensis,species,0.00523006,abund,5.23006e-05,141731554,3094,3069
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,197614,197614,Streptococcus pasteurianus,Streptococcus pasteurianus,species,6.192730000000001e-16,abund,6.19273e-18,1035562,80,16
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,198620,198620,Pseudomonas koreensis,Pseudomonas koreensis,species,1.5004200000000003e-16,abund,1.5004200000000002e-18,21423710,1448,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,200451,200451,Pseudomonas poae,Pseudomonas poae,species,0.0,abund,0.0,3671220,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,201828,201828,Staphylococcus casei,Staphylococcus casei,species,0.0,abund,0.0,15558382,28,25
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,204038,204038,Dickeya dadantii,Dickeya dadantii,species,0.0,abund,0.0,2229472,5,5
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,204525,204525,Pseudoroseomonas cervicalis,Pseudoroseomonas cervicalis,species,0.0654925,abund,0.000654925,10046070,2725,2721
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,205844,205844,Novosphingobium pentaromativorans,Novosphingobium pentaromativorans,species,0.0,abund,0.0,21668960,1,1
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,206042,206042,Pseudoalteromonas mariniglutinosa,Pseudoalteromonas mariniglutinosa,species,0.0,abund,0.0,11183774,4,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,207809,207809,Sulfolobus tengchongensis,Sulfolobus tengchongensis,species,0.0,abund,0.0,21456203,2,2
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,208224,208224,Enterobacter kobei,Enterobacter kobei,species,0.0,abund,0.0,168135126,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,208348,208348,Puccinia triticina,Puccinia triticina,species,0.0,abund,0.0,61852579,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,208479,208479,Enterocloster bolteae,Enterocloster bolteae,species,0.0,abund,0.0,15161281,20,3
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,208962,208962,Escherichia albertii,Escherichia albertii,species,0.0,abund,0.0,1035564,64,59
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,212667,212667,Vibrio fortis,Vibrio fortis,species,0.0,abund,0.0,30186303,12,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.40583800000000003,abund,0.00405838,1932714,3068,3026
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.9106999000002096,abund,0.009106999000002097,103017647,17271,2588
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,218144,218144,Vagococcus carniphilus,Vagococcus carniphilus,species,0.0,abund,0.0,14778436,6,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,231049,231049,Furfurilactobacillus rossiae,Furfurilactobacillus rossiae,species,0.0,abund,0.0,49801553,4,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,232537,232537,Rhodoluna limnophila,Rhodoluna limnophila,species,0.0,abund,0.0,27233364,1,1
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,238834,238834,Clostridium estertheticum,Clostridium estertheticum,species,0.0,abund,0.0,2149534,10,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,239935,239935,Akkermansia muciniphila,Akkermansia muciniphila,species,6.45569e-55,abund,6.45569e-57,2861883,20,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,240427,240427,Secundilactobacillus paracollinoides,Secundilactobacillus paracollinoides,species,0.0,abund,0.0,19228927,1,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,244366,244366,Klebsiella variicola,Klebsiella variicola,species,1.46146e-59,abund,1.4614600000000001e-61,69003842,44,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,246432,246432,Staphylococcus equorum,Staphylococcus equorum,species,0.008219220000000001,abund,8.21922e-05,91540982,3112,3012
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,246786,246786,Metabacillus indicus,Metabacillus indicus,species,1.5657100000000002e-12,abund,1.56571e-14,5234769,886,24
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,246787,246787,Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,species,1.25341e-52,abund,1.25341e-54,9156184,4,0
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,248315,248315,Veillonella rodentium,Veillonella rodentium,species,0.0,abund,0.0,1341907,14,14
Centrifuge,unified,Centrifuge_unified,simulated,simulated,pacbio,sim_pacbio,249188,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.8886639999999999,abund,0.00888664,1035545,3118,3118
