tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,414,414,Methylococcus capsulatus,Methylococcus capsulatus,species,0.0,abund,0.0,2071196,2,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,428,428,Methylosinus sporium,Methylosinus sporium,species,0.0,abund,0.0,18708799,2,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,436,436,Novacetimonas hansenii,Novacetimonas hansenii,species,0.0,abund,0.0,1035541,109,19
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,438,438,Acetobacter pasteurianus,Acetobacter pasteurianus,species,0.0,abund,0.0,14351335,2,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,442,442,Gluconobacter oxydans,Gluconobacter oxydans,species,0.0,abund,0.0,22732327,10,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,446,446,Legionella pneumophila,Legionella pneumophila,species,0.0,abund,0.0,10551012,19,7
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,450,450,Legionella longbeachae,Legionella longbeachae,species,0.0,abund,0.0,2067778,7,2
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,454,454,Legionella israelensis,Legionella israelensis,species,0.0,abund,0.0,32836259,3,0
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,463,463,Fluoribacter dumoffii,Fluoribacter dumoffii,species,0.0,abund,0.0,11290902,1,1
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,470,470,Acinetobacter baumannii,Acinetobacter baumannii,species,0.104341,abund,0.00104341,7015917,2459,684
