taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
91914	91914	Asaia	Asaia	genus	0.0	abund	0.0	4272629	47	37	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
92793	92793	Aquabacterium	Aquabacterium	genus	0.0	abund	0.0	0	171	45	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
92944	92944	Ketogulonicigenium	Ketogulonicigenium	genus	1.1209e-06	abund	1.1209e-08	24765749	1028	324	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
93217	93217	Pandoraea	Pandoraea	genus	1.73611	abund	0.0173611	1035575	117490	537	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
93681	93681	Roseateles	Roseateles	genus	0.0	abund	0.0	1035547	604	243	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
93682	93682	Roseivivax	Roseivivax	genus	0.0	abund	0.0	0	369	159	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
96492	96492	Frigoribacterium	Frigoribacterium	genus	0.0	abund	0.0	0	207	118	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
97050	97050	Ruegeria	Ruegeria	genus	1.11965e-06	abund	1.11965e-08	14562613	850	338	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
98402	98402	Drechmeria	Drechmeria	genus	0.0	abund	0.0	11402355	95	43	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
98443	98443	Richelia	Richelia	genus	0.0	abund	0.0	1035546	2	1	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
99479	99479	Nostocoides	Nostocoides	genus	0.0	abund	0.0	1035567	3	0	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
99906	99906	Alkalibacterium	Alkalibacterium	genus	0.0	abund	0.0	1035540	49	23	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
100715	100715	Chloroherpeton	Chloroherpeton	genus	0.0	abund	0.0	1035563	3	1	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
100953	100953	Atadenovirus	Atadenovirus	genus	0.0	abund	0.0	30620	2	0	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
101191	101191	Methanomethylovorans	Methanomethylovorans	genus	0.0	abund	0.0	6777063	474	373	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
102106	102106	Collinsella	Collinsella	genus	0.000931769	abund	9.31769e-06	20707731	9832	4334	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
102115	102115	Stanieria	Stanieria	genus	0.0	abund	0.0	12300711	237	124	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
102231	102231	Gloeocapsa	Gloeocapsa	genus	0.0	abund	0.0	5801857	45	14	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
102234	102234	Cyanobacterium	Cyanobacterium	genus	1.72451e-05	abund	1.72451e-07	2109461	381	21	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
104204	104204	Streptomonospora	Streptomonospora	genus	0.0	abund	0.0	0	126	76	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
104264	104264	Cellulophaga	Cellulophaga	genus	1.70287e-06	abund	1.70287e-08	1035571	657	389	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
104267	104267	Tenacibaculum	Tenacibaculum	genus	0.0	abund	0.0	2071100	495	181	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
105850	105850	Acidilobus	Acidilobus	genus	0.0	abund	0.0	6370015	80	48	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
106146	106146	Pelistega	Pelistega	genus	0.0	abund	0.0	0	52	8	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
106589	106589	Cupriavidus	Cupriavidus	genus	0.029328593420000004	abund	0.0002932859342	21837205	135544	15476	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
106591	106591	Ensifer	Ensifer	genus	3.4181200000000004e-05	abund	3.41812e-07	0	21999	1539	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
106633	106633	Thioalkalivibrio	Thioalkalivibrio	genus	0.0	abund	0.0	1035551	198	125	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
109168	109168	Desulfotalea	Desulfotalea	genus	0.0	abund	0.0	8529359	162	86	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
109262	109262	Halothiobacillus	Halothiobacillus	genus	0.0	abund	0.0	1035567	118	97	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
109471	109471	Bisgaardia	Bisgaardia	genus	0.0	abund	0.0	1035549	7	4	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
110932	110932	Leifsonia	Leifsonia	genus	0.0	abund	0.0	2469245	2039	129	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
110934	110934	Agreia	Agreia	genus	0.0	abund	0.0	6420170	13	9	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
111500	111500	Allomuricauda	Allomuricauda	genus	0.0	abund	0.0	1035559	13	9	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
111782	111782	Tolypothrix	Tolypothrix	genus	0.0	abund	0.0	2738376	245	102	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
111830	111830	Defluviicoccus	Defluviicoccus	genus	0.0	abund	0.0	2572228	16	11	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
112008	112008	Ignatzschineria	Ignatzschineria	genus	0.0	abund	0.0	1035556	47	17	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
112040	112040	Zobellia	Zobellia	genus	0.0	abund	0.0	1035575	166	86	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
112987	112987	Neochlamydia	Neochlamydia	genus	0.0	abund	0.0	17117006	100	41	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
113604	113604	Tetrapisispora	Tetrapisispora	genus	0.0	abund	0.0	17404766	85	44	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
114185	114185	Candidatus Carsonella	Candidatus Carsonella	genus	0.0	abund	0.0	188050	271	103	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
114248	114248	Tepidimonas	Tepidimonas	genus	0.0	abund	0.0	1035548	61	37	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
114627	114627	Alkaliphilus	Alkaliphilus	genus	0.0	abund	0.0	1035567	381	246	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
115782	115782	Trichlorobacter	Trichlorobacter	genus	0.0	abund	0.0	8738361	664	271	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
116071	116071	Micropruina	Micropruina	genus	0.0	abund	0.0	1035551	17	12	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
117156	117156	Actinopolymorpha	Actinopolymorpha	genus	0.0	abund	0.0	1035556	28	21	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
117563	117563	Granulicatella	Granulicatella	genus	0.000245824	abund	2.45824e-06	1035554	511	270	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
117999	117999	Denitrovibrio	Denitrovibrio	genus	0.0	abund	0.0	1035564	80	62	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
118747	118747	Bulleidia	Bulleidia	genus	0.0	abund	0.0	1035567	21	15	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
119044	119044	Filomicrobium	Filomicrobium	genus	0.0	abund	0.0	2071072	34	0	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
119164	119164	Polerovirus	Polerovirus	genus	0.0	abund	0.0	5851	1	1	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
119977	119977	Acidithiobacillus	Acidithiobacillus	genus	0.0009731470000000002	abund	9.731470000000001e-06	1035558	46420	793	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
120212	120212	Subtercola	Subtercola	genus	0.0	abund	0.0	0	92	45	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
120652	120652	Methylocella	Methylocella	genus	0.0	abund	0.0	1035572	353	65	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
120831	120831	Dyadobacter	Dyadobacter	genus	2.4706599999999998e-05	abund	2.47066e-07	1035567	1509	181	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
120961	120961	Roseiflexus	Roseiflexus	genus	0.0	abund	0.0	1035579	6	4	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
121820	121820	Roseinatronobacter	Roseinatronobacter	genus	0.0	abund	0.0	1035523	403	190	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
121871	121871	Haloterrigena	Haloterrigena	genus	0.0	abund	0.0	3511098	54	25	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
122277	122277	Pectobacterium	Pectobacterium	genus	5.3506834e-05	abund	5.3506834e-07	2308912	23940	778	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
123375	123375	Solobacterium	Solobacterium	genus	5.53289e-05	abund	5.53289e-07	7180050	2131	522	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
124426	124426	Ustilaginoidea	Ustilaginoidea	genus	0.0	abund	0.0	18623271	154	83	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
125216	125216	Roseomonas	Roseomonas	genus	9.08705e-05	abund	9.08705e-07	16010344	2552	418	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
125287	125287	Ornithinimicrobium	Ornithinimicrobium	genus	0.0	abund	0.0	0	567	296	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
129001	129001	Syntrophothermus	Syntrophothermus	genus	0.0	abund	0.0	17572720	329	114	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
129337	129337	Geobacillus	Geobacillus	genus	0.0022479878	abund	2.2479878e-05	4138436	10284	1526	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
129577	129577	Oceanimonas	Oceanimonas	genus	3.13048e-06	abund	3.13048e-08	0	4166	559	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
129876	129876	Siadenovirus	Siadenovirus	genus	0.0	abund	0.0	27209	1	1	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
129957	129957	Carboxydothermus	Carboxydothermus	genus	0.0	abund	0.0	1035559	1	1	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
130795	130795	Crossiella	Crossiella	genus	0.0	abund	0.0	2071195	22	15	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
131079	131079	Limnobacter	Limnobacter	genus	0.0	abund	0.0	1035552	245	155	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
132607	132607	Planktothricoides	Planktothricoides	genus	0.0	abund	0.0	1035550	21	12	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
133193	133193	Alkalilimnicola	Alkalilimnicola	genus	0.0	abund	0.0	1035567	42	29	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
133925	133925	Olsenella	Olsenella	genus	5.35761e-05	abund	5.35761e-07	1064145	226	126	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
134550	134550	Candidatus Xiphinematobacter	Candidatus Xiphinematobacter	genus	0.0	abund	0.0	915884	14	11	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
134813	134813	Natronorubrum	Natronorubrum	genus	0.0	abund	0.0	3059822	144	103	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
135575	135575	Idiomarina	Idiomarina	genus	0.0	abund	0.0	1035554	536	144	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
135858	135858	Catenibacterium	Catenibacterium	genus	0.0	abund	0.0	1035546	430	201	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
136099	136099	Knoellia	Knoellia	genus	0.0	abund	0.0	1035554	20	12	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
137583	137583	Thalassomonas	Thalassomonas	genus	0.0	abund	0.0	0	190	77	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
138117	138117	Quatrionicoccus	Quatrionicoccus	genus	0.0	abund	0.0	1035549	154	139	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
140410	140410	Peduovirus	Peduovirus	genus	0.0	abund	0.0	33593	14	11	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
140458	140458	Thermacetogenium	Thermacetogenium	genus	0.0	abund	0.0	1035566	30	21	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
141450	141450	Oleiphilus	Oleiphilus	genus	0.0	abund	0.0	1035553	12	10	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
141948	141948	Thermomonas	Thermomonas	genus	0.0	abund	0.0	0	260	128	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
142577	142577	Prauserella	Prauserella	genus	0.0	abund	0.0	1387298	20	14	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
142786	142786	Norovirus	Norovirus	genus	0.0	abund	0.0	22613	1	1	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
143222	143222	Salegentibacter	Salegentibacter	genus	0.0	abund	0.0	1367920	67	58	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
145260	145260	Methanothermobacter	Methanothermobacter	genus	0.0	abund	0.0	2971100	421	223	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
146784	146784	Bacteriovorax	Bacteriovorax	genus	0.0	abund	0.0	2071105	46	40	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
146785	146785	Thermosynechococcus	Thermosynechococcus	genus	0.0	abund	0.0	1035558	569	257	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
146825	146825	Halorhabdus	Halorhabdus	genus	0.0	abund	0.0	4643865	211	64	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
146918	146918	Salinibacter	Salinibacter	genus	0.0	abund	0.0	1299002	363	27	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
146936	146936	Azonexus	Azonexus	genus	0.0	abund	0.0	0	569	490	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
146937	146937	Azospira	Azospira	genus	1.9373200000000004e-59	abund	1.9373200000000002e-61	2064072	2993	599	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
147067	147067	Thermobispora	Thermobispora	genus	0.0	abund	0.0	1035568	48	0	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
149698	149698	Massilia	Massilia	genus	5.33184e-05	abund	5.33184e-07	0	16124	914	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
150022	150022	Finegoldia	Finegoldia	genus	0.0	abund	0.0	6303930	468	143	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
150203	150203	Blastomonas	Blastomonas	genus	0.0	abund	0.0	0	323	133	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
150247	150247	Anoxybacillus	Anoxybacillus	genus	0.0	abund	0.0	10431976	308	158	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
150366	150366	Akanthomyces	Akanthomyces	genus	0.0	abund	0.0	31734633	205	115	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
150830	150830	Roseibium	Roseibium	genus	4.300150000000001e-06	abund	4.30015e-08	20835183	19567	222	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
152053	152053	Starkeya	Starkeya	genus	0.0	abund	0.0	0	239	101	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
152161	152161	Stappia	Stappia	genus	0.0	abund	0.0	0	2703	1297	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
152180	152180	Ahrensia	Ahrensia	genus	0.0	abund	0.0	1035562	19	19	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
152267	152267	Pigmentiphaga	Pigmentiphaga	genus	5.3524100000000005e-06	abund	5.35241e-08	10950105	184	94	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
153232	153232	Oceanicaulis	Oceanicaulis	genus	0.0	abund	0.0	1035554	26	11	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
153265	153265	Aequorivita	Aequorivita	genus	0.0	abund	0.0	12044226	182	104	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
153497	153497	Kozakia	Kozakia	genus	0.0	abund	0.0	38036384	295	91	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
154116	154116	Georgenia	Georgenia	genus	0.0	abund	0.0	0	295	139	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
155493	155493	Gallibacterium	Gallibacterium	genus	0.0	abund	0.0	1796660	449	137	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
155862	155862	Methanothermococcus	Methanothermococcus	genus	0.0	abund	0.0	1035503	26	15	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
155977	155977	Acaryochloris	Acaryochloris	genus	0.0	abund	0.0	7726608	364	193	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
156885	156885	Thioflavicoccus	Thioflavicoccus	genus	0.0	abund	0.0	5880215	34	21	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
156973	156973	Dysgonomonas	Dysgonomonas	genus	0.0	abund	0.0	7298468	24123	105	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
156993	156993	Reichenbachiella	Reichenbachiella	genus	0.0	abund	0.0	2071176	7	4	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
157226	157226	Jeotgalibacillus	Jeotgalibacillus	genus	0.0	abund	0.0	1035544	14	13	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
157591	157591	Sterolibacterium	Sterolibacterium	genus	0.0	abund	0.0	2804442	69	35	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
157913	157913	Azorhizophilus	Azorhizophilus	genus	0.0	abund	0.0	1035548	42	4	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
157920	157920	Cellulosimicrobium	Cellulosimicrobium	genus	0.0	abund	0.0	14201827	345	107	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
158481	158481	Hahella	Hahella	genus	0.0	abund	0.0	1035571	285	70	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
158483	158483	Cedecea	Cedecea	genus	1.56994e-126	abund	1.56994e-128	0	405	163	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
158846	158846	Megamonas	Megamonas	genus	1.29295e-107	abund	1.29295e-109	0	1077	325	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
158848	158848	Moellerella	Moellerella	genus	2.96106e-07	abund	2.96106e-09	0	1374	489	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
158851	158851	Trabulsiella	Trabulsiella	genus	0.0	abund	0.0	1155528	155	40	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
158876	158876	Yokenella	Yokenella	genus	0.0	abund	0.0	1277176	10	4	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
159191	159191	Nodularia	Nodularia	genus	0.0	abund	0.0	1035578	42	32	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
160674	160674	Raoultella	Raoultella	genus	0.123976747822	abund	0.00123976747822	146320262	36921	1648	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
160795	160795	Ureibacillus	Ureibacillus	genus	0.0	abund	0.0	1035549	1963	151	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
160798	160798	Marinitoga	Marinitoga	genus	0.0	abund	0.0	2951613	82	41	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
161492	161492	Anaeromyxobacter	Anaeromyxobacter	genus	0.0	abund	0.0	1035564	435	231	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
162027	162027	Haliangium	Haliangium	genus	0.0	abund	0.0	1035569	35	24	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
162171	162171	Magnetococcus	Magnetococcus	genus	0.0	abund	0.0	1035573	11	6	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
162289	162289	Peptoniphilus	Peptoniphilus	genus	0.0	abund	0.0	1035538	222	111	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
162491	162491	Oerskovia	Oerskovia	genus	0.0	abund	0.0	1035567	5	4	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
164450	164450	Vulcanisaeta	Vulcanisaeta	genus	0.0	abund	0.0	3681419	74	19	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
165301	165301	Lentzea	Lentzea	genus	0.0	abund	0.0	1035552	90	28	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
165695	165695	Sphingobium	Sphingobium	genus	0.00042184000000000004	abund	4.2184e-06	50247203	14575	3940	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
165696	165696	Novosphingobium	Novosphingobium	genus	0.00028093281	abund	2.8093281e-06	3278953	22593	3526	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
165697	165697	Sphingopyxis	Sphingopyxis	genus	0.000155844	abund	1.55844e-06	16962431	17886	1960	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
165779	165779	Anaerococcus	Anaerococcus	genus	0.0	abund	0.0	1035546	691	339	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
165812	165812	Sporanaerobacter	Sporanaerobacter	genus	0.0	abund	0.0	1035558	20	18	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
166484	166484	Caminicella	Caminicella	genus	0.0	abund	0.0	1035554	42	36	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
166953	166953	Kaistia	Kaistia	genus	0.0	abund	0.0	1035573	24	21	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
167375	167375	Cyanobium	Cyanobium	genus	0.0	abund	0.0	4161061	186	103	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
167639	167639	Ilyobacter	Ilyobacter	genus	0.0	abund	0.0	8126346	978	534	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
168470	168470	Laribacter	Laribacter	genus	4.7434e-67	abund	4.7434e-69	3106831	1125	57	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
168657	168657	Hydrogenobaculum	Hydrogenobaculum	genus	0.0	abund	0.0	0	68	2	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
168694	168694	Salinispora	Salinispora	genus	0.0	abund	0.0	1035572	22	5	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
168808	168808	Sneathia	Sneathia	genus	0.0	abund	0.0	2071178	103	57	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
168934	168934	Thalassospira	Thalassospira	genus	0.0	abund	0.0	8575131	577	212	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
169055	169055	Nordella	Nordella	genus	0.0	abund	0.0	7249353	50	30	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
169133	169133	Citricoccus	Citricoccus	genus	0.0	abund	0.0	0	158	79	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
170610	170610	Halomicronema	Halomicronema	genus	1.00828e-78	abund	1.00828e-80	3341475	42	1	DYN_0021_D03_report	DYN_0021_D03	illumina	Centrifuge	unified	Centrifuge_unified
