taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1382832	1382832	Telmatocola	Telmatocola	genus	0.0	abund	0.0	6592641	27	27	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1386924	1386924	Aestuariibaculum	Aestuariibaculum	genus	0.0	abund	0.0	3759988	10	10	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1392389	1392389	Intestinimonas	Intestinimonas	genus	0.03009	abund	0.0003009	3376471	2764	2004	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1395974	1395974	Tardiphaga	Tardiphaga	genus	0.0	abund	0.0	6015344	49	42	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1400133	1400133	Allobacillus	Allobacillus	genus	0.0	abund	0.0	2700296	12	12	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1400386	1400386	Bythopirellula	Bythopirellula	genus	4.9999999999999996e-05	abund	5e-07	6469164	5	5	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1406135	1406135	Breoghania	Breoghania	genus	0.0	abund	0.0	4775063	54	51	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1406885	1406885	Aliiglaciecola	Aliiglaciecola	genus	0.0	abund	0.0	4411932	1	1	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1407056	1407056	Litorilituus	Litorilituus	genus	0.0	abund	0.0	4275717	7	7	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1408194	1408194	Endomicrobium	Endomicrobium	genus	0.0	abund	0.0	1588979	4	4	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1432051	1432051	Eisenbergiella	Eisenbergiella	genus	0.00859	abund	8.59e-05	7083291	2198	2195	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1433402	1433402	Glycocaulis	Glycocaulis	genus	0.0	abund	0.0	3036707	28	27	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
1433986	1433986	Actibacterium	Actibacterium	genus	0.0	abund	0.0	4147426	11	11	genus	DYN_0021_D03_Qiagen_report	DYN_0021_D03	ont_qiagen	Centrifuger	unified	Centrifuger_unified
