taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	sample_id	sample_id_core	assay	tool	db_mode	tool_db
2888818	2888818	Pengzhenrongella	Pengzhenrongella	genus	0.0	abund	0.0	4209315	7	7	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2888879	2888879	Nanchangia	Nanchangia	genus	0.0	abund	0.0	1896687	60	60	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2891294	2891294	Nitrogeniibacter	Nitrogeniibacter	genus	0.0	abund	0.0	4466392	18	18	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2891322	2891322	Parazoarcus	Parazoarcus	genus	0.0	abund	0.0	9440266	27	17	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2891323	2891323	Pseudazoarcus	Pseudazoarcus	genus	0.0	abund	0.0	3190491	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2891324	2891324	Pseudothauera	Pseudothauera	genus	0.0	abund	0.0	3043976	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2892396	2892396	Vescimonas	Vescimonas	genus	0.06005	abund	0.0006005	2520238	6021	5813	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2892397	2892397	Pusillibacter	Pusillibacter	genus	0.03943	abund	0.0003943	3395752	2199	2190	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2892997	2892997	Candidatus_Viadribacter	Candidatus Viadribacter	genus	0.0	abund	0.0	3713039	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2893022	2893022	Flagellatimonas	Flagellatimonas	genus	0.0	abund	0.0	3594602	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2893036	2893036	Venatoribacter	Venatoribacter	genus	0.0	abund	0.0	2818214	22	18	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2893055	2893055	Halalkalibacterium_(ex_Joshi_et_al._2022)	Halalkalibacterium_(ex_Joshi et_al._2022)	genus	0.0	abund	0.0	4169517	5	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2893056	2893056	Halalkalibacter	Halalkalibacter	genus	0.0	abund	0.0	4563324	87	87	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2893058	2893058	Pseudalkalibacillus	Pseudalkalibacillus	genus	0.0	abund	0.0	4337074	5	5	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2893060	2893060	Alkalihalophilus	Alkalihalophilus	genus	0.0	abund	0.0	4209015	23	23	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2893197	2893197	Aegicerativicinus	Aegicerativicinus	genus	0.0	abund	0.0	4048663	4	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2893576	2893576	Allosaccharopolyspora	Allosaccharopolyspora	genus	0.0	abund	0.0	4810895	4	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2894574	2894574	Saccharobesus	Saccharobesus	genus	0.0	abund	0.0	5837913	142	142	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2894762	2894762	Zophobihabitans	Zophobihabitans	genus	0.0	abund	0.0	2640078	8	8	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2894767	2894767	Desulfomarina	Desulfomarina	genus	0.0	abund	0.0	4255543	11	11	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2895509	2895509	Metamycoplasma	Metamycoplasma	genus	0.0	abund	0.0	797507	152	45	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2897349	2897349	Candidatus_Uabimicrobium	Candidatus Uabimicrobium	genus	0.0	abund	0.0	9286164	11	11	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2898489	2898489	Paralysiella	Paralysiella	genus	0.0	abund	0.0	2889319	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2899790	2899790	Mergibacter	Mergibacter	genus	0.0	abund	0.0	7376521	1	0	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2899804	2899804	Iocasia	Iocasia	genus	0.0	abund	0.0	3822918	11	11	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2900570	2900570	Candidatus_Absconditicoccus	Candidatus Absconditicoccus	genus	0.0	abund	0.0	1008102	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2901164	2901164	Stutzerimonas	Stutzerimonas	genus	0.0	abund	0.0	4599130	366	140	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2901189	2901189	Halopseudomonas	Halopseudomonas	genus	0.0	abund	0.0	3847785	28	28	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2901261	2901261	Denitrificimonas	Denitrificimonas	genus	0.0	abund	0.0	2821282	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2903100	2903100	Mariniplasma	Mariniplasma	genus	0.0	abund	0.0	1835717	68	68	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2903105	2903105	Alteracholeplasma	Alteracholeplasma	genus	0.0	abund	0.0	1481574	4	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2903106	2903106	Haploplasma	Haploplasma	genus	0.0	abund	0.0	1793256	4	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2903107	2903107	Paracholeplasma	Paracholeplasma	genus	0.0	abund	0.0	1848962	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2904687	2904687	Desulforapulum	Desulforapulum	genus	0.0	abund	0.0	5595256	21	21	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2904716	2904716	Desulfosudis	Desulfosudis	genus	0.0	abund	0.0	3912761	17	17	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2905123	2905123	Paraneptunicella	Paraneptunicella	genus	0.0	abund	0.0	4892536	54	54	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2905722	2905722	Oceanidesulfovibrio	Oceanidesulfovibrio	genus	0.0	abund	0.0	4752984	115	115	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2905949	2905949	Thermodesulfomicrobium	Thermodesulfomicrobium	genus	0.0	abund	0.0	2348106	22	22	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2905967	2905967	Candidatus_Minimicrobia	Candidatus Minimicrobia	genus	0.0	abund	0.0	701787	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2907134	2907134	Constantimarinum	Constantimarinum	genus	0.0	abund	0.0	2954837	8	8	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2907187	2907187	Tichowtungia	Tichowtungia	genus	0.0	abund	0.0	3865479	43	43	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2907493	2907493	Halocatena	Halocatena	genus	0.0	abund	0.0	4542236	14	11	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2909705	2909705	Oleidesulfovibrio	Oleidesulfovibrio	genus	0.0	abund	0.0	3712865	129	129	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2910589	2910589	Geotalea	Geotalea	genus	0.0	abund	0.0	4693408	58	56	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2910984	2910984	Solidesulfovibrio	Solidesulfovibrio	genus	0.0	abund	0.0	4921421	176	146	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2910986	2910986	Paradesulfovibrio_(ex_Waite_et_al._2020)	Paradesulfovibrio_(ex_Waite et_al._2020)	genus	0.0	abund	0.0	3361908	15	15	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2911176	2911176	Aquibium	Aquibium	genus	0.0	abund	0.0	5669022	29	28	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2911469	2911469	Sulfuriroseicoccus	Sulfuriroseicoccus	genus	0.0	abund	0.0	3481203	7	7	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2912996	2912996	Changpingibacter	Changpingibacter	genus	0.0	abund	0.0	2657064	8	8	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2913017	2913017	Aggregatimonas	Aggregatimonas	genus	0.0	abund	0.0	4680810	7	7	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2913022	2913022	Mucisphaera	Mucisphaera	genus	0.0	abund	0.0	3466517	23	23	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2913367	2913367	Spiractinospora	Spiractinospora	genus	0.0	abund	0.0	5825212	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2915177	2915177	Sulfidibacter	Sulfidibacter	genus	0.0	abund	0.0	11749722	19	19	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2916693	2916693	Desulforamulus	Desulforamulus	genus	0.0	abund	0.0	3575901	112	112	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2917705	2917705	Natranaeroarchaeum	Natranaeroarchaeum	genus	0.0	abund	0.0	3036172	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2917830	2917830	Leptothermofonsia	Leptothermofonsia	genus	0.0	abund	0.0	6380016	9	9	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2919364	2919364	Novacetimonas	Novacetimonas	genus	0.0	abund	0.0	3522187	1	0	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2919589	2919589	Vaginimicrobium	Vaginimicrobium	genus	0.0	abund	0.0	2007532	4	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2919614	2919614	Williamsoniiplasma	Williamsoniiplasma	genus	0.0	abund	0.0	867110	5	5	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2919626	2919626	Yangia	Yangia	genus	0.0	abund	0.0	5123105	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2920401	2920401	Natronosporangium	Natronosporangium	genus	0.0	abund	0.0	5583551	9	9	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2920444	2920444	Mangrovibacillus	Mangrovibacillus	genus	0.0	abund	0.0	3125274	31	31	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2922426	2922426	Phototrophicus	Phototrophicus	genus	0.0	abund	0.0	5625117	19	19	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2923290	2923290	Candidatus_Sulfidibacterium	Candidatus Sulfidibacterium	genus	0.0	abund	0.0	3175241	13	13	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2923352	2923352	Mesomycoplasma	Mesomycoplasma	genus	0.0	abund	0.0	760445	33	30	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2924872	2924872	Acididesulfobacillus	Acididesulfobacillus	genus	0.0	abund	0.0	4495453	35	35	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2930384	2930384	Periweissella	Periweissella	genus	0.0	abund	0.0	2998104	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2935559	2935559	Allomeiothermus	Allomeiothermus	genus	0.0	abund	0.0	3701739	11	10	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2937410	2937410	Gymnodinialimonas	Gymnodinialimonas	genus	0.0	abund	0.0	3604211	12	12	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2942978	2942978	Akihdevirus	Akihdevirus	genus	0.0	abund	0.0	97917	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2942979	2942979	Kahnovirus	Kahnovirus	genus	0.0	abund	0.0	95363	232	228	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2942980	2942980	Kehishuvirus	Kehishuvirus	genus	0.0	abund	0.0	101787	39	39	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2942990	2942990	Canhaevirus	Canhaevirus	genus	0.0	abund	0.0	98849	161	161	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2942992	2942992	Culoivirus	Culoivirus	genus	0.0	abund	0.0	98254	28	28	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2943005	2943005	Enchivirus	Enchivirus	genus	0.0	abund	0.0	60476	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2943007	2943007	Gediminasvirus	Gediminasvirus	genus	0.0	abund	0.0	59196	4	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2943010	2943010	Kokobelvirus	Kokobelvirus	genus	0.0	abund	0.0	59486	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2943015	2943015	Redjacvirus	Redjacvirus	genus	0.0	abund	0.0	59781	15	15	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2943184	2943184	Tannockella	Tannockella	genus	0.0	abund	0.0	2196350	123	123	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2943286	2943286	Sideroxyarcus	Sideroxyarcus	genus	0.0	abund	0.0	2732896	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2943291	2943291	Pseudemcibacter	Pseudemcibacter	genus	0.0	abund	0.0	3343543	17	17	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2944152	2944152	Wujia	Wujia	genus	0.006430000000000001	abund	6.43e-05	2920610	537	537	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2944193	2944193	Simiaoa	Simiaoa	genus	0.00107	abund	1.07e-05	3544950	712	712	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2944195	2944195	Qiania	Qiania	genus	0.00992	abund	9.92e-05	3065462	611	611	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2944198	2944198	Wansuia	Wansuia	genus	0.0029200000000000003	abund	2.92e-05	3926707	1038	1038	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2944627	2944627	Paenalkalicoccus	Paenalkalicoccus	genus	0.0	abund	0.0	4015710	10	10	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2944815	2944815	Wielerella	Wielerella	genus	0.0	abund	0.0	11637017	35	6	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2944826	2944826	Pontibrevibacter	Pontibrevibacter	genus	0.0	abund	0.0	3566194	4	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2946507	2946507	Microvenator	Microvenator	genus	0.0	abund	0.0	5840072	7	7	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2946607	2946607	Neotabrizicola	Neotabrizicola	genus	0.0	abund	0.0	4337264	12	12	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2946789	2946789	Alisovirus	Alisovirus	genus	0.0	abund	0.0	171619	1	0	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2946797	2946797	Anayavirus	Anayavirus	genus	0.0	abund	0.0	60100	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2946804	2946804	Anthonyvirus	Anthonyvirus	genus	0.0	abund	0.0	52195	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2946830	2946830	Birpovirus	Birpovirus	genus	0.0	abund	0.0	99161	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2946836	2946836	Bracoviriform	Bracoviriform	genus	0.0	abund	0.0	174537	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948652	2948652	Carjivirus	Carjivirus	genus	0.0	abund	0.0	96013	43	43	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948657	2948657	Cellubavirus	Cellubavirus	genus	0.0	abund	0.0	54606	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948688	2948688	Delmidovirus	Delmidovirus	genus	0.0	abund	0.0	90189	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948697	2948697	Endlipuvirus	Endlipuvirus	genus	0.0	abund	0.0	81128	23	23	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948709	2948709	Fohxhuevirus	Fohxhuevirus	genus	0.0	abund	0.0	91006	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948774	2948774	Junduvirus	Junduvirus	genus	0.0	abund	0.0	94461	471	471	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948785	2948785	Kingevirus	Kingevirus	genus	9.999999999999999e-06	abund	1e-07	90621	3406	3406	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948787	2948787	Kolpuevirus	Kolpuevirus	genus	0.0	abund	0.0	99455	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948788	2948788	Kratiovirus	Kratiovirus	genus	0.0	abund	0.0	61790	1	0	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948812	2948812	Mahlunavirus	Mahlunavirus	genus	0.0	abund	0.0	94073	12	12	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948828	2948828	Mosugukvirus	Mosugukvirus	genus	0.0	abund	0.0	169083	5	5	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948833	2948833	Myrnavirus	Myrnavirus	genus	0.0	abund	0.0	163977	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948854	2948854	Pamirivirus	Pamirivirus	genus	0.0	abund	0.0	100067	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948885	2948885	Roskildevirus	Roskildevirus	genus	0.0	abund	0.0	175399	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948894	2948894	Santafevirus	Santafevirus	genus	0.0	abund	0.0	53277	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948895	2948895	Sardinovirus	Sardinovirus	genus	0.0	abund	0.0	13968	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2948946	2948946	Veracruzvirus	Veracruzvirus	genus	0.0	abund	0.0	48723	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2950010	2950010	Salidesulfovibrio	Salidesulfovibrio	genus	0.0	abund	0.0	3876812	113	113	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2951106	2951106	Gracilinema	Gracilinema	genus	0.0	abund	0.0	3211660	16	16	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2951107	2951107	Leadbettera	Leadbettera	genus	0.0	abund	0.0	3822741	50	50	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2951993	2951993	Alloacidobacterium	Alloacidobacterium	genus	0.0	abund	0.0	6264696	6	6	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2953860	2953860	Candidatus_Arcticimaribacter	Candidatus Arcticimaribacter	genus	0.0	abund	0.0	1983726	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2967089	2967089	Abyssalbus	Abyssalbus	genus	0.0	abund	0.0	4217610	10	10	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2967962	2967962	Brucepastera	Brucepastera	genus	0.0	abund	0.0	3192282	71	71	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2974257	2974257	Hoylesella	Hoylesella	genus	0.0	abund	0.0	3066324	165	164	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2974824	2974824	Nanobdella	Nanobdella	genus	0.0	abund	0.0	535537	5	5	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2975149	2975149	Marinilongibacter	Marinilongibacter	genus	0.0	abund	0.0	4601243	10	10	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2975260	2975260	Parvicella	Parvicella	genus	0.0	abund	0.0	3947354	4	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2975521	2975521	Xianfuyuplasma	Xianfuyuplasma	genus	0.0	abund	0.0	1941462	12	12	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2976759	2976759	Capillimicrobium	Capillimicrobium	genus	0.0	abund	0.0	5675469	57	57	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2978367	2978367	Nicoliella	Nicoliella	genus	0.0	abund	0.0	2034885	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2979332	2979332	Prescottella	Prescottella	genus	0.0	abund	0.0	5019890	21	18	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2981344	2981344	Xiamenia	Xiamenia	genus	0.0	abund	0.0	2245045	155	155	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2986286	2986286	Horticoccus	Horticoccus	genus	0.0	abund	0.0	4236845	35	35	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2987594	2987594	Rasiella	Rasiella	genus	0.0	abund	0.0	3348905	6	6	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2992720	2992720	Acidilutibacter	Acidilutibacter	genus	0.0	abund	0.0	3608627	73	73	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2993618	2993618	Halosolutus	Halosolutus	genus	0.0	abund	0.0	4885735	6	6	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2995122	2995122	Leptogranulimonas	Leptogranulimonas	genus	0.0	abund	0.0	1999088	45	45	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2995234	2995234	Mycoplasmoides	Mycoplasmoides	genus	0.0	abund	0.0	824991	10	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2995702	2995702	Actinacidiphila	Actinacidiphila	genus	0.0	abund	0.0	7944810	23	23	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2995704	2995704	Peterkaempfera	Peterkaempfera	genus	0.0	abund	0.0	6735921	64	64	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2995706	2995706	Streptantibioticus	Streptantibioticus	genus	0.0	abund	0.0	7649091	13	5	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
2997360	2997360	Anaeropeptidivorans	Anaeropeptidivorans	genus	0.0	abund	0.0	3693166	120	119	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
3003266	3003266	Desulfolithobacter	Desulfolithobacter	genus	0.0	abund	0.0	3578320	11	11	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
3018276	3018276	Aliamphritea	Aliamphritea	genus	0.0	abund	0.0	5192039	10	9	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
3020832	3020832	Alloalcanivorax	Alloalcanivorax	genus	0.0	abund	0.0	4818415	21	10	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
3020833	3020833	Isoalcanivorax	Isoalcanivorax	genus	0.0	abund	0.0	4152593	14	14	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
3024226	3024226	Thermospira	Thermospira	genus	0.0	abund	0.0	2452229	67	67	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
3024544	3024544	Paracrocinitomix	Paracrocinitomix	genus	0.0	abund	0.0	4316342	40	40	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	default	Centrifuger_default
