taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1305	1305	Streptococcus sanguinis	Streptococcus sanguinis	species	0.00103	abund	0.00103	1305	1||1239|91061|186826|1300|1301|1305	15	0	0	15	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1307	1307	Streptococcus suis	Streptococcus suis	species	0.00265	abund	0.00265	1307	1||1239|91061|186826|1300|1301|1307	35	0	0	35	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1308	1308	Streptococcus thermophilus	Streptococcus thermophilus	species	0.00126	abund	0.00126	1308	1||1239|91061|186826|1300|1301|1308	14	0	0	14	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1311	1311	Streptococcus agalactiae	Streptococcus agalactiae	species	0.00117	abund	0.00117	1311	1||1239|91061|186826|1300|1301|1311	15	0	0	15	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1313	1313	Streptococcus pneumoniae	Streptococcus pneumoniae	species	8e-05	abund	8e-05	1313	1||1239|91061|186826|1300|1301|1313	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1314	1314	Streptococcus pyogenes	Streptococcus pyogenes	species	0.00018	abund	0.00018	1314	1||1239|91061|186826|1300|1301|1314	2	0	0	2	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1318	1318	Streptococcus parasanguinis	Streptococcus parasanguinis	species	0.00122	abund	0.00122	1318	1||1239|91061|186826|1300|1301|1318	16	0	0	16	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1322	1322	Blautia hansenii	Blautia hansenii	species	0.00096	abund	0.00096	1322	1||1239|186801|3085636|186803|572511|1322	18	0	0	18	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1326	1326	Streptococcus acidominimus	Streptococcus acidominimus	species	7e-05	abund	7e-05	1326	1||1239|91061|186826|1300|1301|1326	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1328	1328	Streptococcus anginosus	Streptococcus anginosus	species	0.00164	abund	0.00164	1328	1||1239|91061|186826|1300|1301|1328	20	0	0	20	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1334	1334	Streptococcus dysgalactiae	Streptococcus dysgalactiae	species	8e-05	abund	8e-05	1334	1||1239|91061|186826|1300|1301|1334	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1343	1343	Streptococcus vestibularis	Streptococcus vestibularis	species	0.03232	abund	0.03232	1343	1||1239|91061|186826|1300|1301|1343	385	0	0	385	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1351	1351	Enterococcus faecalis	Enterococcus faecalis	species	0.00055	abund	0.00055	1351	1||1239|91061|186826|81852|1350|1351	10	0	0	10	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1352	1352	Enterococcus faecium	Enterococcus faecium	species	0.00541	abund	0.00541	1352	1||1239|91061|186826|81852|1350|1352	98	0	0	98	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1496	1496	Clostridioides difficile	Clostridioides difficile	species	0.00858	abund	0.00858	1496	1||1239|186801|3082720|186804|1870884|1496	190	0	0	190	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1502	1502	Clostridium perfringens	Clostridium perfringens	species	0.0038	abund	0.0038	1502	1||1239|186801|186802|31979|1485|1502	77	0	0	77	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1512	1512	[Clostridium] symbiosum	[Clostridium] symbiosum	species	0.01485	abund	0.01485	1512	1||1239|186801|3085636|186803|1506553|1512	464	0	0	464	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1522	1522	[Clostridium] innocuum	[Clostridium] innocuum	species	0.0216	abund	0.0216	1522	1||1239|186801|186802|31979|1485|1522	438	0	0	438	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1531	1531	Enterocloster clostridioformis	Enterocloster clostridioformis	species	0.0231	abund	0.0231	1531	1||1239|186801|3085636|186803|2719313|1531	774	0	0	774	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1532	1532	Blautia coccoides	Blautia coccoides	species	0.00027	abund	0.00027	1532	1||1239|186801|3085636|186803|572511|1532	7	0	0	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1547	1547	Thomasclavelia ramosa	Thomasclavelia ramosa	species	0.05812	abund	0.05812	1547	1||1239|526524|526525|2810280|3025755|1547	1321	0	0	1321	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1601	1601	Ligilactobacillus agilis	Ligilactobacillus agilis	species	0.00045	abund	0.00045	1601	1||1239|91061|186826|33958|2767887|1601	6	0	0	6	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1623	1623	Ligilactobacillus ruminis	Ligilactobacillus ruminis	species	0.00259	abund	0.00259	1623	1||1239|91061|186826|33958|2767887|1623	34	0	0	34	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1655	1655	Actinomyces naeslundii	Actinomyces naeslundii	species	0.00114	abund	0.00114	1655	1||201174|1760|2037|2049|1654|1655	22	0	0	22	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1685	1685	Bifidobacterium breve	Bifidobacterium breve	species	0.00048	abund	0.00048	1685	1||201174|1760|85004|31953|1678|1685	7	0	0	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1736	1736	Eubacterium limosum	Eubacterium limosum	species	0.00022	abund	0.00022	1736	1||1239|186801|186802|186806|1730|1736	6	0	0	6	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1744	1744	Propionibacterium freudenreichii	Propionibacterium freudenreichii	species	0.0068	abund	0.0068	1744	1||201174|1760|85009|31957|1743|1744	110	0	0	110	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1747	1747	Cutibacterium acnes	Cutibacterium acnes	species	7e-05	abund	7e-05	1747	1||201174|1760|85009|31957|1912216|1747	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1750	1750	Arachnia propionica	Arachnia propionica	species	5e-05	abund	5e-05	1750	1||201174|1760|85009|31957|2801844|1750	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2047	2047	Rothia dentocariosa	Rothia dentocariosa	species	0.00046	abund	0.00046	2047	1||201174|1760|85006|1268|32207|2047	7	0	0	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
2173	2173	Methanobrevibacter smithii	Methanobrevibacter smithii	species	2.39456	abund	2.39456	2173	1||28890|183925|2158|2159|2172|2173	25160	0	0	25160	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
28038	28038	Latilactobacillus curvatus	Latilactobacillus curvatus	species	0.00025	abund	0.00025	28038	1||1239|91061|186826|33958|2767885|28038	3	0	0	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
28111	28111	Bacteroides eggerthii	Bacteroides eggerthii	species	0.0016	abund	0.0016	28111	1||976|200643|171549|815|816|28111	39	0	0	39	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
28116	28116	Bacteroides ovatus	Bacteroides ovatus	species	0.30601	abund	0.30601	28116	1||976|200643|171549|815|816|28116	12639	0	0	12639	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
28117	28117	Alistipes putredinis	Alistipes putredinis	species	1.01203	abund	1.01203	28117	1||976|200643|171549|171550|239759|28117	16454	0	0	16454	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
28118	28118	Odoribacter splanchnicus	Odoribacter splanchnicus	species	0.15372	abund	0.15372	28118	1||976|200643|171549|1853231|283168|28118	4341	0	0	4341	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
28128	28128	Prevotella corporis	Prevotella corporis	species	0.00538	abund	0.00538	28128	1||976|200643|171549|171552|838|28128	94	0	0	94	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
28251	28251	Ornithobacterium rhinotracheale	Ornithobacterium rhinotracheale	species	7e-05	abund	7e-05	28251	1||976|117743|200644|2762318|28250|28251	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
29347	29347	[Clostridium] scindens	[Clostridium] scindens	species	0.23064	abund	0.23064	29347	1||1239|186801|3085636|186803|1506553|29347	5569	0	0	5569	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
29466	29466	Veillonella parvula	Veillonella parvula	species	0.00931	abund	0.00931	29466	1||1239|909932|1843489|31977|29465|29466	122	0	0	122	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
33033	33033	Parvimonas micra	Parvimonas micra	species	0.00087	abund	0.00087	33033	1||1239|1737404|1737405|1570339|543311|33033	9	0	0	9	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
33035	33035	Blautia producta	Blautia producta	species	0.00345	abund	0.00345	33035	1||1239|186801|3085636|186803|572511|33035	129	0	0	129	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
33037	33037	Anaerococcus vaginalis	Anaerococcus vaginalis	species	8e-05	abund	8e-05	33037	1||1239|1737404|1737405|1570339|165779|33037	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
33038	33038	Mediterraneibacter gnavus	Mediterraneibacter gnavus	species	0.16189	abund	0.16189	33038	1||1239|186801|3085636|186803|2316020|33038	3423	0	0	3423	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
33039	33039	[Ruminococcus] torques	[Ruminococcus] torques	species	0.20267	abund	0.20267	33039	1||1239|186801|3085636|186803|2316020|33039	3606	0	0	3606	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
33043	33043	Coprococcus eutactus	Coprococcus eutactus	species	0.00071	abund	0.00071	33043	1||1239|186801|3085636|186803|33042|33043	14	0	0	14	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
39485	39485	Lachnospira eligens	Lachnospira eligens	species	0.0544	abund	0.0544	39485	1||1239|186801|3085636|186803|28050|39485	1014	0	0	1014	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
39486	39486	Dorea formicigenerans	Dorea formicigenerans	species	0.00062	abund	0.00062	39486	1||1239|186801|3085636|186803|189330|39486	12	0	0	12	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
