taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	numReads	numDirectReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
37692	37692	                    Candidatus Phytoplasma mali	Candidatus Phytoplasma mali	species	0.0	abund	0.0	9	9	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2155	2155	                    Phytoplasma sp.	Phytoplasma sp.	species	0.0	abund	0.0	5	5	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
927614	927614	                    Areca yellow leaf disease phytoplasma	Areca yellow leaf disease phytoplasma	species	0.0	abund	0.0	4	4	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
35780	35780	                    Candidatus Phytoplasma fraxini	Candidatus Phytoplasma fraxini	species	0.0	abund	0.0	6	6	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
69896	69896	                    Candidatus Phytoplasma solani	Candidatus Phytoplasma solani	species	0.0	abund	0.0	4	4	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
59748	59748	                    Candidatus Phytoplasma australiense	Candidatus Phytoplasma australiense	species	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2148	2148	                  Acholeplasma laidlawii	Acholeplasma laidlawii	species	0.0	abund	0.0	18	18	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
264636	264636	                  Acholeplasma hippikon	Acholeplasma hippikon	species	0.0	abund	0.0	16	16	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
29552	29552	                  Haploplasma axanthum	Haploplasma axanthum	species	0.0	abund	0.0	27	27	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2735436	2735436	                  Mariniplasma anaerobium	Mariniplasma anaerobium	species	0.0	abund	0.0	25	25	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
142650	142650	                Mycoplasmopsis phocirhinis	Mycoplasmopsis phocirhinis	species	0.0	abund	0.0	64	64	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
171285	171285	                Mycoplasmopsis glycophila	Mycoplasmopsis glycophila	species	0.0	abund	0.0	55	55	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
28903	28903	                Mycoplasmopsis bovis	Mycoplasmopsis bovis	species	0.0	abund	0.0	40	40	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
29561	29561	                Mycoplasmopsis meleagridis	Mycoplasmopsis meleagridis	species	0.0	abund	0.0	37	37	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
114880	114880	                Mycoplasmopsis columbinasalis	Mycoplasmopsis columbinasalis	species	0.0	abund	0.0	32	32	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
53558	53558	                Mycoplasmopsis edwardii	Mycoplasmopsis edwardii	species	0.0	abund	0.0	31	31	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
33923	33923	                Mycoplasmopsis felis	Mycoplasmopsis felis	species	0.0	abund	0.0	31	31	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2107	2107	                Mycoplasmopsis pulmonis	Mycoplasmopsis pulmonis	species	0.0	abund	0.0	30	30	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
114885	114885	                Mycoplasmopsis maculosa	Mycoplasmopsis maculosa	species	0.0	abund	0.0	25	25	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2112	2112	                Mycoplasmopsis bovigenitalium	Mycoplasmopsis bovigenitalium	species	0.0	abund	0.0	17	17	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
171281	171281	                Mycoplasmopsis citelli	Mycoplasmopsis citelli	species	0.0	abund	0.0	13	13	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
171284	171284	                Mycoplasmopsis cynos	Mycoplasmopsis cynos	species	0.0	abund	0.0	11	11	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
29558	29558	                Mycoplasmopsis hyopharyngis	Mycoplasmopsis hyopharyngis	species	0.0	abund	0.0	10	10	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
171291	171291	                Mycoplasmopsis verecunda	Mycoplasmopsis verecunda	species	0.0	abund	0.0	9	9	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2094	2094	                Mycoplasmopsis arginini	Mycoplasmopsis arginini	species	0.0	abund	0.0	9	9	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
35768	35768	                Mycoplasmopsis felifaucium	Mycoplasmopsis felifaucium	species	0.0	abund	0.0	7	7	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
29556	29556	                Mycoplasmopsis gallinacea	Mycoplasmopsis gallinacea	species	0.0	abund	0.0	7	7	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2113	2113	                Mycoplasmopsis californica	Mycoplasmopsis californica	species	0.0	abund	0.0	7	7	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
29555	29555	                Mycoplasmopsis canis	Mycoplasmopsis canis	species	0.0	abund	0.0	7	7	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
29553	29553	                Mycoplasmopsis bovirhinis	Mycoplasmopsis bovirhinis	species	0.0	abund	0.0	7	7	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
76629	76629	                Mycoplasmopsis gallopavonis	Mycoplasmopsis gallopavonis	species	0.0	abund	0.0	6	6	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
171282	171282	                Mycoplasmopsis columboralis	Mycoplasmopsis columboralis	species	0.0	abund	0.0	6	6	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
33922	33922	                Mycoplasmopsis agassizii	Mycoplasmopsis agassizii	species	0.0	abund	0.0	5	5	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
51362	51362	                Mycoplasmopsis adleri	Mycoplasmopsis adleri	species	0.0	abund	0.0	5	5	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
114881	114881	                Mycoplasmopsis columbina	Mycoplasmopsis columbina	species	0.0	abund	0.0	5	5	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
171279	171279	                Mycoplasmopsis anatis	Mycoplasmopsis anatis	species	0.0	abund	0.0	5	5	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2109	2109	                Mycoplasmopsis synoviae	Mycoplasmopsis synoviae	species	0.0	abund	0.0	3	3	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
114883	114883	                Mycoplasmopsis equigenitalium	Mycoplasmopsis equigenitalium	species	0.0	abund	0.0	2	2	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
55603	55603	                Mycoplasmopsis caviae	Mycoplasmopsis caviae	species	0.0	abund	0.0	2	2	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2110	2110	                Mycoplasmopsis agalactiae	Mycoplasmopsis agalactiae	species	0.0	abund	0.0	2	2	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
48003	48003	                Mycoplasmopsis pullorum	Mycoplasmopsis pullorum	species	0.0	abund	0.0	1	1	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
29559	29559	                Metamycoplasma hyosynoviae	Metamycoplasma hyosynoviae	species	0.0	abund	0.0	23	23	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
142651	142651	                [Mycoplasma] phocae	[Mycoplasma] phocae	species	0.0	abund	0.0	17	17	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2124	2124	                Metamycoplasma salivarium	Metamycoplasma salivarium	species	0.0	abund	0.0	14	14	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2098	2098	                Metamycoplasma hominis	Metamycoplasma hominis	species	0.0	abund	0.0	13	13	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
92406	92406	                Metamycoplasma spumans	Metamycoplasma spumans	species	0.0	abund	0.0	13	13	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
29554	29554	                Metamycoplasma canadense	Metamycoplasma canadense	species	0.0	abund	0.0	12	12	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
92400	92400	                [Mycoplasma] anseris	[Mycoplasma] anseris	species	0.0	abund	0.0	12	12	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
92402	92402	                Metamycoplasma equirhinis	Metamycoplasma equirhinis	species	0.0	abund	0.0	11	11	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
92407	92407	                Metamycoplasma subdolum	Metamycoplasma subdolum	species	0.0	abund	0.0	9	9	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2111	2111	                Metamycoplasma arthritidis	Metamycoplasma arthritidis	species	0.0	abund	0.0	8	8	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
35769	35769	                Metamycoplasma gateae	Metamycoplasma gateae	species	0.0	abund	0.0	6	6	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
92401	92401	                Metamycoplasma cloacale	Metamycoplasma cloacale	species	0.0	abund	0.0	5	5	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
55602	55602	                Metamycoplasma buccale	Metamycoplasma buccale	species	0.0	abund	0.0	3	3	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2121	2121	                Metamycoplasma orale	Metamycoplasma orale	species	0.0	abund	0.0	2	2	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
56142	56142	                Metamycoplasma faucium	Metamycoplasma faucium	species	0.0	abund	0.0	1	1	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
92404	92404	                [Mycoplasma] gypis	[Mycoplasma] gypis	species	0.0	abund	0.0	1	1	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2125	2125	                Metamycoplasma sualvi	Metamycoplasma sualvi	species	0.0	abund	0.0	1	1	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
142649	142649	                Metamycoplasma phocicerebrale	Metamycoplasma phocicerebrale	species	0.0	abund	0.0	1	1	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
29562	29562	                Mesomycoplasma ovipneumoniae	Mesomycoplasma ovipneumoniae	species	0.0	abund	0.0	71	69	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
86660	86660	                Mesomycoplasma dispar	Mesomycoplasma dispar	species	0.0	abund	0.0	12	12	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2099	2099	                Mesomycoplasma hyopneumoniae	Mesomycoplasma hyopneumoniae	species	0.0	abund	0.0	5	5	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2118	2118	                [Mycoplasma] mobile	[Mycoplasma] mobile	species	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
171288	171288	                Mesomycoplasma molare	Mesomycoplasma molare	species	0.0	abund	0.0	4	4	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2120	2120	                Mesomycoplasma neurolyticum	Mesomycoplasma neurolyticum	species	0.0	abund	0.0	3	3	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
171287	171287	                Mesomycoplasma moatsii	Mesomycoplasma moatsii	species	0.0	abund	0.0	3	3	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
171286	171286	                Mesomycoplasma lagogenitalium	Mesomycoplasma lagogenitalium	species	0.0	abund	0.0	2	2	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
45362	45362	                Mesomycoplasma bovoculi	Mesomycoplasma bovoculi	species	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2116	2116	                Malacoplasma iowae	Malacoplasma iowae	species	0.0	abund	0.0	83	83	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2119	2119	                Malacoplasma muris	Malacoplasma muris	species	0.0	abund	0.0	22	22	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
28227	28227	                Malacoplasma penetrans	Malacoplasma penetrans	species	0.0	abund	0.0	12	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2096	2096	                Mycoplasmoides gallisepticum	Mycoplasmoides gallisepticum	species	0.0	abund	0.0	30	29	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2104	2104	                Mycoplasmoides pneumoniae	Mycoplasmoides pneumoniae	species	0.0	abund	0.0	18	18	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
92758	92758	                Mycoplasmoides fastidiosum	Mycoplasmoides fastidiosum	species	0.0	abund	0.0	9	9	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
92757	92757	                [Mycoplasma] cavipharyngis	[Mycoplasma] cavipharyngis	species	0.0	abund	0.0	4	4	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2097	2097	                Mycoplasmoides genitalium	Mycoplasmoides genitalium	species	0.0	abund	0.0	1	1	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
42094	42094	                Ureaplasma diversum	Ureaplasma diversum	species	0.0	abund	0.0	26	26	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2130	2130	                Ureaplasma urealyticum	Ureaplasma urealyticum	species	0.0	abund	0.0	7	7	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
134821	134821	                Ureaplasma parvum	Ureaplasma parvum	species	0.0	abund	0.0	2	2	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2782163	2782163	                  Candidatus Xianfuyuplasma coldseepsis	Candidatus Xianfuyuplasma coldseepsis	species	0.0	abund	0.0	64	64	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3242468	3242468	                    Candidatus Izemoplasma sp. B36	Candidatus Izemoplasma sp. B36	species	0.0	abund	0.0	7	7	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2725268	2725268	                  Hujiaoplasma nucleasis	Hujiaoplasma nucleasis	species	0.0	abund	0.0	47	47	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
120962	120962	                    Roseiflexus castenholzii	Roseiflexus castenholzii	species	0.0	abund	0.0	220	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
357808	357808	                      Roseiflexus sp. RS-1	Roseiflexus sp. RS-1	species	0.0	abund	0.0	109	109	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1108	1108	                    Chloroflexus aurantiacus	Chloroflexus aurantiacus	species	0.0	abund	0.0	178	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
152260	152260	                    Chloroflexus aggregans	Chloroflexus aggregans	species	0.0	abund	0.0	28	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
166501	166501	                  Thermobaculum terrenum	Thermobaculum terrenum	species	0.0	abund	0.0	181	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3003348	3003348	                  Candidatus Chlorohelix allophototropha	Candidatus Chlorohelix allophototropha	species	0.0	abund	0.0	36	36	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
61435	61435	                  Dehalococcoides mccartyi	Dehalococcoides mccartyi	species	0.0	abund	0.0	344	256	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3348344	3348344	                    Dehalococcoides sp. THU4	Dehalococcoides sp. THU4	species	0.0	abund	0.0	6	6	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1522671	1522671	                    Dehalococcoides sp. UCH007	Dehalococcoides sp. UCH007	species	0.0	abund	0.0	1	1	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1839801	1839801	                  Dehalogenimonas formicexedens	Dehalogenimonas formicexedens	species	0.0	abund	0.0	114	114	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1536648	1536648	                  Dehalogenimonas etheniformans	Dehalogenimonas etheniformans	species	0.0	abund	0.0	86	86	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3166643	3166643	                    Dehalogenimonas sp. 4OHTPN	Dehalogenimonas sp. 4OHTPN	species	0.0	abund	0.0	58	58	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3127115	3127115	                  Candidatus Dehalogenimonas loeffleri	Candidatus Dehalogenimonas loeffleri	species	0.0	abund	0.0	49	49	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3038979	3038979	                    Candidatus Lucifugimonas marina	Candidatus Lucifugimonas marina	species	0.0	abund	0.0	8	8	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3004094	3004094	                  Tepidiforma flava	Tepidiforma flava	species	0.0	abund	0.0	197	197	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2601677	2601677	                  Tepidiforma bonchosmolovskayae	Tepidiforma bonchosmolovskayae	species	0.0	abund	0.0	195	195	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1806508	1806508	                  Candidatus Promineifilum breve	Candidatus Promineifilum breve	species	0.0	abund	0.0	191	191	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3241576	3241576	                    Candidatus Leptofilum sp.	Candidatus Leptofilum sp.	species	0.0	abund	0.0	124	124	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
167964	167964	                  Anaerolinea thermophila	Anaerolinea thermophila	species	0.0	abund	0.0	133	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
913107	913107	                  Pelolinea submarina	Pelolinea submarina	species	0.0	abund	0.0	127	127	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1986204	1986204	                  Brevefilum fermentans	Brevefilum fermentans	species	0.0	abund	0.0	21	21	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1495650	1495650	                  Thermoflexus hugenholtzii	Thermoflexus hugenholtzii	species	0.0	abund	0.0	177	177	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2509675	2509675	                  Ktedonosporobacter rubrisoli	Ktedonosporobacter rubrisoli	species	0.0	abund	0.0	138	138	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
133453	133453	                  Caldilinea aerophila	Caldilinea aerophila	species	0.0	abund	0.0	50	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2710758	2710758	                  Phototrophicus methaneseepsis	Phototrophicus methaneseepsis	species	0.0	abund	0.0	31	31	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2219043	2219043	                  Capsulimonas corticalis	Capsulimonas corticalis	species	0.0	abund	0.0	131	131	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
454171	454171	                  Chthonomonas calidirosea	Chthonomonas calidirosea	species	0.0	abund	0.0	87	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1005039	1005039	                  Fimbriimonas ginsengisoli	Fimbriimonas ginsengisoli	species	0.0	abund	0.0	30	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3016050	3016050	                  Vulcanimicrobium alpinum	Vulcanimicrobium alpinum	species	0.0	abund	0.0	158	158	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
508460	508460	                  Cloacibacillus evryensis	Cloacibacillus evryensis	species	0.03	abund	0.03	8826	8826	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1197717	1197717	                  Cloacibacillus porcorum	Cloacibacillus porcorum	species	0.0	abund	0.0	766	766	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
81412	81412	                  Aminomonas paucivorans	Aminomonas paucivorans	species	0.0	abund	0.0	371	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
81462	81462	                  Thermanaerovibrio acidaminovorans	Thermanaerovibrio acidaminovorans	species	0.0	abund	0.0	99	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
108007	108007	                  Thermanaerovibrio velox	Thermanaerovibrio velox	species	0.0	abund	0.0	76	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
638849	638849	                  Pyramidobacter piscolens	Pyramidobacter piscolens	species	0.0	abund	0.0	957	957	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3068894	3068894	                    Pyramidobacter sp. YE332	Pyramidobacter sp. YE332	species	0.0	abund	0.0	795	795	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
428712	428712	                  Jonquetella anthropi	Jonquetella anthropi	species	0.0	abund	0.0	205	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
651822	651822	                  Fretibacterium fastidiosum	Fretibacterium fastidiosum	species	0.0	abund	0.0	512	512	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3070661	3070661	                    Aminobacterium sp. MB27-C1	Aminobacterium sp. MB27-C1	species	0.0	abund	0.0	55	55	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
81468	81468	                  Aminobacterium colombiense	Aminobacterium colombiense	species	0.0	abund	0.0	29	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3029084	3029084	                  Aminithiophilus ramosus	Aminithiophilus ramosus	species	0.0	abund	0.0	121	121	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2652443	2652443	                    Deinococcus sp. AJ005	Deinococcus sp. AJ005	species	0.0	abund	0.0	124	124	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
47478	47478	                    Deinococcus sp.	Deinococcus sp.	species	0.0	abund	0.0	98	98	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2939437	2939437	                    Deinococcus sp. QL22	Deinococcus sp. QL22	species	0.0	abund	0.0	95	95	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2917691	2917691	                    Deinococcus sp. KNUC1210	Deinococcus sp. KNUC1210	species	0.0	abund	0.0	94	94	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3385567	3385567	                    Deinococcus sp. VB343	Deinococcus sp. VB343	species	0.0	abund	0.0	92	92	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2080419	2080419	                    Deinococcus sp. NW-56	Deinococcus sp. NW-56	species	0.0	abund	0.0	78	78	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3093660	3093660	                    Deinococcus sp. AB2017081	Deinococcus sp. AB2017081	species	0.0	abund	0.0	57	57	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2316359	2316359	                    Deinococcus sp. RM	Deinococcus sp. RM	species	0.0	abund	0.0	41	41	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
468916	468916	                  Deinococcus radiomollis	Deinococcus radiomollis	species	0.0	abund	0.0	221	221	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
980427	980427	                  Deinococcus wulumuqiensis	Deinococcus wulumuqiensis	species	0.0	abund	0.0	198	84	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
200252	200252	                  Deinococcus aetherius	Deinococcus aetherius	species	0.0	abund	0.0	165	165	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1211322	1211322	                  Deinococcus metallilatus	Deinococcus metallilatus	species	0.0	abund	0.0	163	163	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
328692	328692	                  Deinococcus aquaticus	Deinococcus aquaticus	species	0.0	abund	0.0	161	161	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
502394	502394	                  Deinococcus gobiensis	Deinococcus gobiensis	species	0.0	abund	0.0	155	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1889240	1889240	                  Deinococcus rubellus	Deinococcus rubellus	species	0.0	abund	0.0	154	154	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
367282	367282	                  Deinococcus yunweiensis	Deinococcus yunweiensis	species	0.0	abund	0.0	123	123	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
432329	432329	                  Deinococcus peraridilitoris	Deinococcus peraridilitoris	species	0.0	abund	0.0	123	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
468914	468914	                  Deinococcus altitudinis	Deinococcus altitudinis	species	0.0	abund	0.0	121	121	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
309891	309891	                  Deinococcus sonorensis	Deinococcus sonorensis	species	0.0	abund	0.0	116	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2489213	2489213	                  Deinococcus psychrotolerans	Deinococcus psychrotolerans	species	0.0	abund	0.0	110	110	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
317577	317577	                  Deinococcus ficus	Deinococcus ficus	species	0.0	abund	0.0	95	95	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
309887	309887	                  Deinococcus maricopensis	Deinococcus maricopensis	species	0.0	abund	0.0	94	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
