taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
39486	39486	Dorea formicigenerans	Dorea formicigenerans	species	0.00277	abund	0.00277	39486	1||1239|186801|3085636|186803|189330|39486	54	0	0	54	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
39488	39488	Anaerobutyricum hallii	Anaerobutyricum hallii	species	0.00165	abund	0.00165	39488	1||1239|186801|3085636|186803|2569097|39488	36	0	0	36	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
39490	39490	Eubacterium ramulus	Eubacterium ramulus	species	0.00052	abund	0.00052	39490	1||1239|186801|186802|186806|1730|39490	11	0	0	11	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
39491	39491	Agathobacter rectalis	Agathobacter rectalis	species	0.04982	abund	0.04982	39491	1||1239|186801|3085636|186803|1766253|39491	1016	0	0	1016	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
39496	39496	Eubacterium ventriosum	Eubacterium ventriosum	species	0.00799	abund	0.00799	39496	1||1239|186801|186802|186806|1730|39496	133	0	0	133	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
40520	40520	Blautia obeum	Blautia obeum	species	0.01607	abund	0.01607	40520	1||1239|186801|3085636|186803|572511|40520	362	0	0	362	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
43675	43675	Rothia mucilaginosa	Rothia mucilaginosa	species	0.0146	abund	0.0146	43675	1||201174|1760|85006|1268|32207|43675	206	0	0	206	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
44742	44742	Desulfovibrio fairfieldensis	Desulfovibrio fairfieldensis	species	0.07692	abund	0.07692	44742	1||200940|3031449|213115|194924|872|44742	1460	0	0	1460	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
45634	45634	Streptococcus cristatus	Streptococcus cristatus	species	8e-05	abund	8e-05	45634	1||1239|91061|186826|1300|1301|45634	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
45851	45851	Eshraghiella crossota	Eshraghiella crossota	species	0.0003	abund	0.0003	45851	1||1239|186801|3085636|186803|3342669|45851	8	0	0	8	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
46124	46124	Granulicatella adiacens	Granulicatella adiacens	species	9e-05	abund	9e-05	46124	1||1239|91061|186826|186828|117563|46124	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
46503	46503	Parabacteroides merdae	Parabacteroides merdae	species	1.63047	abund	1.63047	46503	1||976|200643|171549|2005525|375288|46503	46494	0	0	46494	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
46506	46506	Bacteroides stercoris	Bacteroides stercoris	species	0.02032	abund	0.02032	46506	1||976|200643|171549|815|816|46506	497	0	0	497	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
47671	47671	Lautropia mirabilis	Lautropia mirabilis	species	0.00015	abund	0.00015	47671	1||1224|28216|80840|119060|47670|47671	3	0	0	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
47678	47678	Bacteroides caccae	Bacteroides caccae	species	1.10244	abund	1.10244	47678	1||976|200643|171549|815|816|47678	36309	0	0	36309	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
47715	47715	Lacticaseibacillus rhamnosus	Lacticaseibacillus rhamnosus	species	6e-05	abund	6e-05	47715	1||1239|91061|186826|33958|2759736|47715	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
52226	52226	Mitsuokella multacida	Mitsuokella multacida	species	0.00026	abund	0.00026	52226	1||1239|909932|909929|1843491|52225|52226	4	0	0	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
53442	53442	Eubacterium callanderi	Eubacterium callanderi	species	0.00249	abund	0.00249	53442	1||1239|186801|186802|186806|1730|53442	69	0	0	69	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
53443	53443	Blautia hydrogenotrophica	Blautia hydrogenotrophica	species	5e-05	abund	5e-05	53443	1||1239|186801|3085636|186803|572511|53443	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
54005	54005	Peptoniphilus harei	Peptoniphilus harei	species	8e-05	abund	8e-05	54005	1||1239|1737404|1737405|1570339|162289|54005	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
54736	54736	Salmonella bongori	Salmonella bongori	species	0.0001	abund	0.0001	54736	1||1224|1236|91347|543|590|54736	3	0	0	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
61592	61592	Corynebacterium durum	Corynebacterium durum	species	0.00023	abund	0.00023	61592	1||201174|1760|85007|1653|1716|61592	4	0	0	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
67827	67827	Citrobacter werkmanii	Citrobacter werkmanii	species	0.00918	abund	0.00918	67827	1||1224|1236|91347|543|544|67827	297	0	0	297	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
74426	74426	Collinsella aerofaciens	Collinsella aerofaciens	species	0.11727	abund	0.11727	74426	1||201174|84998|84999|84107|102106|74426	1637	0	0	1637	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
76517	76517	Campylobacter hominis	Campylobacter hominis	species	0.00293	abund	0.00293	76517	1||29547|3031852|213849|72294|194|76517	31	0	0	31	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
76860	76860	Streptococcus constellatus	Streptococcus constellatus	species	8e-05	abund	8e-05	76860	1||1239|91061|186826|1300|1301|76860	1	0	0	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
83655	83655	Leclercia adecarboxylata	Leclercia adecarboxylata	species	0.00013	abund	0.00013	83655	1||1224|1236|91347|543|83654|83655	4	0	0	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
84112	84112	Eggerthella lenta	Eggerthella lenta	species	0.01018	abund	0.01018	84112	1||201174|84998|1643822|1643826|84111|84112	213	0	0	213	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
88431	88431	Dorea longicatena	Dorea longicatena	species	0.00026	abund	0.00026	88431	1||1239|186801|3085636|186803|189330|88431	5	0	0	5	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
89014	89014	Blautia luti	Blautia luti	species	0.00081	abund	0.00081	89014	1||1239|186801|3085636|186803|572511|89014	19	0	0	19	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
89153	89153	[Clostridium] hylemonae	[Clostridium] hylemonae	species	8e-05	abund	8e-05	89153	1||1239|186801|3085636|186803|1506553|89153	2	0	0	2	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
105841	105841	Anaerostipes caccae	Anaerostipes caccae	species	0.00226	abund	0.00226	105841	1||1239|186801|3085636|186803|207244|105841	45	0	0	45	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
113107	113107	Streptococcus australis	Streptococcus australis	species	0.00024	abund	0.00024	113107	1||1239|91061|186826|1300|1301|113107	3	0	0	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
114527	114527	Mogibacterium diversum	Mogibacterium diversum	species	0.00615	abund	0.00615	114527	1||1239|186801|3082720|543314|86331|114527	129	0	0	129	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
133926	133926	Olsenella uli	Olsenella uli	species	0.00015	abund	0.00015	133926	1||201174|84998|84999|1643824|133925|133926	2	0	0	2	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
154046	154046	Hungatella hathewayi	Hungatella hathewayi	species	0.00169	abund	0.00169	154046	1||1239|186801|3085636|186803|1649459|154046	73	0	0	73	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
154288	154288	Turicibacter sanguinis	Turicibacter sanguinis	species	0.00021	abund	0.00021	154288	1||1239|526524|526525|2810281|191303|154288	4	0	0	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
158836	158836	Enterobacter hormaechei	Enterobacter hormaechei	species	0.01024	abund	0.01024	158836	1||1224|1236|91347|543|547|158836	322	0	0	322	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
165179	165179	Segatella copri	Segatella copri	species	0.00758	abund	0.00758	165179	1||976|200643|171549|171552|2974251|165179	173	0	0	173	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
166486	166486	Roseburia intestinalis	Roseburia intestinalis	species	0.0826	abund	0.0826	166486	1||1239|186801|3085636|186803|841|166486	2195	0	0	2195	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
