taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	sample_id	sample_id_core	assay	tool	db_mode	tool_db
43	43	Cystobacter_fuscus	Cystobacter fuscus	species	0.0	abund	0.0	24084199	63	36	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
48	48	Archangium_gephyra	Archangium gephyra	species	0.0	abund	0.0	12489432	66	51	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
52	52	Chondromyces_crocatus	Chondromyces crocatus	species	0.0	abund	0.0	11388132	138	138	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
56	56	Sorangium_cellulosum	Sorangium cellulosum	species	0.0	abund	0.0	18990774	139	113	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
63	63	Vitreoscilla_filiformis	Vitreoscilla filiformis	species	0.0	abund	0.0	3787551	11	11	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
69	69	Lysobacter_enzymogenes	Lysobacter enzymogenes	species	0.0	abund	0.0	12153214	24	23	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
72	72	Simonsiella_muelleri	Simonsiella muelleri	species	0.0	abund	0.0	2476128	7	2	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
87	87	Hyphomonas_sp.	Hyphomonas_sp.	species	0.0	abund	0.0	3829003	1	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
94	94	Stella_humosa	Stella humosa	species	0.0	abund	0.0	5832650	4	4	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
104	104	Cyclobacterium_marinum	Cyclobacterium marinum	species	0.0	abund	0.0	6221273	11	11	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
106	106	Runella_slithyformis	Runella slithyformis	species	0.0	abund	0.0	6707020	4	4	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
114	114	Gemmata_obscuriglobus	Gemmata obscuriglobus	species	0.0	abund	0.0	9015887	14	9	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
119	119	Rubinisphaera_brasiliensis	Rubinisphaera brasiliensis	species	0.0	abund	0.0	6006602	5	5	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
120	120	Planctopirus_limnophila	Planctopirus limnophila	species	0.0	abund	0.0	5460085	5	5	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
122	122	Gimesia_maris	Gimesia maris	species	0.0	abund	0.0	7818248	7	4	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
128	128	Isosphaera_pallida	Isosphaera pallida	species	0.0	abund	0.0	5472964	3	3	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
134	134	Methylocystis_parvus	Methylocystis parvus	species	0.0	abund	0.0	4529080	1	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
139	139	Borreliella_burgdorferi	Borreliella burgdorferi	species	0.0	abund	0.0	2275119	9	6	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
140	140	Borrelia_hermsii	Borrelia hermsii	species	0.0	abund	0.0	1274857	17	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
141	141	Borrelia_parkeri	Borrelia parkeri	species	0.0	abund	0.0	1190001	1	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
143	143	Borrelia_anserina	Borrelia anserina	species	0.0	abund	0.0	1036215	1	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
144	144	Borrelia_coriaceae	Borrelia coriaceae	species	0.0	abund	0.0	1758903	6	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
154	154	Spirochaeta_thermophila	Spirochaeta thermophila	species	0.0	abund	0.0	2516433	15	12	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
158	158	Treponema_denticola	Treponema denticola	species	0.0	abund	0.0	3525830	205	169	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
159	159	Brachyspira_hyodysenteriae	Brachyspira hyodysenteriae	species	0.0	abund	0.0	6092864	139	19	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
162	162	Treponema_phagedenis	Treponema phagedenis	species	0.0	abund	0.0	20395031	147	12	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
163	163	Treponema_bryantii	Treponema bryantii	species	0.0	abund	0.0	3516600	12	12	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
165	165	Treponema_saccharophilum	Treponema saccharophilum	species	0.0	abund	0.0	3459320	32	32	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
167	167	Treponema_succinifaciens	Treponema succinifaciens	species	0.0	abund	0.0	2897425	25	25	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
172	172	Leptospira_biflexa	Leptospira biflexa	species	0.0	abund	0.0	3601827	8	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
173	173	Leptospira_interrogans	Leptospira interrogans	species	0.0	abund	0.0	7255679	10	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
174	174	Leptospira_borgpetersenii	Leptospira borgpetersenii	species	0.0	abund	0.0	9467496	7	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
180	180	Leptospirillum_ferrooxidans	Leptospirillum ferrooxidans	species	0.0	abund	0.0	2559538	1	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
192	192	Azospirillum_brasilense	Azospirillum brasilense	species	0.0	abund	0.0	14541328	28	9	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
193	193	Azospirillum_lipoferum	Azospirillum lipoferum	species	0.0	abund	0.0	4114855	13	13	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
195	195	Campylobacter_coli	Campylobacter coli	species	0.0	abund	0.0	3857307	181	117	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
196	196	Campylobacter_fetus	Campylobacter fetus	species	0.0	abund	0.0	3154040	42	37	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
197	197	Campylobacter_jejuni	Campylobacter jejuni	species	0.0	abund	0.0	3703759	19	13	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
198	198	Campylobacter_hyointestinalis	Campylobacter hyointestinalis	species	0.0	abund	0.0	1753349	5	5	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
199	199	Campylobacter_concisus	Campylobacter concisus	species	0.0	abund	0.0	5760548	68	67	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
200	200	Campylobacter_curvus	Campylobacter curvus	species	0.0	abund	0.0	1973094	2	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
201	201	Campylobacter_lari	Campylobacter lari	species	0.0	abund	0.0	4537651	169	54	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
203	203	Campylobacter_rectus	Campylobacter rectus	species	0.0	abund	0.0	2571801	15	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
204	204	Campylobacter_showae	Campylobacter showae	species	0.0	abund	0.0	2160580	4	4	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
206	206	Campylobacter_sputorum	Campylobacter sputorum	species	0.0	abund	0.0	1728969	3	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
210	210	Helicobacter_pylori	Helicobacter pylori	species	0.0	abund	0.0	2594084	218	181	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
212	212	Helicobacter_acinonychis	Helicobacter acinonychis	species	0.0	abund	0.0	1553667	3	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
213	213	Helicobacter_cinaedi	Helicobacter cinaedi	species	0.0	abund	0.0	2909592	9	5	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
227	227	Pseudoalteromonas_carrageenovora	Pseudoalteromonas carrageenovora	species	0.0	abund	0.0	4591268	4	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
238	238	Elizabethkingia_meningoseptica	Elizabethkingia meningoseptica	species	0.0	abund	0.0	4076155	20	6	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
239	239	Flavobacterium_sp.	Flavobacterium_sp.	species	0.0	abund	0.0	2753135	7	7	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
246	246	Chryseobacterium_balustinum	Chryseobacterium balustinum	species	0.0	abund	0.0	4974086	6	6	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
247	247	Empedobacter_brevis	Empedobacter brevis	species	0.0	abund	0.0	3794924	28	26	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
250	250	Chryseobacterium_gleum	Chryseobacterium gleum	species	0.0	abund	0.0	5643221	32	30	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
253	253	Chryseobacterium_indologenes	Chryseobacterium indologenes	species	0.0	abund	0.0	5314748	21	7	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
254	254	Chryseobacterium_indoltheticum	Chryseobacterium indoltheticum	species	0.0	abund	0.0	8445673	33	31	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
256	256	Myroides_odoratus	Myroides odoratus	species	0.0	abund	0.0	6353369	5	3	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
258	258	Sphingobacterium_spiritivorum	Sphingobacterium spiritivorum	species	0.00011999999999999999	abund	1.2e-06	15548842	31	18	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
259	259	Sphingobacterium_thalpophilum	Sphingobacterium thalpophilum	species	0.0	abund	0.0	5962893	77	71	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
263	263	Francisella_tularensis	Francisella tularensis	species	0.0	abund	0.0	2202058	6	3	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
266	266	Paracoccus_denitrificans	Paracoccus denitrificans	species	0.0	abund	0.0	5239260	10	6	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
271	271	Thermus_aquaticus	Thermus aquaticus	species	0.0	abund	0.0	2338641	7	7	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
274	274	Thermus_thermophilus	Thermus thermophilus	species	0.0	abund	0.0	4049636	14	7	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
277	277	Meiothermus_ruber	Meiothermus ruber	species	0.0	abund	0.0	3098781	18	17	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
280	280	Xanthobacter_autotrophicus	Xanthobacter autotrophicus	species	0.0	abund	0.0	5194297	4	4	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
285	285	Comamonas_testosteroni	Comamonas testosteroni	species	0.0	abund	0.0	6073415	28	13	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
287	287	Pseudomonas_aeruginosa	Pseudomonas aeruginosa	species	0.002	abund	2e-05	20861276	121	24	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
290	290	[Pseudomonas]_carboxydohydrogena	[Pseudomonas]_carboxydohydrogena	species	0.0	abund	0.0	3271440	1	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
292	292	Burkholderia_cepacia	Burkholderia cepacia	species	0.0	abund	0.0	8014556	14	6	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
293	293	Brevundimonas_diminuta	Brevundimonas diminuta	species	0.0	abund	0.0	3720040	9	8	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
294	294	Pseudomonas_fluorescens	Pseudomonas fluorescens	species	0.0	abund	0.0	7768992	134	96	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
296	296	Pseudomonas_fragi	Pseudomonas fragi	species	0.0	abund	0.0	5392969	40	31	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
297	297	Hydrogenophilus_thermoluteolus	Hydrogenophilus thermoluteolus	species	0.0	abund	0.0	2288780	18	18	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
298	298	Pseudomonas_marginalis	Pseudomonas marginalis	species	0.0	abund	0.0	7581541	3	3	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
300	300	Ectopseudomonas_mendocina	Ectopseudomonas mendocina	species	0.0	abund	0.0	5526791	55	47	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
303	303	Pseudomonas_putida	Pseudomonas putida	species	0.0	abund	0.0	8263216	80	78	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
305	305	Ralstonia_solanacearum	Ralstonia solanacearum	species	0.0	abund	0.0	9834249	35	20	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
316	316	Stutzerimonas_stutzeri	Stutzerimonas stutzeri	species	0.0	abund	0.0	4726700	70	41	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
317	317	Pseudomonas_syringae	Pseudomonas syringae	species	0.0	abund	0.0	6594800	52	27	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
329	329	Ralstonia_pickettii	Ralstonia pickettii	species	0.0	abund	0.0	5356255	4	3	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
337	337	Burkholderia_glumae	Burkholderia glumae	species	0.0	abund	0.0	59646776	30	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
339	339	Xanthomonas_campestris	Xanthomonas campestris	species	0.0	abund	0.0	5786401	17	5	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
343	343	Xanthomonas_translucens	Xanthomonas translucens	species	0.0	abund	0.0	12060323	7	4	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
346	346	Xanthomonas_citri	Xanthomonas citri	species	0.0	abund	0.0	8156068	10	2	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
347	347	Xanthomonas_oryzae	Xanthomonas oryzae	species	0.0	abund	0.0	9127922	11	4	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
353	353	Azotobacter_chroococcum	Azotobacter chroococcum	species	0.0	abund	0.0	5134005	46	46	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
354	354	Azotobacter_vinelandii	Azotobacter vinelandii	species	0.0	abund	0.0	8108706	15	2	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
358	358	Agrobacterium_tumefaciens	Agrobacterium tumefaciens	species	0.0	abund	0.0	21475300	91	29	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
359	359	Rhizobium_rhizogenes	Rhizobium rhizogenes	species	0.0	abund	0.0	5558252	19	3	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
362	362	Agrobacterium_radiobacter	Agrobacterium radiobacter	species	0.0	abund	0.0	5921389	3	3	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
373	373	Agrobacterium_vitis	Agrobacterium vitis	species	0.0	abund	0.0	17676826	32	24	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
375	375	Bradyrhizobium_japonicum	Bradyrhizobium japonicum	species	0.0	abund	0.0	16312808	9	9	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
376	376	Bradyrhizobium_sp.	Bradyrhizobium_sp.	species	0.0	abund	0.0	9009701	14	14	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
380	380	Sinorhizobium_fredii	Sinorhizobium fredii	species	0.0	abund	0.0	6778698	46	29	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
381	381	Mesorhizobium_loti	Mesorhizobium loti	species	0.0	abund	0.0	7038758	15	15	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
382	382	Sinorhizobium_meliloti	Sinorhizobium meliloti	species	0.0	abund	0.0	12502250	14	8	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
384	384	Rhizobium_leguminosarum	Rhizobium leguminosarum	species	0.0	abund	0.0	7307854	64	29	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
396	396	Rhizobium_phaseoli	Rhizobium phaseoli	species	0.0	abund	0.0	47253275	20	8	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
398	398	Rhizobium_tropici	Rhizobium tropici	species	0.0	abund	0.0	6686331	1	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
399	399	Neorhizobium_galegae	Neorhizobium galegae	species	0.0	abund	0.0	6305799	28	15	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
405	405	Methylobacillus_flagellatus	Methylobacillus flagellatus	species	0.0	abund	0.0	2971517	14	14	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
408	408	Methylorubrum_extorquens	Methylorubrum extorquens	species	0.0	abund	0.0	7232665	104	102	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
410	410	Methylobacterium_organophilum	Methylobacterium organophilum	species	0.0	abund	0.0	5319780	2	2	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
414	414	Methylococcus_capsulatus	Methylococcus capsulatus	species	0.0	abund	0.0	6650253	24	9	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
421	421	Methylomonas_methanica	Methylomonas methanica	species	0.0	abund	0.0	5051681	10	10	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
426	426	Methylosinus_trichosporium	Methylosinus trichosporium	species	0.0	abund	0.0	5183433	8	8	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
428	428	Methylosinus_sporium	Methylosinus sporium	species	0.0	abund	0.0	4852742	6	6	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
435	435	Acetobacter_aceti	Acetobacter aceti	species	0.0	abund	0.0	3830509	26	26	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
436	436	Novacetimonas_hansenii	Novacetimonas hansenii	species	0.0	abund	0.0	3564893	32	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
442	442	Gluconobacter_oxydans	Gluconobacter oxydans	species	0.0	abund	0.0	2932511	3	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
446	446	Legionella_pneumophila	Legionella pneumophila	species	0.0	abund	0.0	14162412	1	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
449	449	Legionella_hackeliae	Legionella hackeliae	species	0.0	abund	0.0	3570857	26	26	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
450	450	Legionella_longbeachae	Legionella longbeachae	species	0.0	abund	0.0	6189558	3	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
451	451	Legionella_micdadei	Legionella micdadei	species	0.0	abund	0.0	6526930	16	7	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
454	454	Legionella_israelensis	Legionella israelensis	species	0.0	abund	0.0	3265172	23	22	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
456	456	Legionella_jordanis	Legionella jordanis	species	0.0	abund	0.0	3133723	2	2	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
463	463	Fluoribacter_dumoffii	Fluoribacter dumoffii	species	0.0	abund	0.0	3822498	1	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
470	470	Acinetobacter_baumannii	Acinetobacter baumannii	species	0.0	abund	0.0	11661057	71	36	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
471	471	Acinetobacter_calcoaceticus	Acinetobacter calcoaceticus	species	0.0	abund	0.0	7908898	4	4	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
476	476	Moraxella_bovis	Moraxella bovis	species	0.0	abund	0.0	27740725	36	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
480	480	Moraxella_catarrhalis	Moraxella catarrhalis	species	0.0	abund	0.0	5707856	10	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
483	483	Neisseria_cinerea	Neisseria cinerea	species	0.0	abund	0.0	1832904	4	4	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
485	485	Neisseria_gonorrhoeae	Neisseria gonorrhoeae	species	0.0	abund	0.0	14680810	28	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
486	486	Neisseria_lactamica	Neisseria lactamica	species	0.0	abund	0.0	2210415	1	1	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
487	487	Neisseria_meningitidis	Neisseria meningitidis	species	0.0	abund	0.0	7047556	16	16	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
488	488	Neisseria_mucosa	Neisseria mucosa	species	0.0	abund	0.0	2783943	9	9	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
492	492	Neisseria_animalis	Neisseria animalis	species	0.0	abund	0.0	2240945	9	0	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
493	493	Neisseria_canis	Neisseria canis	species	0.0	abund	0.0	2569389	5	5	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
494	494	Bergeriella_denitrificans	Bergeriella denitrificans	species	0.0	abund	0.0	2473929	3	3	species	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
