taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	sample_id	sample_id_core	assay	tool	db_mode	tool_db
105	105	Runella	Runella	genus	0.0	abund	0.0	7160977	38	38	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
107	107	Spirosoma	Spirosoma	genus	0.0	abund	0.0	7518434	191	134	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
113	113	Gemmata	Gemmata	genus	0.0	abund	0.0	9404403	63	56	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
118	118	Planctomyces	Planctomyces	genus	0.0	abund	0.0	7613716	67	67	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
123	123	Pirellula	Pirellula	genus	0.0	abund	0.0	6534136	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
127	127	Isosphaera	Isosphaera	genus	0.0	abund	0.0	5472964	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
133	133	Methylocystis	Methylocystis	genus	0.0	abund	0.0	4319188	106	60	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
138	138	Borrelia	Borrelia	genus	0.0	abund	0.0	1222305	68	17	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
146	146	Spirochaeta	Spirochaeta	genus	0.0	abund	0.0	2772907	20	17	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
157	157	Treponema	Treponema	genus	0.0	abund	0.0	2958505	1093	709	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
171	171	Leptospira	Leptospira	genus	0.0	abund	0.0	6464084	185	68	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
179	179	Leptospirillum	Leptospirillum	genus	0.0	abund	0.0	2501401	16	7	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
187	187	Aquaspirillum	Aquaspirillum	genus	0.0	abund	0.0	3962240	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
191	191	Azospirillum	Azospirillum	genus	0.0	abund	0.0	7397581	433	273	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
194	194	Campylobacter	Campylobacter	genus	0.00195	abund	1.95e-05	1805972	859	516	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
209	209	Helicobacter	Helicobacter	genus	0.0	abund	0.0	1683637	351	254	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
222	222	Achromobacter	Achromobacter	genus	0.0	abund	0.0	6871928	484	353	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
226	226	Alteromonas	Alteromonas	genus	0.0	abund	0.0	4502583	75	48	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
234	234	Brucella	Brucella	genus	0.0	abund	0.0	3441072	178	57	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
237	237	Flavobacterium	Flavobacterium	genus	0.0	abund	0.0	4161490	1520	1241	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
262	262	Francisella	Francisella	genus	0.0	abund	0.0	2135135	92	51	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
265	265	Paracoccus	Paracoccus	genus	0.0	abund	0.0	3932461	412	325	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
270	270	Thermus	Thermus	genus	0.0	abund	0.0	2283707	78	53	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
279	279	Xanthobacter	Xanthobacter	genus	0.0	abund	0.0	5745823	31	24	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
283	283	Comamonas	Comamonas	genus	0.0	abund	0.0	4878985	337	144	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
286	286	Pseudomonas	Pseudomonas	genus	0.00469	abund	4.69e-05	6674888	4203	2718	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
338	338	Xanthomonas	Xanthomonas	genus	0.0	abund	0.0	7270461	667	104	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
352	352	Azotobacter	Azotobacter	genus	0.0	abund	0.0	7113417	80	64	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
357	357	Agrobacterium	Agrobacterium	genus	0.0	abund	0.0	6475970	232	92	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
374	374	Bradyrhizobium	Bradyrhizobium	genus	0.0	abund	0.0	9007056	1093	770	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
379	379	Rhizobium	Rhizobium	genus	0.0	abund	0.0	6772316	783	578	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
404	404	Methylobacillus	Methylobacillus	genus	0.0	abund	0.0	2971517	14	14	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
407	407	Methylobacterium	Methylobacterium	genus	0.0	abund	0.0	6591829	223	151	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
413	413	Methylococcus	Methylococcus	genus	0.0	abund	0.0	3952586	200	153	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
416	416	Methylomonas	Methylomonas	genus	0.0	abund	0.0	4924650	150	127	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
425	425	Methylosinus	Methylosinus	genus	0.0	abund	0.0	4914370	20	19	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
429	429	Methylobacter	Methylobacter	genus	0.0	abund	0.0	4940356	21	21	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
434	434	Acetobacter	Acetobacter	genus	0.0	abund	0.0	3339466	80	74	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
441	441	Gluconobacter	Gluconobacter	genus	0.0	abund	0.0	3150489	103	100	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
445	445	Legionella	Legionella	genus	0.0	abund	0.0	3763512	181	142	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
461	461	Fluoribacter	Fluoribacter	genus	0.0	abund	0.0	3822498	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
469	469	Acinetobacter	Acinetobacter	genus	0.0	abund	0.0	4744311	665	412	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
475	475	Moraxella	Moraxella	genus	0.0	abund	0.0	4285328	110	50	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
482	482	Neisseria	Neisseria	genus	0.0	abund	0.0	2482023	339	205	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
497	497	Psychrobacter	Psychrobacter	genus	0.0	abund	0.0	3207475	35	28	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
499	499	Thermomicrobium	Thermomicrobium	genus	0.0	abund	0.0	2003004	2	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
507	507	Alcaligenes	Alcaligenes	genus	0.0	abund	0.0	4384438	274	58	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
517	517	Bordetella	Bordetella	genus	0.0	abund	0.0	6346966	328	103	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
522	522	Acidiphilium	Acidiphilium	genus	0.0	abund	0.0	3624984	34	10	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
528	528	Ochrobactrum	Ochrobactrum	genus	0.0	abund	0.0	5359738	8	8	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
532	532	Beijerinckia	Beijerinckia	genus	0.0	abund	0.0	4351889	1	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
535	535	Chromobacterium	Chromobacterium	genus	0.0	abund	0.0	4994089	236	121	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
538	538	Eikenella	Eikenella	genus	0.0	abund	0.0	2286282	32	30	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
541	541	Zymomonas	Zymomonas	genus	0.0	abund	0.0	2109999	11	11	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
544	544	Citrobacter	Citrobacter	genus	0.00058	abund	5.8e-06	6400241	711	361	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
547	547	Enterobacter	Enterobacter	genus	0.04614	abund	0.0004614	5474809	958	727	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
551	551	Erwinia	Erwinia	genus	0.0	abund	0.0	11627113	206	119	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
561	561	Escherichia	Escherichia	genus	0.8593099999999999	abund	0.0085931	5891761	6290	3841	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
568	568	Hafnia	Hafnia	genus	0.0	abund	0.0	4756301	23	12	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
570	570	Klebsiella	Klebsiella	genus	0.02265	abund	0.0002265	6678712	1301	988	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
579	579	Kluyvera	Kluyvera	genus	0.0	abund	0.0	5909214	40	28	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
581	581	Morganella	Morganella	genus	0.00049	abund	4.9e-06	3799534	97	67	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
583	583	Proteus	Proteus	genus	0.00049	abund	4.9e-06	4458454	75	42	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
586	586	Providencia	Providencia	genus	0.0	abund	0.0	5021812	178	45	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
590	590	Salmonella	Salmonella	genus	0.0	abund	0.0	5247608	168	124	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
613	613	Serratia	Serratia	genus	0.0	abund	0.0	8295890	595	227	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
620	620	Shigella	Shigella	genus	0.0	abund	0.0	5241151	25	23	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
626	626	Xenorhabdus	Xenorhabdus	genus	0.0	abund	0.0	4687160	85	67	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
629	629	Yersinia	Yersinia	genus	0.0	abund	0.0	5767271	209	86	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
635	635	Edwardsiella	Edwardsiella	genus	0.0	abund	0.0	3963586	164	11	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
637	637	Arsenophonus	Arsenophonus	genus	0.0	abund	0.0	3887552	7	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
642	642	Aeromonas	Aeromonas	genus	0.0	abund	0.0	5847809	1000	505	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
657	657	Photobacterium	Photobacterium	genus	0.0	abund	0.0	8332875	114	110	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
662	662	Vibrio	Vibrio	genus	0.0	abund	0.0	5517093	935	569	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
702	702	Plesiomonas	Plesiomonas	genus	0.0	abund	0.0	6221373	6	4	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
713	713	Actinobacillus	Actinobacillus	genus	0.0	abund	0.0	2799717	30	26	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
724	724	Haemophilus	Haemophilus	genus	0.00041999999999999996	abund	4.2e-06	2178393	158	67	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
745	745	Pasteurella	Pasteurella	genus	0.0	abund	0.0	2455027	42	26	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
768	768	Anaplasma	Anaplasma	genus	0.0	abund	0.0	1329177	3	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
773	773	Bartonella	Bartonella	genus	0.0	abund	0.0	2783776	336	213	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
776	776	Coxiella	Coxiella	genus	0.0	abund	0.0	1667806	30	24	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
780	780	Rickettsia	Rickettsia	genus	0.0	abund	0.0	1402798	58	34	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
801	801	Symbiopectobacterium	Symbiopectobacterium	genus	0.0	abund	0.0	4942431	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
810	810	Chlamydia	Chlamydia	genus	0.0	abund	0.0	1241383	33	18	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
816	816	Bacteroides	Bacteroides	genus	47.12806	abund	0.4712806	5799046	536644	414436	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
830	830	Butyrivibrio	Butyrivibrio	genus	0.0	abund	0.0	4215536	285	273	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
832	832	Fibrobacter	Fibrobacter	genus	0.0	abund	0.0	3843004	11	0	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
836	836	Porphyromonas	Porphyromonas	genus	0.0	abund	0.0	2362768	1045	1031	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
838	838	Prevotella	Prevotella	genus	0.0	abund	0.0	3832744	2083	1672	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
841	841	Roseburia	Roseburia	genus	0.16401	abund	0.0016401	3800853	7742	5910	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
843	843	Wolinella	Wolinella	genus	0.0	abund	0.0	2110355	2	0	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
846	846	Oxalobacter	Oxalobacter	genus	0.42271000000000003	abund	0.0042271	6264851	1401	256	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
848	848	Fusobacterium	Fusobacterium	genus	0.0	abund	0.0	3080410	1332	869	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
862	862	Syntrophomonas	Syntrophomonas	genus	0.0	abund	0.0	2936195	43	43	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
864	864	Pectinatus	Pectinatus	genus	0.0	abund	0.0	2881049	14	14	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
869	869	Dichelobacter	Dichelobacter	genus	0.0	abund	0.0	1389349	1	0	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
872	872	Desulfovibrio	Desulfovibrio	genus	0.0030499999999999998	abund	3.05e-05	3367701	104139	102856	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
890	890	Desulfuromonas	Desulfuromonas	genus	0.0	abund	0.0	3741720	120	120	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
893	893	Desulfobulbus	Desulfobulbus	genus	0.0	abund	0.0	3242766	57	57	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
896	896	Desulfococcus	Desulfococcus	genus	0.0	abund	0.0	4455976	41	0	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
898	898	Desulfomicrobium	Desulfomicrobium	genus	0.0	abund	0.0	3531203	520	507	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
904	904	Acidaminococcus	Acidaminococcus	genus	0.0	abund	0.0	2369164	946	747	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
906	906	Megasphaera	Megasphaera	genus	0.00065	abund	6.5e-06	2593285	1736	1306	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
911	911	Nitrobacter	Nitrobacter	genus	0.0	abund	0.0	3956949	1	0	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
914	914	Nitrosomonas	Nitrosomonas	genus	0.0	abund	0.0	3364215	53	49	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
919	919	Thiobacillus	Thiobacillus	genus	0.0	abund	0.0	3155587	130	130	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
933	933	Thiomicrospira	Thiomicrospira	genus	0.0	abund	0.0	2301325	25	25	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
939	939	Hydrogenobacter	Hydrogenobacter	genus	0.0	abund	0.0	1747300	14	2	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
943	943	Ehrlichia	Ehrlichia	genus	0.0	abund	0.0	1236412	12	1	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
953	953	Wolbachia	Wolbachia	genus	0.0	abund	0.0	1506563	73	52	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
958	958	Bdellovibrio	Bdellovibrio	genus	0.0	abund	0.0	3866309	125	101	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
963	963	Herbaspirillum	Herbaspirillum	genus	0.0	abund	0.0	5512989	177	130	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
970	970	Selenomonas	Selenomonas	genus	0.0	abund	0.0	2543633	1310	1032	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
978	978	Cytophaga	Cytophaga	genus	0.0	abund	0.0	4433218	10	10	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1007	1007	Saprospira	Saprospira	genus	0.0	abund	0.0	4292005	11	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1013	1013	Weeksella	Weeksella	genus	0.0	abund	0.0	2272954	3	3	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1016	1016	Capnocytophaga	Capnocytophaga	genus	0.0	abund	0.0	2760780	231	91	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1021	1021	Beggiatoa	Beggiatoa	genus	0.0	abund	0.0	4266350	1	0	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1030	1030	Thiothrix	Thiothrix	genus	0.0	abund	0.0	4076799	23	21	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1033	1033	Afipia	Afipia	genus	0.0	abund	0.0	4581327	31	29	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1041	1041	Erythrobacter	Erythrobacter	genus	0.0	abund	0.0	3215507	105	99	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1051	1051	Ectothiorhodospira	Ectothiorhodospira	genus	0.0	abund	0.0	3478847	47	46	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1056	1056	Thiocapsa	Thiocapsa	genus	0.0	abund	0.0	5688132	13	13	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1060	1060	Rhodobacter	Rhodobacter	genus	0.0	abund	0.0	4029954	20	18	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1068	1068	Rhodomicrobium	Rhodomicrobium	genus	0.0	abund	0.0	3877068	16	15	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
1073	1073	Rhodopseudomonas	Rhodopseudomonas	genus	0.0	abund	0.0	5807481	92	79	genus	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuger	unified	Centrifuger_unified
