taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
7	7	Azorhizobium caulinodans	Azorhizobium caulinodans	species	0.0	abund	0.0	8303437	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
9	9	Buchnera aphidicola	Buchnera aphidicola	species	0.0	abund	0.0	671716	503	145	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
11	11	Cellulomonas gilvus	Cellulomonas gilvus	species	0.0	abund	0.0	1035569	4	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
17	17	Methylophilus methylotrophus	Methylophilus methylotrophus	species	0.0	abund	0.0	1035566	23	21	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
19	19	Syntrophotalea carbinolica	Syntrophotalea carbinolica	species	0.0	abund	0.0	8894228	9	5	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
24	24	Shewanella putrefaciens	Shewanella putrefaciens	species	0.0	abund	0.0	9529437	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
33	33	Myxococcus fulvus	Myxococcus fulvus	species	0.0	abund	0.0	1035556	2	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
34	34	Myxococcus xanthus	Myxococcus xanthus	species	0.0	abund	0.0	4432179	21	15	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
35	35	Corallococcus macrosporus	Corallococcus macrosporus	species	0.0	abund	0.0	7510222	19	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
41	41	Stigmatella aurantiaca	Stigmatella aurantiaca	species	0.0	abund	0.0	1035569	7	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
43	43	Cystobacter fuscus	Cystobacter fuscus	species	0.0	abund	0.0	11799204	40	23	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
48	48	Archangium gephyra	Archangium gephyra	species	0.0	abund	0.0	12315414	8	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
52	52	Chondromyces crocatus	Chondromyces crocatus	species	0.0	abund	0.0	1035554	3	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
56	56	Sorangium cellulosum	Sorangium cellulosum	species	0.0	abund	0.0	1035570	14	9	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
61	61	Vitreoscilla stercoraria	Vitreoscilla stercoraria	species	0.0	abund	0.0	32044121	3	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
63	63	Vitreoscilla filiformis	Vitreoscilla filiformis	species	0.0	abund	0.0	2553148	35	23	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
69	69	Lysobacter enzymogenes	Lysobacter enzymogenes	species	0.0	abund	0.0	8284603	18	8	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
72	72	Simonsiella muelleri	Simonsiella muelleri	species	0.0	abund	0.0	17308306	9	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
87	87	Hyphomonas sp.	Hyphomonas sp.	species	0.0	abund	0.0	1035574	10	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
106	106	Runella slithyformis	Runella slithyformis	species	0.0	abund	0.0	3821145	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
114	114	Gemmata obscuriglobus	Gemmata obscuriglobus	species	0.0	abund	0.0	3106835	7	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
122	122	Gimesia maris	Gimesia maris	species	0.0	abund	0.0	5177890	4	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
128	128	Isosphaera pallida	Isosphaera pallida	species	0.0	abund	0.0	3898761	3	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
134	134	Methylocystis parvus	Methylocystis parvus	species	0.0	abund	0.0	47685817	87	30	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
139	139	Borreliella burgdorferi	Borreliella burgdorferi	species	3.97211e-55	abund	3.97211e-57	4320408	60	15	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
140	140	Borrelia hermsii	Borrelia hermsii	species	0.0	abund	0.0	6728898	27	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
141	141	Borrelia parkeri	Borrelia parkeri	species	0.0	abund	0.0	3973904	22	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
142	142	Borrelia turicatae	Borrelia turicatae	species	0.0	abund	0.0	2713451	882	767	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
143	143	Borrelia anserina	Borrelia anserina	species	0.0	abund	0.0	9374681	34	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
144	144	Borrelia coriaceae	Borrelia coriaceae	species	0.000217223	abund	2.17223e-06	10061818	471	389	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
154	154	Spirochaeta thermophila	Spirochaeta thermophila	species	0.0	abund	0.0	1035567	45	13	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
158	158	Treponema denticola	Treponema denticola	species	0.0	abund	0.0	2160782	374	281	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
159	159	Brachyspira hyodysenteriae	Brachyspira hyodysenteriae	species	0.0	abund	0.0	9465339	128	74	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
160	160	Treponema pallidum	Treponema pallidum	species	0.00022338199999999997	abund	2.23382e-06	16190847	499	374	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
162	162	Treponema phagedenis	Treponema phagedenis	species	3.26703e-99	abund	3.26703e-101	68863425	266	42	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
163	163	Treponema bryantii	Treponema bryantii	species	0.00392261	abund	3.92261e-05	9521342	379	228	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
165	165	Treponema saccharophilum	Treponema saccharophilum	species	0.0	abund	0.0	32965636	183	40	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
167	167	Treponema succinifaciens	Treponema succinifaciens	species	0.0	abund	0.0	7494576	7	7	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
172	172	Leptospira biflexa	Leptospira biflexa	species	0.0	abund	0.0	6830969	49	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
173	173	Leptospira interrogans	Leptospira interrogans	species	0.0006415920000020697	abund	6.415920000020697e-06	12550552	23089	3360	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
174	174	Leptospira borgpetersenii	Leptospira borgpetersenii	species	0.00180657	abund	1.80657e-05	16082397	1060	789	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
180	180	Leptospirillum ferrooxidans	Leptospirillum ferrooxidans	species	0.0	abund	0.0	1035567	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
192	192	Azospirillum brasilense	Azospirillum brasilense	species	4.13255e-05	abund	4.13255e-07	107686873	17960	16223	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
193	193	Azospirillum lipoferum	Azospirillum lipoferum	species	0.0	abund	0.0	39434868	80	47	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
195	195	Campylobacter coli	Campylobacter coli	species	0.00610053	abund	6.10053e-05	5765114	3157	2334	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
196	196	Campylobacter fetus	Campylobacter fetus	species	2.38749e-37	abund	2.3874899999999997e-39	15065459	903	342	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
197	197	Campylobacter jejuni	Campylobacter jejuni	species	0.001438	abund	1.438e-05	6696946	10605	1355	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
198	198	Campylobacter hyointestinalis	Campylobacter hyointestinalis	species	2.057e-59	abund	2.057e-61	3282823	93	6	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
199	199	Campylobacter concisus	Campylobacter concisus	species	1.5013999999999998e-48	abund	1.5014e-50	7077237	1093	828	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
200	200	Campylobacter curvus	Campylobacter curvus	species	0.0151834	abund	0.000151834	1035572	224	95	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
201	201	Campylobacter lari	Campylobacter lari	species	0.0	abund	0.0	5418631	267	113	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
202	202	Campylobacter mucosalis	Campylobacter mucosalis	species	0.0	abund	0.0	1035554	6	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
203	203	Campylobacter rectus	Campylobacter rectus	species	0.0	abund	0.0	3389253	13	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
204	204	Campylobacter showae	Campylobacter showae	species	0.0	abund	0.0	29217399	72	24	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
206	206	Campylobacter sputorum	Campylobacter sputorum	species	0.0	abund	0.0	1035534	93	44	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
210	210	Helicobacter pylori	Helicobacter pylori	species	0.01122500000027849	abund	0.0001122500000027849	2289129	5268	998	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
212	212	Helicobacter acinonychis	Helicobacter acinonychis	species	0.0	abund	0.0	8150973	48	36	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
213	213	Helicobacter cinaedi	Helicobacter cinaedi	species	0.0	abund	0.0	19975918	157	101	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
227	227	Pseudoalteromonas carrageenovora	Pseudoalteromonas carrageenovora	species	0.0	abund	0.0	19891163	62	8	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
235	235	Brucella abortus	Brucella abortus	species	0.0	abund	0.0	4115010	834	499	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
236	236	Brucella ovis	Brucella ovis	species	0.0	abund	0.0	14314336	15	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
238	238	Elizabethkingia meningoseptica	Elizabethkingia meningoseptica	species	0.0	abund	0.0	12426957	11	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
239	239	Flavobacterium sp.	Flavobacterium sp.	species	0.0	abund	0.0	1035545	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
246	246	Chryseobacterium balustinum	Chryseobacterium balustinum	species	0.0	abund	0.0	13994476	6	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
247	247	Empedobacter brevis	Empedobacter brevis	species	0.0	abund	0.0	43496207	21	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
250	250	Chryseobacterium gleum	Chryseobacterium gleum	species	0.0	abund	0.0	8284831	19	8	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
253	253	Chryseobacterium indologenes	Chryseobacterium indologenes	species	0.0	abund	0.0	24289003	30	5	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
254	254	Chryseobacterium indoltheticum	Chryseobacterium indoltheticum	species	0.0	abund	0.0	3106630	19	17	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
256	256	Myroides odoratus	Myroides odoratus	species	0.0	abund	0.0	1035548	26	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
258	258	Sphingobacterium spiritivorum	Sphingobacterium spiritivorum	species	1.89805e-43	abund	1.89805e-45	8398387	525	307	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
259	259	Sphingobacterium thalpophilum	Sphingobacterium thalpophilum	species	0.0	abund	0.0	13462863	81	73	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
263	263	Francisella tularensis	Francisella tularensis	species	0.0250514	abund	0.000250514	4915514	74531	17516	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
266	266	Paracoccus denitrificans	Paracoccus denitrificans	species	0.0010918	abund	1.0918e-05	11134740	2813	754	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
271	271	Thermus aquaticus	Thermus aquaticus	species	0.0	abund	0.0	3208181	3	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
274	274	Thermus thermophilus	Thermus thermophilus	species	0.0037345100000000003	abund	3.73451e-05	3960793	6067	4201	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
277	277	Meiothermus ruber	Meiothermus ruber	species	0.0	abund	0.0	2071146	19	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
280	280	Xanthobacter autotrophicus	Xanthobacter autotrophicus	species	0.0	abund	0.0	1035567	12	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
285	285	Comamonas testosteroni	Comamonas testosteroni	species	0.0	abund	0.0	1035560	134	22	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
287	287	Pseudomonas aeruginosa	Pseudomonas aeruginosa	species	0.0243551	abund	0.000243551	4120622	15832	4313	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
288	288	Pseudoalteromonas atlantica	Pseudoalteromonas atlantica	species	0.0	abund	0.0	1035543	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
290	290	[Pseudomonas] carboxydohydrogena	[Pseudomonas] carboxydohydrogena	species	0.0	abund	0.0	3106801	5	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
292	292	Burkholderia cepacia	Burkholderia cepacia	species	0.0	abund	0.0	20884762	300	52	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
293	293	Brevundimonas diminuta	Brevundimonas diminuta	species	0.0	abund	0.0	15348103	14	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
294	294	Pseudomonas fluorescens	Pseudomonas fluorescens	species	0.0	abund	0.0	2737974	144	28	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
296	296	Pseudomonas fragi	Pseudomonas fragi	species	0.0	abund	0.0	38555155	114	25	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
297	297	Hydrogenophilus thermoluteolus	Hydrogenophilus thermoluteolus	species	0.0	abund	0.0	12503466	477	193	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
298	298	Pseudomonas marginalis	Pseudomonas marginalis	species	0.0	abund	0.0	9524069	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
300	300	Ectopseudomonas mendocina	Ectopseudomonas mendocina	species	0.0	abund	0.0	4216326	12	5	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
301	301	Ectopseudomonas oleovorans	Ectopseudomonas oleovorans	species	0.0	abund	0.0	2162853	36	19	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
303	303	Pseudomonas putida	Pseudomonas putida	species	0.0	abund	0.0	2589687	630	221	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
305	305	Ralstonia solanacearum	Ralstonia solanacearum	species	0.0	abund	0.0	6998451	359	145	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
316	316	Stutzerimonas stutzeri	Stutzerimonas stutzeri	species	0.0	abund	0.0	1742299	156	32	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
317	317	Pseudomonas syringae	Pseudomonas syringae	species	5.548960000062252e-35	abund	5.548960000062252e-37	7497535	913	123	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
329	329	Ralstonia pickettii	Ralstonia pickettii	species	0.0	abund	0.0	20651746	19	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
337	337	Burkholderia glumae	Burkholderia glumae	species	0.139399	abund	0.00139399	10398853	4955	3350	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
339	339	Xanthomonas campestris	Xanthomonas campestris	species	6.50518e-109	abund	6.50518e-111	28841559	457	144	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
343	343	Xanthomonas translucens	Xanthomonas translucens	species	0.00244495	abund	2.44495e-05	13780216	1610	937	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
346	346	Xanthomonas citri	Xanthomonas citri	species	0.000270987	abund	2.70987e-06	35872144	4789	1089	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
347	347	Xanthomonas oryzae	Xanthomonas oryzae	species	0.0	abund	0.0	67030685	399	146	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
353	353	Azotobacter chroococcum	Azotobacter chroococcum	species	0.0	abund	0.0	8125268	26	15	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
354	354	Azotobacter vinelandii	Azotobacter vinelandii	species	0.0	abund	0.0	4013774	20	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
358	358	Agrobacterium tumefaciens	Agrobacterium tumefaciens	species	0.000325752	abund	3.25752e-06	14416562	2475	891	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
359	359	Rhizobium rhizogenes	Rhizobium rhizogenes	species	0.0	abund	0.0	5722865	116	44	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
362	362	Agrobacterium radiobacter	Agrobacterium radiobacter	species	0.0	abund	0.0	6444937	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
373	373	Agrobacterium vitis	Agrobacterium vitis	species	0.0	abund	0.0	114117648	123	23	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
375	375	Bradyrhizobium japonicum	Bradyrhizobium japonicum	species	0.0	abund	0.0	1035569	36	5	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
380	380	Sinorhizobium fredii	Sinorhizobium fredii	species	9.967630000000001e-51	abund	9.96763e-53	9980598	302	46	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
382	382	Sinorhizobium meliloti	Sinorhizobium meliloti	species	0.000294052	abund	2.94052e-06	7559081	470	269	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
384	384	Rhizobium leguminosarum	Rhizobium leguminosarum	species	1.08e-59	abund	1.0799999999999999e-61	17898560	382	110	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
396	396	Rhizobium phaseoli	Rhizobium phaseoli	species	3.45305e-45	abund	3.45305e-47	6670755	48	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
398	398	Rhizobium tropici	Rhizobium tropici	species	0.0	abund	0.0	9833404	35	6	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
399	399	Neorhizobium galegae	Neorhizobium galegae	species	0.0	abund	0.0	11546739	196	61	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
405	405	Methylobacillus flagellatus	Methylobacillus flagellatus	species	0.0	abund	0.0	4142461	4	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
408	408	Methylorubrum extorquens	Methylorubrum extorquens	species	0.0	abund	0.0	2901038	122	8	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
410	410	Methylobacterium organophilum	Methylobacterium organophilum	species	0.0	abund	0.0	3664148	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
414	414	Methylococcus capsulatus	Methylococcus capsulatus	species	0.0	abund	0.0	2071196	26	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
421	421	Methylomonas methanica	Methylomonas methanica	species	0.0	abund	0.0	1035572	1	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
426	426	Methylosinus trichosporium	Methylosinus trichosporium	species	0.0	abund	0.0	5897155	72	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
428	428	Methylosinus sporium	Methylosinus sporium	species	0.0	abund	0.0	18708799	8	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
435	435	Acetobacter aceti	Acetobacter aceti	species	0.0	abund	0.0	14962332	56	37	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
436	436	Novacetimonas hansenii	Novacetimonas hansenii	species	0.0	abund	0.0	1035541	234	35	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
438	438	Acetobacter pasteurianus	Acetobacter pasteurianus	species	2.4946300003365557e-25	abund	2.494630000336556e-27	6189343	1645	65	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
442	442	Gluconobacter oxydans	Gluconobacter oxydans	species	0.0	abund	0.0	11883942	129	11	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
446	446	Legionella pneumophila	Legionella pneumophila	species	0.0	abund	0.0	10551012	417	166	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
449	449	Legionella hackeliae	Legionella hackeliae	species	0.0	abund	0.0	21973005	85	19	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
450	450	Legionella longbeachae	Legionella longbeachae	species	0.0	abund	0.0	2067778	128	89	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
451	451	Legionella micdadei	Legionella micdadei	species	0.0	abund	0.0	12427335	11	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
452	452	Legionella spiritensis	Legionella spiritensis	species	0.0	abund	0.0	2071090	5	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
454	454	Legionella israelensis	Legionella israelensis	species	0.0	abund	0.0	32836259	103	36	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
463	463	Fluoribacter dumoffii	Fluoribacter dumoffii	species	0.0	abund	0.0	11290902	32	12	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
470	470	Acinetobacter baumannii	Acinetobacter baumannii	species	2.17359	abund	0.0217359	7015917	43122	29169	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
471	471	Acinetobacter calcoaceticus	Acinetobacter calcoaceticus	species	0.0	abund	0.0	8331657	4	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
476	476	Moraxella bovis	Moraxella bovis	species	0.0	abund	0.0	119341270	113	40	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
478	478	Moraxella nonliquefaciens	Moraxella nonliquefaciens	species	0.0	abund	0.0	11924488	40	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
480	480	Moraxella catarrhalis	Moraxella catarrhalis	species	0.0	abund	0.0	1035572	36	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
483	483	Neisseria cinerea	Neisseria cinerea	species	0.0	abund	0.0	3106732	70	2	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
485	485	Neisseria gonorrhoeae	Neisseria gonorrhoeae	species	0.0629327	abund	0.000629327	4260387	14069	4675	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
486	486	Neisseria lactamica	Neisseria lactamica	species	0.0	abund	0.0	1035573	14	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
487	487	Neisseria meningitidis	Neisseria meningitidis	species	0.0	abund	0.0	1296051	113	22	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
488	488	Neisseria mucosa	Neisseria mucosa	species	0.0	abund	0.0	2071104	22	11	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
490	490	Neisseria sicca	Neisseria sicca	species	0.0	abund	0.0	2712676	36	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
492	492	Neisseria animalis	Neisseria animalis	species	0.0	abund	0.0	2071101	15	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
493	493	Neisseria canis	Neisseria canis	species	0.0	abund	0.0	1035552	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
