taxid_raw	taxid	name_raw	name	rank	value	value_type	tax_abund_raw	seq_abund_raw	sample_id	sample_id_core	assay	tool	db_mode	tool_db
0	0	UMGS1322	UMGS1322	genus	0.001	abund	0.001	0.0066	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1370	UMGS1370	genus	0.0009	abund	0.0009	0.0077	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1591	UMGS1591	genus	0.0272	abund	0.0272	0.2356	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1623	UMGS1623	genus	0.066	abund	0.066	0.5195	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1766	UMGS1766	genus	0.0023	abund	0.0023	0.0185	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1783	UMGS1783	genus	0.0005	abund	0.0005	0.0034	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1851	UMGS1851	genus	0.0103	abund	0.0103	0.0808	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS1975	UMGS1975	genus	0.0005	abund	0.0005	0.0024	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS775	UMGS775	genus	0.0062	abund	0.0062	0.0355	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS856	UMGS856	genus	0.0008	abund	0.0008	0.0087	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	UMGS946	UMGS946	genus	0.0063	abund	0.0063	0.0356	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
0	0	Woodwardibium	Woodwardibium	genus	0.0044	abund	0.0044	0.0296	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
194	194	Campylobacter_B	Campylobacter	genus	0.0005	abund	0.0005	0.0027	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
286	286	Pseudomonas	Pseudomonas	genus	0.0005	abund	0.0005	0.0083	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
544	544	Citrobacter	Citrobacter	genus	0.001	abund	0.001	0.014	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
547	547	Enterobacter	Enterobacter	genus	0.0015	abund	0.0015	0.0216	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
561	561	Escherichia	Escherichia	genus	0.0192	abund	0.0192	0.2816	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
570	570	Klebsiella	Klebsiella	genus	0.0009	abund	0.0009	0.0151	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
816	816	Bacteroides	Bacteroides	genus	1.3385999999999998	abund	1.3385999999999998	20.4797	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
836	836	Porphyromonas	Porphyromonas	genus	0.0055	abund	0.0055	0.0328	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
838	838	Prevotella	Prevotella	genus	0.019	abund	0.019	0.1308	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
841	841	Roseburia	Roseburia	genus	0.0268	abund	0.0268	0.3436999999999999	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
846	846	Oxalobacter	Oxalobacter	genus	0.0071	abund	0.0071	0.0495	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
872	872	Desulfovibrio	Desulfovibrio	genus	0.604	abund	0.604	6.0461	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1257	1257	Peptostreptococcus	Peptostreptococcus	genus	0.0003	abund	0.0003	0.0016	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1263	1263	Ruminococcus_E	Ruminococcus	genus	0.0349999999999999	abund	0.0349999999999999	0.2448	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1301	1301	Streptococcus	Streptococcus	genus	0.0094	abund	0.0094	0.0571	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1485	1485	Clostridium_AP	Clostridium	genus	0.034999999999999996	abund	0.034999999999999996	0.3754	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1654	1654	Actinomyces	Actinomyces	genus	0.0007	abund	0.0007	0.0065	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1730	1730	Eubacterium	Eubacterium	genus	0.0078	abund	0.0078	0.0857	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
1743	1743	Propionibacterium	Propionibacterium	genus	0.0012	abund	0.0012	0.0096	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
2172	2172	Methanobrevibacter_A	Methanobrevibacter	genus	0.1432	abund	0.1432	0.7721	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
28050	28050	Lachnospira	Lachnospira	genus	0.0258	abund	0.0258	0.2266	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
29465	29465	Veillonella	Veillonella	genus	0.001	abund	0.001	0.0057	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
32207	32207	Rothia	Rothia	genus	0.0038	abund	0.0038	0.0252	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
35832	35832	Bilophila	Bilophila	genus	0.0019	abund	0.0019	0.0252	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
39948	39948	Dialister	Dialister	genus	0.3273	abund	0.3273	1.8056	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
47670	47670	Lautropia	Lautropia	genus	0.0003	abund	0.0003	0.0026	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
61170	61170	Holdemania	Holdemania	genus	0.002	abund	0.002	0.0233	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
84108	84108	Slackia	Slackia	genus	0.0015	abund	0.0015	0.0091	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
84111	84111	Eggerthella	Eggerthella	genus	0.0013	abund	0.0013	0.0141	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
86331	86331	Mogibacterium	Mogibacterium	genus	0.0016	abund	0.0016	0.0084	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
102106	102106	Collinsella	Collinsella	genus	0.0384	abund	0.0384	0.2024	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
165779	165779	Anaerococcus	Anaerococcus	genus	0.0004	abund	0.0004	0.0023	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
172900	172900	Victivallis	Victivallis	genus	0.0009	abund	0.0009	0.0132	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
184869	184869	Varibaculum	Varibaculum	genus	0.0003	abund	0.0003	0.0022	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
189330	189330	Dorea_D	Dorea	genus	0.0156	abund	0.0156	0.1061	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
204475	204475	Gemmiger	Gemmiger	genus	0.0272	abund	0.0272	0.1629	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
207244	207244	Anaerostipes	Anaerostipes	genus	0.0006	abund	0.0006	0.0043999999999999	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
216851	216851	Faecalibacterium	Faecalibacterium	genus	0.0157	abund	0.0157	0.1388	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
239759	239759	Alistipes	Alistipes	genus	0.5725999999999999	abund	0.5725999999999999	5.5482000000000005	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
239934	239934	Akkermansia	Akkermansia	genus	3.0124	abund	3.0124	23.3491	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
244127	244127	Anaerotruncus	Anaerotruncus	genus	0.115	abund	0.115	1.0562	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
264995	264995	Anaerofustis	Anaerofustis	genus	0.0013	abund	0.0013	0.0086	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
283168	283168	Odoribacter	Odoribacter	genus	0.0163	abund	0.0163	0.2083	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
375288	375288	Parabacteroides	Parabacteroides	genus	0.2409	abund	0.2409	3.1666000000000003	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
397864	397864	Barnesiella	Barnesiella	genus	0.0146	abund	0.0146	0.1458	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
419014	419014	Alloscardovia	Alloscardovia	genus	0.0018	abund	0.0018	0.0099	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
420345	420345	Lactonifactor	Lactonifactor	genus	0.0006	abund	0.0006	0.0085	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
447020	447020	Adlercreutzia	Adlercreutzia	genus	0.0036	abund	0.0036	0.0296	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
508459	508459	Cloacibacillus	Cloacibacillus	genus	0.0036	abund	0.0036	0.0364	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
572511	572511	Blautia_A	Blautia	genus	0.0435999999999998	abund	0.0435999999999998	0.5475	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
574697	574697	Butyricimonas	Butyricimonas	genus	0.0072	abund	0.0072	0.1079	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	default	sylph_default
