taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	lineage_raw	query_name	query_md5	query_filename	fraction_raw	f_weighted_raw	bp_match_at_rank	query_ani_at_rank	total_weighted_hashes	sample_id	sample_id_core	assay	tool	db_mode	tool_db
	820	Bacteroides uniformis	Bacteroides uniformis	species	7.837981814515641	abund_weighted	0.0783798181451564	;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0050833991427006	0.0783798181451564	4242000	0.8433444176684366	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	291644	Bacteroides salyersiae	Bacteroides salyersiae	species	0.24633034920566	abund_weighted	0.0024633034920566	;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides salyersiae		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0047562496929229	0.0024633034920566	3969000	0.8415366854484818	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	166486	Roseburia intestinalis	Roseburia intestinalis	species	0.19233547752469	abund_weighted	0.0019233547752469	;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0047562496929229	0.0019233547752469	3969000	0.8415366854484818	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	46503	Parabacteroides merdae	Parabacteroides merdae	species	1.7664563714852901	abund_weighted	0.0176645637148529	;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0045081913189155	0.0176645637148529	3762000	0.8400838892346216	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	1550024	Ruthenibacterium lactatiformans	Ruthenibacterium lactatiformans	species	1.7058776416735901	abund_weighted	0.0170587764167359	;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium;Ruthenibacterium lactatiformans		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0044638523824988	0.0170587764167359	3725000	0.8398160839442049	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	28118	Odoribacter splanchnicus	Odoribacter splanchnicus	species	0.19404293963332	abund_weighted	0.0019404293963332	;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter splanchnicus		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0042110006099599	0.0019404293963332	3514000	0.8382378513512443	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	1547	Thomasclavelia ramosa	Thomasclavelia ramosa	species	0.07118525291022	abund_weighted	0.0007118525291022	;Bacillota;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Thomasclavelia;Thomasclavelia ramosa		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0036765366736929	0.0007118525291022	3068000	0.8345757685310068	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	291645	Bacteroides nordii	Bacteroides nordii	species	0.06939097069437	abund_weighted	0.0006939097069437	;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides nordii		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0036717432751614	0.0006939097069437	3064000	0.8345406462396685	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	328813	Alistipes onderdonkii	Alistipes onderdonkii	species	1.0752019128205998	abund_weighted	0.010752019128206	;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0035890571504923	0.010752019128206	2995000	0.8339276988900632	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
	1297617	Intestinimonas butyriciproducens	Intestinimonas butyriciproducens	species	0.12245976123168	abund_weighted	0.0012245976123168	;Bacillota;Clostridia;Eubacteriales;;Intestinimonas;Intestinimonas butyriciproducens		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0035015776272916	0.0012245976123168	2922000	0.8332641587643238	13821683	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	unified	sourmash_unified
