taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
155493	155493	Gallibacterium	Gallibacterium	genus	6e-05	abund	6e-05	155493	1||1224|1236|135625|712|155493	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
162289	162289	Peptoniphilus	Peptoniphilus	genus	8e-05	abund	8e-05	162289	1||1239|1737404|1737405|1570339|162289	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
165779	165779	Anaerococcus	Anaerococcus	genus	0.00041	abund	0.00041	165779	1||1239|1737404|1737405|1570339|165779	0	0	5	5	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
189330	189330	Dorea	Dorea	genus	0.00098	abund	0.00098	189330	1||1239|186801|3085636|186803|189330	0	0	19	19	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
191303	191303	Turicibacter	Turicibacter	genus	0.00168	abund	0.00168	191303	1||1239|526524|526525|2810281|191303	0	0	28	28	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
207244	207244	Anaerostipes	Anaerostipes	genus	0.0073	abund	0.0073	207244	1||1239|186801|3085636|186803|207244	0	0	142	142	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
216851	216851	Faecalibacterium	Faecalibacterium	genus	0.12993	abund	0.12993	216851	1||1239|186801|186802|216572|216851	0	0	2400	2400	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
239759	239759	Alistipes	Alistipes	genus	4.18227	abund	4.18227	239759	1||976|200643|171549|171550|239759	0	0	83043	83043	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
239934	239934	Akkermansia	Akkermansia	genus	33.24612	abund	33.24612	239934	1||74201|203494|48461|1647988|239934	0	0	566708	566708	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
244127	244127	Anaerotruncus	Anaerotruncus	genus	0.02753	abund	0.02753	244127	1||1239|186801|186802|216572|244127	0	0	593	593	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
264995	264995	Anaerofustis	Anaerofustis	genus	0.01852	abund	0.01852	264995	1||1239|186801|186802|186806|264995	0	0	260	260	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
283168	283168	Odoribacter	Odoribacter	genus	0.15372	abund	0.15372	283168	1||976|200643|171549|1853231|283168	0	0	4341	4341	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
292632	292632	Subdoligranulum	Subdoligranulum	genus	0.00407	abund	0.00407	292632	1||1239|186801|186802|216572|292632	0	0	84	84	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
375288	375288	Parabacteroides	Parabacteroides	genus	2.7367	abund	2.7367	375288	1||976|200643|171549|2005525|375288	0	0	81635	81635	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
397864	397864	Barnesiella	Barnesiella	genus	0.11716	abund	0.11716	397864	1||976|200643|171549|2005519|397864	0	0	2454	2454	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
416916	416916	Aggregatibacter	Aggregatibacter	genus	0.00041	abund	0.00041	416916	1||1224|1236|135625|712|416916	0	0	5	5	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
420345	420345	Lactonifactor	Lactonifactor	genus	0.00257	abund	0.00257	420345	1||1239|186801|186802|31979|420345	0	0	76	76	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
447020	447020	Adlercreutzia	Adlercreutzia	genus	0.01284	abund	0.01284	447020	1||201174|84998|1643822|1643826|447020	0	0	225	225	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
459786	459786	Oscillibacter	Oscillibacter	genus	0.08304	abund	0.08304	459786	1||1239|186801|186802|216572|459786	0	0	1450	1450	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
508459	508459	Cloacibacillus	Cloacibacillus	genus	0.01772	abund	0.01772	508459	1||508458|649775|649776|649777|508459	0	0	376	376	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
543311	543311	Parvimonas	Parvimonas	genus	0.00087	abund	0.00087	543311	1||1239|1737404|1737405|1570339|543311	0	0	9	9	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
572511	572511	Blautia	Blautia	genus	0.16727	abund	0.16727	572511	1||1239|186801|3085636|186803|572511	0	0	5478	5478	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
574697	574697	Butyricimonas	Butyricimonas	genus	0.03513	abund	0.03513	574697	1||976|200643|171549|1853231|574697	0	0	1065	1065	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
577309	577309	Paraprevotella	Paraprevotella	genus	0.00132	abund	0.00132	577309	1||976|200643|171549|171552|577309	0	0	34	34	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
644652	644652	Gordonibacter	Gordonibacter	genus	0.02398	abund	0.02398	644652	1||201174|84998|1643822|1643826|644652	0	0	520	520	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
909656	909656	Phocaeicola	Phocaeicola	genus	3.77186	abund	3.77186	909656	1||976|200643|171549|815|909656	0	0	126135	126135	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
946234	946234	Flavonifractor	Flavonifractor	genus	0.16951	abund	0.16951	946234	1||1239|186801|186802|216572|946234	0	0	4629	4629	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
990721	990721	Christensenella	Christensenella	genus	0.01409	abund	0.01409	990721	1||1239|186801|3082768|990719|990721	0	0	253	253	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1017280	1017280	Pseudoflavonifractor	Pseudoflavonifractor	genus	0.00031	abund	0.00031	1017280	1||1239|186801|186802|216572|1017280	0	0	6	6	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1213720	1213720	Stomatobaculum	Stomatobaculum	genus	4e-05	abund	4e-05	1213720	1||1239|186801|3085636|186803|1213720	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1392389	1392389	Intestinimonas	Intestinimonas	genus	0.1129	abund	0.1129	1392389	1||1239|186801|186802||1392389	0	0	2229	2229	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1432051	1432051	Eisenbergiella	Eisenbergiella	genus	0.00022	abund	0.00022	1432051	1||1239|186801|3085636|186803|1432051	0	0	10	10	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1501226	1501226	Romboutsia	Romboutsia	genus	0.00023	abund	0.00023	1501226	1||1239|186801|3082720|186804|1501226	0	0	5	5	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1505657	1505657	Intestinibacter	Intestinibacter	genus	0.00216	abund	0.00216	1505657	1||1239|186801|3082720|186804|1505657	0	0	40	40	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1506553	1506553	Lachnoclostridium	Lachnoclostridium	genus	0.24558	abund	0.24558	1506553	1||1239|186801|3085636|186803|1506553	0	0	6035	6035	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1649459	1649459	Hungatella	Hungatella	genus	0.00366	abund	0.00366	1649459	1||1239|186801|3085636|186803|1649459	0	0	158	158	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1766253	1766253	Agathobacter	Agathobacter	genus	0.08227	abund	0.08227	1766253	1||1239|186801|3085636|186803|1766253	0	0	1675	1675	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1769710	1769710	Sellimonas	Sellimonas	genus	0.06877	abund	0.06877	1769710	1||1239|186801|3085636|186803|1769710	0	0	1472	1472	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1870884	1870884	Clostridioides	Clostridioides	genus	0.00858	abund	0.00858	1870884	1||1239|186801|3082720|186804|1870884	0	0	190	190	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1905344	1905344	Ruthenibacterium	Ruthenibacterium	genus	1.38615	abund	1.38615	1905344	1||1239|186801|186802|216572|1905344	0	0	34225	34225	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1912216	1912216	Cutibacterium	Cutibacterium	genus	7e-05	abund	7e-05	1912216	1||201174|1760|85009|31957|1912216	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
1918385	1918385	Acutalibacter	Acutalibacter	genus	0.00074	abund	0.00074	1918385	1||1239|186801|186802|3082771|1918385	0	0	17	17	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
