taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
864	864	Pectinatus	Pectinatus	genus	1e-05	abund	1e-05	864	1||1239|909932|909929|1843491|864	0	0	3	3	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
872	872	Desulfovibrio	Desulfovibrio	genus	0.70173	abund	0.70173	872	1||200940|3031449|213115|194924|872	0	0	171422	171422	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
890	890	Desulfuromonas	Desulfuromonas	genus	1e-05	abund	1e-05	890	1||200940|3031651|69541|213421|890	0	0	3	3	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
893	893	Desulfobulbus	Desulfobulbus	genus	0.0	abund	0.0	893	1||200940|3031451|3024411|213121|893	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
896	896	Desulfococcus	Desulfococcus	genus	1e-05	abund	1e-05	896	1||200940|3024418|213118|2931039|896	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
898	898	Desulfomicrobium	Desulfomicrobium	genus	4e-05	abund	4e-05	898	1||200940|3031449|213115|213116|898	0	0	12	12	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
904	904	Acidaminococcus	Acidaminococcus	genus	1e-05	abund	1e-05	904	1||1239|909932|1843488|909930|904	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
906	906	Megasphaera	Megasphaera	genus	0.00124	abund	0.00124	906	1||1239|909932|1843489|31977|906	0	0	248	248	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
914	914	Nitrosomonas	Nitrosomonas	genus	1e-05	abund	1e-05	914	1||1224|28216|32003|206379|914	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
919	919	Thiobacillus	Thiobacillus	genus	2e-05	abund	2e-05	919	1||1224|28216|32003|2008790|919	0	0	4	4	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	default	ganon2_default
