taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
551	551	Erwinia	Erwinia	genus	3e-05	abund	3e-05	551	1||1224|1236|91347|1903409|551	0	0	4	4	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
561	561	Escherichia	Escherichia	genus	0.18621	abund	0.18621	561	1||1224|1236|91347|543|561	0	0	75510	75510	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
570	570	Klebsiella	Klebsiella	genus	0.0069	abund	0.0069	570	1||1224|1236|91347|543|570	0	0	3046	3046	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
579	579	Kluyvera	Kluyvera	genus	0.0	abund	0.0	579	1||1224|1236|91347|543|579	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
581	581	Morganella	Morganella	genus	0.0007	abund	0.0007	581	1||1224|1236|91347|1903414|581	0	0	266	266	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
583	583	Proteus	Proteus	genus	2e-05	abund	2e-05	583	1||1224|1236|91347|1903414|583	0	0	7	7	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
586	586	Providencia	Providencia	genus	1e-05	abund	1e-05	586	1||1224|1236|91347|1903414|586	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
590	590	Salmonella	Salmonella	genus	0.00012	abund	0.00012	590	1||1224|1236|91347|543|590	0	0	48	48	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
613	613	Serratia	Serratia	genus	3e-05	abund	3e-05	613	1||1224|1236|91347|1903411|613	0	0	12	12	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
620	620	Shigella	Shigella	genus	0.00075	abund	0.00075	620	1||1224|1236|91347|543|620	0	0	304	304	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
626	626	Xenorhabdus	Xenorhabdus	genus	0.0	abund	0.0	626	1||1224|1236|91347|1903414|626	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
629	629	Yersinia	Yersinia	genus	1e-05	abund	1e-05	629	1||1224|1236|91347|1903411|629	0	0	5	5	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
635	635	Edwardsiella	Edwardsiella	genus	0.0	abund	0.0	635	1||1224|1236|91347|1903412|635	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
642	642	Aeromonas	Aeromonas	genus	6e-05	abund	6e-05	642	1||1224|1236|135624|84642|642	0	0	21	21	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
657	657	Photobacterium	Photobacterium	genus	1e-05	abund	1e-05	657	1||1224|1236|135623|641|657	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
662	662	Vibrio	Vibrio	genus	8e-05	abund	8e-05	662	1||1224|1236|135623|641|662	0	0	31	31	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
724	724	Haemophilus	Haemophilus	genus	0.00136	abund	0.00136	724	1||1224|1236|135625|712|724	0	0	216	216	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
773	773	Bartonella	Bartonella	genus	1e-05	abund	1e-05	773	1||1224|28211|356|772|773	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
780	780	Rickettsia	Rickettsia	genus	1e-05	abund	1e-05	780	1||1224|28211|766|775|780	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
810	810	Chlamydia	Chlamydia	genus	1e-05	abund	1e-05	810	1||204428|204429|51291|809|810	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
816	816	Bacteroides	Bacteroides	genus	12.42035	abund	12.42035	816	1||976|200643|171549|815|816	0	0	5217627	5217627	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
830	830	Butyrivibrio	Butyrivibrio	genus	0.00088	abund	0.00088	830	1||1239|186801|3085636|186803|830	0	0	305	305	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
836	836	Porphyromonas	Porphyromonas	genus	0.00156	abund	0.00156	836	1||976|200643|171549|171551|836	0	0	293	293	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
838	838	Prevotella	Prevotella	genus	0.0051	abund	0.0051	838	1||976|200643|171549|171552|838	0	0	1151	1151	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
841	841	Roseburia	Roseburia	genus	0.29999	abund	0.29999	841	1||1239|186801|3085636|186803|841	0	0	97780	97780	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
846	846	Oxalobacter	Oxalobacter	genus	0.0632	abund	0.0632	846	1||1224|28216|80840|75682|846	0	0	12225	12225	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
848	848	Fusobacterium	Fusobacterium	genus	0.00028	abund	0.00028	848	1||32066|203490|203491|203492|848	0	0	49	49	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
864	864	Pectinatus	Pectinatus	genus	1e-05	abund	1e-05	864	1||1239|909932|909929|1843491|864	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
872	872	Desulfovibrio	Desulfovibrio	genus	0.70191	abund	0.70191	872	1||200940|3031449|213115|194924|872	0	0	171344	171344	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
890	890	Desulfuromonas	Desulfuromonas	genus	1e-05	abund	1e-05	890	1||200940|3031651|69541|213421|890	0	0	3	3	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
893	893	Desulfobulbus	Desulfobulbus	genus	1e-05	abund	1e-05	893	1||200940|3031451|3024411|213121|893	0	0	3	3	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
896	896	Desulfococcus	Desulfococcus	genus	1e-05	abund	1e-05	896	1||200940|3024418|213118|2931039|896	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
898	898	Desulfomicrobium	Desulfomicrobium	genus	4e-05	abund	4e-05	898	1||200940|3031449|213115|213116|898	0	0	12	12	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
904	904	Acidaminococcus	Acidaminococcus	genus	1e-05	abund	1e-05	904	1||1239|909932|1843488|909930|904	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
906	906	Megasphaera	Megasphaera	genus	0.00092	abund	0.00092	906	1||1239|909932|1843489|31977|906	0	0	184	184	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
914	914	Nitrosomonas	Nitrosomonas	genus	1e-05	abund	1e-05	914	1||1224|28216|32003|206379|914	0	0	3	3	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
933	933	Thiomicrospira	Thiomicrospira	genus	0.0	abund	0.0	933	1||1224|1236|72273|135616|933	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
939	939	Hydrogenobacter	Hydrogenobacter	genus	0.0	abund	0.0	939	1||200783|187857|32069|64898|939	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
953	953	Wolbachia	Wolbachia	genus	2e-05	abund	2e-05	953	1||1224|28211|766|942|953	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
958	958	Bdellovibrio	Bdellovibrio	genus	2e-05	abund	2e-05	958	1||3018035|3031418|213481|213483|958	0	0	7	7	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
963	963	Herbaspirillum	Herbaspirillum	genus	2e-05	abund	2e-05	963	1||1224|28216|80840|75682|963	0	0	7	7	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
970	970	Selenomonas	Selenomonas	genus	3e-05	abund	3e-05	970	1||1239|909932|909929|1843491|970	0	0	7	7	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1016	1016	Capnocytophaga	Capnocytophaga	genus	1e-05	abund	1e-05	1016	1||976|117743|200644|49546|1016	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1030	1030	Thiothrix	Thiothrix	genus	0.0	abund	0.0	1030	1||1224|1236|72273|135617|1030	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1041	1041	Erythrobacter	Erythrobacter	genus	1e-05	abund	1e-05	1041	1||1224|28211|204457|335929|1041	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1073	1073	Rhodopseudomonas	Rhodopseudomonas	genus	1e-05	abund	1e-05	1073	1||1224|28211|356|41294|1073	0	0	5	5	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1099	1099	Pelodictyon	Pelodictyon	genus	1e-05	abund	1e-05	1099	1||1090|191410|191411|191412|1099	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1111	1111	Porphyrobacter	Porphyrobacter	genus	0.0	abund	0.0	1111	1||1224|28211|204457|335929|1111	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1125	1125	Microcystis	Microcystis	genus	0.0	abund	0.0	1125	1||1117|3028117|1118|1890449|1125	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1129	1129	Synechococcus	Synechococcus	genus	3e-05	abund	3e-05	1129	1||1117|3028117|1890424|1890426|1129	0	0	6	6	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1142	1142	Synechocystis	Synechocystis	genus	0.0	abund	0.0	1142	1||1117|3028117|1890424|1890428|1142	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1152	1152	Pseudanabaena	Pseudanabaena	genus	0.0	abund	0.0	1152	1||1117|3028117|2881377|1890436|1152	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1158	1158	Oscillatoria	Oscillatoria	genus	0.0	abund	0.0	1158	1||1117|3028117|1150|1892254|1158	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1177	1177	Nostoc	Nostoc	genus	1e-05	abund	1e-05	1177	1||1117|3028117|1161|1162|1177	0	0	6	6	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1205	1205	Trichodesmium	Trichodesmium	genus	0.0	abund	0.0	1205	1||1117|3028117|1150|1892252|1205	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1218	1218	Prochlorococcus	Prochlorococcus	genus	6e-05	abund	6e-05	1218	1||1117|3028117|1890424|2881426|1218	0	0	8	8	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1227	1227	Nitrosococcus	Nitrosococcus	genus	0.0	abund	0.0	1227	1||1224|1236|135613|1046|1227	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1253	1253	Pediococcus	Pediococcus	genus	2e-05	abund	2e-05	1253	1||1239|91061|186826|33958|1253	0	0	3	3	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1257	1257	Peptostreptococcus	Peptostreptococcus	genus	1e-05	abund	1e-05	1257	1||1239|186801|3082720|186804|1257	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1263	1263	Ruminococcus	Ruminococcus	genus	0.01108	abund	0.01108	1263	1||1239|186801|186802|216572|1263	0	0	3158	3158	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1279	1279	Staphylococcus	Staphylococcus	genus	0.00028	abund	0.00028	1279	1||1239|91061|1385|90964|1279	0	0	62	62	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1298	1298	Deinococcus	Deinococcus	genus	2e-05	abund	2e-05	1298	1||1297|188787|118964|183710|1298	0	0	7	7	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1301	1301	Streptococcus	Streptococcus	genus	0.07641	abund	0.07641	1301	1||1239|91061|186826|1300|1301	0	0	12460	12460	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1350	1350	Enterococcus	Enterococcus	genus	0.0069	abund	0.0069	1350	1||1239|91061|186826|81852|1350	0	0	1601	1601	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1357	1357	Lactococcus	Lactococcus	genus	8e-05	abund	8e-05	1357	1||1239|91061|186826|1300|1357	0	0	14	14	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1372	1372	Planococcus	Planococcus	genus	2e-05	abund	2e-05	1372	1||1239|91061|1385|186818|1372	0	0	5	5	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1375	1375	Aerococcus	Aerococcus	genus	1e-05	abund	1e-05	1375	1||1239|91061|186826|186827|1375	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1378	1378	Gemella	Gemella	genus	1e-05	abund	1e-05	1378	1||1239|91061|1385|539738|1378	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1386	1386	Bacillus	Bacillus	genus	0.00015	abund	0.00015	1386	1||1239|91061|1385|186817|1386	0	0	62	62	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1485	1485	Clostridium	Clostridium	genus	0.03925	abund	0.03925	1485	1||1239|186801|186802|31979|1485	0	0	10631	10631	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1569	1569	Sporosarcina	Sporosarcina	genus	2e-05	abund	2e-05	1569	1||1239|91061|1385|186818|1569	0	0	5	5	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1578	1578	Lactobacillus	Lactobacillus	genus	0.00017	abund	0.00017	1578	1||1239|91061|186826|33958|1578	0	0	25	25	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1637	1637	Listeria	Listeria	genus	0.0	abund	0.0	1637	1||1239|91061|1385|186820|1637	0	0	1	1	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1647	1647	Erysipelothrix	Erysipelothrix	genus	1e-05	abund	1e-05	1647	1||1239|526524|526525|128827|1647	0	0	2	2	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1654	1654	Actinomyces	Actinomyces	genus	0.00593	abund	0.00593	1654	1||201174|1760|2037|2049|1654	0	0	1452	1452	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1663	1663	Arthrobacter	Arthrobacter	genus	6e-05	abund	6e-05	1663	1||201174|1760|85006|1268|1663	0	0	19	19	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1678	1678	Bifidobacterium	Bifidobacterium	genus	0.00268	abund	0.00268	1678	1||201174|1760|85004|31953|1678	0	0	499	499	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
1696	1696	Brevibacterium	Brevibacterium	genus	2e-05	abund	2e-05	1696	1||201174|1760|85006|85019|1696	0	0	5	5	DYN_0004_D10	DYN_0004_D10	illumina	ganon2	unified	ganon2_unified
