taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	sample_id	sample_id_core	assay	tool	db_mode	tool_db
6	6	Azorhizobium	Azorhizobium	genus	0.0	abund	0.0	5369772	5	5	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
10	10	Cellvibrio	Cellvibrio	genus	0.0	abund	0.0	5004593	16	13	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
13	13	Dictyoglomus	Dictyoglomus	genus	0.0	abund	0.0	1907773	8	8	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
16	16	Methylophilus	Methylophilus	genus	0.0	abund	0.0	4227422	5	5	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
18	18	Pelobacter	Pelobacter	genus	0.0	abund	0.0	4241119	4	4	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
20	20	Phenylobacterium	Phenylobacterium	genus	0.0	abund	0.0	4283605	9	9	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
22	22	Shewanella	Shewanella	genus	0.0	abund	0.0	5248939	410	336	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
32	32	Myxococcus	Myxococcus	genus	0.0	abund	0.0	9689087	20	13	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
40	40	Stigmatella	Stigmatella	genus	0.0	abund	0.0	10260756	9	9	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
42	42	Cystobacter	Cystobacter	genus	0.0	abund	0.0	24084199	8	3	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
44	44	Melittangium	Melittangium	genus	0.0	abund	0.0	9910435	6	6	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
47	47	Archangium	Archangium	genus	0.0	abund	0.0	13013056	22	19	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
50	50	Chondromyces	Chondromyces	genus	0.0	abund	0.0	11388132	5	5	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
53	53	Nannocystis	Nannocystis	genus	0.0	abund	0.0	13228663	8	8	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
55	55	Polyangium	Polyangium	genus	0.0	abund	0.0	12320079	6	6	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
59	59	Vitreoscilla	Vitreoscilla	genus	0.0	abund	0.0	3197431	6	6	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
68	68	Lysobacter	Lysobacter	genus	0.0	abund	0.0	4912193	86	65	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
71	71	Simonsiella	Simonsiella	genus	0.0	abund	0.0	2469862	6	4	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
75	75	Caulobacter	Caulobacter	genus	0.0	abund	0.0	4714861	56	46	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
81	81	Hyphomicrobium	Hyphomicrobium	genus	0.0	abund	0.0	4274880	11	10	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
85	85	Hyphomonas	Hyphomonas	genus	0.0	abund	0.0	3626595	19	15	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
93	93	Stella	Stella	genus	0.0	abund	0.0	5832650	3	3	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
96	96	Gallionella	Gallionella	genus	0.0	abund	0.0	3162471	1	1	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
99	99	Ancylobacter	Ancylobacter	genus	0.0	abund	0.0	4669516	295	295	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
105	105	Runella	Runella	genus	0.0	abund	0.0	7160977	123	122	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
107	107	Spirosoma	Spirosoma	genus	0.0	abund	0.0	7518434	312	306	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
113	113	Gemmata	Gemmata	genus	0.0	abund	0.0	9404403	8	7	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
118	118	Planctomyces	Planctomyces	genus	0.0	abund	0.0	7613716	8	8	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
133	133	Methylocystis	Methylocystis	genus	0.0	abund	0.0	4319188	41	36	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
138	138	Borrelia	Borrelia	genus	0.0	abund	0.0	1222305	75	36	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
146	146	Spirochaeta	Spirochaeta	genus	0.0	abund	0.0	2772907	9	9	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
157	157	Treponema	Treponema	genus	0.0	abund	0.0	2958505	382	327	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
171	171	Leptospira	Leptospira	genus	0.0	abund	0.0	6464084	145	74	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
179	179	Leptospirillum	Leptospirillum	genus	0.0	abund	0.0	2501401	8	1	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
187	187	Aquaspirillum	Aquaspirillum	genus	0.0	abund	0.0	3962240	2	2	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
191	191	Azospirillum	Azospirillum	genus	0.0	abund	0.0	7397581	104	76	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
194	194	Campylobacter	Campylobacter	genus	0.0	abund	0.0	1805972	438	340	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
209	209	Helicobacter	Helicobacter	genus	0.0	abund	0.0	1683637	140	84	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
222	222	Achromobacter	Achromobacter	genus	0.0	abund	0.0	6871928	92	49	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
226	226	Alteromonas	Alteromonas	genus	0.0	abund	0.0	4502583	63	52	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
234	234	Brucella	Brucella	genus	0.0	abund	0.0	3441072	45	20	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
237	237	Flavobacterium	Flavobacterium	genus	0.0	abund	0.0	4161490	2860	2447	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
262	262	Francisella	Francisella	genus	0.0	abund	0.0	2135135	66	55	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
265	265	Paracoccus	Paracoccus	genus	0.0	abund	0.0	3932461	92	80	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
270	270	Thermus	Thermus	genus	0.0	abund	0.0	2283707	10	4	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
279	279	Xanthobacter	Xanthobacter	genus	0.0	abund	0.0	5745823	20	19	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
283	283	Comamonas	Comamonas	genus	0.0	abund	0.0	4878985	117	82	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
286	286	Pseudomonas	Pseudomonas	genus	0.00027	abund	2.7e-06	6674888	1928	1111	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
338	338	Xanthomonas	Xanthomonas	genus	0.0	abund	0.0	7270461	163	75	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
352	352	Azotobacter	Azotobacter	genus	0.0	abund	0.0	7113417	24	3	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
357	357	Agrobacterium	Agrobacterium	genus	0.0	abund	0.0	6475970	114	79	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
374	374	Bradyrhizobium	Bradyrhizobium	genus	0.0	abund	0.0	9007056	869	635	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
379	379	Rhizobium	Rhizobium	genus	0.0	abund	0.0	6772316	355	250	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
404	404	Methylobacillus	Methylobacillus	genus	0.0	abund	0.0	2971517	3	3	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
407	407	Methylobacterium	Methylobacterium	genus	0.0	abund	0.0	6591829	121	56	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
413	413	Methylococcus	Methylococcus	genus	0.0	abund	0.0	3952586	15	6	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
416	416	Methylomonas	Methylomonas	genus	0.0	abund	0.0	4924650	188	171	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
425	425	Methylosinus	Methylosinus	genus	0.0	abund	0.0	4914370	18	18	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
429	429	Methylobacter	Methylobacter	genus	0.0	abund	0.0	4940356	5	5	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
434	434	Acetobacter	Acetobacter	genus	0.0	abund	0.0	3339466	29	16	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
441	441	Gluconobacter	Gluconobacter	genus	0.0	abund	0.0	3150489	313	308	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
445	445	Legionella	Legionella	genus	0.0	abund	0.0	3763512	257	203	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
461	461	Fluoribacter	Fluoribacter	genus	0.0	abund	0.0	3822498	3	2	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
469	469	Acinetobacter	Acinetobacter	genus	0.0	abund	0.0	4744311	1417	465	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
475	475	Moraxella	Moraxella	genus	0.0	abund	0.0	4285328	65	42	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
482	482	Neisseria	Neisseria	genus	0.0	abund	0.0	2482023	211	145	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
497	497	Psychrobacter	Psychrobacter	genus	0.0	abund	0.0	3207475	50	39	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
499	499	Thermomicrobium	Thermomicrobium	genus	0.0	abund	0.0	2003004	1	1	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
507	507	Alcaligenes	Alcaligenes	genus	0.0	abund	0.0	4384438	34	24	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
517	517	Bordetella	Bordetella	genus	0.0	abund	0.0	6346966	48	22	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
528	528	Ochrobactrum	Ochrobactrum	genus	0.0	abund	0.0	5359738	6	6	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
532	532	Beijerinckia	Beijerinckia	genus	0.0	abund	0.0	4351889	2	2	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
535	535	Chromobacterium	Chromobacterium	genus	0.0	abund	0.0	4994089	32	16	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
538	538	Eikenella	Eikenella	genus	0.0	abund	0.0	2286282	15	14	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
541	541	Zymomonas	Zymomonas	genus	0.0	abund	0.0	2109999	3	3	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
544	544	Citrobacter	Citrobacter	genus	0.19469	abund	0.0019469	6400241	26713	20199	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
547	547	Enterobacter	Enterobacter	genus	0.00118	abund	1.18e-05	5474809	450	333	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
551	551	Erwinia	Erwinia	genus	0.0	abund	0.0	11627113	79	45	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
561	561	Escherichia	Escherichia	genus	1.1302100000000002	abund	0.0113021	5891761	104661	76738	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
568	568	Hafnia	Hafnia	genus	0.0	abund	0.0	4756301	18	7	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
570	570	Klebsiella	Klebsiella	genus	0.00339	abund	3.39e-05	6678712	1850	1355	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
579	579	Kluyvera	Kluyvera	genus	0.0	abund	0.0	5909214	15	11	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
581	581	Morganella	Morganella	genus	0.0	abund	0.0	3799534	36	20	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
583	583	Proteus	Proteus	genus	0.0	abund	0.0	4458454	385	242	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
586	586	Providencia	Providencia	genus	0.0	abund	0.0	5021812	211	59	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
590	590	Salmonella	Salmonella	genus	0.00053	abund	5.3e-06	5247608	210	191	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
613	613	Serratia	Serratia	genus	0.0	abund	0.0	8295890	277	166	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
620	620	Shigella	Shigella	genus	0.01055	abund	0.0001055	5241151	3078	2922	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
626	626	Xenorhabdus	Xenorhabdus	genus	0.00022	abund	2.2e-06	4687160	484	205	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
629	629	Yersinia	Yersinia	genus	0.0	abund	0.0	5767271	188	125	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
635	635	Edwardsiella	Edwardsiella	genus	0.0	abund	0.0	3963586	44	19	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
637	637	Arsenophonus	Arsenophonus	genus	0.0	abund	0.0	3887552	33	20	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
642	642	Aeromonas	Aeromonas	genus	0.0	abund	0.0	5847809	193	102	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
657	657	Photobacterium	Photobacterium	genus	0.0	abund	0.0	8332875	149	140	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
662	662	Vibrio	Vibrio	genus	0.0	abund	0.0	5517093	946	523	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
702	702	Plesiomonas	Plesiomonas	genus	0.0	abund	0.0	6221373	16	14	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
713	713	Actinobacillus	Actinobacillus	genus	0.0	abund	0.0	2799717	62	19	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
724	724	Haemophilus	Haemophilus	genus	0.0	abund	0.0	2178393	318	22	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
745	745	Pasteurella	Pasteurella	genus	0.0	abund	0.0	2455027	44	20	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
768	768	Anaplasma	Anaplasma	genus	0.0	abund	0.0	1329177	27	25	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
773	773	Bartonella	Bartonella	genus	0.0	abund	0.0	2783776	199	127	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
776	776	Coxiella	Coxiella	genus	0.0	abund	0.0	1667806	32	15	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
780	780	Rickettsia	Rickettsia	genus	0.0	abund	0.0	1402798	76	32	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
810	810	Chlamydia	Chlamydia	genus	0.0	abund	0.0	1241383	30	20	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
816	816	Bacteroides	Bacteroides	genus	60.67441	abund	0.6067441	5799046	5117350	3534794	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
830	830	Butyrivibrio	Butyrivibrio	genus	0.0	abund	0.0	4215536	83	79	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
832	832	Fibrobacter	Fibrobacter	genus	0.0	abund	0.0	3843004	1	0	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
836	836	Porphyromonas	Porphyromonas	genus	0.0	abund	0.0	2362768	883	712	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
838	838	Prevotella	Prevotella	genus	0.01712	abund	0.0001712	3832744	10196	9018	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
841	841	Roseburia	Roseburia	genus	0.0005200000000000001	abund	5.2e-06	3800853	336	159	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
843	843	Wolinella	Wolinella	genus	0.0	abund	0.0	2110355	1	0	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
846	846	Oxalobacter	Oxalobacter	genus	0.0	abund	0.0	6264851	19	7	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
848	848	Fusobacterium	Fusobacterium	genus	0.0	abund	0.0	3080410	2040	657	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
862	862	Syntrophomonas	Syntrophomonas	genus	0.0	abund	0.0	2936195	2	2	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
864	864	Pectinatus	Pectinatus	genus	0.0	abund	0.0	2881049	3	3	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
869	869	Dichelobacter	Dichelobacter	genus	0.0	abund	0.0	1389349	1	0	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
872	872	Desulfovibrio	Desulfovibrio	genus	0.0	abund	0.0	3367701	1247	931	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
890	890	Desulfuromonas	Desulfuromonas	genus	0.0	abund	0.0	3741720	24	24	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
893	893	Desulfobulbus	Desulfobulbus	genus	0.0	abund	0.0	3242766	51	45	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
896	896	Desulfococcus	Desulfococcus	genus	0.0	abund	0.0	4455976	11	0	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
898	898	Desulfomicrobium	Desulfomicrobium	genus	0.0	abund	0.0	3531203	95	80	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
904	904	Acidaminococcus	Acidaminococcus	genus	2.2828399999999998	abund	0.0228284	2369164	42228	18935	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
906	906	Megasphaera	Megasphaera	genus	0.00031999999999999997	abund	3.2e-06	2593285	70	57	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
911	911	Nitrobacter	Nitrobacter	genus	0.0	abund	0.0	3956949	7	6	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
914	914	Nitrosomonas	Nitrosomonas	genus	0.0	abund	0.0	3364215	24	20	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
919	919	Thiobacillus	Thiobacillus	genus	0.0	abund	0.0	3155587	11	11	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
933	933	Thiomicrospira	Thiomicrospira	genus	0.0	abund	0.0	2301325	5	5	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
939	939	Hydrogenobacter	Hydrogenobacter	genus	0.0	abund	0.0	1747300	47	17	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
943	943	Ehrlichia	Ehrlichia	genus	0.0	abund	0.0	1236412	52	5	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
953	953	Wolbachia	Wolbachia	genus	0.0	abund	0.0	1506563	198	185	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
958	958	Bdellovibrio	Bdellovibrio	genus	0.0	abund	0.0	3866309	56	43	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
963	963	Herbaspirillum	Herbaspirillum	genus	0.0	abund	0.0	5512989	36	21	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
970	970	Selenomonas	Selenomonas	genus	0.0	abund	0.0	2543633	77	65	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
978	978	Cytophaga	Cytophaga	genus	0.0	abund	0.0	4433218	5	5	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
1007	1007	Saprospira	Saprospira	genus	0.0	abund	0.0	4292005	17	16	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
1013	1013	Weeksella	Weeksella	genus	0.0	abund	0.0	2272954	19	19	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
1016	1016	Capnocytophaga	Capnocytophaga	genus	0.0	abund	0.0	2760780	129	79	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
1021	1021	Beggiatoa	Beggiatoa	genus	0.0	abund	0.0	4266350	3	0	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
1030	1030	Thiothrix	Thiothrix	genus	0.0	abund	0.0	4076799	19	16	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
1033	1033	Afipia	Afipia	genus	0.0	abund	0.0	4581327	7	7	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
1041	1041	Erythrobacter	Erythrobacter	genus	0.0	abund	0.0	3215507	23	23	genus	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
