taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	sample_id	sample_id_core	assay	tool	db_mode	tool_db
1730	1730	Eubacterium	Eubacterium	genus	0.0492	abund	0.0492	1730	1||1239|186801|186802|186806|1730	0	0	1196	1196	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1743	1743	Propionibacterium	Propionibacterium	genus	0.00678	abund	0.00678	1743	1||201174|1760|85009|31957|1743	0	0	110	110	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2172	2172	Methanobrevibacter	Methanobrevibacter	genus	2.39537	abund	2.39537	2172	1||28890|183925|2158|2159|2172	0	0	25254	25254	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
28050	28050	Lachnospira	Lachnospira	genus	0.05454	abund	0.05454	28050	1||1239|186801|3085636|186803|28050	0	0	1020	1020	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
29465	29465	Veillonella	Veillonella	genus	0.00913	abund	0.00913	29465	1||1239|909932|1843489|31977|29465	0	0	120	120	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
32207	32207	Rothia	Rothia	genus	0.01562	abund	0.01562	32207	1||201174|1760|85006|1268|32207	0	0	222	222	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
33042	33042	Coprococcus	Coprococcus	genus	0.00081	abund	0.00081	33042	1||1239|186801|3085636|186803|33042	0	0	16	16	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
35832	35832	Bilophila	Bilophila	genus	0.00928	abund	0.00928	35832	1||200940|3031449|213115|194924|35832	0	0	251	251	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
47670	47670	Lautropia	Lautropia	genus	0.00015	abund	0.00015	47670	1||1224|28216|80840|119060|47670	0	0	3	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
52225	52225	Mitsuokella	Mitsuokella	genus	0.00026	abund	0.00026	52225	1||1239|909932|909929|1843491|52225	0	0	4	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
57495	57495	Dermacoccus	Dermacoccus	genus	5e-05	abund	5e-05	57495	1||201174|1760|85006|145357|57495	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
61170	61170	Holdemania	Holdemania	genus	0.00181	abund	0.00181	61170	1||1239|526524|526525|128827|61170	0	0	46	46	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
83654	83654	Leclercia	Leclercia	genus	0.00013	abund	0.00013	83654	1||1224|1236|91347|543|83654	0	0	4	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
84111	84111	Eggerthella	Eggerthella	genus	0.01037	abund	0.01037	84111	1||201174|84998|1643822|1643826|84111	0	0	217	217	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
86331	86331	Mogibacterium	Mogibacterium	genus	0.00615	abund	0.00615	86331	1||1239|186801|3082720|543314|86331	0	0	129	129	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
102106	102106	Collinsella	Collinsella	genus	0.11783	abund	0.11783	102106	1||201174|84998|84999|84107|102106	0	0	1645	1645	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
117563	117563	Granulicatella	Granulicatella	genus	9e-05	abund	9e-05	117563	1||1239|91061|186826|186828|117563	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
133925	133925	Olsenella	Olsenella	genus	0.00015	abund	0.00015	133925	1||201174|84998|84999|1643824|133925	0	0	2	2	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
150022	150022	Finegoldia	Finegoldia	genus	0.00179	abund	0.00179	150022	1||1239|1737404|1737405|1570339|150022	0	0	21	21	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
155493	155493	Gallibacterium	Gallibacterium	genus	6e-05	abund	6e-05	155493	1||1224|1236|135625|712|155493	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
162289	162289	Peptoniphilus	Peptoniphilus	genus	8e-05	abund	8e-05	162289	1||1239|1737404|1737405|1570339|162289	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
165779	165779	Anaerococcus	Anaerococcus	genus	0.00042	abund	0.00042	165779	1||1239|1737404|1737405|1570339|165779	0	0	5	5	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
189330	189330	Dorea	Dorea	genus	0.00333	abund	0.00333	189330	1||1239|186801|3085636|186803|189330	0	0	65	65	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
191303	191303	Turicibacter	Turicibacter	genus	0.00168	abund	0.00168	191303	1||1239|526524|526525|2810281|191303	0	0	28	28	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
207244	207244	Anaerostipes	Anaerostipes	genus	0.00611	abund	0.00611	207244	1||1239|186801|3085636|186803|207244	0	0	118	118	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
216851	216851	Faecalibacterium	Faecalibacterium	genus	0.13305	abund	0.13305	216851	1||1239|186801|186802|216572|216851	0	0	2467	2467	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
239759	239759	Alistipes	Alistipes	genus	4.18636	abund	4.18636	239759	1||976|200643|171549|171550|239759	0	0	83022	83022	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
239934	239934	Akkermansia	Akkermansia	genus	33.13342	abund	33.13342	239934	1||74201|203494|48461|1647988|239934	0	0	566698	566698	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
244127	244127	Anaerotruncus	Anaerotruncus	genus	0.0276	abund	0.0276	244127	1||1239|186801|186802|216572|244127	0	0	597	597	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
264995	264995	Anaerofustis	Anaerofustis	genus	0.01846	abund	0.01846	264995	1||1239|186801|186802|186806|264995	0	0	260	260	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
283168	283168	Odoribacter	Odoribacter	genus	0.15385	abund	0.15385	283168	1||976|200643|171549|1853231|283168	0	0	4352	4352	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
292632	292632	Subdoligranulum	Subdoligranulum	genus	0.0097	abund	0.0097	292632	1||1239|186801|186802|216572|292632	0	0	202	202	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
375288	375288	Parabacteroides	Parabacteroides	genus	2.74516	abund	2.74516	375288	1||976|200643|171549|2005525|375288	0	0	82080	82080	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
397864	397864	Barnesiella	Barnesiella	genus	0.11683	abund	0.11683	397864	1||976|200643|171549|2005519|397864	0	0	2455	2455	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
416916	416916	Aggregatibacter	Aggregatibacter	genus	0.00041	abund	0.00041	416916	1||1224|1236|135625|712|416916	0	0	5	5	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
420345	420345	Lactonifactor	Lactonifactor	genus	0.00256	abund	0.00256	420345	1||1239|186801|186802|31979|420345	0	0	76	76	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
447020	447020	Adlercreutzia	Adlercreutzia	genus	0.01276	abund	0.01276	447020	1||201174|84998|1643822|1643826|447020	0	0	225	225	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
459786	459786	Oscillibacter	Oscillibacter	genus	0.07832	abund	0.07832	459786	1||1239|186801|186802|216572|459786	0	0	1372	1372	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
508459	508459	Cloacibacillus	Cloacibacillus	genus	0.01796	abund	0.01796	508459	1||508458|649775|649776|649777|508459	0	0	376	376	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
543311	543311	Parvimonas	Parvimonas	genus	0.00087	abund	0.00087	543311	1||1239|1737404|1737405|1570339|543311	0	0	9	9	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
572511	572511	Blautia	Blautia	genus	0.16056	abund	0.16056	572511	1||1239|186801|3085636|186803|572511	0	0	5359	5359	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
574697	574697	Butyricimonas	Butyricimonas	genus	0.02866	abund	0.02866	574697	1||976|200643|171549|1853231|574697	0	0	842	842	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
577309	577309	Paraprevotella	Paraprevotella	genus	0.00135	abund	0.00135	577309	1||976|200643|171549|171552|577309	0	0	35	35	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
580596	580596	Butyricicoccus	Butyricicoccus	genus	0.00045	abund	0.00045	580596	1||1239|186801|186802|3085642|580596	0	0	9	9	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
644652	644652	Gordonibacter	Gordonibacter	genus	0.00279	abund	0.00279	644652	1||201174|84998|1643822|1643826|644652	0	0	61	61	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
909656	909656	Phocaeicola	Phocaeicola	genus	3.78371	abund	3.78371	909656	1||976|200643|171549|815|909656	0	0	126872	126872	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
946234	946234	Flavonifractor	Flavonifractor	genus	0.16865	abund	0.16865	946234	1||1239|186801|186802|216572|946234	0	0	4624	4624	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
990721	990721	Christensenella	Christensenella	genus	0.01283	abund	0.01283	990721	1||1239|186801|3082768|990719|990721	0	0	231	231	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1017280	1017280	Pseudoflavonifractor	Pseudoflavonifractor	genus	0.00031	abund	0.00031	1017280	1||1239|186801|186802|216572|1017280	0	0	6	6	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1213720	1213720	Stomatobaculum	Stomatobaculum	genus	4e-05	abund	4e-05	1213720	1||1239|186801|3085636|186803|1213720	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1392389	1392389	Intestinimonas	Intestinimonas	genus	0.1088	abund	0.1088	1392389	1||1239|186801|186802||1392389	0	0	2155	2155	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1432051	1432051	Eisenbergiella	Eisenbergiella	genus	0.00028	abund	0.00028	1432051	1||1239|186801|3085636|186803|1432051	0	0	13	13	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1505657	1505657	Intestinibacter	Intestinibacter	genus	0.00215	abund	0.00215	1505657	1||1239|186801|3082720|186804|1505657	0	0	40	40	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1506553	1506553	Lachnoclostridium	Lachnoclostridium	genus	0.23122	abund	0.23122	1506553	1||1239|186801|3085636|186803|1506553	0	0	5589	5589	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1649459	1649459	Hungatella	Hungatella	genus	0.00715	abund	0.00715	1649459	1||1239|186801|3085636|186803|1649459	0	0	310	310	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1766253	1766253	Agathobacter	Agathobacter	genus	0.04982	abund	0.04982	1766253	1||1239|186801|3085636|186803|1766253	0	0	1016	1016	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1769710	1769710	Sellimonas	Sellimonas	genus	0.07018	abund	0.07018	1769710	1||1239|186801|3085636|186803|1769710	0	0	1510	1510	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1870884	1870884	Clostridioides	Clostridioides	genus	0.01084	abund	0.01084	1870884	1||1239|186801|3082720|186804|1870884	0	0	241	241	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1905344	1905344	Ruthenibacterium	Ruthenibacterium	genus	1.38172	abund	1.38172	1905344	1||1239|186801|186802|216572|1905344	0	0	34226	34226	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1912216	1912216	Cutibacterium	Cutibacterium	genus	6e-05	abund	6e-05	1912216	1||201174|1760|85009|31957|1912216	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1918454	1918454	Flintibacter	Flintibacter	genus	5e-05	abund	5e-05	1918454	1||1239|186801|186802||1918454	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1918536	1918536	Longicatena	Longicatena	genus	0.10946	abund	0.10946	1918536	1||1239|526524|526525|128827|1918536	0	0	2126	2126	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1924110	1924110	Massilimicrobiota	Massilimicrobiota	genus	0.01231	abund	0.01231	1924110	1||1239|526524|526525|128827|1924110	0	0	202	202	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
1928820	1928820	Intestinibacillus	Intestinibacillus	genus	0.00047	abund	0.00047	1928820	1||1239|186801|186802|3085642|1928820	0	0	9	9	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2005355	2005355	Faecalimonas	Faecalimonas	genus	0.00227	abund	0.00227	2005355	1||1239|186801|3085636|186803|2005355	0	0	42	42	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2048137	2048137	Agathobaculum	Agathobaculum	genus	0.00999	abund	0.00999	2048137	1||1239|186801|186802|3085642|2048137	0	0	171	171	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2172004	2172004	Lawsonibacter	Lawsonibacter	genus	0.02501	abund	0.02501	2172004	1||1239|186801|186802|216572|2172004	0	0	521	521	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2316020	2316020	Mediterraneibacter	Mediterraneibacter	genus	0.38406	abund	0.38406	2316020	1||1239|186801|3085636|186803|2316020	0	0	7491	7491	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2569097	2569097	Anaerobutyricum	Anaerobutyricum	genus	0.00165	abund	0.00165	2569097	1||1239|186801|3085636|186803|2569097	0	0	36	36	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2591381	2591381	Dysosmobacter	Dysosmobacter	genus	0.06122	abund	0.06122	2591381	1||1239|186801|186802|216572|2591381	0	0	1327	1327	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2719313	2719313	Enterocloster	Enterocloster	genus	0.65625	abund	0.65625	2719313	1||1239|186801|3085636|186803|2719313	0	0	25987	25987	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2749846	2749846	Amedibacillus	Amedibacillus	genus	0.00025	abund	0.00025	2749846	1||1239|526524|526525|128827|2749846	0	0	7	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2759736	2759736	Lacticaseibacillus	Lacticaseibacillus	genus	6e-05	abund	6e-05	2759736	1||1239|91061|186826|33958|2759736	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2767885	2767885	Latilactobacillus	Latilactobacillus	genus	0.00025	abund	0.00025	2767885	1||1239|91061|186826|33958|2767885	0	0	3	3	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2767887	2767887	Ligilactobacillus	Ligilactobacillus	genus	0.00311	abund	0.00311	2767887	1||1239|91061|186826|33958|2767887	0	0	41	41	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2801844	2801844	Arachnia	Arachnia	genus	5e-05	abund	5e-05	2801844	1||201174|1760|85009|31957|2801844	0	0	1	1	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2842531	2842531	Solibaculum	Solibaculum	genus	0.01287	abund	0.01287	2842531	1||1239|186801|186802|216572|2842531	0	0	268	268	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2888809	2888809	Novisyntrophococcus	Novisyntrophococcus	genus	0.00015	abund	0.00015	2888809	1||1239|186801|3085636|186803|2888809	0	0	4	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2892396	2892396	Vescimonas	Vescimonas	genus	0.00475	abund	0.00475	2892396	1||1239|186801|186802|216572|2892396	0	0	99	99	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2892397	2892397	Pusillibacter	Pusillibacter	genus	0.01315	abund	0.01315	2892397	1||1239|186801|186802|216572|2892397	0	0	274	274	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2941495	2941495	Otoolea	Otoolea	genus	0.01469	abund	0.01469	2941495	1||1239|186801|3085636|186803|2941495	0	0	461	461	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2944193	2944193	Simiaoa	Simiaoa	genus	0.00094	abund	0.00094	2944193	1||1239|186801|3085636|186803|2944193	0	0	25	25	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2944195	2944195	Qiania	Qiania	genus	0.00116	abund	0.00116	2944195	1||1239|186801|3085636|186803|2944195	0	0	31	31	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2944198	2944198	Wansuia	Wansuia	genus	0.00195	abund	0.00195	2944198	1||1239|186801|3085636|186803|2944198	0	0	52	52	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2948652	2948652	Carjivirus	Carjivirus	genus	0.01063	abund	0.01063	2948652	1||2731618|2731619|1978007|2942964|2948652	0	0	7	7	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2948774	2948774	Junduvirus	Junduvirus	genus	0.00607	abund	0.00607	2948774	1||2731618|2731619|1978007|2942963|2948774	0	0	4	4	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2948785	2948785	Kingevirus	Kingevirus	genus	0.35373	abund	0.35373	2948785	1||2731618|2731619|1978007|2942963|2948785	0	0	233	233	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
2974251	2974251	Segatella	Segatella	genus	0.00762	abund	0.00762	2974251	1||976|200643|171549|171552|2974251	0	0	174	174	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
3025755	3025755	Thomasclavelia	Thomasclavelia	genus	0.05768	abund	0.05768	3025755	1||1239|526524|526525|2810280|3025755	0	0	1317	1317	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
3073575	3073575	Hominenteromicrobium	Hominenteromicrobium	genus	0.02906	abund	0.02906	3073575	1||1239|186801|186802|216572|3073575	0	0	532	532	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
3076670	3076670	Claveliimonas	Claveliimonas	genus	0.01115	abund	0.01115	3076670	1||1239|186801|3085636|186803|3076670	0	0	215	215	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
3342669	3342669	Eshraghiella	Eshraghiella	genus	0.0003	abund	0.0003	3342669	1||1239|186801|3085636|186803|3342669	0	0	8	8	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
3393728	3393728	Owariibacterium	Owariibacterium	genus	0.02645	abund	0.02645	3393728	1||1239|186801|186802|216572|3393728	0	0	551	551	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	default	ganon2_default
286	286	Pseudomonas	Pseudomonas	genus	0.86885	abund	0.86885	286	1||1224|1236|72274|135621|286	0	0	30948	30948	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
482	482	Neisseria	Neisseria	genus	0.00167	abund	0.00167	482	1||1224|28216|206351|481|482	0	0	22	22	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
538	538	Eikenella	Eikenella	genus	0.04306	abund	0.04306	538	1||1224|28216|206351|481|538	0	0	529	529	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
544	544	Citrobacter	Citrobacter	genus	1.00899	abund	1.00899	544	1||1224|1236|91347|543|544	0	0	28518	28518	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
547	547	Enterobacter	Enterobacter	genus	12.08739	abund	12.08739	547	1||1224|1236|91347|543|547	0	0	339122	339122	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
561	561	Escherichia	Escherichia	genus	0.64343	abund	0.64343	561	1||1224|1236|91347|543|561	0	0	18229	18229	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
568	568	Hafnia	Hafnia	genus	0.00023	abund	0.00023	568	1||1224|1236|91347|1903412|568	0	0	6	6	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
570	570	Klebsiella	Klebsiella	genus	1.26254	abund	1.26254	570	1||1224|1236|91347|543|570	0	0	40435	40435	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
590	590	Salmonella	Salmonella	genus	0.01965	abund	0.01965	590	1||1224|1236|91347|543|590	0	0	546	546	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
613	613	Serratia	Serratia	genus	0.00108	abund	0.00108	613	1||1224|1236|91347|1903411|613	0	0	31	31	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
642	642	Aeromonas	Aeromonas	genus	0.0117	abund	0.0117	642	1||1224|1236|135624|84642|642	0	0	290	290	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
816	816	Bacteroides	Bacteroides	genus	16.78692	abund	16.78692	816	1||976|200643|171549|815|816	0	0	473564	473564	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
830	830	Butyrivibrio	Butyrivibrio	genus	8e-05	abund	8e-05	830	1||1239|186801|3085636|186803|830	0	0	2	2	DYN_0021_D03	DYN_0021_D03	pacbio	ganon2	default	ganon2_default
