tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,395631,Phytobacter diazotrophicus,Phytobacter diazotrophicus,species,0.008328145107808594,abund,0.01,103000,103000
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,423477,Veillonella rogosae,Veillonella rogosae,species,18.285129858304607,abund,18.29,226145000,226145000
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,674529,Bacteroides faecis,Bacteroides faecis,species,0.16154984393593758,abund,0.16,1998000,1998000
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.004689635109251441,abund,0.0,58000,58000
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2742625,Citrobacter sp. RHB35-C17,Citrobacter sp. RHB35-C17,species,0.006791885330640018,abund,0.01,84000,84000
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,3037987,Akkermansia sp. BCRC 18949,Akkermansia sp. BCRC 18949,species,0.005417337108962872,abund,0.01,67000,67000
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,3073865,Enterobacter cloacae complex sp. EB5,Enterobacter cloacae complex sp. EB5,species,0.013664626439025752,abund,0.01,169000,169000
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,286,Pseudomonas,Pseudomonas,genus,0.010268683773705743,abund,0.01,127000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,544,Citrobacter,Citrobacter,genus,0.010834674217925744,abund,0.01,134000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,547,Enterobacter,Enterobacter,genus,0.013664626439025752,abund,0.01,169000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,561,Escherichia,Escherichia,genus,17.92014687756045,abund,17.92,221631000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,570,Klebsiella,Klebsiella,genus,0.11335971954371399,abund,0.11,1401999,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,590,Salmonella,Salmonella,genus,0.030886907098862944,abund,0.03,382000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,816,Bacteroides,Bacteroides,genus,20.53348647007969,abund,20.53,253952000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,838,Prevotella,Prevotella,genus,8.56990388326828,abund,8.57,105990000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,841,Roseburia,Roseburia,genus,1.435917756986144,abund,1.44,17759000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,848,Fusobacterium,Fusobacterium,genus,4.033490472844968,abund,4.03,49885000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1350,Enterococcus,Enterococcus,genus,0.004608779331505727,abund,0.0,57000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1386,Bacillus,Bacillus,genus,0.008813279774282881,abund,0.01,109000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1678,Bifidobacterium,Bifidobacterium,genus,0.14683409238621753,abund,0.15,1816000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2172,Methanobrevibacter,Methanobrevibacter,genus,0.044794100871125835,abund,0.04,554000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,4930,Saccharomyces,Saccharomyces,genus,0.27005829767068645,abund,0.27,3340000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,5475,Candida,Candida,genus,0.3052305609900723,abund,0.31,3775000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,29465,Veillonella,Veillonella,genus,18.289576926080624,abund,18.29,226200000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,216851,Faecalibacterium,Faecalibacterium,genus,6.725907015999516,abund,6.73,83184000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,239759,Alistipes,Alistipes,genus,0.0051747697757257285,abund,0.01,64000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,239934,Akkermansia,Akkermansia,genus,1.815535552646496,abund,1.82,22453999,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,375288,Parabacteroides,Parabacteroides,genus,0.023205608213020062,abund,0.02,287000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,447792,Phytobacter,Phytobacter,genus,0.008328145107808594,abund,0.01,103000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,909656,Phocaeicola,Phocaeicola,genus,0.014796607327465756,abund,0.01,183000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1392389,Intestinimonas,Intestinimonas,genus,0.004689635109251441,abund,0.0,58000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1870884,Clostridioides,Clostridioides,genus,1.7014481311030702,abund,1.7,21043000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2316020,Mediterraneibacter,Mediterraneibacter,genus,0.011238953106654317,abund,0.01,139000,0
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2742598,Limosilactobacillus,Limosilactobacillus,genus,1.2853642988236236,abund,1.29,15897000,0
