tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,40544,Sutterella,Sutterella,genus,0.7081509465640118,abund,0.71,73025000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,84111,Eggerthella,Eggerthella,genus,0.8081018003549646,abund,0.81,83331999,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,86331,Mogibacterium,Mogibacterium,genus,0.4216807361915712,abund,0.42,43484000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,102106,Collinsella,Collinsella,genus,0.5612647789829767,abund,0.56,57878000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,133925,Olsenella,Olsenella,genus,0.7679934592822113,abund,0.77,79196000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,162289,Peptoniphilus,Peptoniphilus,genus,0.38447190110815993,abund,0.38,39647000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,171003,Caloranaerobacter,Caloranaerobacter,genus,0.6085879781508285,abund,0.61,62758000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,189330,Dorea,Dorea,genus,1.293940391673115,abund,1.29,133432000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,191303,Turicibacter,Turicibacter,genus,1.9584143527756503,abund,1.96,201953000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,207244,Anaerostipes,Anaerostipes,genus,0.6608083526424027,abund,0.66,68143000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,216851,Faecalibacterium,Faecalibacterium,genus,5.58487450244929,abund,5.58,575916000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,239759,Alistipes,Alistipes,genus,3.126890082392686,abund,3.13,322447000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,244127,Anaerotruncus,Anaerotruncus,genus,0.8052507812500159,abund,0.81,83038000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,283168,Odoribacter,Odoribacter,genus,1.0173130188325126,abund,1.02,104906000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,375288,Parabacteroides,Parabacteroides,genus,6.599084360680632,abund,6.6,680502000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,397864,Barnesiella,Barnesiella,genus,0.7635423632949072,abund,0.76,78737000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,416916,Aggregatibacter,Aggregatibacter,genus,0.5624575563390517,abund,0.56,58001000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,459786,Oscillibacter,Oscillibacter,genus,0.030401276514593314,abund,0.03,3135000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,572511,Blautia,Blautia,genus,4.02654482755644,abund,4.03,415220000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,577309,Paraprevotella,Paraprevotella,genus,0.9460663909050111,abund,0.95,97559000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,644652,Gordonibacter,Gordonibacter,genus,0.7674794983076424,abund,0.77,79143000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,909656,Phocaeicola,Phocaeicola,genus,2.4536884820993583,abund,2.45,253026000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,946234,Flavonifractor,Flavonifractor,genus,0.9971036854173889,abund,1.0,102822000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,1348911,Coprobacter,Coprobacter,genus,0.7935848368649902,abund,0.79,81835000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,1392389,Intestinimonas,Intestinimonas,genus,0.7599252417191676,abund,0.76,78364000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,1505657,Intestinibacter,Intestinibacter,genus,0.6909090104737576,abund,0.69,71247000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,1506553,Lachnoclostridium,Lachnoclostridium,genus,0.02739507998483241,abund,0.03,2824999,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,1649459,Hungatella,Hungatella,genus,1.7387299672691519,abund,1.74,179298999,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,1686313,Fenollaria,Fenollaria,genus,0.3791965280861698,abund,0.38,39103000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,1766253,Agathobacter,Agathobacter,genus,0.7956794702707803,abund,0.8,82051000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,1843210,Anaerocolumna,Anaerocolumna,genus,1.4034625661406803,abund,1.4,144726000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,1905344,Ruthenibacterium,Ruthenibacterium,genus,1.091565833592398,abund,1.09,112563000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,1918598,Turicimonas,Turicimonas,genus,0.688969535098026,abund,0.69,71047000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2172004,Lawsonibacter,Lawsonibacter,genus,0.7384746440635758,abund,0.74,76152000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2316020,Mediterraneibacter,Mediterraneibacter,genus,1.3798009665567543,abund,1.38,142286000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2529408,Schaalia,Schaalia,genus,0.5682081008280959,abund,0.57,58594000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2569097,Anaerobutyricum,Anaerobutyricum,genus,0.8962606535588459,abund,0.9,92422999,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2591381,Dysosmobacter,Dysosmobacter,genus,0.6494042374331006,abund,0.65,66967000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2678885,Faecalibacillus,Faecalibacillus,genus,0.658558561206554,abund,0.66,67911000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.6928581832263678,abund,0.69,71448000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2767842,Lactiplantibacillus,Lactiplantibacillus,genus,0.7666067343885631,abund,0.77,79053000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2767886,Levilactobacillus,Levilactobacillus,genus,0.5818426127194893,abund,0.58,60000000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2892396,Vescimonas,Vescimonas,genus,0.582705669564313,abund,0.58,60088999,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2892397,Pusillibacter,Pusillibacter,genus,0.6653758171522506,abund,0.67,68614000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2944193,Simiaoa,Simiaoa,genus,0.825702549087106,abund,0.83,85147000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,2944198,Wansuia,Wansuia,genus,0.9209695795430437,abund,0.92,94971000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,3059504,Allocoprobacillus,Allocoprobacillus,genus,0.6856045453211316,abund,0.69,70700000,0
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,0,3342669,Eshraghiella,Eshraghiella,genus,0.557259762332091,abund,0.56,57465000,0
