tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2763667,2763667,Wansuia hejianensis,Wansuia hejianensis,species,0.00025,abund,0.00025,2763667,1||1239|186801|3085636|186803|2944198|2763667,1,0,0,1,0.0002950216628506598,0.8473954
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2781952,2781952,Citrobacter sp. BDA59-3,Citrobacter sp. BDA59-3,species,0.0002,abund,0.0002,2781952,1||1224|1236|91347|543|544|2781952,1,0,0,1,0.00023601733028052782,0.8473954
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2857061,2857061,Escherichia sp. TC-EC600-tetX4,Escherichia sp. TC-EC600-tetX4,species,0.00021,abund,0.00021,2857061,1||1224|1236|91347|543|561|2857061,1,0,0,1,0.00024781819679455425,0.8473954
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2929495,2929495,Faecalibacterium sp. I4-3-84,Faecalibacterium sp. I4-3-84,species,0.00036,abund,0.00036,2929495,1||1239|186801|186802|216572|216851|2929495,1,0,0,1,0.00042483119450495015,0.8473954
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3037987,3037987,Akkermansia sp. BCRC 18949,Akkermansia sp. BCRC 18949,species,0.00517,abund,0.00517,3037987,1||74201|203494|48461|1647988|239934|3037987,14,0,0,14,0.006101047987751644,0.8473954
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3055805,3055805,Cellulosilyticum sp. ST5,Cellulosilyticum sp. ST5,species,0.0005,abund,0.0005,3055805,1||1239|186801|3085636|3018741|698776|3055805,2,0,0,2,0.0005900433257013196,0.8473954
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3141185,3141185,Faecalibacterium sp. i25-0019-C1,Faecalibacterium sp. i25-0019-C1,species,0.00036,abund,0.00036,3141185,1||1239|186801|186802|216572|216851|3141185,1,0,0,1,0.00042483119450495015,0.8473954
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3238625,3238625,Streptomyces sp. R11,Streptomyces sp. R11,species,0.00012,abund,0.00012,3238625,1||201174|1760|85011|2062|1883|3238625,1,0,0,1,0.0001416103981683167,0.8473954
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,194,194,Campylobacter,Campylobacter,genus,0.00241,abund,0.00241,194,1||29547|3031852|213849|72294|194,0,0,4,4,0.002844009836733774,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,286,286,Pseudomonas,Pseudomonas,genus,0.00099,abund,0.00099,286,1||1224|1236|72274|135621|286,0,0,6,6,0.0011682861984922972,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,544,544,Citrobacter,Citrobacter,genus,0.00265,abund,0.00265,544,1||1224|1236|91347|543|544,0,0,13,13,0.0031272307333379675,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,547,547,Enterobacter,Enterobacter,genus,0.00525,abund,0.00525,547,1||1224|1236|91347|543|547,0,0,25,25,0.006195457113216728,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,561,561,Escherichia,Escherichia,genus,10.83418,abund,10.83418,561,1||1224|1236|91347|543|561,0,0,52096,52096,12.78527572321341,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,570,570,Klebsiella,Klebsiella,genus,0.03404,abund,0.03404,570,1||1224|1236|91347|543|570,0,0,178,178,0.040170163835028076,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,581,581,Morganella,Morganella,genus,0.00045,abund,0.00045,581,1||1224|1236|91347|1903414|581,0,0,2,2,0.0005310391811328624,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,590,590,Salmonella,Salmonella,genus,0.01251,abund,0.01251,590,1||1224|1236|91347|543|590,0,0,59,59,0.014762889235493576,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,620,620,Shigella,Shigella,genus,0.00478,abund,0.00478,620,1||1224|1236|91347|543|620,0,0,23,23,0.005640816190700183,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,816,816,Bacteroides,Bacteroides,genus,11.97417,abund,11.97417,816,1||976|200643|171549|815|816,0,0,58823,58823,14.130563181212638,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,838,838,Prevotella,Prevotella,genus,9.08062,abund,9.08062,838,1||976|200643|171549|171552|838,0,0,23929,23929,10.715922242174873,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,841,841,Roseburia,Roseburia,genus,1.40224,abund,1.40224,841,1||1239|186801|3085636|186803|841,0,0,4703,4703,1.6547652918927664,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,848,848,Fusobacterium,Fusobacterium,genus,6.64201,abund,6.64201,848,1||32066|203490|203491|203492|848,0,0,13584,13584,7.838150114391741,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1279,1279,Staphylococcus,Staphylococcus,genus,0.00037,abund,0.00037,1279,1||1239|91061|1385|90964|1279,0,0,1,1,0.00043663221559813126,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1350,1350,Enterococcus,Enterococcus,genus,0.00739,abund,0.00739,1350,1||1239|91061|186826|81852|1350,0,0,20,20,0.008720843441270784,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1386,1386,Bacillus,Bacillus,genus,0.00026,abund,0.00026,1386,1||1239|91061|1385|186817|1386,0,0,1,1,0.000306822637987876,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1485,1485,Clostridium,Clostridium,genus,0.00453,abund,0.00453,1485,1||1239|186801|186802|31979|1485,0,0,14,14,0.005345794423404148,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1637,1637,Listeria,Listeria,genus,0.00035,abund,0.00035,1637,1||1239|91061|1385|186820|1637,0,0,1,1,0.00041303047421444847,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1654,1654,Actinomyces,Actinomyces,genus,0.00207,abund,0.00207,1654,1||201174|1760|2037|2049|1654,0,0,6,6,0.002442780233211167,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1678,1678,Bifidobacterium,Bifidobacterium,genus,0.23575,abund,0.23575,1678,1||201174|1760|85004|31953|1678,0,0,491,491,0.2782055265601607,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1883,1883,Streptomyces,Streptomyces,genus,0.00012,abund,0.00012,1883,1||201174|1760|85011|2062|1883,0,0,1,1,0.00014161044830209664,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2172,2172,Methanobrevibacter,Methanobrevibacter,genus,0.07517,abund,0.07517,2172,1||28890|183925|2158|2159|2172,0,0,120,120,0.08870714499057171,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,4930,4930,Saccharomyces,Saccharomyces,genus,0.0741,abund,0.0741,4930,1||4890|4891|4892|4893|4930,0,0,761,761,0.08744445182654467,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,5052,5052,Aspergillus,Aspergillus,genus,3e-05,abund,3e-05,5052,1||4890|147545|5042|1131492|5052,0,0,1,1,3.540261207552416e-05,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,5475,5475,Candida,Candida,genus,0.00023,abund,0.00023,5475,1||4890|3239874|2916678|766764|5475,0,0,3,3,0.0002714200259123519,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,29465,29465,Veillonella,Veillonella,genus,23.79457,abund,23.79457,29465,1||1239|909932|1843489|31977|29465,0,0,48347,48347,28.079664373796827,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,35832,35832,Bilophila,Bilophila,genus,0.00024,abund,0.00024,35832,1||200940|3031449|213115|194924|35832,0,0,1,1,0.0002832208966041933,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,40544,40544,Sutterella,Sutterella,genus,0.00185,abund,0.00185,40544,1||1224|28216|80840|995019|40544,0,0,5,5,0.0021831610779906563,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,84111,84111,Eggerthella,Eggerthella,genus,0.00063,abund,0.00063,84111,1||201174|84998|1643822|1643826|84111,0,0,2,2,0.0007434548535860074,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,133925,133925,Olsenella,Olsenella,genus,0.00048,abund,0.00048,133925,1||201174|84998|84999|1643824|133925,0,0,1,1,0.0005664417932083866,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,189330,189330,Dorea,Dorea,genus,0.00068,abund,0.00068,189330,1||1239|186801|3085636|186803|189330,0,0,2,2,0.0008024592070452144,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,216851,216851,Faecalibacterium,Faecalibacterium,genus,10.14464,abund,10.14464,216851,1||1239|186801|186802|216572|216851,0,0,28656,28656,11.971558485528181,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,239759,239759,Alistipes,Alistipes,genus,0.01644,abund,0.01644,239759,1||976|200643|171549|171550|239759,0,0,53,53,0.019400631417387237,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,239934,239934,Akkermansia,Akkermansia,genus,1.97605,abund,1.97605,239934,1||74201|203494|48461|1647988|239934,0,0,5119,5119,2.3319110530613174,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,283168,283168,Odoribacter,Odoribacter,genus,0.0007,abund,0.0007,283168,1||976|200643|171549|1853231|283168,0,0,3,3,0.0008260609484288969,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,290174,290174,Aquimarina,Aquimarina,genus,0.00018,abund,0.00018,290174,1||976|117743|200644|49546|290174,0,0,1,1,0.00021241567245314498,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,375288,375288,Parabacteroides,Parabacteroides,genus,0.0296,abund,0.0296,375288,1||976|200643|171549|2005525|375288,0,0,138,138,0.0349305772478505,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,447792,447792,Phytobacter,Phytobacter,genus,0.00418,abund,0.00418,447792,1||1224|1236|91347|543|447792,0,0,22,22,0.004932763949189699,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,572511,572511,Blautia,Blautia,genus,0.00103,abund,0.00103,572511,1||1239|186801|3085636|186803|572511,0,0,4,4,0.0012154896812596628,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,698776,698776,Cellulosilyticum,Cellulosilyticum,genus,0.00099,abund,0.00099,698776,1||1239|186801|3085636|3018741|698776,0,0,4,4,0.0011682861984922972,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,909656,909656,Phocaeicola,Phocaeicola,genus,0.01499,abund,0.01499,909656,1||976|200643|171549|815|909656,0,0,73,73,0.017689505167070237,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,946234,946234,Flavonifractor,Flavonifractor,genus,0.00024,abund,0.00024,946234,1||1239|186801|186802|216572|946234,0,0,1,1,0.0002832208966041933,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1172191,1172191,Catenovulum,Catenovulum,genus,0.00023,abund,0.00023,1172191,1||1224|1236|135622|72275|1172191,0,0,1,1,0.0002714200259123519,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1322061,1322061,Rhizoctonia,Rhizoctonia,genus,3e-05,abund,3e-05,1322061,1||5204|155619|36064|5250|1322061,0,0,1,1,3.540261207552416e-05,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1348911,1348911,Coprobacter,Coprobacter,genus,0.00031,abund,0.00031,1348911,1||976|200643|171549|2005519|1348911,0,0,1,1,0.000365826991447083,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1392389,1392389,Intestinimonas,Intestinimonas,genus,0.002,abund,0.002,1392389,1||1239|186801|186802||1392389,0,0,6,6,0.0023601741383682774,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1505657,1505657,Intestinibacter,Intestinibacter,genus,0.00213,abund,0.00213,1505657,1||1239|186801|3082720|186804|1505657,0,0,6,6,0.002513585457362215,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1649459,1649459,Hungatella,Hungatella,genus,0.00015,abund,0.00015,1649459,1||1239|186801|3085636|186803|1649459,0,0,1,1,0.00017701306037762077,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1766253,1766253,Agathobacter,Agathobacter,genus,0.0013,abund,0.0013,1766253,1||1239|186801|3085636|186803|1766253,0,0,4,4,0.0015341131899393803,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1870884,1870884,Clostridioides,Clostridioides,genus,1.50122,abund,1.50122,1870884,1||1239|186801|3082720|186804|1870884,0,0,5053,5053,1.7715703100006128,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1905344,1905344,Ruthenibacterium,Ruthenibacterium,genus,0.00027,abund,0.00027,1905344,1||1239|186801|186802|216572|1905344,0,0,1,1,0.0003186235086797174,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1906945,1906945,Parageobacillus,Parageobacillus,genus,0.00033,abund,0.00033,1906945,1||1239|91061|1385|3120669|1906945,0,0,1,1,0.0003894287328307658,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1918536,1918536,Longicatena,Longicatena,genus,0.00034,abund,0.00034,1918536,1||1239|526524|526525|128827|1918536,0,0,1,1,0.0004012296035226072,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2172004,2172004,Lawsonibacter,Lawsonibacter,genus,0.00095,abund,0.00095,2172004,1||1239|186801|186802|216572|2172004,0,0,3,3,0.0011210827157249316,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2316020,2316020,Mediterraneibacter,Mediterraneibacter,genus,0.00747,abund,0.00747,2316020,1||1239|186801|3085636|186803|2316020,0,0,24,24,0.008815250406805515,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2719313,2719313,Enterocloster,Enterocloster,genus,0.00084,abund,0.00084,2719313,1||1239|186801|3085636|186803|2719313,0,0,5,5,0.0009912731381146766,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2742598,2742598,Limosilactobacillus,Limosilactobacillus,genus,6.83528,abund,6.83528,2742598,1||1239|91061|186826|33958|2742598,0,0,12742,12742,8.066225542252958,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2749267,2749267,Amedibacterium,Amedibacterium,genus,0.00041,abund,0.00041,2749267,1||1239|526524|526525|128827|2749267,0,0,1,1,0.00048383569836549684,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2759736,2759736,Lacticaseibacillus,Lacticaseibacillus,genus,0.00109,abund,0.00109,2759736,1||1239|91061|186826|33958|2759736,0,0,3,3,0.0012862949054107111,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2888809,2888809,Novisyntrophococcus,Novisyntrophococcus,genus,0.00025,abund,0.00025,2888809,1||1239|186801|3085636|186803|2888809,0,0,1,1,0.00029502176729603467,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2941495,2941495,Otoolea,Otoolea,genus,0.00021,abund,0.00021,2941495,1||1239|186801|3085636|186803|2941495,0,0,1,1,0.00024781828452866914,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2944198,2944198,Wansuia,Wansuia,genus,0.00025,abund,0.00025,2944198,1||1239|186801|3085636|186803|2944198,0,0,1,1,0.00029502176729603467,0.8473951
Ganon2,default,Ganon2_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3025755,3025755,Thomasclavelia,Thomasclavelia,genus,0.00029,abund,0.00029,3025755,1||1239|526524|526525|2810280|3025755,0,0,1,1,0.0003422252500634002,0.8473951
