taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
194	194	Campylobacter	Campylobacter	genus	0.04704273898	abund	0.0004704273898	6638245	317297	38724	0.04704275399345511	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
209	209	Helicobacter	Helicobacter	genus	0.10826135444	abund	0.0010826135444	3274938	118345	10826	0.10826138899107038	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
222	222	Achromobacter	Achromobacter	genus	8.415060000000001e-204	abund	8.415060000000001e-206	3559180	4283	1249	8.415062685624358e-204	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
226	226	Alteromonas	Alteromonas	genus	0.00584316	abund	5.84316e-05	6501773	13973	8811	0.005843161864815321	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
234	234	Brucella	Brucella	genus	0.6479861111243344	abund	0.0064798611112433435	7061239	173101	49036	0.6479863179258643	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
237	237	Flavobacterium	Flavobacterium	genus	2.372089e-05	abund	2.3720890000000002e-07	3664044	9598	3985	2.3720897570403527e-05	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
262	262	Francisella	Francisella	genus	0.008703629000000001	abund	8.703629e-05	4628354	1029497	15329	0.008703631777719711	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
265	265	Paracoccus	Paracoccus	genus	0.0029954753800000003	abund	2.99547538e-05	23818239	87788	9404	0.0029954763359910015	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
270	270	Thermus	Thermus	genus	0.05402110000000001	abund	0.0005402110000000001	3672245	146608	89625	0.05402111724056418	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
279	279	Xanthobacter	Xanthobacter	genus	0.0	abund	0.0	0	682	333	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
283	283	Comamonas	Comamonas	genus	0.00270784881	abund	2.70784881e-05	1553374	48453	8750	0.0027078496741964183	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
286	286	Pseudomonas	Pseudomonas	genus	0.11076736029200009	abund	0.0011076736029200008	6009714	980043	89181	0.1107673956428497	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
338	338	Xanthomonas	Xanthomonas	genus	0.0006083428730016228	abund	6.083428730016228e-06	24303767	195171	23948	0.0006083430671512114	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
352	352	Azotobacter	Azotobacter	genus	0.0	abund	0.0	5041647	852	158	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
357	357	Agrobacterium	Agrobacterium	genus	0.00378795877	abund	3.78795877e-05	16283238	64946	15889	0.003787959978908116	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
374	374	Bradyrhizobium	Bradyrhizobium	genus	8.725699999999999e-57	abund	8.7257e-59	8563390	11825	3807	8.725702784763558e-57	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
379	379	Rhizobium	Rhizobium	genus	0.00202357226	abund	2.02357226e-05	5722865	42986	9696	0.0020235729058129762	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
404	404	Methylobacillus	Methylobacillus	genus	0.0	abund	0.0	4142461	53	29	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
407	407	Methylobacterium	Methylobacterium	genus	0.0007536990000002395	abund	7.5369900000023956e-06	4098002	76825	2260	0.0007536992405395098	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
413	413	Methylococcus	Methylococcus	genus	0.0	abund	0.0	2071196	889	205	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
416	416	Methylomonas	Methylomonas	genus	0.000640173	abund	6.40173e-06	1035572	7993	1554	0.0006401732043080145	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
425	425	Methylosinus	Methylosinus	genus	1.0663999999999999e-34	abund	1.0664e-36	5897155	682	308	1.0664003403362319e-34	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
429	429	Methylobacter	Methylobacter	genus	3.36131e-05	abund	3.36131e-07	0	263	111	3.361311072745292e-05	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
434	434	Acetobacter	Acetobacter	genus	0.00828939035	abund	8.28939035e-05	6986888	151424	30941	0.008289392995517515	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
441	441	Gluconobacter	Gluconobacter	genus	0.000435688	abund	4.35688e-06	11883942	22080	3308	0.0004356881390476484	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
445	445	Legionella	Legionella	genus	0.0023451876999999997	abund	2.3451877e-05	9575041	13543	4664	0.002345188448454937	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
461	461	Fluoribacter	Fluoribacter	genus	0.0	abund	0.0	7055364	335	179	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
469	469	Acinetobacter	Acinetobacter	genus	0.6126790123499999	abund	0.006126790123499999	6017296	625557	156718	0.6126792078834457	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
475	475	Moraxella	Moraxella	genus	0.00174803	abund	1.74803e-05	1035572	429672	421144	0.0017480305578750411	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
482	482	Neisseria	Neisseria	genus	0.16506899730000002	abund	0.0016506899730000001	1755348	254293	32519	0.16506904998094576	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
497	497	Psychrobacter	Psychrobacter	genus	9.395107e-06	abund	9.395107000000001e-08	3710440	5899	1142	9.395109998401459e-06	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
499	499	Thermomicrobium	Thermomicrobium	genus	0.0	abund	0.0	8653902	385	216	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
507	507	Alcaligenes	Alcaligenes	genus	4.29483e-05	abund	4.29483e-07	1035531	3421	620	4.294831370673536e-05	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
517	517	Bordetella	Bordetella	genus	0.0010868375000000002	abund	1.0868375e-05	2349188	12262	4017	0.0010868378468587583	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
522	522	Acidiphilium	Acidiphilium	genus	0.00353168167	abund	3.53168167e-05	7230484	14934	8750	0.00353168279711856	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
528	528	Ochrobactrum	Ochrobactrum	genus	0.0	abund	0.0	0	377	111	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
532	532	Beijerinckia	Beijerinckia	genus	0.0	abund	0.0	2209941	27	10	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
535	535	Chromobacterium	Chromobacterium	genus	0.364185	abund	0.00364185	1035563	45582	8882	0.3641851162278231	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
538	538	Eikenella	Eikenella	genus	0.0	abund	0.0	0	481	152	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
541	541	Zymomonas	Zymomonas	genus	0.000293186	abund	2.93186e-06	14230655	2406	849	0.00029318609356884714	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
544	544	Citrobacter	Citrobacter	genus	11.25853224688	abund	0.1125853224688	4584307	156502	47651	11.258535839984317	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
547	547	Enterobacter	Enterobacter	genus	0.018462373342001955	abund	0.00018462373342001957	39650554	461847	106297	0.018462379234176166	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
551	551	Erwinia	Erwinia	genus	2.36965e-06	abund	2.36965e-08	5671472	10807	3038	2.369650756261958e-06	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
561	561	Escherichia	Escherichia	genus	0.80327999395	abund	0.0080327999395	10786223	2029237	404156	0.8032802503127968	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
568	568	Hafnia	Hafnia	genus	1.99716e-05	abund	1.99716e-07	1035572	1515	244	1.9971606373836358e-05	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
570	570	Klebsiella	Klebsiella	genus	0.180553893076	abund	0.00180553893076	2775578	1345776	261132	0.18055395069887292	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
579	579	Kluyvera	Kluyvera	genus	2.1278999999999998e-48	abund	2.1278999999999999e-50	0	855	369	2.1279006791086534e-48	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
581	581	Morganella	Morganella	genus	1.96197e-06	abund	1.96197e-08	31823894	3515	1336	1.9619706261529233e-06	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
583	583	Proteus	Proteus	genus	0.00108155262	abund	1.0815526200000001e-05	19685525	22571	4114	0.001081552965172115	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
586	586	Providencia	Providencia	genus	0.521419546	abund	0.0052141954599999995	5141375	288446	27367	0.521419712408443	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
590	590	Salmonella	Salmonella	genus	0.04079128105000001	abund	0.0004079128105000001	15633408	1821379	215944	0.04079129406833355	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
613	613	Serratia	Serratia	genus	0.0021045158	abund	2.1045157999999998e-05	18367317	120601	20876	0.002104516471645703	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
620	620	Shigella	Shigella	genus	0.019116764970000272	abund	0.0001911676497000027	9335870	170297	16842	0.019116771071020302	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
626	626	Xenorhabdus	Xenorhabdus	genus	0.0	abund	0.0	3643829	1153	348	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
629	629	Yersinia	Yersinia	genus	0.005610412570000007	abund	5.610412570000007e-05	8219711	161482	30988	0.005610414360535147	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
635	635	Edwardsiella	Edwardsiella	genus	0.0005937669999999999	abund	5.9376699999999995e-06	9328585	17456	3572	0.0005937671894977714	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
637	637	Arsenophonus	Arsenophonus	genus	5.4853799999999995e-31	abund	5.48538e-33	0	1308	434	5.48538175063162e-31	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
642	642	Aeromonas	Aeromonas	genus	0.21654740608	abund	0.0021654740608	7407571	160180	44079	0.21654747519002274	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
657	657	Photobacterium	Photobacterium	genus	5.357404e-05	abund	5.357404e-07	55542021	12542	3182	5.35740570978872e-05	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
662	662	Vibrio	Vibrio	genus	0.08277187602038308	abund	0.0008277187602038308	11904312	864846	101580	0.08277190243661377	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
702	702	Plesiomonas	Plesiomonas	genus	0.0	abund	0.0	0	209	46	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
713	713	Actinobacillus	Actinobacillus	genus	0.00175149	abund	1.75149e-05	3757946	7000	2570	0.0017514905589792826	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
724	724	Haemophilus	Haemophilus	genus	0.00029357499999999997	abund	2.93575e-06	2041974	7519	1868	0.00029357509369299446	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
745	745	Pasteurella	Pasteurella	genus	9.044090000000002e-16	abund	9.044090000000001e-18	5334695	7965	1975	9.04409288637614e-16	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
768	768	Anaplasma	Anaplasma	genus	0.0	abund	0.0	1348122	180	84	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
773	773	Bartonella	Bartonella	genus	6.1785100006192515e-06	abund	6.178510000619251e-08	4081485	8039	1844	6.178511972459849e-06	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
776	776	Coxiella	Coxiella	genus	1.4327799999999999e-05	abund	1.43278e-07	4875319	2863	779	1.4327804572645783e-05	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
780	780	Rickettsia	Rickettsia	genus	0.0	abund	0.0	2632989	4790	1356	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
801	801	Symbiopectobacterium	Symbiopectobacterium	genus	0.0	abund	0.0	1035545	88	67	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
810	810	Chlamydia	Chlamydia	genus	9.857078e-05	abund	9.857078e-07	2380536	15731	5575	9.857081145837196e-05	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
816	816	Bacteroides	Bacteroides	genus	19.1034628251	abund	0.19103462825099998	1318067	3410195	555222	19.103468921874715	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
830	830	Butyrivibrio	Butyrivibrio	genus	0.0	abund	0.0	4631906	1811	820	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
832	832	Fibrobacter	Fibrobacter	genus	0.0	abund	0.0	2071102	133	0	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
836	836	Porphyromonas	Porphyromonas	genus	0.0008778890000000001	abund	8.778890000000001e-06	1331446	5434	4010	0.0008778892801738883	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
838	838	Prevotella	Prevotella	genus	0.0027447512099999997	abund	2.7447512099999995e-05	6673339	32898	10984	0.0027447520859736354	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
841	841	Roseburia	Roseburia	genus	0.19168076483000002	abund	0.0019168076483	2909580	111006	16642	0.19168082600395842	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
843	843	Wolinella	Wolinella	genus	0.0	abund	0.0	1035568	23	0	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
846	846	Oxalobacter	Oxalobacter	genus	0.179713	abund	0.00179713	1035559	13196	966	0.17971305735450607	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
848	848	Fusobacterium	Fusobacterium	genus	0.025929955557999998	abund	0.00025929955558	8433562	31203	11077	0.025929963833415764	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
862	862	Syntrophomonas	Syntrophomonas	genus	0.0	abund	0.0	2891974	84	69	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
864	864	Pectinatus	Pectinatus	genus	0.0	abund	0.0	0	155	99	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
869	869	Dichelobacter	Dichelobacter	genus	0.0	abund	0.0	1035569	90	3	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
872	872	Desulfovibrio	Desulfovibrio	genus	0.16758395938	abund	0.0016758395938	0	426923	418116	0.16758401286358335	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
890	890	Desulfuromonas	Desulfuromonas	genus	0.0	abund	0.0	0	719	373	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
893	893	Desulfobulbus	Desulfobulbus	genus	0.0	abund	0.0	1035565	304	235	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
896	896	Desulfococcus	Desulfococcus	genus	1.59146e-05	abund	1.59146e-07	2071094	154	0	1.5914605079065076e-05	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
898	898	Desulfomicrobium	Desulfomicrobium	genus	0.0	abund	0.0	1035560	873	525	0.0	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
904	904	Acidaminococcus	Acidaminococcus	genus	2.7048399999999997e-05	abund	2.70484e-07	1553329	1767	600	2.7048408632361715e-05	0.999999680855098	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	unified	Centrifuge_unified
