taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	target	lineage	num_unique	num_shared	num_children	num_cumulative	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
2172	2172	Methanobrevibacter	Methanobrevibacter	genus	2.40312	abund	2.40312	2172	1||28890|183925|2158|2159|2172	0	0	25254	25254	3.6648390662401455	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
28050	28050	Lachnospira	Lachnospira	genus	0.0544	abund	0.0544	28050	1||1239|186801|3085636|186803|28050	0	0	1014	1014	0.08296183511579276	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
28250	28250	Ornithobacterium	Ornithobacterium	genus	7e-05	abund	7e-05	28250	1||976|117743|200644|2762318|28250	0	0	1	1	0.00010675236136223333	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
29465	29465	Veillonella	Veillonella	genus	0.00931	abund	0.00931	29465	1||1239|909932|1843489|31977|29465	0	0	122	122	0.014198064061177035	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
32207	32207	Rothia	Rothia	genus	0.01601	abund	0.01601	32207	1||201174|1760|85006|1268|32207	0	0	226	226	0.02441579007727651	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
33024	33024	Phascolarctobacterium	Phascolarctobacterium	genus	0.0002	abund	0.0002	33024	1||1239|909932|1843488|909930|33024	0	0	3	3	0.00030500674674923816	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
33042	33042	Coprococcus	Coprococcus	genus	0.00146	abund	0.00146	33042	1||1239|186801|3085636|186803|33042	0	0	30	30	0.0022265492512694384	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
34037	34037	Rahnella	Rahnella	genus	3e-05	abund	3e-05	34037	1||1224|1236|91347|1903411|34037	0	0	1	1	4.5751012012385725e-05	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
47670	47670	Lautropia	Lautropia	genus	0.00015	abund	0.00015	47670	1||1224|28216|80840|119060|47670	0	0	3	3	0.0002287550600619286	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
57495	57495	Dermacoccus	Dermacoccus	genus	5e-05	abund	5e-05	57495	1||201174|1760|85006|145357|57495	0	0	1	1	7.625168668730954e-05	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
61170	61170	Holdemania	Holdemania	genus	0.00185	abund	0.00185	61170	1||1239|526524|526525|128827|61170	0	0	47	47	0.0028213124074304525	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
83654	83654	Leclercia	Leclercia	genus	0.00013	abund	0.00013	83654	1||1224|1236|91347|543|83654	0	0	4	4	0.00019825438538700478	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
84111	84111	Eggerthella	Eggerthella	genus	0.01006	abund	0.01006	84111	1||201174|84998|1643822|1643826|84111	0	0	210	210	0.015341839361486679	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
86331	86331	Mogibacterium	Mogibacterium	genus	0.00617	abund	0.00617	86331	1||1239|186801|3082720|543314|86331	0	0	129	129	0.009409458137213996	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
102106	102106	Collinsella	Collinsella	genus	0.11799	abund	0.11799	102106	1||201174|84998|84999|84107|102106	0	0	1641	1641	0.17993873024471302	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
117563	117563	Granulicatella	Granulicatella	genus	9e-05	abund	9e-05	117563	1||1239|91061|186826|186828|117563	0	0	1	1	0.00013725303603715717	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
133925	133925	Olsenella	Olsenella	genus	0.00015	abund	0.00015	133925	1||201174|84998|84999|1643824|133925	0	0	2	2	0.0002287550600619286	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
150022	150022	Finegoldia	Finegoldia	genus	0.00197	abund	0.00197	150022	1||1239|1737404|1737405|1570339|150022	0	0	23	23	0.0030043164554799957	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
155493	155493	Gallibacterium	Gallibacterium	genus	6e-05	abund	6e-05	155493	1||1224|1236|135625|712|155493	0	0	1	1	9.150202402477145e-05	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
162289	162289	Peptoniphilus	Peptoniphilus	genus	8e-05	abund	8e-05	162289	1||1239|1737404|1737405|1570339|162289	0	0	1	1	0.00012200269869969526	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
165779	165779	Anaerococcus	Anaerococcus	genus	0.00041	abund	0.00041	165779	1||1239|1737404|1737405|1570339|165779	0	0	5	5	0.0006252638308359382	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
189330	189330	Dorea	Dorea	genus	0.00098	abund	0.00098	189330	1||1239|186801|3085636|186803|189330	0	0	19	19	0.001494533059071267	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
191303	191303	Turicibacter	Turicibacter	genus	0.00168	abund	0.00168	191303	1||1239|526524|526525|2810281|191303	0	0	28	28	0.0025620566726936005	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
207244	207244	Anaerostipes	Anaerostipes	genus	0.0073	abund	0.0073	207244	1||1239|186801|3085636|186803|207244	0	0	142	142	0.011132746256347192	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
216851	216851	Faecalibacterium	Faecalibacterium	genus	0.12993	abund	0.12993	216851	1||1239|186801|186802|216572|216851	0	0	2400	2400	0.19814763302564253	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
239759	239759	Alistipes	Alistipes	genus	4.18227	abund	4.18227	239759	1||976|200643|171549|171550|239759	0	0	83043	83043	6.378102833634681	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
239934	239934	Akkermansia	Akkermansia	genus	33.24612	abund	33.24612	239934	1||74201|203494|48461|1647988|239934	0	0	566708	566708	50.7014545161739	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
244127	244127	Anaerotruncus	Anaerotruncus	genus	0.02753	abund	0.02753	244127	1||1239|186801|186802|216572|244127	0	0	593	593	0.04198417869003263	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
264995	264995	Anaerofustis	Anaerofustis	genus	0.01852	abund	0.01852	264995	1||1239|186801|186802|186806|264995	0	0	260	260	0.02824362474897945	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
283168	283168	Odoribacter	Odoribacter	genus	0.15372	abund	0.15372	283168	1||976|200643|171549|1853231|283168	0	0	4341	4341	0.23442818555146444	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
292632	292632	Subdoligranulum	Subdoligranulum	genus	0.00407	abund	0.00407	292632	1||1239|186801|186802|216572|292632	0	0	84	84	0.006206887296346996	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
375288	375288	Parabacteroides	Parabacteroides	genus	2.7367	abund	2.7367	375288	1||976|200643|171549|2005525|375288	0	0	81635	81635	4.1735598191432	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
397864	397864	Barnesiella	Barnesiella	genus	0.11716	abund	0.11716	397864	1||976|200643|171549|2005519|397864	0	0	2454	2454	0.1786729522457037	0.6557232	DYN_0004_D10	DYN_0004_D10	pacbio	ganon2	unified	ganon2_unified
