taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	lineage_raw	query_name	query_md5	query_filename	fraction_raw	f_weighted_raw	bp_match_at_rank	query_ani_at_rank	total_weighted_hashes	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
	1924105	Neglectibacter	Neglectibacter	genus	0.23819096415393	abund_weighted	0.0023819096415393	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Neglectibacter		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0042409593507821	0.0023819096415393	3539000	0.8384295650616206	13821683	0.2912614401861695	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	2048137	Agathobaculum	Agathobaculum	genus	0.09633414396785	abund_weighted	0.0009633414396785	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0040863722481398	0.0009633414396785	3410000	0.8374258923730359	13821683	0.11779800972233831	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	872	Desulfovibrio	Desulfovibrio	genus	4.33091975846935	abund_weighted	0.0433091975846935	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0037855864902855	0.0433091975846935	3159000	0.8353630540822446	13821683	5.295876485756723	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	644652	Gordonibacter	Gordonibacter	genus	0.056729705058340005	abund_weighted	0.0005672970505834	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0036190158913144	0.0005672970505834	3020000	0.8341513452364795	13821683	0.06936944755784563	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	2316020	Mediterraneibacter	Mediterraneibacter	genus	0.06892069511361	abund_weighted	0.0006892069511361	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0035339330673796	0.0006892069511361	2949000	0.8335114280528638	13821683	0.08427666846526233	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	838	Prevotella	Prevotella	genus	0.10275883190200999	abund_weighted	0.0010275883190201	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0035003792776588	0.0010275883190201	2921000	0.8332549582369033	13821683	0.12565415937560914	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	1918536	Longicatena	Longicatena	genus	0.10973338051522999	abund_weighted	0.0010973338051523	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Longicatena		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0033841393632689	0.0010973338051523	2824000	0.832347696399881	13821683	0.13418268219741575	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	239934	Akkermansia	Akkermansia	genus	27.87025284836875	abund_weighted	0.2787025284836875	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0031540562337548	0.2787025284836875	2632000	0.8304593302464589	13821683	34.079924113841074	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	28050	Lachnospira	Lachnospira	genus	0.16938602918327	abund_weighted	0.0016938602918327	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospira		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0030462047667951	0.0016938602918327	2542000	0.8295277873226536	13821683	0.20712632396690245	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
	2840567	Candidatus Pullichristensenella	Candidatus Pullichristensenella	genus	0.02702275837175	abund_weighted	0.0002702275837175	Bacteria;Firmicutes;Clostridia;;;Candidatus Pullichristensenella		10607401	/home/eh58/Research/bakeoff/data/bakeoff/dataset/DYN/pacbio/DYN_0004_D10.fastq	0.0029910806836824	0.0002702275837175	2496000	0.8290392665160242	13821683	0.033043602426800586	0.8177909303809056	DYN_0004_D10-report.csv.summarized	DYN_0004_D10	pacbio	sourmash	default	sourmash_default
