tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,0.98931025763241,abund_weighted,0.0098931025763241,;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter splanchnicus,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0042772585512315,0.0098931025763241,4231000,0.8386601046586777,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.16612187129402,abund_weighted,0.0116612187129402,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0042044713577338,0.0116612187129402,4159000,0.8381958938365285,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,214856,Alistipes finegoldii,Alistipes finegoldii,species,1.0013065554173002,abund_weighted,0.010013065554173,;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0040123940415594,0.010013065554173,3969000,0.8369325098844894,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.9172157186332001,abund_weighted,0.009172157186332,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0039891425769699,0.009172157186332,3946000,0.8367756195569458,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,454154,Paraprevotella clara,Paraprevotella clara,species,0.92078639283195,abund_weighted,0.0092078639283195,;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella clara,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0039840879107548,0.0092078639283195,3941000,0.8367413958805939,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.91128081056444,abund_weighted,0.0091128081056444,;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0039780223112966,0.0091128081056444,3935000,0.8367002719600375,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.12315702861919,abund_weighted,0.0112315702861919,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0039547708467071,0.0112315702861919,3912000,0.8365420660959951,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.9605600062501299,abund_weighted,0.0096056000625013,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0039011913848269,0.0096056000625013,3859000,0.8361740504904889,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,2763667,Wansuia hejianensis,Wansuia hejianensis,species,0.8951203477739301,abund_weighted,0.0089512034777393,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Wansuia;Wansuia hejianensis,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.0038880492526676,0.0089512034777393,3846000,0.8360830355955688,10278171
Sourmash,unified,Sourmash_unified,simulated,simulated,ont,sim_ont,,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.9444287315320901,abund_weighted,0.0094442873153209,;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. M62/1,,344c278c,/dodo/eh58/bakeoff/data/simulated/ont/sim_ont.fastq,0.003733376466485,0.0094442873153209,3693000,0.8349889010969075,10278171
