tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,1.09156583253386,abund_weighted,0.0109156583253386,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium;Ruthenibacterium lactatiformans,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0068335672063696,0.0109156583253386,4378000,0.8514319016345366,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,1.01731301784598,abund_weighted,0.0101731301784598,;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter splanchnicus,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.00660255579784,0.0101731301784598,4230000,0.8504878850902334,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.1879092717299,abund_weighted,0.011879092717299,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0064886109814706,0.011879092717299,4157000,0.8500104199350585,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,214856,Alistipes finegoldii,Alistipes finegoldii,species,1.0362326001178999,abund_weighted,0.010362326001179,;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0061936031692267,0.010362326001179,3968000,0.848735498461852,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.94395236183007,abund_weighted,0.0094395236183007,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0061592636355264,0.0094395236183007,3946000,0.8485832932660546,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,454154,Paraprevotella clara,Paraprevotella clara,species,0.94606638998757,abund_weighted,0.0094606638998757,;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella clara,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0061483374202581,0.0094606638998757,3939000,0.8485346920877654,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.9501101961420501,abund_weighted,0.0095011019614205,;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0061420938686762,0.0095011019614205,3935000,0.8485068824452446,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.15417209760177,abund_weighted,0.0115417209760177,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0061077543349759,0.0115417209760177,3913000,0.8483534386882602,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.9971036844504501,abund_weighted,0.0099710368445045,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0060234663886205,0.0099710368445045,3859000,0.8479732355067102,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,2763667,Wansuia hejianensis,Wansuia hejianensis,species,0.9209695786499401,abund_weighted,0.0092096957864994,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Wansuia;Wansuia hejianensis,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0060031748459793,0.0092096957864994,3846000,0.8478809363079017,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.97569187632314,abund_weighted,0.0097569187632314,;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. M62/1,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0057643589979724,0.0097569187632314,3693000,0.8467713625650128,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,1737424,Blautia massiliensis (ex Durand et al. 2017),Blautia massiliensis (ex Durand et al. 2017),species,1.00082747716825,abund_weighted,0.0100082747716825,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia massiliensis (ex Durand et al. 2017),,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0055676871231431,0.0100082747716825,3567000,0.8458236669818596,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.84039407424331,abund_weighted,0.0084039407424331,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0055630044594567,0.0084039407424331,3564000,0.8458007100901859,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.89626066238708,abund_weighted,0.0089626066238708,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerobutyricum;Anaerobutyricum hallii,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0054006721183277,0.0089626066238708,3460000,0.8449930855724748,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,40520,Blautia obeum,Blautia obeum,species,0.8602349073178001,abund_weighted,0.008602349073178,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia obeum,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.005282044638272,0.008602349073178,3384000,0.8443879017174447,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,2985571,Bifidobacterium sp. KRGSERBCFTRI,Bifidobacterium sp. KRGSERBCFTRI,species,1.15140834519403,abund_weighted,0.0115140834519403,;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium sp. KRGSERBCFTRI,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0052648748714218,0.0115140834519403,3373000,0.8442992215208115,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.80525078046913,abund_weighted,0.0080525078046913,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Anaerotruncus;Anaerotruncus colihominis,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0052477051045716,0.0080525078046913,3362000,0.8442102610073364,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,2763672,Simiaoa sunii,Simiaoa sunii,species,0.8257025482863899,abund_weighted,0.0082570254828639,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Simiaoa;Simiaoa sunii,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0052274135619305,0.0082570254828639,3349000,0.8441047619820325,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.79358483609542,abund_weighted,0.0079358483609542,;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Coprobacter;Coprobacter fastidiosus,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0052149264587668,0.0079358483609542,3341000,0.8440396423443198,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,84112,Eggerthella lenta,Eggerthella lenta,species,0.80810180926869,abund_weighted,0.0080810180926869,;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;Eggerthella lenta,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0052071220192894,0.0080810180926869,3336000,0.843998865898856,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,0.84720163280552,abund_weighted,0.0084720163280552,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caecimuris,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0051587344945298,0.0084720163280552,3305000,0.8437447240774433,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,301301,Roseburia hominis,Roseburia hominis,species,0.8372230320070599,abund_weighted,0.0083722303200706,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia hominis,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.005149369167157,0.0083722303200706,3299000,0.8436952689928352,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.7688662224556899,abund_weighted,0.0076886622245569,;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0050494723418469,0.0076886622245569,3235000,0.8431622638127546,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.76747949756338,abund_weighted,0.0076747949756338,;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter;Gordonibacter urolithinfaciens,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0050463505660559,0.0076747949756338,3233000,0.8431454434588439,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.7635423625544699,abund_weighted,0.0076354236255447,;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0050151328081465,0.0076354236255447,3213000,0.8429766838847779,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.79567946949918,abund_weighted,0.0079567946949918,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0050057674807737,0.0079567946949918,3207000,0.8429258577457376,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.75992524098223,abund_weighted,0.0075992524098223,;Bacillota;Clostridia;Eubacteriales;;Intestinimonas;Intestinimonas butyriciproducens,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049729888349688,0.0075992524098223,3186000,0.8427472386804573,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,0.76799345853745,abund_weighted,0.0076799345853745,;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella sp. oral taxon 807,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049433319649549,0.0076799345853745,3167000,0.8425846464523062,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.76660673364515,abund_weighted,0.0076660673364515,;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus plantarum,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049308448617911,0.0076660673364515,3159000,0.8425159039784276,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.7936527177335,abund_weighted,0.007936527177335,;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium ramulus,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049308448617911,0.007936527177335,3159000,0.8425159039784276,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,821,Phocaeicola vulgatus,Phocaeicola vulgatus,species,0.76533637727528,abund_weighted,0.0076533637727528,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049277230860002,0.0076533637727528,3157000,0.8424986920368938,10312067
Sourmash,unified,Sourmash_unified,simulated,simulated,pacbio,sim_pacbio,,89014,Blautia luti,Blautia luti,species,0.76385267861428,abund_weighted,0.0076385267861428,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia luti,,a12ae85f,/dodo/eh58/bakeoff/data/simulated/pacbio/sim_pacbio.fastq,0.0049074315433591,0.0076385267861428,3144000,0.8423865565372664,10312067
