tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,lineage_raw,query_name,query_md5,query_filename,fraction_raw,f_weighted_raw,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,5475,Candida,Candida,genus,0.23586475483969999,abund_weighted,0.002358647548397,;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0294078478557994,0.002358647548397,12587000,0.8924740320478272,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,4930,Saccharomyces,Saccharomyces,genus,0.19222007078234998,abund_weighted,0.0019222007078235,;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0225225751433945,0.0019222007078235,9640000,0.8848275708421312,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,561,Escherichia,Escherichia,genus,17.23357026268361,abund_weighted,0.1723357026268361,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.019391843743794,0.1723357026268361,8300000,0.8805659875835876,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,816,Bacteroides,Bacteroides,genus,20.29887799098647,abund_weighted,0.2029887799098647,;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0118079973832692,0.2029887799098647,5054000,0.8665869347682413,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,1870884,Clostridioides,Clostridioides,genus,2.53419392916595,abund_weighted,0.0253419392916595,;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Clostridioides,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.009520694368188,0.0253419392916595,4075000,0.8605889433293841,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,841,Roseburia,Roseburia,genus,5.20438386604309,abund_weighted,0.0520438386604309,;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.008156256205974,0.0520438386604309,3491000,0.8563055077358867,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,239934,Akkermansia,Akkermansia,genus,2.00601103025281,abund_weighted,0.0200601103025281,;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0066866815415347,0.0200601103025281,2862000,0.8508353090637201,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,216851,Faecalibacterium,Faecalibacterium,genus,14.02999004500721,abund_weighted,0.1402999004500721,;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0065535086387159,0.1402999004500721,2805000,0.8502833470534862,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,838,Prevotella,Prevotella,genus,8.31424239641141,abund_weighted,0.0831424239641141,;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.006340899267549,0.0831424239641141,2714000,0.8493792369148536,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,848,Fusobacterium,Fusobacterium,genus,4.28550189932402,abund_weighted,0.0428550189932402,;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0055769073513778,0.0428550189932402,2387000,0.8458688148476968,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,590,Salmonella,Salmonella,genus,0.0302934267403,abund_weighted,0.000302934267403,;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0051890704765019,0.000302934267403,2221000,0.8439043235715772,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,29465,Veillonella,Veillonella,genus,19.06178080378932,abund_weighted,0.1906178080378932,;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0050115066060768,0.1906178080378932,2145000,0.8429570151954167,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,1678,Bifidobacterium,Bifidobacterium,genus,1.9794707219288201,abund_weighted,0.0197947072192882,;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0048830064366903,0.0197947072192882,2090000,0.8422509814076545,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,2172,Methanobrevibacter,Methanobrevibacter,genus,0.061862130677200006,abund_weighted,0.000618621306772,;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0042685419903508,0.000618621306772,1827000,0.8386049181953664,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,2742598,Limosilactobacillus,Limosilactobacillus,genus,0.92023555041019,abund_weighted,0.0092023555041019,;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0042171419225961,0.0092023555041019,1805000,0.838277258516027,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,1350,Enterococcus,Enterococcus,genus,0.0008557781187714874,abund_weighted,8.557781187714874e-06,;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.0003551277408502,8.557781187714874e-06,152000,0.7739663583800064,17878466
Sourmash,unified,Sourmash_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,,0,unclassified,unclassified,genus,3.6106453428386898,abund_weighted,0.0361064534283869,unclassified,,b40cbcea,/dodo/eh58/bakeoff/data/ZymoMockD6331/pacbio/SRR13128014.fastq,0.8501103933273366,0.0361064534283869,363860000,,17878466
