tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1584,1584,Lactobacillus delbrueckii,Lactobacillus delbrueckii,species,0.0,abund,0.0,4102271,129,34
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1587,1587,Lactobacillus helveticus,Lactobacillus helveticus,species,0.0,abund,0.0,2095920,230,31
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1588,1588,Lactobacillus hilgardii,Lactobacillus hilgardii,species,0.0,abund,0.0,5844403,82,50
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1589,1589,Lactobacillus pentosus,Lactobacillus pentosus,species,0.0,abund,0.0,18319957,237,32
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1590,1590,Lactobacillus plantarum,Lactobacillus plantarum,species,1.259544362,abund,0.01259544362,5152316,41911,4926
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1596,1596,Lactobacillus gasseri,Lactobacillus gasseri,species,0.0,abund,0.0,1922956,261,51
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1597,1597,Lactobacillus paracasei,Lactobacillus paracasei,species,1.635653,abund,0.01635653,3589835,26156,9677
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1598,1598,Lactobacillus reuteri,Lactobacillus reuteri,species,0.0,abund,0.0,2114305,222,61
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1599,1599,Lactobacillus sakei,Lactobacillus sakei,species,0.0,abund,0.0,1913898,179,33
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1600,1600,Lactobacillus acetotolerans,Lactobacillus acetotolerans,species,0.0,abund,0.0,5066279,71,19
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1601,1601,Lactobacillus agilis,Lactobacillus agilis,species,0.0,abund,0.0,2205859,45,16
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1602,1602,Lactobacillus alimentarius,Lactobacillus alimentarius,species,0.0,abund,0.0,2401923,55,41
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1603,1603,Lactobacillus amylophilus,Lactobacillus amylophilus,species,0.00476567,abund,4.76567e-05,1610352,96,58
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1604,1604,Lactobacillus amylovorus,Lactobacillus amylovorus,species,0.0027413999999999997,abund,2.7414e-05,2074928,117,29
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1605,1605,Lactobacillus animalis,Lactobacillus animalis,species,0.0,abund,0.0,2280577,31,11
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1610,1610,Lactobacillus coryniformis,Lactobacillus coryniformis,species,0.0,abund,0.0,3045091,96,39
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1612,1612,Lactobacillus farciminis,Lactobacillus farciminis,species,0.0,abund,0.0,2551839,31,9
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1613,1613,Lactobacillus fermentum,Lactobacillus fermentum,species,0.0,abund,0.0,2148561,139,21
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1614,1614,Lactobacillus fructivorans,Lactobacillus fructivorans,species,0.0,abund,0.0,1388767,13,7
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1618,1618,Lactobacillus mali,Lactobacillus mali,species,0.0,abund,0.0,2611959,73,54
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1622,1622,Lactobacillus murinus,Lactobacillus murinus,species,0.0,abund,0.0,7301880,169,63
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1623,1623,Lactobacillus ruminis,Lactobacillus ruminis,species,0.0,abund,0.0,2066652,117,103
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1624,1624,Lactobacillus salivarius,Lactobacillus salivarius,species,0.0,abund,0.0,2056170,600,114
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1625,1625,Lactobacillus sanfranciscensis,Lactobacillus sanfranciscensis,species,0.0,abund,0.0,1375770,29,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1633,1633,Lactobacillus vaginalis,Lactobacillus vaginalis,species,0.0,abund,0.0,1894710,29,13
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1638,1638,Listeria ivanovii,Listeria ivanovii,species,0.0,abund,0.0,5913177,239,10
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1639,1639,Listeria monocytogenes,Listeria monocytogenes,species,0.0,abund,0.0,3008233,554,240
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1640,1640,Listeria seeligeri,Listeria seeligeri,species,0.0,abund,0.0,2797636,67,44
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1641,1641,Listeria grayi,Listeria grayi,species,0.0,abund,0.0,2751104,40,26
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1642,1642,Listeria innocua,Listeria innocua,species,0.0,abund,0.0,3093113,196,75
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1643,1643,Listeria welshimeri,Listeria welshimeri,species,0.0,abund,0.0,2814130,189,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1646,1646,Renibacterium salmoninarum,Renibacterium salmoninarum,species,0.0,abund,0.0,3155250,63,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1648,1648,Erysipelothrix rhusiopathiae,Erysipelothrix rhusiopathiae,species,0.0,abund,0.0,1770425,549,30
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1650,1650,Kurthia zopfii,Kurthia zopfii,species,0.0,abund,0.0,3061888,84,50
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1655,1655,Actinomyces naeslundii,Actinomyces naeslundii,species,0.0211705,abund,0.000211705,3040449,9212,8214
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1656,1656,Actinomyces viscosus,Actinomyces viscosus,species,5.87686e-22,abund,5.87686e-24,3491241,8681,8610
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1659,1659,Actinomyces israelii,Actinomyces israelii,species,0.0,abund,0.0,2572997,23,16
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1660,1660,Actinomyces odontolyticus,Actinomyces odontolyticus,species,0.0,abund,0.0,4792768,12451,12225
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1661,1661,Trueperella pyogenes,Trueperella pyogenes,species,0.0,abund,0.0,2272494,93,7
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1680,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,3.844339,abund,0.03844339,2089645,23504,19078
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1681,1681,Bifidobacterium bifidum,Bifidobacterium bifidum,species,0.0,abund,0.0,2209060,317,75
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1683,1683,Bifidobacterium angulatum,Bifidobacterium angulatum,species,0.0,abund,0.0,2021974,39,7
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1684,1684,Bifidobacterium asteroides,Bifidobacterium asteroides,species,0.0,abund,0.0,2167304,38,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1685,1685,Bifidobacterium breve,Bifidobacterium breve,species,0.050189500000000005,abund,0.000501895,2317134,1903,783
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1686,1686,Bifidobacterium catenulatum,Bifidobacterium catenulatum,species,1.280500000005247e-10,abund,1.280500000005247e-12,2308286,181,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1687,1687,Bifidobacterium coryneforme,Bifidobacterium coryneforme,species,0.0,abund,0.0,1755151,22,2
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1689,1689,Bifidobacterium dentium,Bifidobacterium dentium,species,0.0,abund,0.0,2636018,93,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1691,1691,Bifidobacterium indicum,Bifidobacterium indicum,species,0.0,abund,0.0,1734546,24,3
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1694,1694,Bifidobacterium pseudolongum,Bifidobacterium pseudolongum,species,0.0,abund,0.0,2005427,35,10
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1697,1697,Corynebacterium ammoniagenes,Corynebacterium ammoniagenes,species,0.0,abund,0.0,2790185,16,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1703,1703,Brevibacterium linens,Brevibacterium linens,species,0.0,abund,0.0,12097701,82,52
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1705,1705,Corynebacterium stationis,Corynebacterium stationis,species,0.0,abund,0.0,8587058,84,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1708,1708,Cellulomonas fimi,Cellulomonas fimi,species,0.0,abund,0.0,4266344,22,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1710,1710,Cellulosimicrobium cellulans,Cellulosimicrobium cellulans,species,0.0,abund,0.0,9019668,26,9
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1711,1711,Cellulomonas flavigena,Cellulomonas flavigena,species,0.0,abund,0.0,4123179,19,6
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1717,1717,Corynebacterium diphtheriae,Corynebacterium diphtheriae,species,0.0,abund,0.0,2464936,35,23
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1718,1718,Corynebacterium glutamicum,Corynebacterium glutamicum,species,0.0,abund,0.0,3713456,40,22
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1719,1719,Corynebacterium pseudotuberculosis,Corynebacterium pseudotuberculosis,species,0.0,abund,0.0,2347054,59,11
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1721,1721,Corynebacterium callunae,Corynebacterium callunae,species,0.0,abund,0.0,2928683,24,18
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1724,1724,Corynebacterium renale,Corynebacterium renale,species,0.0,abund,0.0,4673218,20,2
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1725,1725,Corynebacterium xerosis,Corynebacterium xerosis,species,0.0,abund,0.0,5560360,48,21
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1727,1727,Corynebacterium variabile,Corynebacterium variabile,species,9.95825e-29,abund,9.95825e-31,3433007,46,34
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1731,1731,Peptoclostridium acidaminophilum,Peptoclostridium acidaminophilum,species,0.0,abund,0.0,3055036,87,57
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1736,1736,Eubacterium limosum,Eubacterium limosum,species,0.000477375,abund,4.77375e-06,13313701,2148,1113
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1741,1741,Thermodesulfobacterium commune,Thermodesulfobacterium commune,species,0.0,abund,0.0,1764045,14,10
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1744,1744,Propionibacterium freudenreichii,Propionibacterium freudenreichii,species,0.0,abund,0.0,2646865,141,56
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1747,1747,Propionibacterium acnes,Propionibacterium acnes,species,0.0,abund,0.0,2513231,30,3
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1748,1748,Acidipropionibacterium acidipropionici,Acidipropionibacterium acidipropionici,species,1.2348800000000002e-13,abund,1.23488e-15,3656170,130,15
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1749,1749,Acidipropionibacterium jensenii,Acidipropionibacterium jensenii,species,0.0,abund,0.0,12257369,60,7
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1750,1750,Pseudopropionibacterium propionicum,Pseudopropionibacterium propionicum,species,0.0,abund,0.0,3449360,76,15
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1757,1757,Thermoanaerobacter ethanolicus,Thermoanaerobacter ethanolicus,species,0.0,abund,0.0,2911280,117,10
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1764,1764,Mycobacterium avium,Mycobacterium avium,species,0.0,abund,0.0,18898623,108,16
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1766,1766,Mycobacterium fortuitum,Mycobacterium fortuitum,species,0.0,abund,0.0,6254616,13,9
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1767,1767,Mycobacterium intracellulare,Mycobacterium intracellulare,species,0.0,abund,0.0,5499669,73,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1768,1768,Mycobacterium kansasii,Mycobacterium kansasii,species,0.0,abund,0.0,6577228,20,5
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1769,1769,Mycobacterium leprae,Mycobacterium leprae,species,0.0,abund,0.0,3268132,16,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1771,1771,Mycobacterium phlei,Mycobacterium phlei,species,0.0,abund,0.0,5349645,28,12
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1772,1772,Mycobacterium smegmatis,Mycobacterium smegmatis,species,0.0,abund,0.0,14041927,39,15
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1773,1773,Mycobacterium tuberculosis,Mycobacterium tuberculosis,species,0.0,abund,0.0,5853101,29,3
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1774,1774,Mycobacterium chelonae,Mycobacterium chelonae,species,0.0,abund,0.0,5055578,15,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1775,1775,Mycobacterium cookii,Mycobacterium cookii,species,0.0,abund,0.0,5318517,26,16
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1781,1781,Mycobacterium marinum,Mycobacterium marinum,species,0.0,abund,0.0,6555333,59,10
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1784,1784,Mycobacterium simiae,Mycobacterium simiae,species,0.0,abund,0.0,5788994,15,12
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1788,1788,Mycobacterium terrae,Mycobacterium terrae,species,0.0,abund,0.0,9098503,23,13
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1789,1789,Mycobacterium xenopi,Mycobacterium xenopi,species,0.0,abund,0.0,4917655,12,10
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1791,1791,Mycobacterium aurum,Mycobacterium aurum,species,0.0,abund,0.0,12074314,112,66
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1792,1792,Mycobacterium chitae,Mycobacterium chitae,species,0.0,abund,0.0,10943830,14,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1793,1793,Mycobacterium fallax,Mycobacterium fallax,species,0.0,abund,0.0,4156821,23,13
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1794,1794,Mycobacterium gadium,Mycobacterium gadium,species,0.0,abund,0.0,5964999,15,11
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1795,1795,Mycobacterium neoaurum,Mycobacterium neoaurum,species,0.0,abund,0.0,5421267,35,9
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1797,1797,Mycobacterium thermoresistibile,Mycobacterium thermoresistibile,species,0.0,abund,0.0,4950685,25,16
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1799,1799,Mycobacterium aichiense,Mycobacterium aichiense,species,0.0,abund,0.0,5925482,52,38
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1800,1800,Mycobacterium chubuense,Mycobacterium chubuense,species,0.0,abund,0.0,6342624,8,2
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1804,1804,Mycobacterium gilvum,Mycobacterium gilvum,species,0.0,abund,0.0,5783292,20,6
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1809,1809,Mycobacterium ulcerans,Mycobacterium ulcerans,species,0.0,abund,0.0,5936029,50,8
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1810,1810,Mycobacterium vaccae,Mycobacterium vaccae,species,0.0,abund,0.0,6235754,18,16
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1814,1814,Amycolatopsis methanolica,Amycolatopsis methanolica,species,0.0,abund,0.0,7237391,23,7
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1823,1823,Nocardia otitidiscaviarum,Nocardia otitidiscaviarum,species,0.0,abund,0.0,7687583,70,25
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1824,1824,Nocardia asteroides,Nocardia asteroides,species,0.0,abund,0.0,6983363,44,19
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1828,1828,Rhodococcus fascians,Rhodococcus fascians,species,0.0,abund,0.0,5502110,21,11
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1829,1829,Rhodococcus rhodochrous,Rhodococcus rhodochrous,species,0.0,abund,0.0,11178579,46,24
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1830,1830,Rhodococcus ruber,Rhodococcus ruber,species,0.0,abund,0.0,28280812,68,2
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1833,1833,Rhodococcus erythropolis,Rhodococcus erythropolis,species,0.0,abund,0.0,6691155,65,4
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1836,1836,Saccharopolyspora erythraea,Saccharopolyspora erythraea,species,0.0,abund,0.0,8212805,42,27
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1852,1852,Saccharomonospora viridis,Saccharomonospora viridis,species,0.0,abund,0.0,4308349,11,7
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1859,1859,Frankia alni,Frankia alni,species,0.0,abund,0.0,7497934,57,31
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1861,1861,Geodermatophilus obscurus,Geodermatophilus obscurus,species,0.0,abund,0.0,5322497,21,12
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1863,1863,Dermatophilus congolensis,Dermatophilus congolensis,species,0.0,abund,0.0,2627820,16,5
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1866,1866,Actinoplanes missouriensis,Actinoplanes missouriensis,species,0.0,abund,0.0,8773466,51,23
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1867,1867,Actinoplanes teichomyceticus,Actinoplanes teichomyceticus,species,0.0,abund,0.0,8287152,42,26
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1885,1885,Streptomyces actuosus,Streptomyces actuosus,species,0.0,abund,0.0,8145579,31,18
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1886,1886,Streptomyces albidoflavus,Streptomyces albidoflavus,species,0.0,abund,0.0,21143534,78,10
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1888,1888,Streptomyces albus,Streptomyces albus,species,0.0,abund,0.0,33079680,104,13
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1889,1889,Streptomyces ambofaciens,Streptomyces ambofaciens,species,0.0,abund,0.0,8393598,40,2
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1893,1893,Streptomyces atratus,Streptomyces atratus,species,0.0,abund,0.0,9641288,15,9
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1894,1894,Streptomyces aureofaciens,Streptomyces aureofaciens,species,0.0,abund,0.0,7076402,19,2
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1901,1901,Streptomyces clavuligerus,Streptomyces clavuligerus,species,0.0,abund,0.0,24193969,25,2
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1902,1902,Streptomyces coelicolor,Streptomyces coelicolor,species,0.0,abund,0.0,17722511,44,1
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1905,1905,Streptomyces exfoliatus,Streptomyces exfoliatus,species,0.0,abund,0.0,7646296,26,20
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1906,1906,Streptomyces fradiae,Streptomyces fradiae,species,0.0,abund,0.0,6725579,41,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1907,1907,Streptomyces glaucescens,Streptomyces glaucescens,species,0.0,abund,0.0,7623774,26,8
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1908,1908,Streptomyces globisporus,Streptomyces globisporus,species,0.0,abund,0.0,7783599,60,23
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1911,1911,Streptomyces griseus,Streptomyces griseus,species,0.0,abund,0.0,7892061,53,22
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1912,1912,Streptomyces hygroscopicus,Streptomyces hygroscopicus,species,0.0,abund,0.0,10333189,86,8
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1914,1914,Streptomyces lavendulae,Streptomyces lavendulae,species,0.0,abund,0.0,8932792,46,26
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1915,1915,Streptomyces lincolnensis,Streptomyces lincolnensis,species,0.0,abund,0.0,19832691,85,11
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1916,1916,Streptomyces lividans,Streptomyces lividans,species,0.0,abund,0.0,8345283,33,9
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1927,1927,Streptomyces rimosus,Streptomyces rimosus,species,0.0,abund,0.0,19019657,79,2
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1928,1928,Streptomyces rochei,Streptomyces rochei,species,0.0,abund,0.0,8364802,43,11
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1930,1930,Streptomyces scabiei,Streptomyces scabiei,species,0.0,abund,0.0,10148695,25,10
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1932,1932,Streptomyces tendae,Streptomyces tendae,species,0.0,abund,0.0,7343456,39,21
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1935,1935,Streptomyces violaceoruber,Streptomyces violaceoruber,species,0.0,abund,0.0,7916045,17,2
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1940,1940,Streptomyces albireticuli,Streptomyces albireticuli,species,0.0,abund,0.0,8144417,29,17
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1950,1950,Streptomyces peucetius,Streptomyces peucetius,species,0.0,abund,0.0,8023114,20,12
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1960,1960,Streptomyces vinaceus,Streptomyces vinaceus,species,0.0,abund,0.0,7673509,25,11
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1967,1967,Streptomyces kanamyceticus,Streptomyces kanamyceticus,species,0.0,abund,0.0,10133897,18,6
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1969,1969,Streptomyces chartreusis,Streptomyces chartreusis,species,0.0,abund,0.0,17966634,122,18
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,1971,1971,Streptomyces noursei,Streptomyces noursei,species,0.0,abund,0.0,9815884,40,5
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2001,2001,Streptosporangium roseum,Streptosporangium roseum,species,0.0,abund,0.0,10369518,57,41
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2006,2006,Thermobispora bispora,Thermobispora bispora,species,0.0,abund,0.0,4189976,24,15
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2014,2014,Nocardiopsis dassonvillei,Nocardiopsis dassonvillei,species,0.0,abund,0.0,6543312,154,2
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2020,2020,Thermomonospora curvata,Thermomonospora curvata,species,0.0,abund,0.0,5639016,22,17
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2021,2021,Thermobifida fusca,Thermobifida fusca,species,0.0,abund,0.0,3642249,27,19
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2026,2026,Thermoactinomyces vulgaris,Thermoactinomyces vulgaris,species,0.0,abund,0.0,5233536,161,18
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2033,2033,Microbacterium testaceum,Microbacterium testaceum,species,0.0,abund,0.0,3982034,10,4
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2035,2035,Curtobacterium flaccumfaciens,Curtobacterium flaccumfaciens,species,0.0,abund,0.0,3933752,17,11
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2039,2039,Tropheryma whipplei,Tropheryma whipplei,species,0.0,abund,0.0,927303,2,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2041,2041,Aeromicrobium erythreum,Aeromicrobium erythreum,species,0.0,abund,0.0,3629239,14,3
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2045,2045,Pimelobacter simplex,Pimelobacter simplex,species,0.0,abund,0.0,5637360,42,34
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2047,2047,Rothia dentocariosa,Rothia dentocariosa,species,2.16649,abund,0.0216649,2506025,14470,14307
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2051,2051,Mobiluncus curtisii,Mobiluncus curtisii,species,0.0,abund,0.0,2146480,46,35
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2054,2054,Gordonia bronchialis,Gordonia bronchialis,species,0.0,abund,0.0,5290012,15,7
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2055,2055,Gordonia terrae,Gordonia terrae,species,0.0,abund,0.0,16723305,53,22
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2057,2057,Sphaerobacter thermophilus,Sphaerobacter thermophilus,species,0.0,abund,0.0,3993764,52,43
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2061,2061,Tsukamurella paurometabola,Tsukamurella paurometabola,species,0.0,abund,0.0,4479724,41,15
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2066,2066,Kitasatospora setae,Kitasatospora setae,species,0.0,abund,0.0,8783278,74,42
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2074,2074,Pseudonocardia autotrophica,Pseudonocardia autotrophica,species,0.0,abund,0.0,7535285,42,28
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2094,2094,Mycoplasma arginini,Mycoplasma arginini,species,0.0,abund,0.0,1420266,18,0
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2095,2095,Mycoplasma capricolum,Mycoplasma capricolum,species,0.0,abund,0.0,6099566,58,31
Centrifuge,default,Centrifuge_default,simulated,simulated,ont,sim_ont,2096,2096,Mycoplasma gallisepticum,Mycoplasma gallisepticum,species,0.0,abund,0.0,969960,51,3
