tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,394958,394958,                  Clostridium taeniosporum,Clostridium taeniosporum,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,360422,360422,                  Clostridium tagluense,Clostridium tagluense,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,238834,238834,                  Clostridium estertheticum,Clostridium estertheticum,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,94869,94869,                  Clostridium gasigenes,Clostridium gasigenes,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,36839,36839,                  Clostridium felsineum,Clostridium felsineum,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,36745,36745,                  Clostridium saccharoperbutylacetonicum,Clostridium saccharoperbutylacetonicum,species,5.0534350219218014e-05,abund,0.0,1,0,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1538,1538,                  Clostridium ljungdahlii,Clostridium ljungdahlii,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1522,1522,                  [Clostridium] innocuum,[Clostridium] innocuum,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1498,1498,                  Hathewaya histolytica,Hathewaya histolytica,species,0.00010106870043843603,abund,0.0,2,2,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,3023090,3023090,                    Caloramator sp. mosi_1,Caloramator sp. mosi_1,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2815577,2815577,                  Alkalibacter rhizosphaerae,Alkalibacter rhizosphaerae,species,0.00015160305065765403,abund,0.0,3,3,0.00015477168854364484,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,52690,52690,                  Acetobacterium carbinolicum,Acetobacterium carbinolicum,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,82116,82116,                  Acetobacterium dehalogenans,Acetobacterium dehalogenans,species,5.0534350219218014e-05,abund,0.0,1,0,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,53442,53442,                  Eubacterium callanderi,Eubacterium callanderi,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2811778,2811778,                  Fenollaria sporofastidiosus,Fenollaria sporofastidiosus,species,0.00010106870043843603,abund,0.0,2,2,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1565,1565,                  Desulfotomaculum nigrificans,Desulfotomaculum nigrificans,species,0.00010106870043843603,abund,0.0,2,0,0.00010318112569576323,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,356322,356322,                  Heliorestis convoluta,Heliorestis convoluta,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,301301,301301,                  Roseburia hominis,Roseburia hominis,species,5.684002643957204,abund,5.68,112478,112478,5.802803328004027,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,166486,166486,                  Roseburia intestinalis,Roseburia intestinalis,species,0.0003537404515345261,abund,0.0,7,6,0.00036113393993517134,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,39491,39491,                  Agathobacter rectalis,Agathobacter rectalis,species,0.0028299236122762087,abund,0.0,56,56,0.0028890715194813707,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1531,1531,                  Enterocloster clostridioformis,Enterocloster clostridioformis,species,0.0008590839537267062,abund,0.0,17,17,0.0008770395684139873,0.9795270186956883
Kraken2,default,Kraken2_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,460384,460384,                  Enterocloster lavalensis,Enterocloster lavalensis,species,5.0534350219218014e-05,abund,0.0,1,1,5.1590562847881616e-05,0.9795270186956883
