tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3081750,3081750,                    Anaerocolumna sp. AGMB13020,Anaerocolumna sp. AGMB13020,species,1.4141873624849177,abund,1.41,17534,17534,1.4569342726047498,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3070997,3070997,                    Anaerocolumna sp. MB42-C2,Anaerocolumna sp. MB42-C2,species,0.00016130801442738882,abund,0.0,2,2,0.00016618390243010718,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,1727145,1727145,                  Anaerocolumna chitinilytica,Anaerocolumna chitinilytica,species,0.0012098101082054162,abund,0.0,15,15,0.0012463792682258041,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2696063,2696063,                  Anaerocolumna sedimenticola,Anaerocolumna sedimenticola,species,8.065400721369441e-05,abund,0.0,1,1,8.309195121505359e-05,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,410072,410072,                  Coprococcus comes,Coprococcus comes,species,1.0072878960918294,abund,1.01,12489,12401,1.0377353787248043,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,33043,33043,                  Coprococcus eutactus,Coprococcus eutactus,species,0.0010485020937780272,abund,0.0,13,12,0.0010801953657956966,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,116085,116085,                  Coprococcus catus,Coprococcus catus,species,0.0004839240432821665,abund,0.0,6,6,0.0004985517072903217,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2763667,2763667,                  Wansuia hejianensis,Wansuia hejianensis,species,0.9576856816554075,abund,0.96,11874,11874,0.9866338287275465,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,39488,39488,                  Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.900018066497616,abund,0.9,11159,11159,0.9272230836087831,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2763672,2763672,                  Simiaoa sunii,Simiaoa sunii,species,0.8731602820954556,abund,0.87,10826,10826,0.8995534638541702,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,39491,39491,                  Agathobacter rectalis,Agathobacter rectalis,species,0.8418665272965422,abund,0.84,10438,7639,0.8673137867827295,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,649756,649756,                  Anaerostipes hadrus,Anaerostipes hadrus,species,0.7175787021802391,abund,0.72,8897,7699,0.7392690899603318,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,105841,105841,                  Anaerostipes caccae,Anaerostipes caccae,species,0.0026615822380519154,abund,0.0,33,11,0.0027420343900967687,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,1229621,1229621,                  Anaerostipes rhamnosivorans,Anaerostipes rhamnosivorans,species,0.000403270036068472,abund,0.0,5,5,0.00041545975607526795,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3036926,3036926,                    Anaerostipes sp. PC18,Anaerostipes sp. PC18,species,0.00024196202164108324,abund,0.0,3,3,0.0002492758536451608,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,45851,45851,                  Eshraghiella crossota,Eshraghiella crossota,species,0.6028080499151519,abund,0.6,7474,7474,0.6210292433813105,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,39485,39485,                  Lachnospira eligens,Lachnospira eligens,species,0.5215894646509617,abund,0.52,6467,4277,0.5373556485077515,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,29347,29347,                  [Clostridium] scindens,[Clostridium] scindens,species,0.05863546324435583,abund,0.06,727,727,0.060407848533343966,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,89153,89153,                  [Clostridium] hylemonae,[Clostridium] hylemonae,species,0.0216152739332701,abund,0.02,268,260,0.022268642925634363,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,1512,1512,                  [Clostridium] symbiosum,[Clostridium] symbiosum,species,0.00032261602885477763,abund,0.0,4,4,0.00033236780486021436,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2994035,2994035,                  Sellimonas catena,Sellimonas catena,species,0.0172599575437306,abund,0.02,214,214,0.01778167756002147,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,2592333,2592333,                  Sellimonas caecigallum,Sellimonas caecigallum,species,0.01209810108205416,abund,0.01,150,150,0.01246379268225804,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,1653434,1653434,                  Sellimonas intestinalis,Sellimonas intestinalis,species,0.0034681223101888595,abund,0.0,43,43,0.003572953902247305,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3028070,3028070,                  Claveliimonas bilis,Claveliimonas bilis,species,0.00879128678629269,abund,0.01,109,109,0.009057022682440841,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,1912855,1912855,                  Faecalimonas umbilicata,Faecalimonas umbilicata,species,0.0086299787718653,abund,0.01,107,107,0.008890838780010735,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,168384,168384,                  Marvinbryantia formatexigens,Marvinbryantia formatexigens,species,0.0070168986275914134,abund,0.01,87,0,0.007228999755709663,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,29375,29375,                  Lacrimispora xylanolytica,Lacrimispora xylanolytica,species,0.002580928230838221,abund,0.0,32,32,0.002658942438881715,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,3111456,3111456,                  Lacrimispora sinapis,Lacrimispora sinapis,species,0.0015324261370601939,abund,0.0,19,19,0.0015787470730860185,0.9706596852558023
Kraken2,unified,Kraken2_unified,simulated,simulated,pacbio,sim_pacbio,29370,29370,                  Lacrimispora sphenoides,Lacrimispora sphenoides,species,0.0011291561009917216,abund,0.0,14,0,0.0011632873170107502,0.9706596852558023
