tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1322,1322,Blautia hansenii,Blautia hansenii,species,0.01305,abund,0.01305,1322,1||1239|186801|3085636|186803|572511|1322,294,0,0,294,0.013495349223443481,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1328,1328,Streptococcus anginosus,Streptococcus anginosus,species,0.75367,abund,0.75367,1328,1||1239|91061|186826|1300|1301|1328,11076,0,0,11076,0.7793900267611223,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1338,1338,Streptococcus intermedius,Streptococcus intermedius,species,0.78616,abund,0.78616,1338,1||1239|91061|186826|1300|1301|1338,11239,0,0,11239,0.812988792758799,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1343,1343,Streptococcus vestibularis,Streptococcus vestibularis,species,0.78814,abund,0.78814,1343,1||1239|91061|186826|1300|1301|1343,11166,0,0,11166,0.8150363629858041,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1351,1351,Enterococcus faecalis,Enterococcus faecalis,species,0.00042,abund,0.00042,1351,1||1239|91061|186826|81852|1350|1351,9,0,0,9,0.00043433307845565226,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1353,1353,Enterococcus gallinarum,Enterococcus gallinarum,species,4e-05,abund,4e-05,1353,1||1239|91061|186826|81852|1350|1353,1,0,0,1,4.13650550910145e-05,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1496,1496,Clostridioides difficile,Clostridioides difficile,species,0.00857,abund,0.00857,1496,1||1239|186801|3082720|186804|1870884|1496,227,0,0,227,0.008862463053249857,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1502,1502,Clostridium perfringens,Clostridium perfringens,species,4e-05,abund,4e-05,1502,1||1239|186801|186802|31979|1485|1502,1,0,0,1,4.13650550910145e-05,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1522,1522,[Clostridium] innocuum,[Clostridium] innocuum,species,1.1292,abund,1.1292,1522,1||1239|186801|186802|31979|1485|1522,27387,0,0,27387,1.1677355052193392,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1580,1580,Levilactobacillus brevis,Levilactobacillus brevis,species,0.7762,abund,0.7762,1580,1||1239|91061|186826|33958|2767886|1580,14310,0,0,14310,0.8026888940411364,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1590,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.79171,abund,0.79171,1590,1||1239|91061|186826|33958|2767842|1590,19118,0,0,19118,0.8187281941526773,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1597,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.76939,abund,0.76939,1597,1||1239|91061|186826|33958|2759736|1597,17141,0,0,17141,0.7956464934118912,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1655,1655,Actinomyces naeslundii,Actinomyces naeslundii,species,0.79285,abund,0.79285,1655,1||201174|1760|2037|2049|1654|1655,18314,0,0,18314,0.8199070982227712,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1660,1660,Schaalia odontolytica,Schaalia odontolytica,species,0.81081,abund,0.81081,1660,1||201174|1760|2037|2049|2529408|1660,14359,0,0,14359,0.8384800079586366,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,1680,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,1.25362,abund,1.25362,1680,1||201174|1760|85004|31953|1678|1680,20480,0,0,20480,1.29640150907994,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,2047,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.78535,abund,0.78535,2047,1||201174|1760|85006|1268|32207|2047,14374,0,0,14374,0.8121511503932058,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,2702,2702,Gardnerella vaginalis,Gardnerella vaginalis,species,0.79094,abund,0.79094,2702,1||201174|1760|85004|31953|2701|2702,9646,0,0,9646,0.8179319168421751,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,28025,28025,Bifidobacterium animalis,Bifidobacterium animalis,species,0.76395,abund,0.76395,28025,1||201174|1760|85004|31953|1678|28025,10826,0,0,10826,0.7900208459195132,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,28037,28037,Streptococcus mitis,Streptococcus mitis,species,0.71208,abund,0.71208,28037,1||1239|91061|186826|1300|1301|28037,10964,0,0,10964,0.73638071073024,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,28111,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.7917,abund,0.7917,28111,1||976|200643|171549|815|816|28111,23144,0,0,23144,0.8187178528889044,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,28116,28116,Bacteroides ovatus,Bacteroides ovatus,species,1.62267,abund,1.62267,28116,1||976|200643|171549|815|816|28116,80153,0,0,80153,1.6780458486134124,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,28117,28117,Alistipes putredinis,Alistipes putredinis,species,0.73567,abund,0.73567,28117,1||976|200643|171549|171550|239759|28117,14239,0,0,14239,0.760775751970166,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,28118,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,0.74913,abund,0.74913,28118,1||976|200643|171549|1853231|283168|28118,25261,0,0,25261,0.7746950930082922,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,28125,28125,Prevotella bivia,Prevotella bivia,species,0.75699,abund,0.75699,28125,1||976|200643|171549|171552|838|28125,14040,0,0,14040,0.7828233263336768,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,28128,28128,Prevotella corporis,Prevotella corporis,species,0.80968,abund,0.80968,28128,1||976|200643|171549|171552|838|28128,16795,0,0,16795,0.8373114451523154,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,28131,28131,Prevotella intermedia,Prevotella intermedia,species,0.00029,abund,0.00029,28131,1||976|200643|171549|171552|838|28131,6,0,0,6,0.0002998966494098551,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,29347,29347,[Clostridium] scindens,[Clostridium] scindens,species,0.01319,abund,0.01319,29347,1||1239|186801|3085636|186803|1506553|29347,380,0,0,380,0.01364012691626203,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,29389,29389,Streptococcus alactolyticus,Streptococcus alactolyticus,species,0.00191,abund,0.00191,29389,1||1239|91061|186826|1300|1301|29389,24,0,0,24,0.0019751813805959422,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,29466,29466,Veillonella parvula,Veillonella parvula,species,0.78608,abund,0.78608,29466,1||1239|909932|1843489|31977|29465|29466,12318,0,0,12318,0.812906062648617,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,33031,33031,Peptoniphilus lacrimalis,Peptoniphilus lacrimalis,species,0.73753,abund,0.73753,33031,1||1239|1737404|1737405|1570339|162289|33031,9681,0,0,9681,0.7626992270318981,0.9669998
Ganon2,default,Ganon2_default,simulated,simulated,ont,sim_ont,33035,33035,Blautia producta,Blautia producta,species,0.00045,abund,0.00045,33035,1||1239|186801|3085636|186803|572511|33035,20,0,0,20,0.0004653568697739131,0.9669998
