tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads,norm_abund,classified_fraction
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,853,853,                  Faecalibacterium_prausnitzii,Faecalibacterium prausnitzii,species,21.021784347692503,fraction_reads,21.02,415990,415990,21.192266878186874,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2929489,2929489,                    Faecalibacterium_sp._IP-3-29,Faecalibacterium_sp._IP-3-29,species,0.0006569465528498341,fraction_reads,0.0,13,13,0.0006622742599976668,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2929493,2929493,                    Faecalibacterium_sp._I3-3-89,Faecalibacterium_sp._I3-3-89,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.0944173845974365e-05,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,411483,411483,                  Faecalibacterium_duncaniae,Faecalibacterium duncaniae,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.0944173845974365e-05,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,288965,288965,                  Acetivibrio_clariflavus,Acetivibrio clariflavus,species,0.00030320610131530807,fraction_reads,0.0,6,0,0.0003056650430758462,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1677857,1677857,                  Acetivibrio_saccincola,Acetivibrio saccincola,species,0.00020213740087687205,fraction_reads,0.0,4,4,0.00020377669538389746,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1515,1515,                  Acetivibrio_thermocellus,Acetivibrio thermocellus,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.0944173845974365e-05,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2488810,2488810,                  Ruminiclostridium_herbifermentans,Ruminiclostridium herbifermentans,species,0.00025267175109609005,fraction_reads,0.0,5,5,0.0002547208692298718,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1521,1521,                  Ruminiclostridium_cellulolyticum,Ruminiclostridium cellulolyticum,species,0.00010106870043843603,fraction_reads,0.0,2,0,0.00010188834769194873,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2564099,2564099,                  Ruminococcus_bovis,Ruminococcus bovis,species,0.00010106870043843603,fraction_reads,0.0,2,2,0.00010188834769194873,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1160721,1160721,                  Ruminococcus_bicirculans,Ruminococcus bicirculans,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.0944173845974365e-05,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2878202,2878202,                    Ruminococcus_sp._FMB-CY1,Ruminococcus_sp._FMB-CY1,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.0944173845974365e-05,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2666138,2666138,                  Caproicibacterium_lactatifermentans,Caproicibacterium lactatifermentans,species,0.00015160305065765403,fraction_reads,0.0,3,3,0.0001528325215379231,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2766537,2766537,                  Caproicibacterium_amylolyticum,Caproicibacterium amylolyticum,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.0944173845974365e-05,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,253239,253239,                  Ethanoligenens_harbinense,Ethanoligenens harbinense,species,0.00010106870043843603,fraction_reads,0.0,2,2,0.00010188834769194873,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,292800,292800,                  Flavonifractor_plautii,Flavonifractor plautii,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.0944173845974365e-05,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,84032,84032,                  Pseudoclostridium_thermosuccinogenes,Pseudoclostridium thermosuccinogenes,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.0944173845974365e-05,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,301301,301301,                  Roseburia_hominis,Roseburia hominis,species,5.714980200641584,fraction_reads,5.71,113091,113091,5.761327564415086,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,33035,33035,                  Blautia_producta,Blautia producta,species,0.0003537404515345261,fraction_reads,0.0,7,2,0.0003566092169218206,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,40520,40520,                  Blautia_obeum,Blautia obeum,species,0.00010106870043843603,fraction_reads,0.0,2,0,0.00010188834769194873,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1796616,1796616,                  Blautia_pseudococcoides,Blautia pseudococcoides,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.0944173845974365e-05,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1912897,1912897,                  Blautia_argi,Blautia argi,species,5.0534350219218014e-05,fraction_reads,0.0,1,1,5.0944173845974365e-05,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,185008,185008,                  Butyrivibrio_hungatei,Butyrivibrio hungatei,species,0.00015160305065765403,fraction_reads,0.0,3,3,0.0001528325215379231,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,43305,43305,                  Butyrivibrio_proteoclasticus,Butyrivibrio proteoclasticus,species,0.00010106870043843603,fraction_reads,0.0,2,0,0.00010188834769194873,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,66219,66219,                  Lachnoclostridium_phytofermentans,Lachnoclostridium phytofermentans,species,0.00015160305065765403,fraction_reads,0.0,3,0,0.0001528325215379231,0.9919554367886028
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,89153,89153,                  [Clostridium]_hylemonae,[Clostridium]_hylemonae,species,0.00010106870043843603,fraction_reads,0.0,2,2,0.00010188834769194873,0.9919554367886028
