tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,301301,Roseburia hominis,Roseburia hominis,species,1.264260940831992,abund,1.26,15636000,15636000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.00897499132977431,abund,0.01,111000,111000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,423477,Veillonella rogosae,Veillonella rogosae,species,8.713503663688892,abund,8.71,107765999,107765999
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,671228,Veillonella sp. oral taxon 158,Veillonella sp. oral taxon 158,species,1.2287652544016234,abund,1.23,15197000,15197000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,674529,Bacteroides faecis,Bacteroides faecis,species,0.23545202479552063,abund,0.24,2912000,2912000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,707003,uncultured Oscillospiraceae bacterium,uncultured Oscillospiraceae bacterium,species,0.005498192886708587,abund,0.01,68000,68000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.007681298885842879,abund,0.01,95000,95000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1702170,Citrobacter sp. FDAARGOS_156,Citrobacter sp. FDAARGOS_156,species,0.005417337108962872,abund,0.01,67000,67000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1926307,Veillonella sp.,Veillonella sp.,species,1.4586382305326897,abund,1.46,18040000,18040000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2027456,Veillonella sp. S13053-19,Veillonella sp. S13053-19,species,2.4232476590390637,abund,2.42,29970000,29970000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2292234,Faecalibacterium sp. AF28-13AC,Faecalibacterium sp. AF28-13AC,species,5.7577399332723305,abund,5.76,71210000,71210000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2487150,Metakosakonia sp. MRY16-398,Metakosakonia sp. MRY16-398,species,0.007438731552605735,abund,0.01,92000,92000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2742625,Citrobacter sp. RHB35-C17,Citrobacter sp. RHB35-C17,species,0.006711029552894304,abund,0.01,83000,83000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2758403,Faecalibacterium sp. Marseille-Q3530,Faecalibacterium sp. Marseille-Q3530,species,0.11150011751134031,abund,0.11,1379000,1379000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2787105,Clostridium sp. 1001271B_150615_H5,Clostridium sp. 1001271B_150615_H5,species,0.014796607327465756,abund,0.01,183000,183000
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,544,Citrobacter,Citrobacter,genus,0.012128366661857177,abund,0.01,150000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,547,Enterobacter,Enterobacter,genus,0.024499300656951495,abund,0.02,303000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,561,Escherichia,Escherichia,genus,16.854225159538696,abund,16.85,208448000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,570,Klebsiella,Klebsiella,genus,1.2078236079654834,abund,1.21,14938000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,590,Salmonella,Salmonella,genus,0.0468154953147687,abund,0.05,579000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,816,Bacteroides,Bacteroides,genus,19.075899364657694,abund,19.08,235925000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,838,Prevotella,Prevotella,genus,5.747390312865101,abund,5.75,71081999,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,841,Roseburia,Roseburia,genus,1.264260940831992,abund,1.26,15636000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,848,Fusobacterium,Fusobacterium,genus,3.992173170416908,abund,3.99,49374000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1350,Enterococcus,Enterococcus,genus,0.00574076021994573,abund,0.01,71000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1386,Bacillus,Bacillus,genus,0.008813279774282881,abund,0.01,109000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1485,Clostridium,Clostridium,genus,0.014796607327465756,abund,0.01,183000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1678,Bifidobacterium,Bifidobacterium,genus,0.14780428086338837,abund,0.15,1827999,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2172,Methanobrevibacter,Methanobrevibacter,genus,0.044794100871125835,abund,0.04,554000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,4930,Saccharomyces,Saccharomyces,genus,0.2924553481062494,abund,0.29,3617000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,5475,Candida,Candida,genus,0.334257704345006,abund,0.33,4133999,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,29465,Veillonella,Veillonella,genus,14.293684389887412,abund,14.29,176780000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,216851,Faecalibacterium,Faecalibacterium,genus,6.062485359595928,abund,6.06,74979000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,239759,Alistipes,Alistipes,genus,0.013422059105788609,abund,0.01,166000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,239934,Akkermansia,Akkermansia,genus,1.7875595344022566,abund,1.79,22108000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,375288,Parabacteroides,Parabacteroides,genus,0.0869199610766431,abund,0.09,1075000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,909656,Phocaeicola,Phocaeicola,genus,0.0479474762032087,abund,0.05,593000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1392389,Intestinimonas,Intestinimonas,genus,0.007681298885842879,abund,0.01,95000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,1870884,Clostridioides,Clostridioides,genus,1.681153330888896,abund,1.68,20792000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2055876,Metakosakonia,Metakosakonia,genus,0.007438731552605735,abund,0.01,92000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2316020,Mediterraneibacter,Mediterraneibacter,genus,0.011562376217637175,abund,0.01,143000,0
Sourmash,default,Sourmash_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,0,2742598,Limosilactobacillus,Limosilactobacillus,genus,1.2814832214918292,abund,1.28,15849000,0
