tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,clade_reads,direct_reads
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,851,Fusobacterium nucleatum,Fusobacterium nucleatum,species,0.5199054666963341,abund,0.52,53613000,53613000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,species,2.1513921530782047,abund,2.15,221853000,221853000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1255,Pediococcus pentosaceus,Pediococcus pentosaceus,species,0.42062372219337646,abund,0.42,43375000,43375000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1302,Streptococcus gordonii,Streptococcus gordonii,species,0.36408801497983445,abund,0.36,37545000,37545000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1303,Streptococcus oralis,Streptococcus oralis,species,0.3462060520121206,abund,0.35,35701000,35701000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1304,Streptococcus salivarius,Streptococcus salivarius,species,0.6248407819206458,abund,0.62,64434000,64434000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1305,Streptococcus sanguinis,Streptococcus sanguinis,species,0.4142331508291013,abund,0.41,42716000,42716000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1306,Streptococcus sp.,Streptococcus sp.,species,0.6764211295482325,abund,0.68,69753000,69753000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1308,Streptococcus thermophilus,Streptococcus thermophilus,species,0.4160077707982399,abund,0.42,42899000,42899000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1318,Streptococcus parasanguinis,Streptococcus parasanguinis,species,0.35381849286334366,abund,0.35,36486000,36486000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1328,Streptococcus anginosus,Streptococcus anginosus,species,0.44435320342005524,abund,0.44,45822000,45822000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1338,Streptococcus intermedius,Streptococcus intermedius,species,0.2655335737429172,abund,0.27,27382000,27382000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1343,Streptococcus vestibularis,Streptococcus vestibularis,species,0.32826590478312356,abund,0.33,33851000,33851000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1522,[Clostridium] innocuum,[Clostridium] innocuum,species,1.1453862754910955,abund,1.15,118113000,118113000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1580,Levilactobacillus brevis,Levilactobacillus brevis,species,0.5818426128323363,abund,0.58,60000000,60000000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.7666067345372446,abund,0.77,79053000,79053000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.692858183360746,abund,0.69,71448000,71448000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1655,Actinomyces naeslundii,Actinomyces naeslundii,species,0.6531183329042974,abund,0.65,67350000,67350000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1660,Schaalia odontolytica,Schaalia odontolytica,species,0.5664916652304431,abund,0.57,58417000,58417000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,0.8325488973249094,abund,0.83,85853000,85853000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.5857700504689546,abund,0.59,60405000,60405000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2702,Gardnerella vaginalis,Gardnerella vaginalis,species,0.3972433465343971,abund,0.4,40964000,40964000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,28037,Streptococcus mitis,Streptococcus mitis,species,0.40750317127400726,abund,0.41,42022000,42022000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.9487913539919297,abund,0.95,97840000,97840000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,28116,Bacteroides ovatus,Bacteroides ovatus,species,3.426412962708345,abund,3.43,353334000,353334000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,28117,Alistipes putredinis,Alistipes putredinis,species,0.5604889889413895,abund,0.56,57798000,57798000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,1.016808745734653,abund,1.02,104853999,104853999
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,28125,Prevotella bivia,Prevotella bivia,species,0.49200610371364667,abund,0.49,50735999,50735999
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,28128,Prevotella corporis,Prevotella corporis,species,0.4381565795933909,abund,0.44,45183000,45183000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,29466,Veillonella parvula,Veillonella parvula,species,0.6469895907157969,abund,0.65,66718000,66718000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,29523,Bacteroides sp.,Bacteroides sp.,species,0.6442840225661265,abund,0.64,66439000,66439000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.5858282347302378,abund,0.59,60411000,60411000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,39485,Lachnospira eligens,Lachnospira eligens,species,0.5043702689337107,abund,0.5,52011000,52011000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.6672474110192427,abund,0.67,68807000,68807000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.8825679672747293,abund,0.88,91011000,91011000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.7814146290338275,abund,0.78,80580000,80580000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.664987922206077,abund,0.66,68574000,68574000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,39777,Veillonella atypica,Veillonella atypica,species,0.5223201135395882,abund,0.52,53862000,53862000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,40520,Blautia obeum,Blautia obeum,species,0.8501787284937292,abund,0.85,87671000,87671000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.7081509467013559,abund,0.71,73025000,73025000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.5117499727398008,abund,0.51,52772000,52772000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,45851,Butyrivibrio crossotus,Butyrivibrio crossotus,species,0.5572597624401701,abund,0.56,57465000,57465000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.9488786303838546,abund,0.95,97849000,97849000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.8914119749897809,abund,0.89,91923000,91923000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,47678,Bacteroides caccae,Bacteroides caccae,species,1.2939597866778327,abund,1.29,133434000,133434000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.5639218603571002,abund,0.56,58152000,58152000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,77133,uncultured bacterium,uncultured bacterium,species,0.01579702693839793,abund,0.02,1629000,1629000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,84112,Eggerthella lenta,Eggerthella lenta,species,0.8081018005116939,abund,0.81,83331999,83331999
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,84135,Gemella sanguinis,Gemella sanguinis,species,0.4274991624016785,abund,0.43,44084000,44084000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,88431,Dorea longicatena,Dorea longicatena,species,0.17086778063509608,abund,0.17,17620000,17620000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,89014,Blautia luti,Blautia luti,species,0.7777005336885812,abund,0.78,80197000,80197000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,113107,Streptococcus australis,Streptococcus australis,species,0.5357800726497763,abund,0.54,55250000,55250000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.4216807362733552,abund,0.42,43484000,43484000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.6085879782688627,abund,0.61,62758000,62758000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,154046,Hungatella hathewayi,Hungatella hathewayi,species,1.6823785202509391,abund,1.68,173488000,173488000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.7354781547507147,abund,0.74,75843000,75843000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,159268,uncultured Veillonella sp.,uncultured Veillonella sp.,species,0.04335697203288959,abund,0.04,4471000,4471000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,159272,uncultured Prevotella sp.,uncultured Prevotella sp.,species,0.02671627330588477,abund,0.03,2755000,2755000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.1304814072257072,abund,1.13,116576000,116576000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.8088485082288722,abund,0.81,83409000,83409000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.18970978391398324,abund,0.19,19563000,19563000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,216816,Bifidobacterium longum,Bifidobacterium longum,species,1.1301613937886494,abund,1.13,116543000,116543000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.5026926130360005,abund,0.5,51837999,51837999
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,259315,uncultured Faecalibacterium sp.,uncultured Faecalibacterium sp.,species,0.08814915584409894,abund,0.09,9090000,9090000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.6831511091033265,abund,0.68,70447000,70447000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,291644,Bacteroides salyersiae,Bacteroides salyersiae,species,0.01562247415454823,abund,0.02,1611000,1611000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,292800,Flavonifractor plautii,Flavonifractor plautii,species,1.0119988468019057,abund,1.01,104357999,104357999
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,301301,Roseburia hominis,Roseburia hominis,species,0.8304251717880714,abund,0.83,85634000,85634000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,301302,Roseburia faecis,Roseburia faecis,species,0.7322780203801368,abund,0.73,75513000,75513000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,1.8991827751691484,abund,1.9,195845000,195845000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.8561329178983801,abund,0.86,88285000,88285000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.016718277742049127,abund,0.02,1724000,1724000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,357276,Phocaeicola dorei,Phocaeicola dorei,species,1.8942855998444763,abund,1.89,195340000,195340000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.4450449184766294,abund,1.45,149014000,149014000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,1.2288322035481332,abund,1.23,126718000,126718000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,410072,Coprococcus comes,Coprococcus comes,species,0.7580827402592509,abund,0.76,78174000,78174000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.9593227052841948,abund,0.96,98926000,98926000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,418240,Blautia wexlerae,Blautia wexlerae,species,1.2753602178209589,abund,1.28,131516000,131516000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,423477,Veillonella rogosae,Veillonella rogosae,species,0.048574160794619535,abund,0.05,5009000,5009000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,454154,Paraprevotella clara,Paraprevotella clara,species,0.6854202952933727,abund,0.69,70681000,70681000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.07605651717669001,abund,0.08,7842999,7842999
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,544580,Actinomyces oris,Actinomyces oris,species,0.8136390124078584,abund,0.81,83903000,83903000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.5689838910887417,abund,0.57,58674000,58674000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,671216,Peptoniphilus sp. oral taxon 836,Peptoniphilus sp. oral taxon 836,species,0.3671620834509653,abund,0.37,37862000,37862000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,671228,Veillonella sp. oral taxon 158,Veillonella sp. oral taxon 158,species,0.15972549459935684,abund,0.16,16471000,16471000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,674529,Bacteroides faecis,Bacteroides faecis,species,1.3512421919111761,abund,1.35,139341000,139341000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,0.7679934594311617,abund,0.77,79196000,79196000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.16878284460578022,abund,0.17,17405000,17405000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.7939145478328423,abund,0.79,81869000,81869000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1160721,Ruminococcus bicirculans,Ruminococcus bicirculans,species,0.703311955637967,abund,0.7,72526000,72526000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1226322,Oscillibacter sp. KLE 1728,Oscillibacter sp. KLE 1728,species,0.019656582936852428,abund,0.02,2027000,2027000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.7599252418665534,abund,0.76,78364000,78364000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.76742131419521,abund,0.77,79137000,79137000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1449050,Clostridium sp. KNHs205,Clostridium sp. KNHs205,species,0.1541882924005691,abund,0.15,15900000,15900000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,1.0943586783456998,abund,1.09,112851000,112851000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1737424,Blautia massiliensis,Blautia massiliensis,species,0.2738151335988974,abund,0.27,28236000,28236000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1739304,Anaerosphaera sp. HMSC064C01,Anaerosphaera sp. HMSC064C01,species,0.020228718475427343,abund,0.02,2085999,2085999
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1776392,Massilimicrobiota timonensis,Massilimicrobiota timonensis,species,0.027705396050322864,abund,0.03,2856999,2856999
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,0.8404328647287875,abund,0.84,86666000,86666000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1834205,Burkholderiales bacterium YL45,Burkholderiales bacterium YL45,species,0.6889695352316499,abund,0.69,71047000,71047000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1852391,Clostridiales bacterium Marseille-P2986,Clostridiales bacterium Marseille-P2986,species,0.042707247781893484,abund,0.04,4404000,4404000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1869227,bacterium,bacterium,species,0.5170641352703361,abund,0.52,53320000,53320000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1872444,Alistipes sp.,Alistipes sp.,species,0.5044090584412328,abund,0.5,52015000,52015000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1898203,Lachnospiraceae bacterium,Lachnospiraceae bacterium,species,0.8293002760699288,abund,0.83,85518000,85518000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1924083,Bariatricus sp.,Bariatricus sp.,species,0.03513359643819257,abund,0.04,3623000,3623000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1926307,Veillonella sp.,Veillonella sp.,species,0.024272534331988962,abund,0.02,2503000,2503000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1946697,Lachnoclostridium sp. UBA6558,Lachnoclostridium sp. UBA6558,species,0.05850427472029142,abund,0.06,6033000,6033000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1971605,Faecalibacterium sp.,Faecalibacterium sp.,species,0.11717340484755198,abund,0.12,12083000,12083000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,1982626,Faecalibacillus intestinalis,Faecalibacillus intestinalis,species,0.6603816681878211,abund,0.66,68099000,68099000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2025876,Parabacteroides sp. CT06,Parabacteroides sp. CT06,species,1.9393784023389822,abund,1.94,199990000,199990000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2049036,Paraprevotella sp.,Paraprevotella sp.,species,0.05201672958721086,abund,0.05,5364000,5364000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2081703,Peptostreptococcaceae bacterium oral taxon 929,Peptostreptococcaceae bacterium oral taxon 929,species,0.013479353863949124,abund,0.01,1390000,1390000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2093857,Dysosmobacter welbionis,Dysosmobacter welbionis,species,0.6494042375590511,abund,0.65,66967000,66967000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.7404044222060284,abund,0.74,76351000,76351000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2109687,Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,species,0.032108014851464424,abund,0.03,3311000,3311000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2292357,Faecalibacterium sp. OM04-11BH,Faecalibacterium sp. OM04-11BH,species,0.08068217564608396,abund,0.08,8320000,8320000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2302965,Lachnospiraceae bacterium AM40-2BH,Lachnospiraceae bacterium AM40-2BH,species,0.5308731999482236,abund,0.53,54744000,54744000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2382163,Streptococcus koreensis,Streptococcus koreensis,species,0.3724568512277395,abund,0.37,38408000,38408000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2485925,Oscillospiraceae bacterium,Oscillospiraceae bacterium,species,0.030081263083431786,abund,0.03,3102000,3102000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2508867,Prevotella brunnea,Prevotella brunnea,species,0.021072399961411113,abund,0.02,2173000,2173000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2584648,Faecalibacterium sp. BIOML-A4,Faecalibacterium sp. BIOML-A4,species,0.0181050026359662,abund,0.02,1867000,1867000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2585118,Alistipes communis,Alistipes communis,species,0.7605943608713105,abund,0.76,78433000,78433000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2610896,Streptococcus sp. LPB0220,Streptococcus sp. LPB0220,species,0.7147548603570029,abund,0.71,73706000,73706000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2682455,Veillonella sp. S12025-13,Veillonella sp. S12025-13,species,0.6827535166512244,abund,0.68,70406000,70406000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2682456,Veillonella nakazawae,Veillonella nakazawae,species,0.28121423215874863,abund,0.28,28999000,28999000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2709720,Blautia sp. MSK.20.9,Blautia sp. MSK.20.9,species,1.4707429672100574,abund,1.47,151664000,151664000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2714355,Vescimonas coprocola,Vescimonas coprocola,species,0.5835202590326695,abund,0.58,60173000,60173000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2714358,Pusillimonas faecalis,Pusillimonas faecalis,species,0.666946792335946,abund,0.67,68776000,68776000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2735723,Turicibacter bilis,Turicibacter bilis,species,0.6374279771115854,abund,0.64,65732000,65732000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2763667,Lachnospiraceae bacterium NSJ-29,Lachnospiraceae bacterium NSJ-29,species,0.9206495565872288,abund,0.92,94937999,94937999
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2763672,Lachnospiraceae bacterium sunii NSJ-8,Lachnospiraceae bacterium sunii NSJ-8,species,0.8308033597890354,abund,0.83,85672999,85672999
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2806443,Turicibacter sp. TJ11,Turicibacter sp. TJ11,species,0.584014825253577,abund,0.58,60224000,60224000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2817021,Faecalibacterium sp. Marseille-Q4137,Faecalibacterium sp. Marseille-Q4137,species,0.16921922656540447,abund,0.17,17450000,17450000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2881266,Faecalibacterium sp. CLA-AA-H233,Faecalibacterium sp. CLA-AA-H233,species,0.37025554667585714,abund,0.37,38181000,38181000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2883199,Lachnospiraceae bacterium 210521-DFI.1.109,Lachnospiraceae bacterium 210521-DFI.1.109,species,0.08289317757484684,abund,0.08,8548000,8548000
Sourmash,default,Sourmash_default,simulated,simulated,pacbio,sim_pacbio,0,2884902,Bifidobacterium sp. MSK23_125,Bifidobacterium sp. MSK23_125,species,0.4508698406837774,abund,0.45,46494000,46494000
