tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,823,823,Parabacteroides distasonis,Parabacteroides distasonis,species,1.50726,abund,1.50726,823,1||976|200643|171549|2005525|375288|823,29953,0,0,29953,1.5217224501663813,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,851,851,Fusobacterium nucleatum,Fusobacterium nucleatum,species,0.78769,abund,0.78769,851,1||32066|203490|203491|203492|848|851,6541,0,0,6541,0.7952480373469455,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,853,853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,species,0.92835,abund,0.92835,853,1||1239|186801|186802|216572|216851|853,10772,0,0,10772,0.9372576971537493,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1018,1018,Capnocytophaga ochracea,Capnocytophaga ochracea,species,0.0001,abund,0.0001,1018,1||976|117743|200644|49546|1016|1018,1,0,0,1,0.00010095951927115305,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1255,1255,Pediococcus pentosaceus,Pediococcus pentosaceus,species,0.78563,abund,0.78563,1255,1||1239|91061|186826|33958|1253|1255,5503,0,0,5503,0.7931682712499597,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1302,1302,Streptococcus gordonii,Streptococcus gordonii,species,0.78033,abund,0.78033,1302,1||1239|91061|186826|1300|1301|1302,6594,0,0,6594,0.7878174167285885,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1303,1303,Streptococcus oralis,Streptococcus oralis,species,0.71747,abund,0.71747,1303,1||1239|91061|186826|1300|1301|1303,5773,0,0,5773,0.7243542629147417,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1304,1304,Streptococcus salivarius,Streptococcus salivarius,species,0.78948,abund,0.78948,1304,1||1239|91061|186826|1300|1301|1304,6636,0,0,6636,0.7970552127418989,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1305,1305,Streptococcus sanguinis,Streptococcus sanguinis,species,0.76257,abund,0.76257,1305,1||1239|91061|186826|1300|1301|1305,6921,0,0,6921,0.7698870061060317,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1307,1307,Streptococcus suis,Streptococcus suis,species,0.00399,abund,0.00399,1307,1||1239|91061|186826|1300|1301|1307,33,0,0,33,0.0040282848189190056,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1308,1308,Streptococcus thermophilus,Streptococcus thermophilus,species,0.77555,abund,0.77555,1308,1||1239|91061|186826|1300|1301|1308,5375,0,0,5375,0.7829915517074273,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1318,1318,Streptococcus parasanguinis,Streptococcus parasanguinis,species,0.78907,abund,0.78907,1318,1||1239|91061|186826|1300|1301|1318,6478,0,0,6478,0.7966412787128874,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1328,1328,Streptococcus anginosus,Streptococcus anginosus,species,0.77137,abund,0.77137,1328,1||1239|91061|186826|1300|1301|1328,5881,0,0,5881,0.7787714438018932,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1338,1338,Streptococcus intermedius,Streptococcus intermedius,species,0.77836,abund,0.77836,1338,1||1239|91061|186826|1300|1301|1338,5815,0,0,5815,0.7858285141989468,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1343,1343,Streptococcus vestibularis,Streptococcus vestibularis,species,0.78137,abund,0.78137,1343,1||1239|91061|186826|1300|1301|1343,5817,0,0,5817,0.7888673957290085,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1351,1351,Enterococcus faecalis,Enterococcus faecalis,species,0.00035,abund,0.00035,1351,1||1239|91061|186826|81852|1350|1351,4,0,0,4,0.0003533583174490356,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1496,1496,Clostridioides difficile,Clostridioides difficile,species,0.0078,abund,0.0078,1496,1||1239|186801|3082720|186804|1870884|1496,108,0,0,108,0.007874842503149937,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1522,1522,[Clostridium] innocuum,[Clostridium] innocuum,species,1.12156,abund,1.12156,1522,1||1239|186801|186802|31979|1485|1522,14215,0,0,14215,1.132321584337544,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1580,1580,Levilactobacillus brevis,Levilactobacillus brevis,species,0.7718,abund,0.7718,1580,1||1239|91061|186826|33958|2767886|1580,7427,0,0,7427,0.7792055697347592,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1590,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.76359,abund,0.76359,1590,1||1239|91061|186826|33958|2767842|1590,9646,0,0,9646,0.7709167932025974,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1597,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.75814,abund,0.75814,1597,1||1239|91061|186826|33958|2759736|1597,8846,0,0,8846,0.7654144994023198,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1603,1603,Amylolactobacillus amylophilus,Amylolactobacillus amylophilus,species,0.00017,abund,0.00017,1603,1||1239|91061|186826|33958|2767876|1603,1,0,0,1,0.00017163118276096017,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1655,1655,Actinomyces naeslundii,Actinomyces naeslundii,species,0.78136,abund,0.78136,1655,1||201174|1760|2037|2049|1654|1655,9449,0,0,9449,0.7888572997770815,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1660,1660,Schaalia odontolytica,Schaalia odontolytica,species,0.80046,abund,0.80046,1660,1||201174|1760|2037|2049|2529408|1660,7367,0,0,7367,0.8081405679578716,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,1680,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,1.21659,abund,1.21659,1680,1||201174|1760|85004|31953|1678|1680,10386,0,0,10386,1.2282634155009209,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,2047,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.78707,abund,0.78707,2047,1||201174|1760|85006|1268|32207|2047,7528,0,0,7528,0.7946220883274643,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,2702,2702,Gardnerella vaginalis,Gardnerella vaginalis,species,0.78562,abund,0.78562,2702,1||201174|1760|85004|31953|2701|2702,5026,0,0,5026,0.7931581752980325,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,28025,28025,Bifidobacterium animalis,Bifidobacterium animalis,species,0.01187,abund,0.01187,28025,1||201174|1760|85004|31953|1678|28025,88,0,0,88,0.011983894937485867,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,28037,28037,Streptococcus mitis,Streptococcus mitis,species,0.71163,abund,0.71163,28037,1||1239|91061|186826|1300|1301|28037,5726,0,0,5726,0.7184582269893064,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,28111,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.79952,abund,0.79952,28111,1||976|200643|171549|815|816|28111,12214,0,0,12214,0.8071915484767228,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,28116,28116,Bacteroides ovatus,Bacteroides ovatus,species,1.23282,abund,1.23282,28116,1||976|200643|171549|815|816|28116,31823,0,0,31823,1.2446491454786288,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,28117,28117,Alistipes putredinis,Alistipes putredinis,species,0.74874,abund,0.74874,28117,1||976|200643|171549|171550|239759|28117,7608,0,0,7608,0.7559243045908313,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,28118,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,0.74582,abund,0.74582,28118,1||976|200643|171549|1853231|283168|28118,13163,0,0,13163,0.7529762866281137,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,28125,28125,Prevotella bivia,Prevotella bivia,species,0.76918,abund,0.76918,28125,1||976|200643|171549|171552|838|28125,7291,0,0,7291,0.7765604303298549,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,28128,28128,Prevotella corporis,Prevotella corporis,species,0.79306,abund,0.79306,28128,1||976|200643|171549|171552|838|28128,8666,0,0,8666,0.8006695635318063,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,29347,29347,[Clostridium] scindens,[Clostridium] scindens,species,0.01425,abund,0.01425,29347,1||1239|186801|3085636|186803|1506553|29347,215,0,0,215,0.014386731496139308,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,29389,29389,Streptococcus alactolyticus,Streptococcus alactolyticus,species,0.00382,abund,0.00382,29389,1||1239|91061|186826|1300|1301|29389,25,0,0,25,0.003856653636158046,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,29466,29466,Veillonella parvula,Veillonella parvula,species,0.77702,abund,0.77702,29466,1||1239|909932|1843489|31977|29465|29466,6363,0,0,6363,0.7844756566407133,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,33031,33031,Peptoniphilus lacrimalis,Peptoniphilus lacrimalis,species,0.73037,abund,0.73037,33031,1||1239|1737404|1737405|1570339|162289|33031,5010,0,0,5010,0.7373780409007203,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,33038,33038,Mediterraneibacter gnavus,Mediterraneibacter gnavus,species,0.00197,abund,0.00197,33038,1||1239|186801|3085636|186803|2316020|33038,26,0,0,26,0.001988902529641715,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,33039,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.79568,abund,0.79568,33039,1||1239|186801|3085636|186803|2316020|33039,8848,0,0,8848,0.8033147029367106,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,39485,39485,Lachnospira eligens,Lachnospira eligens,species,0.55406,abund,0.55406,39485,1||1239|186801|3085636|186803|28050|39485,6455,0,0,6455,0.5593763124737505,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,39486,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.76897,abund,0.76897,39486,1||1239|186801|3085636|186803|189330|39486,9335,0,0,9335,0.7763484153393856,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,39488,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.81278,abund,0.81278,39488,1||1239|186801|3085636|186803|2569097|39488,11076,0,0,11076,0.8205787807320776,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,39490,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.76662,abund,0.76662,39490,1||1239|186801|186802|186806|1730|39490,10119,0,0,10119,0.7739758666365134,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,39491,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.81681,abund,0.81681,39491,1||1239|186801|3085636|186803|1766253|39491,10393,0,0,10393,0.8246474493587052,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,39496,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.83686,abund,0.83686,39496,1||1239|186801|186802|186806|1730|39496,8556,0,0,8556,0.8448898329725714,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,39777,39777,Veillonella atypica,Veillonella atypica,species,0.7637,abund,0.7637,39777,1||1239|909932|1843489|31977|29465|39777,6190,0,0,6190,0.7710278486737958,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,40520,40520,Blautia obeum,Blautia obeum,species,0.78182,abund,0.78182,40520,1||1239|186801|3085636|186803|572511|40520,10968,0,0,10968,0.7893217135657288,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,40545,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.81917,abund,0.81917,40545,1||1224|28216|80840|995019|40544|40545,9094,0,0,9094,0.8270300940135044,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,43675,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.7891,abund,0.7891,43675,1||201174|1760|85006|1268|32207|43675,6909,0,0,6909,0.7966715665686686,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,45851,45851,Eshraghiella crossota,Eshraghiella crossota,species,0.45086,abund,0.45086,45851,1||1239|186801|3085636|186803|3342669|45851,7444,0,0,7444,0.4551860885859206,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,46503,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.76,abund,0.76,46503,1||976|200643|171549|2005525|375288|46503,13515,0,0,13515,0.767292346460763,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,46506,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.72157,abund,0.72157,46506,1||976|200643|171549|815|816|46506,10974,0,0,10974,0.7284936032048591,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,47678,47678,Bacteroides caccae,Bacteroides caccae,species,0.74411,abund,0.74411,47678,1||976|200643|171549|815|816|47678,15267,0,0,15267,0.7512498788485769,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,74426,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.84307,abund,0.84307,74426,1||201174|84998|84999|84107|102106|74426,7328,0,0,7328,0.8511594191193099,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,84112,84112,Eggerthella lenta,Eggerthella lenta,species,0.80218,abund,0.80218,84112,1||201174|84998|1643822|1643826|84111|84112,10459,0,0,10459,0.8098770716893355,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.78279,abund,0.78279,84135,1||1239|91061|1385|539738|1378|84135,5399,0,0,5399,0.7903010209026589,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,88431,88431,Dorea longicatena,Dorea longicatena,species,0.72973,abund,0.72973,88431,1||1239|186801|3085636|186803|189330|88431,8790,0,0,8790,0.7367318999773851,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,89014,89014,Blautia luti,Blautia luti,species,0.76316,abund,0.76316,89014,1||1239|186801|3085636|186803|572511|89014,11201,0,0,11201,0.7704826672697315,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,89153,89153,[Clostridium] hylemonae,[Clostridium] hylemonae,species,0.00034,abund,0.00034,89153,1||1239|186801|3085636|186803|1506553|89153,5,0,0,5,0.00034326236552192034,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,113107,113107,Streptococcus australis,Streptococcus australis,species,0.83681,abund,0.83681,113107,1||1239|91061|186826|1300|1301|113107,6470,0,0,6470,0.8448393532129359,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.41726,abund,0.41726,114527,1||1239|186801|3082720|543314|86331|114527,5451,0,0,5451,0.42126369011081316,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,1.02622,abund,1.02622,116090,1||1239|1737404|1737405|2848916|171003|116090,7639,0,0,7639,1.0360667786644266,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,0.77523,abund,0.77523,154046,1||1239|186801|3085636|186803|1649459|154046,20894,0,0,20894,0.7826684812457597,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.77073,abund,0.77073,154288,1||1239|526524|526525|2810281|191303|154288,8974,0,0,8974,0.7781253028785579,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,0.8217,abund,0.8217,166486,1||1239|186801|3085636|186803|841|166486,13628,0,0,13628,0.8295843698510645,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.79712,abund,0.79712,169435,1||1239|186801|186802|216572|244127|169435,10730,0,0,10730,0.8047685200142152,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.85817,abund,0.85817,214856,1||976|200643|171549|171550|239759|214856,11680,0,0,11680,0.8664043065292539,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,1.62295,abund,1.62295,216816,1||201174|1760|85004|31953|1678|216816,14969,0,0,14969,1.6385225180111782,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,249188,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.92221,abund,0.92221,249188,1||1224|1236|135625|712|724|249188,6610,0,0,6610,0.9310587826705005,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.78468,abund,0.78468,261299,1||1239|186801|3082720|186804|1505657|261299,9077,0,0,9077,0.7922091558168837,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,291644,291644,Bacteroides salyersiae,Bacteroides salyersiae,species,5e-05,abund,5e-05,291644,1||976|200643|171549|815|816|291644,1,0,0,1,5.0479759635576524e-05,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.71624,abund,0.71624,292800,1||1239|186801|186802|216572|946234|292800,12224,0,0,12224,0.7231124608277065,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,301301,301301,Roseburia hominis,Roseburia hominis,species,0.79065,abund,0.79065,301301,1||1239|186801|3085636|186803|841|301301,10908,0,0,10908,0.7982364391173715,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,301302,301302,Roseburia faecis,Roseburia faecis,species,0.75205,abund,0.75205,301302,1||1239|186801|3085636|186803|841|301302,10097,0,0,10097,0.7592660646787064,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,0.80516,abund,0.80516,328812,1||976|200643|171549|2005525|375288|328812,20932,0,0,20932,0.8128856653636158,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.7731,abund,0.7731,328813,1||976|200643|171549|171550|239759|328813,10494,0,0,10494,0.7805180434852842,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,328814,328814,Alistipes shahii,Alistipes shahii,species,0.00014,abund,0.00014,328814,1||976|200643|171549|171550|239759|328814,2,0,0,2,0.00014134332697961425,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,342942,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.79423,abund,0.79423,342942,1||1239|186801|3085636|186803|2316020|342942,9808,0,0,9808,0.8018507899072788,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,0.78419,abund,0.78419,357276,1||976|200643|171549|815|909656|357276,16511,0,0,16511,0.7917144541724551,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.7704,abund,0.7704,371601,1||976|200643|171549|815|816|371601,18881,0,0,18881,0.7777921364649629,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,387661,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,0.78737,abund,0.78737,387661,1||976|200643|171549|2005525|375288|387661,14003,0,0,14003,0.7949249668852777,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,410072,410072,Coprococcus comes,Coprococcus comes,species,0.80275,abund,0.80275,410072,1||1239|186801|3085636|186803|33042|410072,10175,0,0,10175,0.810452540949181,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,411483,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,0.80817,abund,0.80817,411483,1||1239|186801|186802|216572|216851|411483,9300,0,0,9300,0.8159245468936775,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,411486,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.86703,abund,0.86703,411486,1||1239|186801|186802|31979|1485|411486,11753,0,0,11753,0.8753493199366782,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,418240,418240,Blautia wexlerae,Blautia wexlerae,species,0.91307,abund,0.91307,418240,1||1239|186801|3085636|186803|572511|418240,14259,0,0,14259,0.9218310826091171,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,423477,423477,Veillonella rogosae,Veillonella rogosae,species,0.77566,abund,0.77566,423477,1||1239|909932|1843489|31977|29465|423477,6483,0,0,6483,0.7831026071786257,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,454154,454154,Paraprevotella clara,Paraprevotella clara,species,0.74185,abund,0.74185,454154,1||976|200643|171549|171552|577309|454154,11950,0,0,11950,0.7489681937130489,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,487174,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.73601,abund,0.73601,487174,1||976|200643|171549|2005519|397864|487174,9635,0,0,9635,0.7430721577876135,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,544580,544580,Actinomyces oris,Actinomyces oris,species,0.80327,abund,0.80327,544580,1||201174|1760|2037|2049|1654|544580,9590,0,0,9590,0.810977530449391,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,649756,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.7401,abund,0.7401,649756,1||1239|186801|3085636|186803|207244|649756,8869,0,0,8869,0.7472014021258035,0.9904959999999999
Ganon2,unified,Ganon2_unified,simulated,simulated,pacbio,sim_pacbio,674529,674529,Bacteroides faecis,Bacteroides faecis,species,0.76318,abund,0.76318,674529,1||976|200643|171549|815|816|674529,18287,0,0,18287,0.7705028591735857,0.9904959999999999
