tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,153151,153151,Parageobacillus toebii,Parageobacillus toebii,species,0.00033,abund,0.00033,153151,1||1239|91061|1385|3120669|1906945|153151,1,0,0,1,0.0003880143998022773,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,158836,158836,Enterobacter hormaechei,Enterobacter hormaechei,species,0.00526,abund,0.00526,158836,1||1224|1236|91347|543|547|158836,25,0,0,25,0.0061847143726059955,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,0.00025,abund,0.00025,166486,1||1239|186801|3085636|186803|841|166486,1,0,0,1,0.0002939503028805131,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208479,208479,Enterocloster bolteae,Enterocloster bolteae,species,0.00067,abund,0.00067,208479,1||1239|186801|3085636|186803|2719313|208479,4,0,0,4,0.0007877868117197751,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208962,208962,Escherichia albertii,Escherichia albertii,species,0.00021,abund,0.00021,208962,1||1224|1236|91347|543|561|208962,1,0,0,1,0.00024691825441963103,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,214473,214473,Staphylococcus nepalensis,Staphylococcus nepalensis,species,0.00037,abund,0.00037,214473,1||1239|91061|1385|90964|1279|214473,1,0,0,1,0.00043504644826315936,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.00788,abund,0.00788,214856,1||976|200643|171549|171550|239759|214856,26,0,0,26,0.009265313546793772,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.01073,abund,0.01073,216816,1||201174|1760|85004|31953|1678|216816,24,0,0,24,0.012616346999631621,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,239935,239935,Akkermansia muciniphila,Akkermansia muciniphila,species,1.97747,abund,1.97747,239935,1||74201|203494|48461|1647988|239934|239935,5107,0,0,5107,2.325111621748513,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,244366,244366,Klebsiella variicola,Klebsiella variicola,species,0.00019,abund,0.00019,244366,1||1224|1236|91347|543|570|244366,1,0,0,1,0.00022340223018918993,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,246787,246787,Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,species,0.00015,abund,0.00015,246787,1||976|200643|171549|815|816|246787,1,0,0,1,0.00017637018172830785,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.00214,abund,0.00214,261299,1||1239|186801|3082720|186804|1505657|261299,6,0,0,6,0.002516214592657192,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,291644,291644,Bacteroides salyersiae,Bacteroides salyersiae,species,0.00096,abund,0.00096,291644,1||976|200643|171549|815|816|291644,5,0,0,5,0.0011287691630611702,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.00024,abund,0.00024,292800,1||1239|186801|186802|216572|946234|292800,1,0,0,1,0.00028219229076529255,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,301301,301301,Roseburia hominis,Roseburia hominis,species,1.40497,abund,1.40497,301301,1||1239|186801|3085636|186803|841|301301,4699,0,0,4699,1.651965428152138,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,0.00016,abund,0.00016,328812,1||976|200643|171549|2005525|375288|328812,1,0,0,1,0.00018812819384352839,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.00669,abund,0.00669,328813,1||976|200643|171549|171550|239759|328813,22,0,0,22,0.00786611010508253,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328814,328814,Alistipes shahii,Alistipes shahii,species,0.00029,abund,0.00029,328814,1||976|200643|171549|171550|239759|328814,1,0,0,1,0.0003409823513413952,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,333367,333367,Enterocloster asparagiformis,Enterocloster asparagiformis,species,0.00017,abund,0.00017,333367,1||1239|186801|3085636|186803|2719313|333367,1,0,0,1,0.00019988620595874892,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,338188,338188,Bacteroides finegoldii,Bacteroides finegoldii,species,0.00021,abund,0.00021,338188,1||976|200643|171549|815|816|338188,1,0,0,1,0.00024691825441963103,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,0.00176,abund,0.00176,357276,1||976|200643|171549|815|909656|357276,9,0,0,9,0.0020694101322788123,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.01195,abund,0.01195,371601,1||976|200643|171549|815|816|371601,71,0,0,71,0.014050824477688526,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,395631,395631,Phytobacter diazotrophicus,Phytobacter diazotrophicus,species,0.00419,abund,0.00419,395631,1||1224|1236|91347|543|447792|395631,22,0,0,22,0.0049266070762774,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,411486,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.00061,abund,0.00061,411486,1||1239|186801|186802|31979|1485|411486,2,0,0,2,0.000717238739028452,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,418240,418240,Blautia wexlerae,Blautia wexlerae,species,0.00026,abund,0.00026,418240,1||1239|186801|3085636|186803|572511|418240,1,0,0,1,0.0003057083149957336,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,423477,423477,Veillonella rogosae,Veillonella rogosae,species,23.86164,abund,23.86164,423477,1||1239|909932|1843489|31977|29465|423477,48348,0,0,48348,28.056545220903068,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,456999,456999,Rhizoctonia solani,Rhizoctonia solani,species,3e-05,abund,3e-05,456999,1||5204|155619|36064|5250|1322061|456999,1,0,0,1,3.527403634566157e-05,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,544580,544580,Actinomyces oris,Actinomyces oris,species,0.00207,abund,0.00207,544580,1||201174|1760|2037|2049|1654|544580,6,0,0,6,0.002433908507850648,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,674529,674529,Bacteroides faecis,Bacteroides faecis,species,0.04855,abund,0.04855,674529,1||976|200643|171549|815|816|674529,282,0,0,282,0.057085148819395644,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1297617,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.00301,abund,0.00301,1297617,1||1239|186801|186802||1392389|1297617,9,0,0,9,0.0035391616466813776,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1501392,1501392,Coprobacter secundus,Coprobacter secundus,species,0.00031,abund,0.00031,1501392,1||976|200643|171549|2005519|1348911|1501392,1,0,0,1,0.0003644983755718362,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1550024,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,0.00027,abund,0.00027,1550024,1||1239|186801|186802|216572|1905344|1550024,1,0,0,1,0.0003174663271109541,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1564138,1564138,Aliarcobacter faecis,Aliarcobacter faecis,species,0.00049,abund,0.00049,1564138,1||29547|3031852|213849|2808963|2321111|1564138,1,0,0,1,0.0005761425936458057,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1740262,1740262,Catenovulum sediminis,Catenovulum sediminis,species,0.00023,abund,0.00023,1740262,1||1224|1236|135622|72275|1172191|1740262,1,0,0,1,0.00027043427865007204,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1776384,1776384,Emergencia timonensis,Emergencia timonensis,species,0.00025,abund,0.00025,1776384,1||1239|186801|3082720|543314|1926556|1776384,1,0,0,1,0.0002939503028805131,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1796635,1796635,Longicatena caecimuris,Longicatena caecimuris,species,0.00034,abund,0.00034,1796635,1||1239|526524|526525|128827|1918536|1796635,1,0,0,1,0.00039977241191749784,0.8504839
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1981510,1981510,Monoglobus pectinilyticus,Monoglobus pectinilyticus,species,0.00029,abund,0.00029,1981510,1||1239|186801|3085656|3085657|2039302|1981510,1,0,0,1,0.0003409823513413952,0.8504839
