tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,norm_abund,classified_fraction
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,144,144,Borrelia coriaceae,Borrelia coriaceae,species,0.0,abund,0.0,10061818,4,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,158,158,Treponema denticola,Treponema denticola,species,0.0,abund,0.0,5805244,5,2,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,159,159,Brachyspira hyodysenteriae,Brachyspira hyodysenteriae,species,0.0,abund,0.0,9465339,41,15,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,160,160,Treponema pallidum,Treponema pallidum,species,3.6124900000000004e-05,abund,3.61249e-07,16190847,69195,26857,3.61249331389925e-05,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,162,162,Treponema phagedenis,Treponema phagedenis,species,0.0,abund,0.0,68863425,75,27,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,163,163,Treponema bryantii,Treponema bryantii,species,0.0,abund,0.0,9521342,50,25,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,172,172,Leptospira biflexa,Leptospira biflexa,species,0.0,abund,0.0,6830969,13,8,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,173,173,Leptospira interrogans,Leptospira interrogans,species,2.1268560383e-28,abund,2.1268560383000003e-30,12550552,7484,550,2.1268579893605235e-28,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,174,174,Leptospira borgpetersenii,Leptospira borgpetersenii,species,0.0,abund,0.0,16082397,201,96,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,192,192,Azospirillum brasilense,Azospirillum brasilense,species,0.0,abund,0.0,107686873,35,4,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,193,193,Azospirillum lipoferum,Azospirillum lipoferum,species,0.0,abund,0.0,39434868,21,12,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,195,195,Campylobacter coli,Campylobacter coli,species,0.00141024,abund,1.41024e-05,5765114,1582,198,0.001410241293676461,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,196,196,Campylobacter fetus,Campylobacter fetus,species,0.0,abund,0.0,15065459,65,18,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,197,197,Campylobacter jejuni,Campylobacter jejuni,species,0.0020261192,abund,2.0261192e-05,6696946,4747,862,0.002026121058650099,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,198,198,Campylobacter hyointestinalis,Campylobacter hyointestinalis,species,2.90284e-25,abund,2.90284e-27,3282823,722,0,2.902842662905447e-25,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,199,199,Campylobacter concisus,Campylobacter concisus,species,0.0,abund,0.0,7077237,52,4,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,200,200,Campylobacter curvus,Campylobacter curvus,species,0.0,abund,0.0,1035572,5,2,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,201,201,Campylobacter lari,Campylobacter lari,species,0.0,abund,0.0,5418631,4,1,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,204,204,Campylobacter showae,Campylobacter showae,species,0.0,abund,0.0,29217399,4,2,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,206,206,Campylobacter sputorum,Campylobacter sputorum,species,0.0,abund,0.0,7396760,61,19,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,210,210,Helicobacter pylori,Helicobacter pylori,species,0.000703344,abund,7.03344e-06,2289129,7001,216,0.0007033446452090258,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,212,212,Helicobacter acinonychis,Helicobacter acinonychis,species,0.0,abund,0.0,8150973,2,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,213,213,Helicobacter cinaedi,Helicobacter cinaedi,species,0.0,abund,0.0,19975918,51,16,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,227,227,Pseudoalteromonas carrageenovora,Pseudoalteromonas carrageenovora,species,0.0,abund,0.0,19891163,22,1,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,235,235,Brucella abortus,Brucella abortus,species,0.0623655,abund,0.000623655,4115010,64617,2903,0.06236555721067287,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,238,238,Elizabethkingia meningoseptica,Elizabethkingia meningoseptica,species,6.1848000000000004e-46,abund,6.1848e-48,12426957,97,1,6.18480567359469e-46,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,246,246,Chryseobacterium balustinum,Chryseobacterium balustinum,species,0.0,abund,0.0,13994476,1,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,247,247,Empedobacter brevis,Empedobacter brevis,species,0.0,abund,0.0,43496207,78,25,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,250,250,Chryseobacterium gleum,Chryseobacterium gleum,species,0.0,abund,0.0,8284831,19,11,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,254,254,Chryseobacterium indoltheticum,Chryseobacterium indoltheticum,species,0.0,abund,0.0,3106630,1,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,258,258,Sphingobacterium spiritivorum,Sphingobacterium spiritivorum,species,0.0,abund,0.0,8398387,1,1,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,259,259,Sphingobacterium thalpophilum,Sphingobacterium thalpophilum,species,0.0,abund,0.0,13462863,104,22,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,263,263,Francisella tularensis,Francisella tularensis,species,8.02885e-59,abund,8.028850000000001e-61,4915514,367,32,8.028857365224538e-59,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,266,266,Paracoccus denitrificans,Paracoccus denitrificans,species,3.38841e-27,abund,3.38841e-29,11134740,142,8,3.388413108340607e-27,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,274,274,Thermus thermophilus,Thermus thermophilus,species,1.1098500000000001e-88,abund,1.10985e-90,3960793,204,46,1.1098510181152289e-88,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,287,287,Pseudomonas aeruginosa,Pseudomonas aeruginosa,species,0.0,abund,0.0,4120622,6644,810,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,290,290,[Pseudomonas] carboxydohydrogena,[Pseudomonas] carboxydohydrogena,species,0.0,abund,0.0,3106801,1,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,292,292,Burkholderia cepacia,Burkholderia cepacia,species,0.000420728,abund,4.20728e-06,20884762,143,65,0.00042072838595268186,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,293,293,Brevundimonas diminuta,Brevundimonas diminuta,species,0.0,abund,0.0,15348103,25,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,294,294,Pseudomonas fluorescens,Pseudomonas fluorescens,species,0.0,abund,0.0,2737974,34,11,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,296,296,Pseudomonas fragi,Pseudomonas fragi,species,0.0,abund,0.0,38555155,5,3,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,297,297,Hydrogenophilus thermoluteolus,Hydrogenophilus thermoluteolus,species,0.0,abund,0.0,12503466,37,3,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,298,298,Pseudomonas marginalis,Pseudomonas marginalis,species,0.0,abund,0.0,9524069,20,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,301,301,Ectopseudomonas oleovorans,Ectopseudomonas oleovorans,species,0.0,abund,0.0,2162853,9,3,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,303,303,Pseudomonas putida,Pseudomonas putida,species,0.0,abund,0.0,2589687,388,75,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,305,305,Ralstonia solanacearum,Ralstonia solanacearum,species,0.0,abund,0.0,6998451,175,29,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,316,316,Stutzerimonas stutzeri,Stutzerimonas stutzeri,species,0.0,abund,0.0,1742299,22,4,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,317,317,Pseudomonas syringae,Pseudomonas syringae,species,0.0,abund,0.0,7497535,36,5,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,329,329,Ralstonia pickettii,Ralstonia pickettii,species,0.0,abund,0.0,20651746,15,5,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,337,337,Burkholderia glumae,Burkholderia glumae,species,1.4515799999999998e-18,abund,1.45158e-20,10398853,331,147,1.4515813315994987e-18,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,339,339,Xanthomonas campestris,Xanthomonas campestris,species,0.0033560000000270418,abund,3.356000000027042e-05,28841559,719,173,0.0033560030786365003,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,343,343,Xanthomonas translucens,Xanthomonas translucens,species,0.0,abund,0.0,13780216,19,9,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,346,346,Xanthomonas citri,Xanthomonas citri,species,2.08141e-05,abund,2.08141e-07,35872144,3230,320,2.0814119093708322e-05,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,347,347,Xanthomonas oryzae,Xanthomonas oryzae,species,1.8010799999999999e-121,abund,1.80108e-123,67030685,225,71,1.8010816522115385e-121,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,353,353,Azotobacter chroococcum,Azotobacter chroococcum,species,0.0,abund,0.0,8125268,38,13,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,358,358,Agrobacterium tumefaciens,Agrobacterium tumefaciens,species,1.44378e-33,abund,1.44378e-35,14416562,501,142,1.4437813244442085e-33,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,359,359,Rhizobium rhizogenes,Rhizobium rhizogenes,species,0.0,abund,0.0,5722865,64,35,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,362,362,Agrobacterium radiobacter,Agrobacterium radiobacter,species,0.0006143300000000001,abund,6.1433e-06,6444937,17,9,0.0006143305635524877,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,373,373,Agrobacterium vitis,Agrobacterium vitis,species,0.0,abund,0.0,114117648,135,47,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,375,375,Bradyrhizobium japonicum,Bradyrhizobium japonicum,species,0.0,abund,0.0,1035569,35,8,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,380,380,Sinorhizobium fredii,Sinorhizobium fredii,species,0.0,abund,0.0,9980598,191,84,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,382,382,Sinorhizobium meliloti,Sinorhizobium meliloti,species,0.0,abund,0.0,7559081,401,96,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,384,384,Rhizobium leguminosarum,Rhizobium leguminosarum,species,0.0,abund,0.0,17898560,197,52,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,396,396,Rhizobium phaseoli,Rhizobium phaseoli,species,0.0,abund,0.0,6670755,3,1,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,398,398,Rhizobium tropici,Rhizobium tropici,species,0.0,abund,0.0,9833404,1,1,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,399,399,Neorhizobium galegae,Neorhizobium galegae,species,4.809630000000996e-17,abund,4.809630000000996e-19,11546739,708,5,4.8096344120905105e-17,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,408,408,Methylorubrum extorquens,Methylorubrum extorquens,species,0.0,abund,0.0,2901038,2,1,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,426,426,Methylosinus trichosporium,Methylosinus trichosporium,species,0.0,abund,0.0,5897155,5,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,428,428,Methylosinus sporium,Methylosinus sporium,species,0.0,abund,0.0,18708799,14,9,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,436,436,Novacetimonas hansenii,Novacetimonas hansenii,species,0.198517,abund,0.00198517,1035541,2489,498,0.19851718210855598,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,438,438,Acetobacter pasteurianus,Acetobacter pasteurianus,species,0.0,abund,0.0,6189343,14,3,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,442,442,Gluconobacter oxydans,Gluconobacter oxydans,species,1.4144499999999997e-49,abund,1.4144499999999998e-51,22732327,32,2,1.4144512975384824e-49,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,446,446,Legionella pneumophila,Legionella pneumophila,species,0.0,abund,0.0,10551012,171,56,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,449,449,Legionella hackeliae,Legionella hackeliae,species,0.0,abund,0.0,21973005,7,4,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,450,450,Legionella longbeachae,Legionella longbeachae,species,0.0,abund,0.0,2067778,48,15,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,451,451,Legionella micdadei,Legionella micdadei,species,0.0,abund,0.0,12427335,1,1,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,454,454,Legionella israelensis,Legionella israelensis,species,0.0,abund,0.0,32836259,14,2,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,463,463,Fluoribacter dumoffii,Fluoribacter dumoffii,species,0.0,abund,0.0,11290902,11,2,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,470,470,Acinetobacter baumannii,Acinetobacter baumannii,species,0.02816163,abund,0.0002816163,7015917,49603,20406,0.028161655833927438,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,471,471,Acinetobacter calcoaceticus,Acinetobacter calcoaceticus,species,0.0,abund,0.0,8331657,7,1,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,476,476,Moraxella bovis,Moraxella bovis,species,0.0,abund,0.0,119341270,6,3,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,478,478,Moraxella nonliquefaciens,Moraxella nonliquefaciens,species,0.0,abund,0.0,11924488,2,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,480,480,Moraxella catarrhalis,Moraxella catarrhalis,species,0.0,abund,0.0,1035572,1,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,483,483,Neisseria cinerea,Neisseria cinerea,species,0.0,abund,0.0,3106732,1,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,485,485,Neisseria gonorrhoeae,Neisseria gonorrhoeae,species,0.00158974,abund,1.58974e-05,4260387,789,165,0.001589741458339869,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,487,487,Neisseria meningitidis,Neisseria meningitidis,species,0.0,abund,0.0,1296051,750,676,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,490,490,Neisseria sicca,Neisseria sicca,species,0.0,abund,0.0,2712676,2,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,492,492,Neisseria animalis,Neisseria animalis,species,0.0,abund,0.0,2071101,1,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,493,493,Neisseria canis,Neisseria canis,species,0.0,abund,0.0,1035552,1,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,495,495,Neisseria elongata,Neisseria elongata,species,0.0,abund,0.0,1035530,2,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,502,502,Kingella denitrificans,Kingella denitrificans,species,0.0,abund,0.0,1035545,1,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,504,504,Kingella kingae,Kingella kingae,species,0.0,abund,0.0,9320224,1,1,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,511,511,Alcaligenes faecalis,Alcaligenes faecalis,species,0.0,abund,0.0,1035531,13,2,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,518,518,Bordetella bronchiseptica,Bordetella bronchiseptica,species,0.0,abund,0.0,1035569,3,0,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,519,519,Bordetella parapertussis,Bordetella parapertussis,species,0.0,abund,0.0,1561130,43,22,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,520,520,Bordetella pertussis,Bordetella pertussis,species,0.00179409,abund,1.79409e-05,3925493,539,159,0.0017940916457992975,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,521,521,Bordetella avium,Bordetella avium,species,0.0,abund,0.0,1035578,31,3,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,529,529,Brucella anthropi,Brucella anthropi,species,0.0,abund,0.0,1875415,27,13,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,533,533,Beijerinckia indica,Beijerinckia indica,species,0.0,abund,0.0,2209941,15,1,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,536,536,Chromobacterium violaceum,Chromobacterium violaceum,species,0.0,abund,0.0,1035563,14,8,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,542,542,Zymomonas mobilis,Zymomonas mobilis,species,0.0,abund,0.0,14230655,69,34,0.0,0.9999990826559493
Centrifuge,unified,Centrifuge_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,545,545,Citrobacter koseri,Citrobacter koseri,species,0.0,abund,0.0,8604520,270,54,0.0,0.9999990826559493
