tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw,norm_abund,classified_fraction
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1308,1308,Streptococcus thermophilus,Streptococcus thermophilus,species,0.5331,fraction_reads,0.2209,0.5331,0.5459449938144668,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1318,1318,Streptococcus parasanguinis,Streptococcus parasanguinis,species,0.5243,fraction_reads,0.2121,0.5243,0.5369329586511441,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1328,1328,Streptococcus anginosus,Streptococcus anginosus,species,0.4954,fraction_reads,0.2209,0.4954,0.5073366158988686,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1338,1338,Streptococcus intermedius,Streptococcus intermedius,species,0.4751,fraction_reads,0.2121,0.4751,0.48654748932893116,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1343,1343,Streptococcus vestibularis,Streptococcus vestibularis,species,0.5129,fraction_reads,0.2386,0.5129,0.5252582767350216,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1522,1522,Clostridium_AQ innocuum,Clostridium innocuum,species,1.1488,fraction_reads,0.2121,1.1488,1.1764802267755758,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1580,1580,Levilactobacillus brevis,Levilactobacillus brevis,species,0.6024,fraction_reads,0.2121,0.6024,0.6169147707256327,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1590,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.7912,fraction_reads,0.2121,0.7912,0.8102638887751006,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1597,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.7347,fraction_reads,0.2121,0.7347,0.7524025266469494,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1655,1655,Actinomyces naeslundii,Actinomyces naeslundii,species,0.7595,fraction_reads,0.2121,0.7595,0.7778000802890405,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1680,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,0.9538,fraction_reads,0.3977,0.9538,0.9767817203155851,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2047,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.6101,fraction_reads,0.2121,0.6101,0.62480030149354,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28025,28025,Bifidobacterium animalis,Bifidobacterium animalis,species,0.4705,fraction_reads,0.2121,0.4705,0.4818366527662851,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28037,28037,Streptococcus mitis_AK,Streptococcus mitis,species,0.4641,fraction_reads,0.2121,0.4641,0.4752824453747778,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28111,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,1.0667,fraction_reads,0.2209,1.0667,1.092402035081395,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28116,28116,Bacteroides ovatus,Bacteroides ovatus,species,2.3635,fraction_reads,0.3182,2.3635,2.420448307785579,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28117,28117,Alistipes putredinis,Alistipes putredinis,species,0.6209,fraction_reads,0.2121,0.6209,0.6358605264667088,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28118,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,1.0693,fraction_reads,0.2121,1.0693,1.095064681834195,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28125,28125,Prevotella bivia,Prevotella bivia,species,0.6138,fraction_reads,0.2121,0.6138,0.6285894526417553,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28128,28128,Prevotella corporis,Prevotella corporis,species,0.6817,fraction_reads,0.2121,0.6817,0.698125496686029,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,29466,29466,Veillonella parvula,Veillonella parvula,species,0.5407,fraction_reads,0.2209,0.5407,0.5537281150918817,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,33031,33031,Peptoniphilus_A lacrimalis,Peptoniphilus lacrimalis,species,0.4502,fraction_reads,0.2121,0.4502,0.46104752619634765,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,33039,33039,Mediterraneibacter torques,Mediterraneibacter torques,species,0.6674,fraction_reads,0.2121,0.6674,0.6834809395456295,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39485,39485,Lachnospira eligens,Lachnospira eligens,species,0.6893,fraction_reads,0.2121,0.6893,0.705908617963444,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39486,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.7762,fraction_reads,0.2121,0.7762,0.7949024652012552,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39490,39490,Eubacterium_I ramulus,Eubacterium ramulus,species,0.8392,fraction_reads,0.2121,0.8392,0.8594204442114058,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39491,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.8398,fraction_reads,0.2121,0.8398,0.8600349011543599,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39496,39496,Eubacterium_G ventriosum,Eubacterium ventriosum,species,0.6953,fraction_reads,0.2121,0.6953,0.7120531873929821,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39777,39777,Veillonella atypica,Veillonella atypica,species,0.496,fraction_reads,0.2121,0.496,0.5079510728418224,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,40520,40520,Blautia_A obeum,Blautia obeum,species,0.9256,fraction_reads,0.2209,0.9256,0.9479022439967557,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,40545,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.7144,fraction_reads,0.2121,0.7144,0.7316134000770119,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,43675,43675,Rothia mucilaginosa_B,Rothia mucilaginosa,species,0.5581,fraction_reads,0.2121,0.5581,0.5715473664375426,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,45851,45851,Butyrivibrio_A crossotus,Butyrivibrio crossotus,species,0.6138,fraction_reads,0.2121,0.6138,0.6285894526417553,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,46503,46503,Parabacteroides merdae,Parabacteroides merdae,species,1.0656,fraction_reads,0.2121,1.0656,1.0912755306859798,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,46506,46506,Bacteroides stercoris,Bacteroides stercoris,species,1.7001,fraction_reads,0.4242,1.7001,1.7410637478596416,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,47678,47678,Bacteroides caccae,Bacteroides caccae,species,1.1127,fraction_reads,0.2121,1.1127,1.1395104007078545,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,74426,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.5977,fraction_reads,0.2121,0.5977,0.6121015246724945,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,84112,84112,Eggerthella lenta,Eggerthella lenta,species,0.8842,fraction_reads,0.2121,0.8842,0.9055047149329423,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.4371,fraction_reads,0.2121,0.4371,0.447631882941856,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,88431,88431,Dorea_A longicatena,Dorea longicatena,species,0.7108,fraction_reads,0.2121,0.7108,0.727926658419289,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,89014,89014,Blautia_A luti,Blautia luti,species,0.9037,fraction_reads,0.2121,0.9037,0.9254745655789413,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,105843,105843,Anaerobutyricum soehngenii,Anaerobutyricum soehngenii,species,0.8559,fraction_reads,0.2121,0.8559,0.8765228291236206,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,113107,113107,Streptococcus australis,Streptococcus australis,species,0.5401,fraction_reads,0.2209,0.5401,0.553113658148928,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.442,fraction_reads,0.2121,0.442,0.45264994797597885,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.5993,fraction_reads,0.2121,0.5993,0.6137400765203713,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,1.6875,fraction_reads,0.2121,1.6875,1.7281601520576115,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.7302,fraction_reads,0.2121,0.7302,0.7477940995747958,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.0939,fraction_reads,0.2121,1.0939,1.1202574164953016,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.8676,fraction_reads,0.2121,0.8676,0.8885047395112201,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.9469,fraction_reads,0.2209,0.9469,0.9697154654716161,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.6532,fraction_reads,0.2386,0.6532,0.6689387918957225,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,249188,249188,Haemophilus_D pittmaniae,Haemophilus pittmaniae,species,0.531,fraction_reads,0.2121,0.531,0.5437943945141285,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.7236,fraction_reads,0.2121,0.7236,0.7410350732023038,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.93,fraction_reads,0.2121,0.93,0.952408261578417,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,301301,301301,Roseburia hominis,Roseburia hominis,species,0.8745,fraction_reads,0.2121,0.8745,0.8955709943551889,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,301302,301302,Agathobacter faecis,Agathobacter faecis,species,0.8118,fraction_reads,0.2121,0.8118,0.8313602438165149,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,1.5791,fraction_reads,0.2121,1.5791,1.6171482643639552,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.942,fraction_reads,0.2121,0.942,0.9646974004374933,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,1.5407,fraction_reads,0.2386,1.5407,1.5778230200149108,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.5761,fraction_reads,0.2298,1.5761,1.6140759796491861,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,387661,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,1.2044,fraction_reads,0.2209,1.2044,1.233419903489296,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,411483,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,1.9826,fraction_reads,0.5568,1.9826,2.0303705585003975,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,418240,418240,Blautia_A wexlerae,Blautia wexlerae,species,1.1882,fraction_reads,0.2209,1.1882,1.216829566029543,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,423477,423477,Veillonella rogosae,Veillonella rogosae,species,0.5324,fraction_reads,0.2121,0.5324,0.5452281273810207,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,454154,454154,Paraprevotella clara,Paraprevotella clara,species,1.0307,fraction_reads,0.2121,1.0307,1.055534618504166,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,487174,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.8384,fraction_reads,0.2121,0.8384,0.8586011682874676,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,544580,544580,Actinomyces oris,Actinomyces oris,species,0.8036,fraction_reads,0.2209,0.8036,0.8229626655961462,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,649756,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.6826,fraction_reads,0.2121,0.6826,0.6990471821004597,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,674529,674529,Bacteroides faecis,Bacteroides faecis,species,1.4508,fraction_reads,0.2121,1.4508,1.4857568880623306,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,938288,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.4162,fraction_reads,0.2121,0.4162,0.42622829942896473,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1099853,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.8385,fraction_reads,0.2121,0.8385,0.8587035777779599,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1156431,1156431,Streptococcus ilei,Streptococcus ilei,species,0.4851,fraction_reads,0.2121,0.4851,0.4967884383781614,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1297617,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.785,fraction_reads,0.2121,0.785,0.8039145003645778,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1335613,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.8021,fraction_reads,0.2121,0.8021,0.8214265232387616,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1550024,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,1.0008,fraction_reads,0.2121,1.0008,1.0249141808469673,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1796613,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,1.3255,fraction_reads,0.2386,1.3255,1.357437796475475,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1796652,1796652,Turicimonas muris,Turicimonas muris,species,0.703,fraction_reads,0.2121,0.703,0.7199387181608894,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1982626,1982626,Faecalibacillus intestinalis,Faecalibacillus intestinalis,species,0.6801,fraction_reads,0.2121,0.6801,0.6964869448381521,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2093857,2093857,Dysosmobacter welbionis,Dysosmobacter welbionis,species,0.8706,fraction_reads,0.2121,0.8706,0.8915770242259892,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2108523,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,1.0424,fraction_reads,0.2121,1.0424,1.0675165288917654,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2585118,2585118,Alistipes communis,Alistipes communis,species,0.8037,fraction_reads,0.2121,0.8037,0.8230650750866384,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2682456,2682456,Veillonella nakazawae,Veillonella nakazawae,species,0.7235,fraction_reads,0.3005,0.7235,0.7409326637118117,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2714355,2714355,Vescimonas coprocola,Vescimonas coprocola,species,0.6227,fraction_reads,0.2121,0.6227,0.6377038972955702,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2735723,2735723,Turicibacter bilis,Turicibacter bilis,species,0.6784,fraction_reads,0.2121,0.6784,0.6947459834997829,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2881264,2881264,Blautia_A fusiformis,Blautia fusiformis,species,0.8462,fraction_reads,0.2121,0.8462,0.8665891085458671,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2944914,2944914,Allocoprobacillus halotolerans,Allocoprobacillus halotolerans,species,0.7136,fraction_reads,0.2121,0.7136,0.7307941241530735,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2981726,2981726,Hominimerdicola aceti,Hominimerdicola aceti,species,0.7218,fraction_reads,0.2121,0.7218,0.7391917023734424,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,194,194,Campylobacter_A,Campylobacter,genus,0.4479,fraction_reads,0.2121,0.4479,0.4586921079150247,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,724,724,Haemophilus_D,Haemophilus,genus,2.0282,fraction_reads,0.8572000000000001,2.0282,2.0770692861648876,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,816,816,Bacteroides,Bacteroides,genus,13.3183,fraction_reads,2.2889,13.3183,13.63920317223638,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,830,830,Butyrivibrio_A,Butyrivibrio,genus,0.6138,fraction_reads,0.2121,0.6138,0.6285894526417553,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,838,838,Prevotella,Prevotella,genus,1.2955,fraction_reads,0.4242,1.2955,1.3267149493277843,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,841,841,Roseburia,Roseburia,genus,1.9684,fraction_reads,0.4242,1.9684,2.0158284108504905,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,848,848,Fusobacterium,Fusobacterium,genus,0.5311,fraction_reads,0.2121,0.5311,0.5438968040046207,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1253,1253,Pediococcus,Pediococcus,genus,0.4235,fraction_reads,0.2121,0.4235,0.4337041922349028,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1301,1301,Streptococcus,Streptococcus,genus,6.7224,fraction_reads,2.8455,6.7224,6.884375588854571,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1378,1378,Gemella,Gemella,genus,0.4371,fraction_reads,0.2121,0.4371,0.447631882941856,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1485,1485,Clostridium_AQ,Clostridium,genus,1.1488,fraction_reads,0.2121,1.1488,1.1764802267755758,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1654,1654,Actinomyces,Actinomyces,genus,1.5631,fraction_reads,0.433,1.5631,1.6007627458851867,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1678,1678,Bifidobacterium,Bifidobacterium,genus,3.1721,fraction_reads,1.2726,3.1721,3.2485314479063403,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1730,1730,Eubacterium_I,Eubacterium,genus,1.5345,fraction_reads,0.4242,1.5345,1.571473631604388,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28050,28050,Lachnospira,Lachnospira,genus,0.6893,fraction_reads,0.2121,0.6893,0.705908617963444,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,29465,29465,Veillonella,Veillonella,genus,2.2926,fraction_reads,0.9456,2.2926,2.3478399790265367,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,32207,32207,Rothia,Rothia,genus,1.1682,fraction_reads,0.4242,1.1682,1.1963476679310825,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,40544,40544,Sutterella,Sutterella,genus,0.7144,fraction_reads,0.2121,0.7144,0.7316134000770119,0.976472
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,84111,84111,Eggerthella,Eggerthella,genus,0.8842,fraction_reads,0.2121,0.8842,0.9055047149329423,0.976472
