tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1305,1305,Streptococcus sanguinis,Streptococcus sanguinis,species,0.5308,fraction_reads,0.7463,0.5308
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1308,1308,Streptococcus thermophilus,Streptococcus thermophilus,species,0.4141,fraction_reads,0.7463,0.4141
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1318,1318,Streptococcus parasanguinis,Streptococcus parasanguinis,species,0.4977,fraction_reads,0.7463,0.4977
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1328,1328,Streptococcus anginosus,Streptococcus anginosus,species,0.4715,fraction_reads,0.7787,0.4715
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1338,1338,Streptococcus intermedius,Streptococcus intermedius,species,0.4467,fraction_reads,0.7463,0.4467
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1343,1343,Streptococcus vestibularis,Streptococcus vestibularis,species,0.5095,fraction_reads,0.8436,0.5095
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1522,1522,[Clostridium] innocuum,[Clostridium] innocuum,species,1.0906,fraction_reads,0.7463,1.0906
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1580,1580,Levilactobacillus brevis,Levilactobacillus brevis,species,0.5765,fraction_reads,0.7463,0.5765
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1590,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.745,fraction_reads,0.7463,0.745
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1597,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.6992,fraction_reads,0.7463,0.6992
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1655,1655,Actinomyces naeslundii,Actinomyces naeslundii,species,0.7602,fraction_reads,0.7787,0.7602
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1660,1660,Schaalia odontolytica,Schaalia odontolytica,species,0.5676,fraction_reads,0.7463,0.5676
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1680,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,0.4619,fraction_reads,0.7138,0.4619
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2047,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.5792,fraction_reads,0.7463,0.5792
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2702,2702,Gardnerella vaginalis,Gardnerella vaginalis,species,0.3854,fraction_reads,0.7463,0.3854
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28037,28037,Streptococcus mitis,Streptococcus mitis,species,0.4597,fraction_reads,0.7787,0.4597
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28111,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.9722,fraction_reads,0.7463,0.9722
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28116,28116,Bacteroides ovatus,Bacteroides ovatus,species,2.5365,fraction_reads,1.2654,2.5365
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28117,28117,Alistipes putredinis,Alistipes putredinis,species,0.5954,fraction_reads,0.7463,0.5954
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28118,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,1.0151,fraction_reads,0.7463,1.0151
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28125,28125,Prevotella bivia,Prevotella bivia,species,0.5611,fraction_reads,0.7463,0.5611
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28128,28128,Prevotella corporis,Prevotella corporis,species,0.6811,fraction_reads,0.7463,0.6811
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,29466,29466,Veillonella parvula,Veillonella parvula,species,0.5142,fraction_reads,0.7787,0.5142
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,33031,33031,Peptoniphilus lacrimalis,Peptoniphilus lacrimalis,species,0.3872,fraction_reads,0.7463,0.3872
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,33039,33039,[Ruminococcus] torques,[Ruminococcus] torques,species,0.7186,fraction_reads,0.7787,0.7186
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39485,39485,Lachnospira eligens,Lachnospira eligens,species,0.6408,fraction_reads,0.7463,0.6408
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39486,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.7369,fraction_reads,0.7463,0.7369
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39488,39488,Anaerobutyricum hallii,Anaerobutyricum hallii,species,0.847,fraction_reads,0.7463,0.847
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39490,39490,Eubacterium ramulus,Eubacterium ramulus,species,0.7807,fraction_reads,0.7463,0.7807
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39491,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.7977,fraction_reads,0.7463,0.7977
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39496,39496,Eubacterium ventriosum,Eubacterium ventriosum,species,0.6601,fraction_reads,0.7463,0.6601
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,39777,39777,Veillonella atypica,Veillonella atypica,species,0.4997,fraction_reads,0.7787,0.4997
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,40520,40520,Blautia obeum,Blautia obeum,species,0.8435,fraction_reads,0.7463,0.8435
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,40545,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.6995,fraction_reads,0.7463,0.6995
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,43675,43675,Rothia mucilaginosa,Rothia mucilaginosa,species,0.5299,fraction_reads,0.7463,0.5299
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,45851,45851,Eshraghiella crossota,Eshraghiella crossota,species,0.5827,fraction_reads,0.7463,0.5827
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,46503,46503,Parabacteroides merdae,Parabacteroides merdae,species,1.1092,fraction_reads,0.7463,1.1092
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,46506,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.8976,fraction_reads,0.7463,0.8976
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,47678,47678,Bacteroides caccae,Bacteroides caccae,species,1.271,fraction_reads,0.7463,1.271
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,74426,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.5675,fraction_reads,0.7463,0.5675
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,84112,84112,Eggerthella lenta,Eggerthella lenta,species,0.8015,fraction_reads,0.7463,0.8015
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.4152,fraction_reads,0.7463,0.4152
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,88431,88431,Dorea longicatena,Dorea longicatena,species,0.6748,fraction_reads,0.7463,0.6748
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,89014,89014,Blautia luti,Blautia luti,species,0.9023,fraction_reads,0.7787,0.9023
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,113107,113107,Streptococcus australis,Streptococcus australis,species,0.5213,fraction_reads,0.7787,0.5213
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.4197,fraction_reads,0.7463,0.4197
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.5869,fraction_reads,0.7463,0.5869
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,1.602,fraction_reads,0.7463,1.602
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.6933,fraction_reads,0.7463,0.6933
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.0836,fraction_reads,0.7787,1.0836
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.8237,fraction_reads,0.7463,0.8237
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.9929,fraction_reads,0.7787,0.9929
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.5512,fraction_reads,0.7463,0.5512
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,249188,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.5041,fraction_reads,0.7463,0.5041
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.6948,fraction_reads,0.7463,0.6948
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.9211,fraction_reads,0.7463,0.9211
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,301301,301301,Roseburia hominis,Roseburia hominis,species,0.8302,fraction_reads,0.7463,0.8302
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,301302,301302,Roseburia faecis,Roseburia faecis,species,0.7824,fraction_reads,0.7463,0.7824
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,1.6302,fraction_reads,0.7463,1.6302
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.8106,fraction_reads,0.7463,0.8106
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,342942,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.7562,fraction_reads,0.7463,0.7562
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,1.4697,fraction_reads,0.8436,1.4697
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.5157,fraction_reads,0.7463,1.5157
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,387661,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,1.1454,fraction_reads,0.7787,1.1454
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,410072,410072,Coprococcus comes,Coprococcus comes,species,0.7796,fraction_reads,0.7463,0.7796
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,411483,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,1.964,fraction_reads,2.0441,1.964
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,411486,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.9069,fraction_reads,0.7463,0.9069
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,418240,418240,Blautia wexlerae,Blautia wexlerae,species,1.13,fraction_reads,0.7787,1.13
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,423477,423477,Veillonella rogosae,Veillonella rogosae,species,0.5098,fraction_reads,0.7463,0.5098
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,454154,454154,Paraprevotella clara,Paraprevotella clara,species,0.9325,fraction_reads,0.7463,0.9325
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,487174,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.7534,fraction_reads,0.7463,0.7534
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,544580,544580,Actinomyces oris,Actinomyces oris,species,0.7373,fraction_reads,0.7463,0.7373
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,649756,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.6809,fraction_reads,0.7463,0.6809
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,674529,674529,Bacteroides faecis,Bacteroides faecis,species,1.4681,fraction_reads,0.7463,1.4681
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,712411,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,0.7427,fraction_reads,0.7463,0.7427
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,938288,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.3721,fraction_reads,0.7463,0.3721
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1099853,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.7961,fraction_reads,0.7463,0.7961
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1160721,1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),species,0.6861,fraction_reads,0.7463,0.6861
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1297617,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.7452,fraction_reads,0.7463,0.7452
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1335613,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.7589,fraction_reads,0.7463,0.7589
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1550024,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,1.0215,fraction_reads,0.7463,1.0215
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1737424,1737424,Blautia massiliensis (ex Durand et al. 2017),Blautia massiliensis (ex Durand et al. 2017),species,0.8627,fraction_reads,0.7463,0.8627
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1796613,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,1.1672,fraction_reads,0.7787,1.1672
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1796652,1796652,Turicimonas muris,Turicimonas muris,species,0.6674,fraction_reads,0.7463,0.6674
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1982626,1982626,Faecalibacillus intestinalis,Faecalibacillus intestinalis,species,0.6633,fraction_reads,0.7463,0.6633
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2025876,2025876,Parabacteroides sp. CT06,Parabacteroides sp. CT06,species,1.8895,fraction_reads,1.1356,1.8895
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2108523,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.7539,fraction_reads,0.7787,0.7539
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2109687,2109687,Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,species,0.7674,fraction_reads,0.7463,0.7674
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2382163,2382163,Streptococcus koreensis,Streptococcus koreensis,species,0.4644,fraction_reads,0.7463,0.4644
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2585118,2585118,Alistipes communis,Alistipes communis,species,0.763,fraction_reads,0.7463,0.763
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2610896,2610896,Streptococcus sp. LPB0220,Streptococcus sp. LPB0220,species,0.5574,fraction_reads,0.8436,0.5574
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2682455,2682455,Veillonella orientalis,Veillonella orientalis,species,0.4999,fraction_reads,0.7787,0.4999
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2682456,2682456,Veillonella nakazawae,Veillonella nakazawae,species,0.6113,fraction_reads,0.9409,0.6113
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2714355,2714355,Vescimonas coprocola,Vescimonas coprocola,species,0.5911,fraction_reads,0.7463,0.5911
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2714358,2714358,Pusillibacter faecalis,Pusillibacter faecalis,species,0.7876,fraction_reads,0.7463,0.7876
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2734112,2734112,Lagaffevirus lagaffe,Lagaffevirus lagaffe,species,0.0262,fraction_reads,1.7521,0.0262
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2735723,2735723,Turicibacter bilis,Turicibacter bilis,species,0.6422,fraction_reads,0.7787,0.6422
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2763667,2763667,Wansuia hejianensis,Wansuia hejianensis,species,0.9128,fraction_reads,0.7463,0.9128
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2763672,2763672,Simiaoa sunii,Simiaoa sunii,species,0.8257,fraction_reads,0.7463,0.8257
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2806443,2806443,Turicibacter sp. TJ11,Turicibacter sp. TJ11,species,0.6128,fraction_reads,0.7463,0.6128
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2847299,2847299,Bacteroides sp. DH3716P,Bacteroides sp. DH3716P,species,1.8017,fraction_reads,0.8761,1.8017
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2922857,2922857,Bifidobacterium sp. FKU,Bifidobacterium sp. FKU,species,0.6834,fraction_reads,0.8436,0.6834
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2929488,2929488,Faecalibacterium sp. IP-1-18,Faecalibacterium sp. IP-1-18,species,0.7022,fraction_reads,0.7463,0.7022
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2929489,2929489,Faecalibacterium sp. IP-3-29,Faecalibacterium sp. IP-3-29,species,0.905,fraction_reads,0.9734,0.905
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2929490,2929490,Faecalibacterium sp. I2-3-92,Faecalibacterium sp. I2-3-92,species,0.7444,fraction_reads,0.8112,0.7444
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2929493,2929493,Faecalibacterium sp. I3-3-89,Faecalibacterium sp. I3-3-89,species,0.6792,fraction_reads,0.7787,0.6792
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2929494,2929494,Faecalibacterium sp. I4-1-79,Faecalibacterium sp. I4-1-79,species,0.8109,fraction_reads,0.8112,0.8109
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2929495,2929495,Faecalibacterium sp. I4-3-84,Faecalibacterium sp. I4-3-84,species,0.7523,fraction_reads,0.7787,0.7523
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2944914,2944914,Allocoprobacillus halotolerans,Allocoprobacillus halotolerans,species,0.6774,fraction_reads,0.7463,0.6774
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2985571,2985571,Bifidobacterium sp. KRGSERBCFTRI,Bifidobacterium sp. KRGSERBCFTRI,species,0.9853,fraction_reads,0.9409,0.9853
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,3081750,3081750,Anaerocolumna sp. AGMB13020,Anaerocolumna sp. AGMB13020,species,1.3429,fraction_reads,0.7463,1.3429
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,194,194,Campylobacter,Campylobacter,genus,0.4253,fraction_reads,0.7463,0.4253
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,724,724,Haemophilus,Haemophilus,genus,2.408,fraction_reads,3.7963,2.408
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,816,816,Bacteroides,Bacteroides,genus,14.238800000000005,fraction_reads,8.176699999999999,14.238800000000005
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,838,838,Prevotella,Prevotella,genus,1.2422,fraction_reads,1.4926,1.2422
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,841,841,Roseburia,Roseburia,genus,2.6962,fraction_reads,2.2713,2.6962
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,848,848,Fusobacterium,Fusobacterium,genus,0.5038,fraction_reads,0.7463,0.5038
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1253,1253,Pediococcus,Pediococcus,genus,0.4235,fraction_reads,0.7463,0.4235
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1263,1263,Ruminococcus,Ruminococcus,genus,0.6861,fraction_reads,0.7463,0.6861
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1301,1301,Streptococcus,Streptococcus,genus,6.336000000000001,fraction_reads,9.9937,6.336000000000001
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1378,1378,Gemella,Gemella,genus,0.4152,fraction_reads,0.7463,0.4152
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1485,1485,Clostridium,Clostridium,genus,1.9975,fraction_reads,1.4926,1.9975
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1654,1654,Actinomyces,Actinomyces,genus,1.4975,fraction_reads,1.525,1.4975
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1678,1678,Bifidobacterium,Bifidobacterium,genus,2.6818,fraction_reads,3.2446,2.6818
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,1730,1730,Eubacterium,Eubacterium,genus,1.4408,fraction_reads,1.4926,1.4408
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,2701,2701,Gardnerella,Gardnerella,genus,0.3854,fraction_reads,0.7463,0.3854
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,28050,28050,Lachnospira,Lachnospira,genus,0.6408,fraction_reads,0.7463,0.6408
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,29465,29465,Veillonella,Veillonella,genus,2.6349,fraction_reads,4.023299999999999,2.6349
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,32207,32207,Rothia,Rothia,genus,1.1091000000000002,fraction_reads,1.4926,1.1091000000000002
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,33042,33042,Coprococcus,Coprococcus,genus,0.7796,fraction_reads,0.7463,0.7796
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,40544,40544,Sutterella,Sutterella,genus,0.6995,fraction_reads,0.7463,0.6995
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,84111,84111,Eggerthella,Eggerthella,genus,0.8015,fraction_reads,0.7463,0.8015
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,86331,86331,Mogibacterium,Mogibacterium,genus,0.4197,fraction_reads,0.7463,0.4197
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,102106,102106,Collinsella,Collinsella,genus,0.5675,fraction_reads,0.7463,0.5675
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,133925,133925,Olsenella,Olsenella,genus,0.7427,fraction_reads,0.7463,0.7427
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,162289,162289,Peptoniphilus,Peptoniphilus,genus,0.3872,fraction_reads,0.7463,0.3872
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,171003,171003,Caloranaerobacter,Caloranaerobacter,genus,0.5869,fraction_reads,0.7463,0.5869
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,189330,189330,Dorea,Dorea,genus,1.4117,fraction_reads,1.4926,1.4117
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,191303,191303,Turicibacter,Turicibacter,genus,1.9483,fraction_reads,2.2713,1.9483
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,207244,207244,Anaerostipes,Anaerostipes,genus,0.6809,fraction_reads,0.7463,0.6809
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,216851,216851,Faecalibacterium,Faecalibacterium,genus,7.249899999999999,fraction_reads,7.722299999999999,7.249899999999999
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,239759,239759,Alistipes,Alistipes,genus,3.1619,fraction_reads,3.0176,3.1619
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,244127,244127,Anaerotruncus,Anaerotruncus,genus,0.8237,fraction_reads,0.7463,0.8237
Sylph,unified,Sylph_unified,simulated,simulated,ont,sim_ont,283168,283168,Odoribacter,Odoribacter,genus,1.0151,fraction_reads,0.7463,1.0151
