tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,334852,334852,Methylobacterium oryzae,Methylobacterium oryzae,species,7e-05,fraction_reads,7e-05,334852,1||1224|28211|356|119045|407|334852,2,0,0,2,7.02297989250627e-05,0.9967278999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,423477,423477,Veillonella rogosae,Veillonella rogosae,species,16.72623,fraction_reads,16.72623,423477,1||1239|909932|1843489|31977|29465|423477,463456,0,0,463456,16.78113956677645,0.9967278999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,544580,544580,Actinomyces oris,Actinomyces oris,species,0.00025,fraction_reads,0.00025,544580,1||201174|1760|2037|2049|1654|544580,7,0,0,7,0.00025082071044665253,0.9967278999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2886375,2886375,Spiroplasma endosymbiont of Phyllotreta cruciferae,Spiroplasma endosymbiont of Phyllotreta cruciferae,species,0.00458,fraction_reads,0.00458,2886375,1||544448|31969|186328|2131|2132|2886375,127,0,0,127,0.0045950354153826735,0.9967278999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2985571,2985571,Bifidobacterium sp. KRGSERBCFTRI,Bifidobacterium sp. KRGSERBCFTRI,species,0.01801,fraction_reads,0.01801,2985571,1||201174|1760|85004|31953|1678|2985571,499,0,0,499,0.01806912398057685,0.9967278999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,3141185,3141185,Faecalibacterium sp. i25-0019-C1,Faecalibacterium sp. i25-0019-C1,species,4e-05,fraction_reads,4e-05,3141185,1||1239|186801|186802|216572|216851|3141185,1,0,0,1,4.0131313671464405e-05,0.9967278999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,407,407,Methylobacterium,Methylobacterium,genus,7e-05,fraction_reads,7e-05,407,1||1224|28211|356|119045|407,0,0,2,2,7.022979187902818e-05,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,561,561,Escherichia,Escherichia,genus,16.57873,fraction_reads,16.57873,561,1||1224|1236|91347|543|561,0,0,459369,459369,16.633153678837157,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,590,590,Salmonella,Salmonella,genus,0.01584,fraction_reads,0.01584,590,1||1224|1236|91347|543|590,0,0,439,439,0.01589199861948295,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,620,620,Shigella,Shigella,genus,0.00069,fraction_reads,0.00069,620,1||1224|1236|91347|543|620,0,0,19,19,0.000692265091378992,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,816,816,Bacteroides,Bacteroides,genus,19.6464,fraction_reads,19.6464,816,1||976|200643|171549|815|816,0,0,544369,544369,19.710894045316273,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,838,838,Prevotella,Prevotella,genus,7.77373,fraction_reads,7.77373,838,1||976|200643|171549|171552|838,0,0,215397,215397,7.799249143196539,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,841,841,Roseburia,Roseburia,genus,5.7945,fraction_reads,5.7945,841,1||1239|186801|3085636|186803|841,0,0,160556,160556,5.8135218434718405,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,848,848,Fusobacterium,Fusobacterium,genus,5.22919,fraction_reads,5.22919,848,1||32066|203490|203491|203492|848,0,0,144892,144892,5.2463560770842195,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1279,1279,Staphylococcus,Staphylococcus,genus,4e-05,fraction_reads,4e-05,1279,1||1239|91061|1385|90964|1279,0,0,1,1,4.0131309645158966e-05,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1350,1350,Enterococcus,Enterococcus,genus,0.00076,fraction_reads,0.00076,1350,1||1239|91061|186826|81852|1350,0,0,21,21,0.0007624948832580203,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1485,1485,Clostridium,Clostridium,genus,7e-05,fraction_reads,7e-05,1485,1||1239|186801|186802|31979|1485,0,0,2,2,7.022979187902818e-05,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1654,1654,Actinomyces,Actinomyces,genus,0.00025,fraction_reads,0.00025,1654,1||201174|1760|2037|2049|1654,0,0,7,7,0.0002508206852822435,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1678,1678,Bifidobacterium,Bifidobacterium,genus,2.05007,fraction_reads,2.05007,1678,1||201174|1760|85004|31953|1678,0,0,56804,56804,2.056799849106276,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2132,2132,Spiroplasma,Spiroplasma,genus,0.00458,fraction_reads,0.00458,2132,1||544448|31969|186328|2131|2132,0,0,127,127,0.004595034954370701,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2172,2172,Methanobrevibacter,Methanobrevibacter,genus,0.05551,fraction_reads,0.05551,2172,1||28890|183925|2158|2159|2172,0,0,1538,1538,0.05569222496006934,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,4930,4930,Saccharomyces,Saccharomyces,genus,0.19875,fraction_reads,0.19875,4930,1||4890|4891|4892|4893|4930,0,0,5507,5507,0.1994024447993836,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,5475,5475,Candida,Candida,genus,0.21849,fraction_reads,0.21849,5475,1||4890|3239874|2916678|766764|5475,0,0,6054,6054,0.21920724610926953,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,29465,29465,Veillonella,Veillonella,genus,16.72623,fraction_reads,16.72623,29465,1||1239|909932|1843489|31977|29465,0,0,463456,463456,16.78113788315368,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,216851,216851,Faecalibacterium,Faecalibacterium,genus,19.59476,fraction_reads,19.59476,216851,1||1239|186801|186802|216572|216851,0,0,542938,542938,19.659084524564378,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,239934,239934,Akkermansia,Akkermansia,genus,2.03076,fraction_reads,2.03076,239934,1||74201|203494|48461|1647988|239934,0,0,56269,56269,2.0374264593750753,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,909656,909656,Phocaeicola,Phocaeicola,genus,7e-05,fraction_reads,7e-05,909656,1||976|200643|171549|815|909656,0,0,2,2,7.022979187902818e-05,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1766253,1766253,Agathobacter,Agathobacter,genus,4e-05,fraction_reads,4e-05,1766253,1||1239|186801|3085636|186803|1766253,0,0,1,1,4.0131309645158966e-05,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,1870884,1870884,Clostridioides,Clostridioides,genus,2.70218,fraction_reads,2.70218,1870884,1||1239|186801|3082720|186804|1870884,0,0,74873,74873,2.711050557423891,0.996728
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128013,2742598,2742598,Limosilactobacillus,Limosilactobacillus,genus,1.05109,fraction_reads,1.05109,2742598,1||1239|91061|186826|33958|2742598,0,0,29124,29124,1.0545404563732534,0.996728
