tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,817,817,Bacteroides fragilis,Bacteroides fragilis,species,19.35537,fraction_reads,19.35537,817,1||976|200643|171549|815|816|817,58280,0,0,58280,22.75808890264839,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,818,818,Bacteroides thetaiotaomicron,Bacteroides thetaiotaomicron,species,0.00631,fraction_reads,0.00631,818,1||976|200643|171549|815|816|818,19,0,0,19,0.007419312623613567,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,820,820,Bacteroides uniformis,Bacteroides uniformis,species,0.01893,fraction_reads,0.01893,820,1||976|200643|171549|815|816|820,57,0,0,57,0.0222579378708407,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,821,821,Phocaeicola vulgatus,Phocaeicola vulgatus,species,0.01827,fraction_reads,0.01827,821,1||976|200643|171549|815|909656|821,55,0,0,55,0.02148190834127098,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,823,823,Parabacteroides distasonis,Parabacteroides distasonis,species,0.03288,fraction_reads,0.03288,823,1||976|200643|171549|2005525|375288|823,99,0,0,99,0.03866038020038258,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,851,851,Fusobacterium nucleatum,Fusobacterium nucleatum,species,4.37057,fraction_reads,4.37057,851,1||32066|203490|203491|203492|848|851,13160,0,0,13160,5.138926334926584,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,853,853,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,species,9.51396,fraction_reads,9.51396,853,1||1239|186801|186802|216572|216851|853,28647,0,0,28647,11.186536216886616,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1351,1351,Enterococcus faecalis,Enterococcus faecalis,species,0.001,fraction_reads,0.001,1351,1||1239|91061|186826|81852|1350|1351,3,0,0,3,0.001175802317529884,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1352,1352,Enterococcus faecium,Enterococcus faecium,species,0.00465,fraction_reads,0.00465,1352,1||1239|91061|186826|81852|1350|1352,14,0,0,14,0.005467480776513959,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1396,1396,Bacillus cereus,Bacillus cereus,species,0.00033,fraction_reads,0.00033,1396,1||1239|91061|1385|186817|1386|1396,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1496,1496,Clostridioides difficile,Clostridioides difficile,species,1.67981,fraction_reads,1.67981,1496,1||1239|186801|3082720|186804|1870884|1496,5058,0,0,5058,1.9751244910098742,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1509,1509,Clostridium sporogenes,Clostridium sporogenes,species,0.00033,fraction_reads,0.00033,1509,1||1239|186801|186802|31979|1485|1509,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1512,1512,[Clostridium] symbiosum,[Clostridium] symbiosum,species,0.00033,fraction_reads,0.00033,1512,1||1239|186801|3085636|186803|1506553|1512,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1522,1522,[Clostridium] innocuum,[Clostridium] innocuum,species,0.00365,fraction_reads,0.00365,1522,1||1239|186801|186802|31979|1485|1522,11,0,0,11,0.004291678458984076,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1532,1532,Blautia coccoides,Blautia coccoides,species,0.00033,fraction_reads,0.00033,1532,1||1239|186801|3085636|186803|572511|1532,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1547,1547,Thomasclavelia ramosa,Thomasclavelia ramosa,species,0.00033,fraction_reads,0.00033,1547,1||1239|526524|526525|2810280|3025755|1547,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1613,1613,Limosilactobacillus fermentum,Limosilactobacillus fermentum,species,4.23374,fraction_reads,4.23374,1613,1||1239|91061|186826|33958|2742598|1613,12748,0,0,12748,4.978041303818971,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1639,1639,Listeria monocytogenes,Listeria monocytogenes,species,0.00033,fraction_reads,0.00033,1639,1||1239|91061|1385|186820|1637|1639,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1680,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,0.1551,fraction_reads,0.1551,1680,1||201174|1760|85004|31953|1678|1680,467,0,0,467,0.18236693944888496,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2173,2173,Methanobrevibacter smithii,Methanobrevibacter smithii,species,0.03985,fraction_reads,0.03985,2173,1||28890|183925|2158|2159|2172|2173,120,0,0,120,0.046855722353565867,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,4932,4932,Saccharomyces cerevisiae,Saccharomyces cerevisiae,species,0.25274,fraction_reads,0.25274,4932,1||4890|4891|4892|4893|4930|4932,761,0,0,761,0.2971722777325029,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,5062,5062,Aspergillus oryzae,Aspergillus oryzae,species,0.00033,fraction_reads,0.00033,5062,1||4890|147545|5042|1131492|5052|5062,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,5476,5476,Candida albicans,Candida albicans,species,0.28794,fraction_reads,0.28794,5476,1||4890|3239874|2916678|766764|5475|5476,867,0,0,867,0.3385605193095547,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,28116,28116,Bacteroides ovatus,Bacteroides ovatus,species,0.01229,fraction_reads,0.01229,28116,1||976|200643|171549|815|816|28116,37,0,0,37,0.014450610482442275,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,28117,28117,Alistipes putredinis,Alistipes putredinis,species,0.00133,fraction_reads,0.00133,28117,1||976|200643|171549|171550|239759|28117,4,0,0,4,0.0015638170823147456,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,28118,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,0.001,fraction_reads,0.001,28118,1||976|200643|171549|1853231|283168|28118,3,0,0,3,0.001175802317529884,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,28128,28128,Prevotella corporis,Prevotella corporis,species,7.95005,fraction_reads,7.95005,28128,1||976|200643|171549|171552|838|28128,23938,0,0,23938,9.347687214478453,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,28901,28901,Salmonella enterica,Salmonella enterica,species,0.01959,fraction_reads,0.01959,28901,1||1224|1236|91347|543|590|28901,59,0,0,59,0.023033967400410426,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,29360,29360,Cellulosilyticum lentocellum,Cellulosilyticum lentocellum,species,0.00066,fraction_reads,0.00066,29360,1||1239|186801|3085636|3018741|698776|29360,2,0,0,2,0.0007760295295697234,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,29466,29466,Veillonella parvula,Veillonella parvula,species,0.00066,fraction_reads,0.00066,29466,1||1239|909932|1843489|31977|29465|29466,2,0,0,2,0.0007760295295697234,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,33038,33038,Mediterraneibacter gnavus,Mediterraneibacter gnavus,species,0.00797,fraction_reads,0.00797,33038,1||1239|186801|3085636|186803|2316020|33038,24,0,0,24,0.009371144470713173,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,35703,35703,Citrobacter amalonaticus,Citrobacter amalonaticus,species,0.00266,fraction_reads,0.00266,35703,1||1224|1236|91347|543|544|35703,8,0,0,8,0.0031276341646294913,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,39491,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.00166,fraction_reads,0.00166,39491,1||1239|186801|3085636|186803|1766253|39491,5,0,0,5,0.0019518318470996073,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,40545,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.00166,fraction_reads,0.00166,40545,1||1224|28216|80840|995019|40544|40545,5,0,0,5,0.0019518318470996073,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,46503,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.01461,fraction_reads,0.01461,46503,1||976|200643|171549|2005525|375288|46503,44,0,0,44,0.017178471859111605,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,46506,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.03421,fraction_reads,0.03421,46506,1||976|200643|171549|815|816|46506,103,0,0,103,0.04022419728269733,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,47678,47678,Bacteroides caccae,Bacteroides caccae,species,0.00299,fraction_reads,0.00299,47678,1||976|200643|171549|815|816|47678,9,0,0,9,0.003515648929414353,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,47715,47715,Lacticaseibacillus rhamnosus,Lacticaseibacillus rhamnosus,species,0.001,fraction_reads,0.001,47715,1||1239|91061|186826|33958|2759736|47715,3,0,0,3,0.001175802317529884,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,53443,53443,Blautia hydrogenotrophica,Blautia hydrogenotrophica,species,0.00033,fraction_reads,0.00033,53443,1||1239|186801|3085636|186803|572511|53443,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,71452,71452,Enterococcus raffinosus,Enterococcus raffinosus,species,0.00033,fraction_reads,0.00033,71452,1||1239|91061|186826|81852|1350|71452,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,72144,72144,Remersonia thermophila,Remersonia thermophila,species,0.00033,fraction_reads,0.00033,72144,1||4890|147550|5139||72143|72144,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,76517,76517,Campylobacter hominis,Campylobacter hominis,species,0.001,fraction_reads,0.001,76517,1||29547|3031852|213849|72294|194|76517,3,0,0,3,0.001175802317529884,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,76857,76857,Fusobacterium polymorphum,Fusobacterium polymorphum,species,0.00066,fraction_reads,0.00066,76857,1||32066|203490|203491|203492|848|76857,2,0,0,2,0.0007760295295697234,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,76859,76859,Fusobacterium animalis,Fusobacterium animalis,species,0.13783,fraction_reads,0.13783,76859,1||32066|203490|203491|203492|848|76859,415,0,0,415,0.1620608334251439,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,84112,84112,Eggerthella lenta,Eggerthella lenta,species,0.00066,fraction_reads,0.00066,84112,1||201174|84998|1643822|1643826|84111|84112,2,0,0,2,0.0007760295295697234,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,88431,88431,Dorea longicatena,Dorea longicatena,species,0.00066,fraction_reads,0.00066,88431,1||1239|186801|3085636|186803|189330|88431,2,0,0,2,0.0007760295295697234,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,96241,96241,Bacillus spizizenii,Bacillus spizizenii,species,0.00033,fraction_reads,0.00033,96241,1||1239|91061|1385|186817|1386|96241,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,131110,131110,Schaalia radingae,Schaalia radingae,species,0.00033,fraction_reads,0.00033,131110,1||201174|1760|2037|2049|2529408|131110,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,133448,133448,Citrobacter youngae,Citrobacter youngae,species,0.00133,fraction_reads,0.00133,133448,1||1224|1236|91347|543|544|133448,4,0,0,4,0.0015638170823147456,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,133926,133926,Olsenella uli,Olsenella uli,species,0.00033,fraction_reads,0.00033,133926,1||201174|84998|84999|1643824|133925|133926,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,153151,153151,Parageobacillus toebii,Parageobacillus toebii,species,0.00033,fraction_reads,0.00033,153151,1||1239|91061|1385|3120669|1906945|153151,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,158836,158836,Enterobacter hormaechei,Enterobacter hormaechei,species,0.0083,fraction_reads,0.0083,158836,1||1224|1236|91347|543|547|158836,25,0,0,25,0.009759159235498036,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,0.00033,fraction_reads,0.00033,166486,1||1239|186801|3085636|186803|841|166486,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208479,208479,Enterocloster bolteae,Enterocloster bolteae,species,0.00133,fraction_reads,0.00133,208479,1||1239|186801|3085636|186803|2719313|208479,4,0,0,4,0.0015638170823147456,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208962,208962,Escherichia albertii,Escherichia albertii,species,0.00033,fraction_reads,0.00033,208962,1||1224|1236|91347|543|561|208962,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,214473,214473,Staphylococcus nepalensis,Staphylococcus nepalensis,species,0.00033,fraction_reads,0.00033,214473,1||1239|91061|1385|90964|1279|214473,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.00863,fraction_reads,0.00863,214856,1||976|200643|171549|171550|239759|214856,26,0,0,26,0.010147174000282899,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.00797,fraction_reads,0.00797,216816,1||201174|1760|85004|31953|1678|216816,24,0,0,24,0.009371144470713173,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,239935,239935,Akkermansia muciniphila,Akkermansia muciniphila,species,1.69609,fraction_reads,1.69609,239935,1||74201|203494|48461|1647988|239934|239935,5107,0,0,5107,1.994266552739261,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,244366,244366,Klebsiella variicola,Klebsiella variicola,species,0.00033,fraction_reads,0.00033,244366,1||1224|1236|91347|543|570|244366,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,246787,246787,Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,species,0.00033,fraction_reads,0.00033,246787,1||976|200643|171549|815|816|246787,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.00199,fraction_reads,0.00199,261299,1||1239|186801|3082720|186804|1505657|261299,6,0,0,6,0.002339846611884469,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,291644,291644,Bacteroides salyersiae,Bacteroides salyersiae,species,0.00166,fraction_reads,0.00166,291644,1||976|200643|171549|815|816|291644,5,0,0,5,0.0019518318470996073,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.00033,fraction_reads,0.00033,292800,1||1239|186801|186802|216572|946234|292800,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,301301,301301,Roseburia hominis,Roseburia hominis,species,1.56059,fraction_reads,1.56059,301301,1||1239|186801|3085636|186803|841|301301,4699,0,0,4699,1.8349453387139614,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,0.00033,fraction_reads,0.00033,328812,1||976|200643|171549|2005525|375288|328812,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.00731,fraction_reads,0.00731,328813,1||976|200643|171549|171550|239759|328813,22,0,0,22,0.00859511494114345,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,328814,328814,Alistipes shahii,Alistipes shahii,species,0.00033,fraction_reads,0.00033,328814,1||976|200643|171549|171550|239759|328814,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,333367,333367,Enterocloster asparagiformis,Enterocloster asparagiformis,species,0.00033,fraction_reads,0.00033,333367,1||1239|186801|3085636|186803|2719313|333367,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,338188,338188,Bacteroides finegoldii,Bacteroides finegoldii,species,0.00033,fraction_reads,0.00033,338188,1||976|200643|171549|815|816|338188,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,0.00299,fraction_reads,0.00299,357276,1||976|200643|171549|815|909656|357276,9,0,0,9,0.003515648929414353,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.02358,fraction_reads,0.02358,371601,1||976|200643|171549|815|816|371601,71,0,0,71,0.027725418647354665,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,395631,395631,Phytobacter diazotrophicus,Phytobacter diazotrophicus,species,0.00731,fraction_reads,0.00731,395631,1||1224|1236|91347|543|447792|395631,22,0,0,22,0.00859511494114345,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,411486,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.00066,fraction_reads,0.00066,411486,1||1239|186801|186802|31979|1485|411486,2,0,0,2,0.0007760295295697234,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,418240,418240,Blautia wexlerae,Blautia wexlerae,species,0.00033,fraction_reads,0.00033,418240,1||1239|186801|3085636|186803|572511|418240,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,423477,423477,Veillonella rogosae,Veillonella rogosae,species,16.05686,fraction_reads,16.05686,423477,1||1239|909932|1843489|31977|29465|423477,48348,0,0,48348,18.879693200252895,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,456999,456999,Rhizoctonia solani,Rhizoctonia solani,species,0.00033,fraction_reads,0.00033,456999,1||5204|155619|36064|5250|1322061|456999,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,544580,544580,Actinomyces oris,Actinomyces oris,species,0.00199,fraction_reads,0.00199,544580,1||201174|1760|2037|2049|1654|544580,6,0,0,6,0.002339846611884469,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,674529,674529,Bacteroides faecis,Bacteroides faecis,species,0.09366,fraction_reads,0.09366,674529,1||976|200643|171549|815|816|674529,282,0,0,282,0.11012564505984893,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1297617,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.00299,fraction_reads,0.00299,1297617,1||1239|186801|186802||1392389|1297617,9,0,0,9,0.003515648929414353,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1501392,1501392,Coprobacter secundus,Coprobacter secundus,species,0.00033,fraction_reads,0.00033,1501392,1||976|200643|171549|2005519|1348911|1501392,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1550024,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,0.00033,fraction_reads,0.00033,1550024,1||1239|186801|186802|216572|1905344|1550024,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1564138,1564138,Aliarcobacter faecis,Aliarcobacter faecis,species,0.00033,fraction_reads,0.00033,1564138,1||29547|3031852|213849|2808963|2321111|1564138,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1740262,1740262,Catenovulum sediminis,Catenovulum sediminis,species,0.00033,fraction_reads,0.00033,1740262,1||1224|1236|135622|72275|1172191|1740262,1,0,0,1,0.0003880147647848617,0.8504831
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1776384,1776384,Emergencia timonensis,Emergencia timonensis,species,0.00033,fraction_reads,0.00033,1776384,1||1239|186801|3082720|543314|1926556|1776384,1,0,0,1,0.0003880147647848617,0.8504831
