tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,47715,47715,Lacticaseibacillus rhamnosus,Lacticaseibacillus rhamnosus,species,0.00037,fraction_reads,0.00037,47715,1||1239|91061|186826|33958|2759736|47715,11,0,0,11,0.0005338482131018183,0.6930808999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,55601,55601,Vibrio anguillarum,Vibrio anguillarum,species,0.00017,fraction_reads,0.00017,55601,1||1224|1236|135623|641|662|55601,5,0,0,5,0.00024528161142515977,0.6930808999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,66228,66228,Gleimia europaea,Gleimia europaea,species,3e-05,fraction_reads,3e-05,66228,1||201174|1760|2037|2049|2692113|66228,1,0,0,1,4.328499025149878e-05,0.6930808999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,67827,67827,Citrobacter werkmanii,Citrobacter werkmanii,species,3e-05,fraction_reads,3e-05,67827,1||1224|1236|91347|543|544|67827,1,0,0,1,4.328499025149878e-05,0.6930808999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,71452,71452,Enterococcus raffinosus,Enterococcus raffinosus,species,3e-05,fraction_reads,3e-05,71452,1||1239|91061|186826|81852|1350|71452,1,0,0,1,4.328499025149878e-05,0.6930808999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,76517,76517,Campylobacter hominis,Campylobacter hominis,species,0.00312,fraction_reads,0.00312,76517,1||29547|3031852|213849|72294|194|76517,93,0,0,93,0.004501638986155874,0.6930808999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,76758,76758,Pseudomonas orientalis,Pseudomonas orientalis,species,3e-05,fraction_reads,3e-05,76758,1||1224|1236|72274|135621|286|76758,1,0,0,1,4.328499025149878e-05,0.6930808999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,76857,76857,Fusobacterium polymorphum,Fusobacterium polymorphum,species,0.00044,fraction_reads,0.00044,76857,1||32066|203490|203491|203492|848|76857,13,0,0,13,0.0006348465236886489,0.6930808999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,76859,76859,Fusobacterium animalis,Fusobacterium animalis,species,0.12295,fraction_reads,0.12295,76859,1||32066|203490|203491|203492|848|76859,3663,0,0,3663,0.17739631838072584,0.6930808999999999
Ganon2,unified,Ganon2_unified,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,84112,84112,Eggerthella lenta,Eggerthella lenta,species,3e-05,fraction_reads,3e-05,84112,1||201174|84998|1643822|1643826|84111|84112,1,0,0,1,4.328499025149878e-05,0.6930808999999999
