tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,target,lineage,num_unique,num_shared,num_children,num_cumulative,norm_abund,classified_fraction
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1318,1318,Streptococcus parasanguinis,Streptococcus parasanguinis,species,0.54284,fraction_reads,0.54284,1318,1||1239|91061|186826|1300|1301|1318,12966,0,0,12966,0.5478595992199732,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1328,1328,Streptococcus anginosus,Streptococcus anginosus,species,0.46384,fraction_reads,0.46384,1328,1||1239|91061|186826|1300|1301|1328,11079,0,0,11079,0.4681290923701134,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1338,1338,Streptococcus intermedius,Streptococcus intermedius,species,0.4707,fraction_reads,0.4707,1338,1||1239|91061|186826|1300|1301|1338,11243,0,0,11243,0.4750525262560633,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1343,1343,Streptococcus vestibularis,Streptococcus vestibularis,species,0.46735,fraction_reads,0.46735,1343,1||1239|91061|186826|1300|1301|1343,11163,0,0,11163,0.4716715490668604,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1351,1351,Enterococcus faecalis,Enterococcus faecalis,species,0.00042,fraction_reads,0.00042,1351,1||1239|91061|186826|81852|1350|1351,10,0,0,10,0.000423883707303052,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1352,1352,Enterococcus faecium,Enterococcus faecium,species,4e-05,fraction_reads,4e-05,1352,1||1239|91061|186826|81852|1350|1352,1,0,0,1,4.0369876886004956e-05,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1496,1496,Clostridioides difficile,Clostridioides difficile,species,0.00574,fraction_reads,0.00574,1496,1||1239|186801|3082720|186804|1870884|1496,137,0,0,137,0.005793077333141711,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1522,1522,[Clostridium] innocuum,[Clostridium] innocuum,species,1.14714,fraction_reads,1.14714,1522,1||1239|186801|186802|31979|1485|1522,27400,0,0,27400,1.157747514275293,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1531,1531,Enterocloster clostridioformis,Enterocloster clostridioformis,species,0.00021,fraction_reads,0.00021,1531,1||1239|186801|3085636|186803|2719313|1531,5,0,0,5,0.000211941853651526,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1532,1532,Blautia coccoides,Blautia coccoides,species,8e-05,fraction_reads,8e-05,1532,1||1239|186801|3085636|186803|572511|1532,2,0,0,2,8.073975377200991e-05,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1580,1580,Levilactobacillus brevis,Levilactobacillus brevis,species,0.59911,fraction_reads,0.59911,1580,1||1239|91061|186826|33958|2767886|1580,14310,0,0,14310,0.6046499235293606,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1590,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.80036,fraction_reads,0.80036,1590,1||1239|91061|186826|33958|2767842|1590,19117,0,0,19117,0.8077608666120731,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1597,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.71767,fraction_reads,0.71767,1597,1||1239|91061|186826|33958|2759736|1597,17142,0,0,17142,0.7243062386194793,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1655,1655,Actinomyces naeslundii,Actinomyces naeslundii,species,0.76691,fraction_reads,0.76691,1655,1||201174|1760|2037|2049|1654|1655,18318,0,0,18318,0.7740015570661515,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1660,1660,Schaalia odontolytica,Schaalia odontolytica,species,0.60116,fraction_reads,0.60116,1660,1||201174|1760|2037|2049|2529408|1660,14359,0,0,14359,0.6067188797197685,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,1680,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,0.84461,fraction_reads,0.84461,1680,1||201174|1760|85004|31953|1678|1680,20174,0,0,20174,0.8524200429172161,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,2047,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.60179,fraction_reads,0.60179,2047,1||201174|1760|85006|1268|32207|2047,14374,0,0,14374,0.607354705280723,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,2702,2702,Gardnerella vaginalis,Gardnerella vaginalis,species,0.40384,fraction_reads,0.40384,2702,1||201174|1760|85004|31953|2701|2702,9646,0,0,9646,0.407574277041106,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,28025,28025,Bifidobacterium animalis,Bifidobacterium animalis,species,0.009,fraction_reads,0.009,28025,1||201174|1760|85004|31953|1678|28025,215,0,0,215,0.009083222299351114,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,28037,28037,Streptococcus mitis,Streptococcus mitis,species,0.45911,fraction_reads,0.45911,28037,1||1239|91061|186826|1300|1301|28037,10966,0,0,10966,0.46335535442834336,0.9908378
Ganon2,unified,Ganon2_unified,simulated,simulated,ont,sim_ont,28111,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.97008,fraction_reads,0.97008,28111,1||976|200643|171549|815|816|28111,23171,0,0,23171,0.9790502542393922,0.9908378
